,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ATLANTA_ACTION,GOLDEN STATE_SCORE,ATLANTA_SCORE
386,4,5:58.0,S. Curry makes 2-pt layup from 1 ft,,114,93
387,4,5:57.0,,Atlanta full timeout,114,93
388,4,5:57.0,,T. Young enters the game for K. Bazemore,114,93
389,4,5:46.0,,Personal foul by S. Curry (drawn by T. Young),114,93
390,4,5:42.0,,T. Young misses 2-pt layup from 2 ft (block by K. Looney),114,93
391,4,5:39.0,Defensive rebound by K. Durant,,114,93
392,4,5:39.0,Personal foul by K. Huerter (drawn by K. Durant),,114,93
393,4,5:34.0,Offensive foul by K. Durant (drawn by J. Lin),,114,93
394,4,5:34.0,Turnover by K. Durant (offensive foul),,114,93
395,4,5:21.0,,J. Collins makes 2-pt layup from 2 ft,114,95
396,4,5:03.0,K. Thompson misses 2-pt jump shot from 12 ft,,114,95
397,4,5:02.0,Offensive rebound by Team,,114,95
398,4,5:02.0,,Loose ball foul by D. Dedmon (drawn by J. Jerebko),114,95
399,4,5:02.0,J. Jerebko makes free throw 1 of 2,,115,95
400,4,5:02.0,J. Jerebko makes free throw 2 of 2,,116,95
401,4,4:47.0,,K. Huerter misses 3-pt jump shot from 26 ft,116,95
402,4,4:44.0,Defensive rebound by K. Thompson,,116,95
403,4,4:37.0,S. Curry makes 3-pt jump shot from 26 ft,,119,95
404,4,4:25.0,,Turnover by K. Huerter (bad pass; steal by K. Thompson),119,95
405,4,4:16.0,Turnover by K. Durant (bad pass),,119,95
406,4,4:16.0,J. Bell enters the game for S. Curry,,119,95
407,4,4:16.0,Q. Cook enters the game for J. Jerebko,,119,95
408,4,4:16.0,D. Lee enters the game for K. Looney,,119,95
409,4,4:16.0,,D. Bembry enters the game for D. Dedmon,119,95
410,4,4:16.0,,O. Spellman enters the game for T. Young,119,95
411,4,4:12.0,,Personal take foul by Q. Cook (drawn by O. Spellman),119,95
412,4,4:12.0,M. Derrickson enters the game for K. Durant,,119,95
413,4,4:12.0,J. Evans enters the game for K. Thompson,,119,95
414,4,4:05.0,,J. Collins makes 2-pt dunk from 1 ft (assist by J. Lin),119,97
415,4,3:51.0,J. Bell misses 2-pt jump shot from 19 ft,,119,97
416,4,3:49.0,,Defensive rebound by J. Lin,119,97
417,4,3:43.0,,D. Bembry makes 2-pt layup from 1 ft,119,99
418,4,3:43.0,,Shooting foul by J. Evans (drawn by D. Bembry),119,99
419,4,3:43.0,,J. Anderson enters the game for J. Collins,119,99
420,4,3:43.0,,M. Plumlee enters the game for K. Huerter,119,99
421,4,3:43.0,Golden State full timeout,,119,99
422,4,3:43.0,,D. Bembry misses free throw 1 of 1,119,99
423,4,3:41.0,Defensive rebound by M. Derrickson,,119,99
424,4,3:27.0,M. Derrickson misses 3-pt jump shot from 25 ft,,119,99
425,4,3:26.0,Offensive rebound by D. Lee,,119,99
426,4,3:25.0,Turnover by D. Lee (bad pass; steal by O. Spellman),,119,99
427,4,3:23.0,,J. Anderson makes 2-pt dunk at rim (assist by J. Lin),119,101
428,4,3:00.0,Turnover by J. Evans (lost ball; steal by J. Lin),,119,101
429,4,2:55.0,,J. Lin makes 2-pt layup from 1 ft,119,103
430,4,2:37.0,J. Bell makes 2-pt dunk from 1 ft (assist by D. Lee),,121,103
431,4,2:28.0,,Personal foul by J. Bell (drawn by M. Plumlee),121,103
432,4,2:28.0,,M. Plumlee makes free throw 1 of 2,121,104
433,4,2:28.0,,M. Plumlee misses free throw 2 of 2,121,104
434,4,2:25.0,Defensive rebound by J. Bell,,121,104
435,4,2:13.0,Turnover by J. Bell (bad pass),,121,104
436,4,2:10.0,,Shooting foul by J. Evans (drawn by J. Lin),121,104
437,4,2:10.0,,J. Lin misses free throw 1 of 2,121,104
438,4,2:10.0,,Offensive rebound by Team,121,104
439,4,2:10.0,,J. Lin makes free throw 2 of 2,121,105
440,4,1:59.0,Q. Cook makes 2-pt layup from 1 ft,,123,105
441,4,1:46.0,,J. Lin misses 3-pt jump shot from 25 ft,123,105
442,4,1:43.0,Defensive rebound by D. Lee,,123,105
443,4,1:40.0,Turnover by M. Derrickson (offensive foul),,123,105
444,4,1:40.0,Offensive foul by M. Derrickson (drawn by J. Lin),,123,105
445,4,1:26.0,,O. Spellman misses 3-pt jump shot from 23 ft,123,105
446,4,1:24.0,Defensive rebound by Q. Cook,,123,105
447,4,1:19.0,J. Bell makes 2-pt layup from 1 ft,,125,105
448,4,1:08.0,,Shooting foul by M. Derrickson (drawn by J. Anderson),125,105
449,4,1:08.0,Technical foul by S. Curry,,125,105
450,4,1:08.0,,J. Lin makes technical free throw,125,106
451,4,1:08.0,,J. Anderson makes free throw 1 of 2,125,107
452,4,1:08.0,,J. Anderson makes free throw 2 of 2,125,108
453,4,0:52.0,M. Derrickson misses 2-pt jump shot from 16 ft,,125,108
454,4,0:48.0,Offensive rebound by J. Bell,,125,108
455,4,0:47.0,M. Derrickson makes 3-pt jump shot from 26 ft (assist by J. Bell),,128,108
456,4,0:38.0,,J. Anderson misses 3-pt jump shot from 25 ft,128,108
457,4,0:34.0,,Offensive rebound by J. Lin,128,108
458,4,0:22.0,,D. Bembry makes 3-pt jump shot from 23 ft (assist by J. Lin),128,111
