,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
385,4,3:41.0,,J. Jackson makes 2-pt layup from 1 ft (assist by M. Bridges),113,110
386,4,3:22.0,E. Payton misses 2-pt layup at rim (block by M. Bridges),,113,110
387,4,3:20.0,,Defensive rebound by J. Jackson,113,110
388,4,3:12.0,,J. Jackson makes 2-pt hook shot from 3 ft,113,112
389,4,3:06.0,New Orleans full timeout,,113,112
390,4,3:06.0,J. Randle enters the game for C. Diallo,,113,112
391,4,2:55.0,J. Randle makes 2-pt layup at rim,,115,112
392,4,2:39.0,,J. Jackson makes 3-pt jump shot from 26 ft (assist by J. Crawford),115,115
393,4,2:21.0,Turnover by J. Randle (bad pass; steal by J. Crawford),,115,115
394,4,2:07.0,,J. Jackson misses 3-pt jump shot from 26 ft,115,115
395,4,2:04.0,Defensive rebound by I. Clark,,115,115
396,4,1:52.0,Shooting foul by D. Bender (drawn by J. Randle),,115,115
397,4,1:52.0,J. Randle makes free throw 1 of 2,,116,115
398,4,1:52.0,J. Randle misses free throw 2 of 2,,116,115
399,4,1:49.0,,Defensive rebound by J. Jackson,116,115
400,4,1:35.0,,D. Melton misses 2-pt layup from 2 ft (block by C. Wood),116,115
401,4,1:34.0,Defensive rebound by C. Wood,,116,115
402,4,1:19.0,I. Clark misses 2-pt jump shot from 19 ft,,116,115
403,4,1:16.0,Offensive rebound by J. Randle,,116,115
404,4,1:13.0,J. Randle misses 2-pt layup from 1 ft,,116,115
405,4,1:12.0,,Defensive rebound by J. Jackson,116,115
406,4,1:03.0,,J. Crawford misses 2-pt jump shot from 16 ft,116,115
407,4,1:00.0,Defensive rebound by C. Wood,,116,115
408,4,0:41.0,J. Randle misses 2-pt layup from 4 ft (block by D. Bender),,116,115
409,4,0:39.0,,Defensive rebound by J. Crawford,116,115
410,4,0:30.0,,M. Bridges misses 2-pt jump shot from 5 ft,116,115
411,4,0:30.0,,Offensive rebound by D. Melton,116,115
412,4,0:30.0,,D. Melton makes 2-pt layup from 1 ft,116,117
413,4,0:30.0,New Orleans full timeout,,116,117
414,4,0:30.0,S. Hill enters the game for C. Wood,,116,117
415,4,0:30.0,,R. Spalding enters the game for J. Crawford,116,117
416,4,0:23.0,Personal foul by J. Jackson (drawn by J. Randle),,116,117
417,4,0:23.0,J. Randle misses free throw 1 of 2,,116,117
418,4,0:23.0,Offensive rebound by Team,,116,117
419,4,0:23.0,J. Randle misses free throw 2 of 2,,116,117
420,4,0:22.0,Offensive rebound by S. Hill,,116,117
421,4,0:22.0,Technical foul by I. Kokoskov,,116,117
422,4,0:22.0,I. Clark makes technical free throw,,117,117
423,4,0:10.0,J. Randle misses 2-pt layup from 3 ft (block by D. Bender),,117,117
424,4,0:09.0,Offensive rebound by Team,,117,117
425,4,0:09.0,S. Hill misses 3-pt jump shot from 25 ft,,117,117
426,4,0:07.0,,Defensive rebound by J. Jackson,117,117
427,4,0:07.0,,Phoenix full timeout,117,117
428,4,0:07.0,,J. Crawford enters the game for R. Spalding,117,117
429,4,0:05.0,,Personal take foul by K. Williams (drawn by J. Crawford),117,117
430,4,0:01.0,,J. Crawford misses 3-pt jump shot from 27 ft,117,117
431,4,0:01.0,,Offensive rebound by Team,117,117
432,1OT,4:44.0,,D. Melton misses 2-pt jump shot from 9 ft,117,117
433,1OT,4:42.0,,Offensive rebound by D. Melton,117,117
434,1OT,4:40.0,,M. Bridges misses 3-pt jump shot from 24 ft,117,117
435,1OT,4:37.0,,Offensive rebound by D. Melton,117,117
436,1OT,4:36.0,,D. Melton makes 2-pt layup from 2 ft,117,119
437,1OT,4:15.0,K. Williams misses 3-pt jump shot from 26 ft,,117,119
438,1OT,4:13.0,,Defensive rebound by D. Bender,117,119
439,1OT,3:57.0,,J. Jackson makes 2-pt layup from 1 ft (assist by J. Crawford),117,121
440,1OT,3:45.0,E. Payton makes 2-pt jump shot from 8 ft,,119,121
441,1OT,3:26.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by J. Crawford),119,124
442,1OT,3:09.0,I. Clark makes 2-pt jump shot from 4 ft (assist by E. Payton),,121,124
443,1OT,2:52.0,,Personal foul by S. Hill (drawn by J. Jackson),121,124
444,1OT,2:39.0,,J. Jackson misses 2-pt dunk from 4 ft (block by K. Williams),121,124
445,1OT,2:36.0,Defensive rebound by S. Hill,,121,124
446,1OT,2:26.0,E. Payton misses 3-pt jump shot from 27 ft,,121,124
447,1OT,2:24.0,,Defensive rebound by J. Jackson,121,124
448,1OT,2:07.0,,D. Bender makes 2-pt layup from 1 ft (assist by J. Crawford),121,126
449,1OT,1:53.0,I. Clark misses 2-pt layup from 3 ft (block by D. Bender),,121,126
450,1OT,1:53.0,Offensive rebound by Team,,121,126
451,1OT,1:46.0,I. Clark misses 2-pt jump shot from 18 ft,,121,126
452,1OT,1:43.0,,Defensive rebound by D. Bender,121,126
453,1OT,1:37.0,,Personal foul by E. Payton (drawn by J. Crawford),121,126
454,1OT,1:23.0,,J. Jackson makes 3-pt jump shot from 28 ft (assist by J. Crawford),121,129
455,1OT,1:22.0,New Orleans full timeout,,121,129
456,1OT,1:11.0,K. Williams misses 2-pt layup from 2 ft (block by D. Bender),,121,129
457,1OT,1:10.0,,Defensive rebound by Team,121,129
458,1OT,0:44.0,,D. Bender misses 3-pt jump shot from 23 ft,121,129
459,1OT,0:43.0,Defensive rebound by K. Williams,,121,129
460,1OT,0:43.0,D. Bertāns enters the game for S. Hill,,121,129
461,1OT,0:23.0,E. Payton makes 3-pt jump shot from 25 ft (assist by D. Bertāns),,124,129
462,1OT,0:22.0,,Personal take foul by I. Clark (drawn by D. Melton),124,129
463,1OT,0:22.0,,D. Melton makes free throw 1 of 2,124,130
464,1OT,0:22.0,,D. Melton makes free throw 2 of 2,124,131
465,1OT,0:14.0,Shooting foul by D. Bender (drawn by J. Randle),,124,131
466,1OT,0:14.0,,R. Spalding enters the game for D. Bender,124,131
467,1OT,0:14.0,Offensive rebound by Team,,124,131
468,1OT,0:14.0,J. Randle misses free throw 1 of 2,,124,131
469,1OT,0:14.0,J. Randle misses free throw 2 of 2,,124,131
470,1OT,0:12.0,Offensive rebound by J. Randle,,124,131
471,1OT,0:11.0,J. Randle makes 2-pt layup from 1 ft,,126,131
472,1OT,0:11.0,,Personal take foul by I. Clark (drawn by J. Crawford),126,131
473,1OT,0:11.0,,J. Crawford makes free throw 1 of 2,126,132
474,1OT,0:11.0,,J. Crawford makes free throw 2 of 2,126,133
475,1OT,0:11.0,New Orleans full timeout,,126,133
476,1OT,0:06.0,I. Clark misses 3-pt jump shot from 25 ft,,126,133
477,1OT,0:04.0,Offensive rebound by Team,,126,133
478,1OT,0:02.0,D. Bertāns misses 3-pt jump shot from 23 ft,,126,133
479,1OT,0:02.0,,Defensive rebound by R. Spalding,126,133
