,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW ORLEANS_ACTION,TORONTO_SCORE,NEW ORLEANS_SCORE
383,4,6:26.0,Defensive rebound by S. Ibaka,,108,90
384,4,6:21.0,K. Lowry makes 3-pt jump shot from 27 ft,,111,90
385,4,6:20.0,,New Orleans full timeout,111,90
386,4,6:20.0,,I. Clark enters the game for D. Miller,111,90
387,4,6:20.0,,C. Diallo enters the game for J. Randle,111,90
388,4,6:20.0,,S. Hill enters the game for K. Williams,111,90
389,4,6:10.0,,I. Clark makes 2-pt jump shot from 13 ft (assist by E. Payton),111,92
390,4,5:56.0,Offensive foul by O. Anunoby (drawn by E. Payton),,111,92
391,4,5:56.0,Turnover by O. Anunoby (offensive foul),,111,92
392,4,5:43.0,,C. Diallo misses 2-pt jump shot from 10 ft (block by S. Ibaka),111,92
393,4,5:39.0,,Offensive rebound by C. Diallo,111,92
394,4,5:37.0,,F. Jackson misses 3-pt jump shot from 24 ft,111,92
395,4,5:32.0,Defensive rebound by S. Ibaka,,111,92
396,4,5:29.0,J. Lin misses 3-pt jump shot from 23 ft,,111,92
397,4,5:26.0,,Defensive rebound by C. Diallo,111,92
398,4,5:20.0,,I. Clark misses 3-pt jump shot from 24 ft,111,92
399,4,5:15.0,Defensive rebound by K. Lowry,,111,92
400,4,5:09.0,S. Ibaka misses 3-pt jump shot from 26 ft,,111,92
401,4,5:05.0,,Defensive rebound by C. Diallo,111,92
402,4,4:59.0,,F. Jackson misses 3-pt jump shot from 23 ft,111,92
403,4,4:55.0,,Offensive rebound by F. Jackson,111,92
404,4,4:53.0,,F. Jackson makes 2-pt jump shot from 2 ft,111,94
405,4,4:37.0,N. Powell misses 3-pt jump shot from 27 ft,,111,94
406,4,4:34.0,,Defensive rebound by S. Hill,111,94
407,4,4:25.0,,S. Hill misses 2-pt layup from 4 ft (block by S. Ibaka),111,94
408,4,4:21.0,,Offensive rebound by E. Payton,111,94
409,4,4:19.0,,I. Clark makes 2-pt jump shot from 11 ft,111,96
410,4,4:04.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by K. Lowry),,113,96
411,4,3:57.0,,C. Diallo misses 2-pt layup from 3 ft (block by S. Ibaka),113,96
412,4,3:57.0,Defensive rebound by K. Lowry,,113,96
413,4,3:51.0,K. Lowry makes 3-pt jump shot from 28 ft,,116,96
414,4,3:37.0,,E. Payton makes 3-pt jump shot from 26 ft (assist by S. Hill),116,99
415,4,3:34.0,Toronto full timeout,,116,99
416,4,3:34.0,C. Boucher enters the game for S. Ibaka,,116,99
417,4,3:34.0,P. McCaw enters the game for J. Lin,,116,99
418,4,3:34.0,M. Miller enters the game for K. Lowry,,116,99
419,4,3:21.0,M. Miller makes 3-pt jump shot from 26 ft (assist by P. McCaw),,119,99
420,4,3:09.0,,F. Jackson misses 3-pt jump shot from 25 ft,119,99
421,4,3:04.0,Defensive rebound by P. McCaw,,119,99
422,4,2:57.0,M. Miller makes 3-pt jump shot from 23 ft (assist by O. Anunoby),,122,99
423,4,2:45.0,,S. Hill misses 3-pt jump shot from 25 ft,122,99
424,4,2:41.0,Defensive rebound by C. Boucher,,122,99
425,4,2:33.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by P. McCaw),,125,99
426,4,2:25.0,,Personal foul by P. McCaw (drawn by C. Diallo),125,99
427,4,2:25.0,,S. Johnson enters the game for E. Payton,125,99
428,4,2:15.0,Defensive rebound by P. McCaw,,125,99
429,4,2:15.0,,C. Diallo misses 2-pt jump shot from 10 ft,125,99
430,4,2:09.0,Turnover by N. Powell (lost ball; steal by I. Clark),,125,99
431,4,2:05.0,,I. Clark misses 2-pt layup from 3 ft (block by C. Boucher),125,99
432,4,2:05.0,,Offensive rebound by Team,125,99
433,4,1:47.0,,S. Hill makes 3-pt jump shot from 23 ft (assist by I. Clark),125,102
434,4,1:34.0,M. Miller misses 2-pt layup from 2 ft,,125,102
435,4,1:33.0,Offensive rebound by C. Boucher,,125,102
436,4,1:33.0,C. Boucher misses 2-pt layup from 1 ft,,125,102
437,4,1:32.0,,Defensive rebound by S. Johnson,125,102
438,4,1:17.0,,C. Diallo makes 2-pt jump shot from 11 ft,125,104
439,4,1:08.0,N. Powell makes 2-pt layup from 1 ft,,127,104
440,4,1:00.0,,I. Clark misses 3-pt jump shot from 27 ft,127,104
441,4,0:56.0,Defensive rebound by N. Powell,,127,104
442,4,0:43.0,C. Boucher misses 3-pt jump shot from 26 ft,,127,104
443,4,0:39.0,,Defensive rebound by S. Johnson,127,104
444,4,0:33.0,,S. Johnson misses 2-pt jump shot from 8 ft,127,104
445,4,0:30.0,Defensive rebound by N. Powell,,127,104
446,4,0:26.0,M. Miller misses 3-pt jump shot from 27 ft,,127,104
447,4,0:22.0,,Defensive rebound by S. Johnson,127,104
448,4,0:05.0,,I. Clark misses 3-pt jump shot from 25 ft,127,104
449,4,0:02.0,,Offensive rebound by C. Diallo,127,104
450,4,0:00.0,,C. Diallo misses 2-pt jump shot from 10 ft (block by C. Boucher),127,104
451,4,0:00.0,Defensive rebound by O. Anunoby,,127,104
