,QUARTER,TIME_REMAINING,HOUSTON_ACTION,BROOKLYN_ACTION,HOUSTON_SCORE,BROOKLYN_SCORE
381,4,4:55.0,C. Anthony misses 3-pt jump shot from 25 ft,,106,102
382,4,4:49.0,Offensive rebound by P. Tucker,,106,102
383,4,4:39.0,C. Paul misses 3-pt jump shot from 26 ft (block by C. LeVert),,106,102
384,4,4:37.0,Offensive rebound by C. Paul,,106,102
385,4,4:35.0,C. Paul misses 2-pt jump shot from 17 ft,,106,102
386,4,4:33.0,,Defensive rebound by C. LeVert,106,102
387,4,4:25.0,,J. Allen misses 2-pt layup from 3 ft (block by C. Capela),106,102
388,4,4:24.0,,Offensive rebound by J. Allen,106,102
389,4,4:24.0,,Personal foul by C. Paul (drawn by J. Allen),106,102
390,4,4:24.0,,R. Hollis-Jefferson enters the game for J. Allen,106,102
391,4,4:08.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,106,102
392,4,4:05.0,,Offensive rebound by J. Dudley,106,102
393,4,4:04.0,,Turnover by J. Dudley (back court),106,102
394,4,4:01.0,Personal take foul by R. Hollis-Jefferson (drawn by C. Capela),,106,102
395,4,4:01.0,C. Capela makes free throw 1 of 2,,107,102
396,4,4:01.0,C. Capela misses free throw 2 of 2,,107,102
397,4,4:01.0,,Defensive rebound by Team,107,102
398,4,3:40.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,107,102
399,4,3:34.0,Defensive rebound by P. Tucker,,107,102
400,4,3:33.0,Personal take foul by R. Hollis-Jefferson (drawn by C. Capela),,107,102
401,4,3:33.0,C. Capela makes free throw 1 of 2,,108,102
402,4,3:33.0,C. Capela makes free throw 2 of 2,,109,102
403,4,3:10.0,,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,109,102
404,4,3:08.0,Defensive rebound by C. Anthony,,109,102
405,4,2:50.0,C. Paul misses 2-pt layup from 4 ft,,109,102
406,4,2:48.0,Offensive rebound by C. Capela,,109,102
407,4,2:46.0,C. Capela misses 2-pt layup from 2 ft,,109,102
408,4,2:43.0,Offensive rebound by C. Capela,,109,102
409,4,2:43.0,C. Capela misses 2-pt layup from 1 ft,,109,102
410,4,2:43.0,Offensive rebound by C. Paul,,109,102
411,4,2:43.0,Turnover by C. Paul (bad pass),,109,102
412,4,2:22.0,,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,109,102
413,4,2:19.0,Defensive rebound by P. Tucker,,109,102
414,4,1:59.0,E. Gordon makes 2-pt layup from 2 ft,,111,102
415,4,1:51.0,,S. Dinwiddie makes 2-pt layup from 3 ft,111,104
416,4,1:31.0,C. Paul misses 2-pt jump shot from 6 ft,,111,104
417,4,1:28.0,,Defensive rebound by R. Hollis-Jefferson,111,104
418,4,1:19.0,,C. LeVert misses 2-pt layup from 2 ft (block by P. Tucker),111,104
419,4,1:19.0,,Offensive rebound by Team,111,104
420,4,1:19.0,,Brooklyn full timeout,111,104
421,4,1:19.0,,A. Crabbe enters the game for R. Hollis-Jefferson,111,104
422,4,1:06.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,111,104
423,4,1:06.0,,Offensive rebound by Team,111,104
424,4,1:06.0,,Turnover by Team (shot clock),111,104
425,4,1:02.0,Personal take foul by C. LeVert (drawn by E. Gordon),,111,104
426,4,1:02.0,E. Gordon makes free throw 1 of 2,,112,104
427,4,1:02.0,E. Gordon makes free throw 2 of 2,,113,104
428,4,0:55.0,,Personal foul by C. Anthony (drawn by C. LeVert),113,104
429,4,0:55.0,,C. LeVert makes free throw 1 of 2,113,105
430,4,0:55.0,,C. LeVert makes free throw 2 of 2,113,106
431,4,0:49.0,Personal take foul by J. Harris (drawn by C. Anthony),,113,106
432,4,0:49.0,C. Anthony misses free throw 1 of 2,,113,106
433,4,0:49.0,Offensive rebound by Team,,113,106
434,4,0:49.0,C. Anthony misses free throw 2 of 2,,113,106
435,4,0:47.0,,Defensive rebound by A. Crabbe,113,106
436,4,0:40.0,,J. Harris makes 3-pt jump shot from 29 ft (assist by C. LeVert),113,109
437,4,0:33.0,Personal take foul by J. Dudley (drawn by C. Anthony),,113,109
438,4,0:33.0,C. Anthony makes free throw 1 of 2,,114,109
439,4,0:33.0,,J. Allen enters the game for A. Crabbe,114,109
440,4,0:33.0,,E. Davis enters the game for J. Dudley,114,109
441,4,0:33.0,C. Anthony makes free throw 2 of 2,,115,109
442,4,0:33.0,,Brooklyn full timeout,115,109
443,4,0:33.0,J. Ennis enters the game for C. Anthony,,115,109
444,4,0:33.0,,A. Crabbe enters the game for J. Allen,115,109
445,4,0:33.0,,J. Dudley enters the game for E. Davis,115,109
446,4,0:24.0,,S. Dinwiddie misses 3-pt jump shot from 31 ft,115,109
447,4,0:21.0,Defensive rebound by E. Gordon,,115,109
448,4,0:21.0,Personal take foul by C. LeVert (drawn by E. Gordon),,115,109
449,4,0:21.0,E. Gordon makes free throw 1 of 2,,116,109
450,4,0:21.0,E. Gordon makes free throw 2 of 2,,117,109
451,4,0:12.0,,C. LeVert makes 2-pt layup from 3 ft,117,111
452,4,0:11.0,Personal take foul by J. Harris (drawn by P. Tucker),,117,111
453,4,0:11.0,P. Tucker makes free throw 1 of 2,,118,111
454,4,0:11.0,P. Tucker makes free throw 2 of 2,,119,111
455,4,0:06.0,,S. Dinwiddie misses 3-pt jump shot from 34 ft,119,111
456,4,0:00.0,Defensive rebound by J. Ennis,,119,111
