,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,LA LAKERS_ACTION,CHARLOTTE_SCORE,LA LAKERS_SCORE
374,4,5:25.0,,J. McGee enters the game for J. Williams,104,116
375,4,5:05.0,,L. Stephenson makes 3-pt jump shot from 28 ft (assist by R. Rondo),104,119
376,4,4:37.0,M. Williams misses 2-pt hook shot from 6 ft,,104,119
377,4,4:35.0,,Defensive rebound by L. Stephenson,104,119
378,4,4:25.0,,Turnover by L. Stephenson (bad pass),104,119
379,4,4:15.0,D. Bacon misses 3-pt jump shot from 23 ft,,104,119
380,4,4:11.0,,Defensive rebound by L. Stephenson,104,119
381,4,3:51.0,,L. Stephenson misses 3-pt jump shot from 22 ft,104,119
382,4,3:49.0,Defensive rebound by D. Graham,,104,119
383,4,3:44.0,M. Bridges makes 2-pt dunk from 2 ft (assist by D. Graham),,106,119
384,4,3:21.0,,R. Rondo makes 2-pt layup from 3 ft,106,121
385,4,3:06.0,D. Graham makes 3-pt jump shot from 23 ft (assist by M. Bridges),,109,121
386,4,2:48.0,,LA Lakers full timeout,109,121
387,4,2:48.0,,L. James enters the game for A. Caruso,109,121
388,4,2:42.0,,L. James misses 2-pt jump shot from 18 ft,109,121
389,4,2:34.0,,Offensive rebound by J. McGee,109,121
390,4,2:34.0,,J. McGee makes 2-pt dunk at rim,109,123
391,4,2:28.0,D. Graham misses 3-pt jump shot from 26 ft,,109,123
392,4,2:25.0,,Defensive rebound by R. Rondo,109,123
393,4,2:24.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,109,123
394,4,2:23.0,,Offensive rebound by J. McGee,109,123
395,4,2:22.0,,Personal foul by D. Bacon (drawn by J. McGee),109,123
396,4,2:11.0,,L. James makes 3-pt jump shot from 27 ft,109,126
397,4,1:41.0,Turnover by K. Walker (lost ball; steal by R. Rondo),,109,126
398,4,1:19.0,,L. James makes 3-pt jump shot from 27 ft,109,129
399,4,1:10.0,M. Bridges makes 3-pt jump shot from 27 ft (assist by D. Graham),,112,129
400,4,1:05.0,,Personal take foul by K. Walker (drawn by R. Rondo),112,129
401,4,1:05.0,W. Hernangómez enters the game for K. Walker,,112,129
402,4,1:05.0,M. Monk enters the game for M. Williams,,112,129
403,4,1:05.0,,I. Bonga enters the game for K. Caldwell-Pope,112,129
404,4,1:05.0,,A. Caruso enters the game for L. James,112,129
405,4,1:05.0,,S. Machado enters the game for J. McGee,112,129
406,4,1:05.0,,M. Wagner enters the game for R. Rondo,112,129
407,4,1:05.0,,J. Williams enters the game for L. Stephenson,112,129
408,4,0:53.0,,I. Bonga misses 2-pt hook shot from 4 ft,112,129
409,4,0:51.0,Defensive rebound by W. Hernangómez,,112,129
410,4,0:40.0,D. Bacon makes 3-pt jump shot from 27 ft (assist by W. Hernangómez),,115,129
411,4,0:25.0,,A. Caruso misses 3-pt jump shot from 27 ft,115,129
412,4,0:20.0,Defensive rebound by M. Bridges,,115,129
413,4,0:09.0,W. Hernangómez misses 3-pt jump shot from 26 ft,,115,129
414,4,0:07.0,,Defensive rebound by J. Williams,115,129
