,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
385,4,8:57.0,Defensive rebound by J. Randle,,94,99
386,4,8:49.0,Turnover by J. Holiday (bad pass),,94,99
387,4,8:36.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,94,99
388,4,8:33.0,Defensive rebound by J. Holiday,,94,99
389,4,8:26.0,J. Randle makes 2-pt jump shot from 2 ft,,96,99
390,4,8:26.0,,B. Ingram enters the game for K. Caldwell-Pope,96,99
391,4,8:26.0,,L. James enters the game for J. Hart,96,99
392,4,7:58.0,,L. James makes 2-pt jump shot from 17 ft,96,101
393,4,7:46.0,J. Holiday makes 2-pt jump shot from 6 ft,,98,101
394,4,7:21.0,,R. Rondo misses 3-pt jump shot from 24 ft,98,101
395,4,7:19.0,Defensive rebound by J. Randle,,98,101
396,4,7:11.0,A. Davis misses 2-pt jump shot from 12 ft,,98,101
397,4,7:09.0,,Defensive rebound by I. Zubac,98,101
398,4,7:00.0,,Personal foul by D. Miller (drawn by I. Zubac),98,101
399,4,7:00.0,E. Moore enters the game for D. Miller,,98,101
400,4,7:00.0,,L. Ball enters the game for R. Rondo,98,101
401,4,6:47.0,,K. Kuzma makes 3-pt jump shot from 27 ft (assist by L. James),98,104
402,4,6:34.0,J. Holiday misses 2-pt layup from 1 ft,,98,104
403,4,6:34.0,Offensive rebound by A. Davis,,98,104
404,4,6:34.0,Personal foul by L. Ball (drawn by A. Davis),,98,104
405,4,6:24.0,A. Davis misses 2-pt jump shot from 4 ft,,98,104
406,4,6:21.0,,Defensive rebound by L. James,98,104
407,4,6:14.0,,L. Ball makes 3-pt jump shot from 27 ft,98,107
408,4,6:13.0,New Orleans full timeout,,98,107
409,4,6:13.0,D. Miller enters the game for F. Jackson,,98,107
410,4,6:13.0,J. Okafor enters the game for J. Randle,,98,107
411,4,5:56.0,D. Miller misses 3-pt jump shot from 24 ft,,98,107
412,4,5:52.0,,Defensive rebound by B. Ingram,98,107
413,4,5:35.0,,L. James makes 2-pt jump shot from 12 ft,98,109
414,4,5:26.0,Personal foul by L. James (drawn by J. Okafor),,98,109
415,4,5:26.0,J. Okafor misses free throw 1 of 2,,98,109
416,4,5:26.0,Offensive rebound by Team,,98,109
417,4,5:26.0,J. Okafor misses free throw 2 of 2,,98,109
418,4,5:24.0,,Defensive rebound by L. James,98,109
419,4,5:05.0,,L. James misses 2-pt layup from 4 ft,98,109
420,4,5:02.0,,Offensive rebound by I. Zubac,98,109
421,4,5:02.0,,I. Zubac misses 2-pt layup at rim,98,109
422,4,5:01.0,Defensive rebound by D. Miller,,98,109
423,4,4:53.0,A. Davis misses 3-pt jump shot from 23 ft,,98,109
424,4,4:50.0,Offensive rebound by J. Okafor,,98,109
425,4,4:48.0,J. Okafor makes 2-pt dunk from 2 ft,,100,109
426,4,4:29.0,,L. James misses 2-pt jump shot from 17 ft,100,109
427,4,4:26.0,Defensive rebound by A. Davis,,100,109
428,4,4:11.0,J. Okafor misses 2-pt jump shot from 1 ft,,100,109
429,4,4:11.0,Offensive rebound by A. Davis,,100,109
430,4,4:11.0,A. Davis makes 2-pt layup from 1 ft,,102,109
431,4,4:11.0,,LA Lakers full timeout,102,109
432,4,4:00.0,,B. Ingram misses 2-pt jump shot from 9 ft (block by A. Davis),102,109
433,4,3:56.0,Defensive rebound by J. Okafor,,102,109
434,4,3:45.0,A. Davis misses 2-pt dunk from 4 ft (block by I. Zubac),,102,109
435,4,3:44.0,,Defensive rebound by L. Ball,102,109
436,4,3:44.0,,Turnover by L. Ball (bad pass),102,109
437,4,3:29.0,Shooting foul by I. Zubac (drawn by A. Davis),,102,109
438,4,3:29.0,A. Davis makes free throw 1 of 2,,103,109
439,4,3:29.0,A. Davis makes free throw 2 of 2,,104,109
440,4,3:12.0,,Personal foul by J. Okafor (drawn by B. Ingram),104,109
441,4,3:12.0,New Orleans full timeout,,104,109
442,4,3:12.0,J. Randle enters the game for J. Okafor,,104,109
443,4,3:03.0,,L. James misses 3-pt jump shot from 26 ft,104,109
444,4,3:01.0,Defensive rebound by J. Randle,,104,109
445,4,2:46.0,E. Moore misses 2-pt jump shot from 14 ft,,104,109
446,4,2:46.0,,Defensive rebound by Team,104,109
447,4,2:26.0,,L. James makes 2-pt layup from 3 ft,104,111
448,4,2:03.0,E. Moore misses 2-pt jump shot from 7 ft,,104,111
449,4,2:01.0,,Defensive rebound by Team,104,111
450,4,1:38.0,,L. James misses 2-pt layup from 2 ft,104,111
451,4,1:36.0,Defensive rebound by D. Miller,,104,111
452,4,1:36.0,Personal foul by L. James (drawn by A. Davis),,104,111
453,4,1:36.0,A. Davis misses free throw 1 of 2,,104,111
454,4,1:36.0,Offensive rebound by Team,,104,111
455,4,1:36.0,A. Davis misses free throw 2 of 2,,104,111
456,4,1:34.0,,Defensive rebound by I. Zubac,104,111
457,4,1:19.0,,L. James misses 2-pt layup from 4 ft (block by J. Holiday),104,111
458,4,1:19.0,,Offensive rebound by Team,104,111
459,4,1:19.0,,LA Lakers full timeout,104,111
460,4,1:13.0,,L. James misses 3-pt jump shot from 26 ft,104,111
461,4,1:08.0,,Offensive rebound by L. James,104,111
462,4,1:08.0,,Shooting foul by J. Randle (drawn by L. James),104,111
463,4,1:08.0,,L. James misses free throw 1 of 2,104,111
464,4,1:08.0,,Offensive rebound by Team,104,111
465,4,1:08.0,,L. James misses free throw 2 of 2,104,111
466,4,1:06.0,Defensive rebound by J. Holiday,,104,111
467,4,0:57.0,J. Randle misses 2-pt layup from 3 ft (block by I. Zubac),,104,111
468,4,0:53.0,,Defensive rebound by L. Ball,104,111
469,4,0:38.0,,K. Kuzma misses 3-pt jump shot from 28 ft,104,111
470,4,0:36.0,Defensive rebound by A. Davis,,104,111
471,4,0:36.0,New Orleans full timeout,,104,111
472,4,0:34.0,J. Holiday misses 3-pt jump shot from 24 ft,,104,111
473,4,0:31.0,,Defensive rebound by B. Ingram,104,111
474,4,0:31.0,,Personal take foul by E. Moore (drawn by B. Ingram),104,111
475,4,0:31.0,,B. Ingram makes free throw 1 of 2,104,112
476,4,0:31.0,,B. Ingram misses free throw 2 of 2,104,112
477,4,0:30.0,Defensive rebound by J. Randle,,104,112
478,4,0:25.0,D. Miller misses 3-pt jump shot from 26 ft,,104,112
479,4,0:23.0,,Defensive rebound by L. Ball,104,112
480,4,0:02.0,,Turnover by Team (shot clock),104,112
