,QUARTER,TIME_REMAINING,DETROIT_ACTION,UTAH_ACTION,DETROIT_SCORE,UTAH_SCORE
389,4,6:51.0,,Defensive rebound by R. Gobert,84,85
390,4,6:41.0,,G. Allen makes 3-pt jump shot from 23 ft (assist by D. Mitchell),84,88
391,4,6:16.0,J. Leuer misses 2-pt jump shot from 13 ft,,84,88
392,4,6:14.0,,Defensive rebound by R. Gobert,84,88
393,4,6:09.0,,G. Allen misses 3-pt jump shot from 23 ft,84,88
394,4,6:09.0,Defensive rebound by B. Griffin,,84,88
395,4,6:02.0,L. Galloway misses 3-pt jump shot from 26 ft,,84,88
396,4,5:59.0,,Defensive rebound by G. Niang,84,88
397,4,5:47.0,,Personal foul by J. Leuer (drawn by R. Gobert),84,88
398,4,5:47.0,R. Bullock enters the game for L. Galloway,,84,88
399,4,5:47.0,A. Drummond enters the game for R. Jackson,,84,88
400,4,5:47.0,I. Smith enters the game for L. Kennard,,84,88
401,4,5:47.0,K. Thomas enters the game for J. Leuer,,84,88
402,4,5:47.0,,J. Crowder enters the game for K. Korver,84,88
403,4,5:47.0,,R. O'Neale enters the game for G. Niang,84,88
404,4,5:39.0,,Personal foul by B. Griffin (drawn by R. Gobert),84,88
405,4,5:33.0,,D. Mitchell misses 2-pt jump shot from 13 ft,84,88
406,4,5:32.0,Defensive rebound by Team,,84,88
407,4,5:32.0,,Loose ball foul by R. Gobert (drawn by A. Drummond),84,88
408,4,5:06.0,I. Smith misses 2-pt jump shot from 19 ft,,84,88
409,4,5:05.0,,Defensive rebound by R. Gobert,84,88
410,4,4:58.0,,Utah full timeout,84,88
411,4,4:58.0,,J. Ingles enters the game for G. Allen,84,88
412,4,4:52.0,,D. Mitchell misses 2-pt jump shot from 11 ft (block by K. Thomas),84,88
413,4,4:48.0,Defensive rebound by A. Drummond,,84,88
414,4,4:32.0,I. Smith misses 2-pt jump shot from 12 ft,,84,88
415,4,4:30.0,Offensive rebound by A. Drummond,,84,88
416,4,4:30.0,A. Drummond misses 2-pt layup from 3 ft (block by R. Gobert),,84,88
417,4,4:30.0,Offensive rebound by Team,,84,88
418,4,4:17.0,I. Smith misses 2-pt jump shot from 17 ft,,84,88
419,4,4:14.0,,Defensive rebound by D. Mitchell,84,88
420,4,4:08.0,,J. Crowder misses 3-pt jump shot from 25 ft,84,88
421,4,4:05.0,Defensive rebound by I. Smith,,84,88
422,4,3:56.0,Personal foul by J. Crowder (drawn by I. Smith),,84,88
423,4,3:56.0,I. Smith misses free throw 1 of 2,,84,88
424,4,3:56.0,Offensive rebound by Team,,84,88
425,4,3:56.0,I. Smith makes free throw 2 of 2,,85,88
426,4,3:42.0,,D. Mitchell misses 3-pt jump shot from 25 ft,85,88
427,4,3:39.0,Defensive rebound by A. Drummond,,85,88
428,4,3:25.0,A. Drummond misses 2-pt jump shot from 10 ft,,85,88
429,4,3:23.0,,Defensive rebound by R. Gobert,85,88
430,4,3:11.0,,D. Mitchell misses 2-pt layup from 3 ft,85,88
431,4,3:11.0,,Offensive rebound by Team,85,88
432,4,3:11.0,Technical foul by A. Drummond,,85,88
433,4,3:11.0,,D. Mitchell misses technical free throw,85,88
434,4,3:11.0,,Offensive rebound by Team,85,88
435,4,3:11.0,,Utah full timeout,85,88
436,4,3:11.0,Detroit full timeout,,85,88
437,4,3:11.0,,K. Korver enters the game for R. O'Neale,85,88
438,4,3:09.0,,K. Korver misses 3-pt jump shot from 23 ft,85,88
439,4,3:07.0,Defensive rebound by A. Drummond,,85,88
440,4,2:44.0,Turnover by Team (shot clock),,85,88
441,4,2:31.0,,Personal foul by A. Drummond (drawn by D. Mitchell),85,88
442,4,2:27.0,,Personal foul by K. Thomas (drawn by D. Mitchell),85,88
443,4,2:27.0,,D. Mitchell makes free throw 1 of 2,85,89
444,4,2:27.0,,D. Mitchell makes free throw 2 of 2,85,90
445,4,2:10.0,R. Bullock misses 3-pt jump shot from 27 ft,,85,90
446,4,2:06.0,,Defensive rebound by J. Crowder,85,90
447,4,1:50.0,,Turnover by D. Mitchell (bad pass; steal by R. Bullock),85,90
448,4,1:28.0,B. Griffin makes 3-pt jump shot from 25 ft,,88,90
449,4,1:28.0,Shooting foul by J. Crowder (drawn by B. Griffin),,88,90
450,4,1:28.0,B. Griffin makes free throw 1 of 1,,89,90
451,4,1:11.0,,Personal foul by K. Thomas (drawn by J. Ingles),89,90
452,4,1:11.0,,J. Ingles makes free throw 1 of 2,89,91
453,4,1:11.0,,R. O'Neale enters the game for K. Korver,89,91
454,4,1:11.0,,J. Ingles makes free throw 2 of 2,89,92
455,4,1:03.0,Turnover by B. Griffin (step out of bounds),,89,92
456,4,1:03.0,,K. Korver enters the game for R. O'Neale,89,92
457,4,0:48.0,,D. Mitchell makes 2-pt layup from 3 ft,89,94
458,4,0:48.0,,Shooting foul by B. Griffin (drawn by D. Mitchell),89,94
459,4,0:48.0,,D. Mitchell makes free throw 1 of 1,89,95
460,4,0:48.0,Detroit full timeout,,89,95
461,4,0:48.0,L. Galloway enters the game for K. Thomas,,89,95
462,4,0:48.0,,R. O'Neale enters the game for K. Korver,89,95
463,4,0:43.0,A. Drummond misses 2-pt layup from 6 ft (block by R. Gobert),,89,95
464,4,0:42.0,Offensive rebound by A. Drummond,,89,95
465,4,0:42.0,Shooting foul by D. Mitchell (drawn by A. Drummond),,89,95
466,4,0:42.0,A. Drummond makes free throw 1 of 2,,90,95
467,4,0:42.0,K. Thomas enters the game for L. Galloway,,90,95
468,4,0:42.0,,D. Favors enters the game for J. Ingles,90,95
469,4,0:42.0,A. Drummond makes free throw 2 of 2,,91,95
470,4,0:42.0,,Utah full timeout,91,95
471,4,0:42.0,,J. Ingles enters the game for D. Favors,91,95
472,4,0:42.0,,K. Korver enters the game for R. O'Neale,91,95
473,4,0:24.0,,J. Ingles makes 3-pt jump shot from 22 ft (assist by J. Crowder),91,98
474,4,0:05.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by R. Bullock),,94,98
475,4,0:01.0,,Personal foul by K. Thomas (drawn by K. Korver),94,98
476,4,0:01.0,,K. Korver makes free throw 1 of 2,94,99
477,4,0:01.0,,K. Korver makes free throw 2 of 2,94,100
478,4,0:01.0,Detroit full timeout,,94,100
479,4,0:01.0,L. Galloway enters the game for K. Thomas,,94,100
480,4,0:01.0,,R. O'Neale enters the game for K. Korver,94,100
481,4,0:00.0,B. Griffin misses 3-pt jump shot from 25 ft,,94,100
482,4,0:00.0,Offensive rebound by Team,,94,100
