,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
382,4,7:47.0,H. Barnes misses 3-pt jump shot from 23 ft,,104,110
383,4,7:45.0,,Defensive rebound by M. Plumlee,104,110
384,4,7:35.0,,Turnover by M. Plumlee (bad pass; steal by L. Dončić),104,110
385,4,7:30.0,L. Dončić makes 2-pt jump shot from 4 ft,,106,110
386,4,7:03.0,,M. Plumlee misses 2-pt layup from 4 ft,106,110
387,4,7:01.0,Defensive rebound by D. Jordan,,106,110
388,4,6:51.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,106,110
389,4,6:48.0,,Defensive rebound by T. Lyles,106,110
390,4,6:42.0,,T. Craig misses 2-pt jump shot from 4 ft,106,110
391,4,6:42.0,Defensive rebound by D. Jordan,,106,110
392,4,6:42.0,Dallas full timeout,,106,110
393,4,6:42.0,J. Brunson enters the game for J. Barea,,106,110
394,4,6:42.0,W. Matthews enters the game for D. Finney-Smith,,106,110
395,4,6:42.0,,J. Hernangómez enters the game for T. Craig,106,110
396,4,6:42.0,,N. Jokić enters the game for T. Lyles,106,110
397,4,6:29.0,Offensive foul by D. Jordan (drawn by J. Hernangómez),,106,110
398,4,6:29.0,Turnover by D. Jordan (offensive foul),,106,110
399,4,6:29.0,D. Powell enters the game for D. Jordan,,106,110
400,4,6:17.0,,J. Murray misses 2-pt jump shot from 20 ft,106,110
401,4,6:13.0,,Offensive rebound by N. Jokić,106,110
402,4,6:12.0,,N. Jokić misses 2-pt layup from 2 ft,106,110
403,4,6:12.0,Defensive rebound by D. Powell,,106,110
404,4,5:59.0,Turnover by L. Dončić (bad pass; steal by N. Jokić),,106,110
405,4,5:43.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by N. Jokić),106,113
406,4,5:21.0,W. Matthews misses 2-pt jump shot from 8 ft (block by J. Murray),,106,113
407,4,5:19.0,,Defensive rebound by J. Murray,106,113
408,4,5:16.0,,J. Murray makes 2-pt layup from 1 ft,106,115
409,4,5:15.0,Dallas full timeout,,106,115
410,4,4:54.0,D. Powell misses 2-pt layup from 3 ft,,106,115
411,4,4:52.0,,Defensive rebound by M. Plumlee,106,115
412,4,4:31.0,,J. Murray misses 2-pt jump shot from 7 ft,106,115
413,4,4:29.0,,Offensive rebound by J. Murray,106,115
414,4,4:27.0,,J. Murray misses 2-pt jump shot from 11 ft,106,115
415,4,4:26.0,Defensive rebound by L. Dončić,,106,115
416,4,4:25.0,Personal foul by M. Plumlee (drawn by L. Dončić),,106,115
417,4,4:17.0,Personal foul by J. Hernangómez (drawn by L. Dončić),,106,115
418,4,4:17.0,D. Finney-Smith enters the game for D. Powell,,106,115
419,4,4:07.0,L. Dončić misses 3-pt jump shot from 25 ft,,106,115
420,4,4:04.0,,Defensive rebound by N. Jokić,106,115
421,4,3:46.0,,M. Morris misses 3-pt jump shot from 22 ft,106,115
422,4,3:43.0,Defensive rebound by L. Dončić,,106,115
423,4,3:37.0,H. Barnes makes 2-pt layup from 2 ft (assist by L. Dončić),,108,115
424,4,3:21.0,,J. Murray makes 2-pt jump shot from 17 ft,108,117
425,4,3:06.0,Turnover by W. Matthews (bad pass; steal by J. Murray),,108,117
426,4,3:06.0,,Turnover by J. Murray (step out of bounds),108,117
427,4,3:06.0,,Denver full timeout,108,117
428,4,3:01.0,H. Barnes makes 2-pt layup from 2 ft (assist by J. Brunson),,110,117
429,4,2:46.0,,M. Morris makes 2-pt jump shot from 8 ft,110,119
430,4,2:30.0,H. Barnes makes 2-pt layup from 2 ft,,112,119
431,4,2:22.0,,Turnover by M. Morris (bad pass; steal by W. Matthews),112,119
432,4,2:21.0,Turnover by W. Matthews (bad pass; steal by M. Morris),,112,119
433,4,2:16.0,,N. Jokić misses 3-pt jump shot from 25 ft,112,119
434,4,2:13.0,Defensive rebound by L. Dončić,,112,119
435,4,2:09.0,L. Dončić misses 2-pt layup from 3 ft (block by N. Jokić),,112,119
436,4,2:08.0,Offensive rebound by Team,,112,119
437,4,2:06.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,112,119
438,4,2:04.0,,Defensive rebound by J. Hernangómez,112,119
439,4,1:51.0,,M. Morris makes 2-pt jump shot from 9 ft (assist by J. Murray),112,121
440,4,1:41.0,J. Brunson makes 2-pt jump shot from 3 ft,,114,121
441,4,1:19.0,,J. Murray makes 3-pt jump shot from 25 ft,114,124
442,4,1:19.0,Dallas full timeout,,114,124
443,4,1:17.0,W. Matthews misses 3-pt jump shot from 26 ft,,114,124
444,4,1:13.0,,Defensive rebound by J. Murray,114,124
445,4,1:04.0,,Personal foul by W. Matthews (drawn by N. Jokić),114,124
446,4,1:04.0,R. Broekhoff enters the game for W. Matthews,,114,124
447,4,0:52.0,,M. Plumlee misses 2-pt layup from 3 ft (block by H. Barnes),114,124
448,4,0:51.0,Defensive rebound by L. Dončić,,114,124
449,4,0:51.0,Personal foul by M. Plumlee (drawn by L. Dončić),,114,124
450,4,0:51.0,L. Dončić makes free throw 1 of 2,,115,124
451,4,0:51.0,,T. Lyles enters the game for M. Plumlee,115,124
452,4,0:51.0,L. Dončić makes free throw 2 of 2,,116,124
453,4,0:33.0,,J. Murray makes 2-pt jump shot from 18 ft,116,126
454,4,0:25.0,J. Brunson makes 2-pt layup from 1 ft,,118,126
455,4,0:01.0,,Turnover by Team (shot clock),118,126
