,QUARTER,TIME_REMAINING,UTAH_ACTION,WASHINGTON_ACTION,UTAH_SCORE,WASHINGTON_SCORE
382,4,4:03.0,,J. Parker makes free throw 1 of 2,106,87
383,4,4:03.0,,J. Parker makes free throw 2 of 2,106,88
384,4,3:48.0,Personal foul by J. Parker (drawn by J. Crowder),,106,88
385,4,3:48.0,Utah full timeout,,106,88
386,4,3:48.0,R. O'Neale enters the game for J. Crowder,,106,88
387,4,3:48.0,T. Sefolosha enters the game for K. Korver,,106,88
388,4,3:34.0,R. Neto makes 3-pt jump shot from 25 ft,,109,88
389,4,3:15.0,,Shooting foul by T. Sefolosha (drawn by J. McRae),109,88
390,4,3:15.0,,J. McRae makes free throw 1 of 2,109,89
391,4,3:15.0,,J. McRae makes free throw 2 of 2,109,90
392,4,3:04.0,R. Neto makes 2-pt layup from 2 ft,,111,90
393,4,2:52.0,,J. Parker makes 2-pt layup from 3 ft,111,92
394,4,2:36.0,Turnover by R. Neto (traveling),,111,92
395,4,2:19.0,,S. Dekker misses 2-pt layup from 4 ft,111,92
396,4,2:19.0,Defensive rebound by E. Udoh,,111,92
397,4,2:08.0,G. Niang misses 3-pt jump shot from 26 ft,,111,92
398,4,2:04.0,,Defensive rebound by T. Brown,111,92
399,4,2:02.0,,Turnover by T. Brown (bad pass),111,92
400,4,1:51.0,R. Neto misses 2-pt layup from 10 ft,,111,92
401,4,1:51.0,,Defensive rebound by Team,111,92
402,4,1:51.0,,C. Randle enters the game for J. Parker,111,92
403,4,1:42.0,,Turnover by C. Randle (bad pass; steal by R. Neto),111,92
404,4,1:39.0,G. Niang makes 2-pt layup from 1 ft (assist by R. Neto),,113,92
405,4,1:37.0,,Personal foul by R. Neto (drawn by S. Dekker),113,92
406,4,1:37.0,,Offensive rebound by Team,113,92
407,4,1:37.0,,S. Dekker misses free throw 1 of 2,113,92
408,4,1:37.0,,S. Dekker makes free throw 2 of 2,113,93
409,4,1:26.0,Turnover by E. Udoh (bad pass; steal by T. Brown),,113,93
410,4,1:20.0,,C. Randle misses 3-pt jump shot from 27 ft,113,93
411,4,1:15.0,Defensive rebound by R. O'Neale,,113,93
412,4,1:12.0,G. Niang makes 2-pt layup from 9 ft,,115,93
413,4,1:12.0,Shooting foul by C. Randle (drawn by G. Niang),,115,93
414,4,1:12.0,G. Niang makes free throw 1 of 1,,116,93
415,4,0:57.0,,S. Dekker misses 2-pt layup from 4 ft (block by E. Udoh),116,93
416,4,0:53.0,Defensive rebound by T. Sefolosha,,116,93
417,4,0:50.0,R. Neto misses 3-pt jump shot from 24 ft,,116,93
418,4,0:45.0,,Defensive rebound by T. Brown,116,93
419,4,0:37.0,,J. McRae makes 2-pt layup from 2 ft,116,95
420,4,0:16.0,T. Sefolosha misses 2-pt layup from 2 ft,,116,95
421,4,0:10.0,,Defensive rebound by I. Mahinmi,116,95
422,4,0:07.0,,S. Dekker misses 3-pt jump shot from 27 ft,116,95
423,4,0:02.0,Defensive rebound by R. O'Neale,,116,95
