,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
374,4,9:13.0,,J. Tatum makes 3-pt jump shot from 24 ft (assist by A. Horford),90,96
375,4,9:03.0,Shooting foul by J. Tatum (drawn by E. Bledsoe),,90,96
376,4,9:03.0,E. Bledsoe makes free throw 1 of 2,,91,96
377,4,9:03.0,E. Bledsoe makes free throw 2 of 2,,92,96
378,4,8:51.0,,K. Irving makes 2-pt jump shot from 18 ft,92,98
379,4,8:42.0,Turnover by G. Antetokounmpo (traveling),,92,98
380,4,8:42.0,K. Middleton enters the game for D. DiVincenzo,,92,98
381,4,8:30.0,,M. Morris misses 3-pt jump shot from 25 ft,92,98
382,4,8:28.0,Defensive rebound by K. Middleton,,92,98
383,4,8:19.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,94,98
384,4,8:19.0,Shooting foul by M. Morris (drawn by G. Antetokounmpo),,94,98
385,4,8:19.0,G. Antetokounmpo makes free throw 1 of 1,,95,98
386,4,8:00.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by A. Horford),95,101
387,4,7:48.0,E. Bledsoe misses 2-pt layup from 3 ft,,95,101
388,4,7:45.0,,Defensive rebound by A. Horford,95,101
389,4,7:37.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Horford),95,104
390,4,7:35.0,Milwaukee full timeout,,95,104
391,4,7:35.0,M. Brogdon enters the game for T. Snell,,95,104
392,4,7:23.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),,97,104
393,4,7:02.0,,Turnover by T. Rozier (traveling),97,104
394,4,7:02.0,D. DiVincenzo enters the game for E. Bledsoe,,97,104
395,4,6:44.0,K. Middleton misses 2-pt jump shot from 6 ft,,97,104
396,4,6:42.0,,Defensive rebound by T. Rozier,97,104
397,4,6:33.0,,A. Horford misses 2-pt layup from 4 ft (block by B. Lopez),97,104
398,4,6:32.0,,Offensive rebound by Team,97,104
399,4,6:32.0,E. İlyasova enters the game for B. Lopez,,97,104
400,4,6:32.0,,G. Hayward enters the game for K. Irving,97,104
401,4,6:32.0,,M. Smart enters the game for M. Morris,97,104
402,4,6:30.0,,Turnover by M. Smart (bad pass; steal by G. Antetokounmpo),97,104
403,4,6:18.0,G. Antetokounmpo makes 2-pt layup from 5 ft,,99,104
404,4,5:58.0,,J. Tatum makes 2-pt layup from 1 ft (assist by A. Horford),99,106
405,4,5:46.0,M. Brogdon misses 2-pt jump shot from 6 ft (block by T. Rozier),,99,106
406,4,5:44.0,Offensive rebound by M. Brogdon,,99,106
407,4,5:41.0,D. DiVincenzo misses 3-pt jump shot from 24 ft,,99,106
408,4,5:39.0,,Defensive rebound by T. Rozier,99,106
409,4,5:24.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by A. Horford),99,109
410,4,5:03.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,101,109
411,4,4:51.0,,Personal foul by E. İlyasova (drawn by T. Rozier),101,109
412,4,4:46.0,,G. Hayward misses 3-pt jump shot from 25 ft,101,109
413,4,4:44.0,Defensive rebound by D. DiVincenzo,,101,109
414,4,4:38.0,Turnover by M. Brogdon (bad pass),,101,109
415,4,4:24.0,,T. Rozier makes 2-pt jump shot from 10 ft,101,111
416,4,4:14.0,K. Middleton makes 3-pt jump shot from 25 ft,,104,111
417,4,3:48.0,,J. Tatum makes 2-pt jump shot from 10 ft (assist by T. Rozier),104,113
418,4,3:27.0,K. Middleton makes 3-pt jump shot from 26 ft,,107,113
419,4,3:16.0,,Boston full timeout,107,113
420,4,3:16.0,E. Bledsoe enters the game for D. DiVincenzo,,107,113
421,4,3:16.0,,K. Irving enters the game for T. Rozier,107,113
422,4,3:04.0,,K. Irving misses 2-pt jump shot from 16 ft,107,113
423,4,2:59.0,Defensive rebound by Team,,107,113
424,4,2:38.0,K. Middleton misses 3-pt jump shot from 27 ft,,107,113
425,4,2:35.0,Offensive rebound by M. Brogdon,,107,113
426,4,2:23.0,K. Middleton makes 2-pt layup from 3 ft,,109,113
427,4,1:57.0,,G. Hayward misses 2-pt jump shot from 20 ft,109,113
428,4,1:55.0,Defensive rebound by M. Brogdon,,109,113
429,4,1:45.0,M. Brogdon makes 2-pt layup from 1 ft,,111,113
430,4,1:23.0,,A. Horford misses 3-pt jump shot from 26 ft,111,113
431,4,1:17.0,,Offensive rebound by K. Irving,111,113
432,4,1:07.0,,K. Irving misses 3-pt jump shot from 25 ft,111,113
433,4,1:05.0,,Offensive rebound by G. Hayward,111,113
434,4,1:02.0,,G. Hayward misses 3-pt jump shot from 25 ft,111,113
435,4,1:00.0,Defensive rebound by G. Antetokounmpo,,111,113
436,4,0:51.0,Turnover by K. Middleton (out of bounds lost ball),,111,113
437,4,0:51.0,,M. Morris enters the game for M. Smart,111,113
438,4,0:28.0,,A. Horford misses 3-pt jump shot from 25 ft,111,113
439,4,0:25.0,Defensive rebound by E. İlyasova,,111,113
440,4,0:18.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,111,113
441,4,0:16.0,,Defensive rebound by A. Horford,111,113
442,4,0:16.0,,Personal take foul by E. Bledsoe (drawn by M. Morris),111,113
443,4,0:14.0,,Turnover by J. Tatum (lost ball; steal by G. Antetokounmpo),111,113
444,4,0:13.0,Personal foul by J. Tatum (drawn by E. Bledsoe),,111,113
445,4,0:13.0,E. Bledsoe misses free throw 1 of 2,,111,113
446,4,0:13.0,Offensive rebound by Team,,111,113
447,4,0:13.0,,A. Baynes enters the game for K. Irving,111,113
448,4,0:13.0,E. Bledsoe makes free throw 2 of 2,,112,113
449,4,0:13.0,,Boston full timeout,112,113
450,4,0:13.0,,K. Irving enters the game for A. Baynes,112,113
451,4,0:12.0,,Personal take foul by E. İlyasova (drawn by K. Irving),112,113
452,4,0:12.0,,K. Irving makes free throw 1 of 2,112,114
453,4,0:12.0,,K. Irving makes free throw 2 of 2,112,115
454,4,0:12.0,,M. Smart enters the game for G. Hayward,112,115
455,4,0:06.0,E. Bledsoe misses 2-pt layup from 4 ft,,112,115
456,4,0:05.0,Offensive rebound by Team,,112,115
457,4,0:05.0,Milwaukee full timeout,,112,115
458,4,0:05.0,B. Lopez enters the game for E. İlyasova,,112,115
459,4,0:05.0,,G. Hayward enters the game for K. Irving,112,115
460,4,0:05.0,,T. Rozier enters the game for M. Morris,112,115
461,4,0:04.0,Shooting foul by M. Smart (drawn by G. Antetokounmpo),,112,115
462,4,0:04.0,G. Antetokounmpo makes free throw 1 of 2,,113,115
463,4,0:04.0,E. İlyasova enters the game for B. Lopez,,113,115
464,4,0:04.0,,A. Baynes enters the game for T. Rozier,113,115
465,4,0:04.0,G. Antetokounmpo misses free throw 2 of 2,,113,115
466,4,0:02.0,,Defensive rebound by A. Horford,113,115
467,4,0:02.0,,Personal take foul by K. Middleton (drawn by A. Horford),113,115
468,4,0:02.0,,A. Horford makes free throw 1 of 2,113,116
469,4,0:02.0,,T. Rozier enters the game for A. Baynes,113,116
470,4,0:02.0,,A. Horford makes free throw 2 of 2,113,117
471,4,0:02.0,Milwaukee full timeout,,113,117
472,4,0:02.0,B. Lopez enters the game for E. Bledsoe,,113,117
473,4,0:02.0,,R. Williams enters the game for T. Rozier,113,117
474,4,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,113,117
475,4,0:00.0,Offensive rebound by Team,,113,117
