,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
380,4,9:01.0,,D. Russell misses 2-pt jump shot from 4 ft,98,108
381,4,8:58.0,Defensive rebound by J. Embiid,,98,108
382,4,8:47.0,W. Chandler makes 2-pt layup from 5 ft (assist by J. Embiid),,100,108
383,4,8:35.0,,Turnover by R. Hollis-Jefferson (traveling),100,108
384,4,8:35.0,L. Shamet enters the game for J. Redick,,100,108
385,4,8:35.0,,S. Dinwiddie enters the game for D. Carroll,100,108
386,4,8:35.0,,J. Harris enters the game for S. Napier,100,108
387,4,8:28.0,Personal foul by J. Allen (drawn by J. Embiid),,100,108
388,4,8:23.0,Personal foul by R. Hollis-Jefferson (drawn by B. Simmons),,100,108
389,4,8:14.0,Turnover by J. Embiid (traveling),,100,108
390,4,8:01.0,,D. Russell makes 2-pt jump shot from 13 ft,100,110
391,4,7:39.0,J. Butler makes 3-pt jump shot from 26 ft (assist by W. Chandler),,103,110
392,4,7:26.0,,D. Russell makes 3-pt jump shot from 28 ft,103,113
393,4,7:14.0,L. Shamet misses 2-pt layup from 3 ft,,103,113
394,4,7:13.0,,Defensive rebound by R. Hollis-Jefferson,103,113
395,4,7:07.0,,D. Russell misses 3-pt jump shot from 26 ft,103,113
396,4,7:05.0,Defensive rebound by W. Chandler,,103,113
397,4,6:50.0,Turnover by J. Embiid (traveling),,103,113
398,4,6:50.0,M. Muscala enters the game for J. Embiid,,103,113
399,4,6:50.0,,Brooklyn full timeout,103,113
400,4,6:50.0,,A. Crabbe enters the game for J. Allen,103,113
401,4,6:38.0,,S. Dinwiddie makes 2-pt layup from 2 ft,103,115
402,4,6:25.0,Turnover by B. Simmons (out of bounds lost ball),,103,115
403,4,6:11.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by B. Simmons),103,115
404,4,5:57.0,J. Butler makes 2-pt layup from 2 ft (assist by L. Shamet),,105,115
405,4,5:38.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by D. Russell),105,118
406,4,5:21.0,J. Butler makes 3-pt jump shot from 25 ft (assist by M. Muscala),,108,118
407,4,5:02.0,,J. Harris misses 3-pt jump shot from 23 ft,108,118
408,4,5:00.0,Defensive rebound by J. Butler,,108,118
409,4,4:57.0,Philadelphia full timeout,,108,118
410,4,4:57.0,J. Embiid enters the game for M. Muscala,,108,118
411,4,4:57.0,J. Redick enters the game for L. Shamet,,108,118
412,4,4:50.0,Personal foul by A. Crabbe (drawn by J. Embiid),,108,118
413,4,4:50.0,J. Embiid makes free throw 1 of 2,,109,118
414,4,4:50.0,,J. Allen enters the game for A. Crabbe,109,118
415,4,4:50.0,J. Embiid makes free throw 2 of 2,,110,118
416,4,4:30.0,,J. Allen misses 2-pt jump shot from 7 ft,110,118
417,4,4:28.0,Defensive rebound by J. Embiid,,110,118
418,4,4:21.0,J. Redick misses 2-pt jump shot from 19 ft,,110,118
419,4,4:18.0,Offensive rebound by B. Simmons,,110,118
420,4,4:11.0,Personal foul by S. Dinwiddie (drawn by J. Embiid),,110,118
421,4,4:11.0,J. Embiid makes free throw 1 of 2,,111,118
422,4,4:11.0,J. Embiid makes free throw 2 of 2,,112,118
423,4,3:59.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Butler),112,118
424,4,3:51.0,J. Redick makes 2-pt jump shot from 4 ft (assist by B. Simmons),,114,118
425,4,3:34.0,,J. Harris misses 3-pt jump shot from 27 ft,114,118
426,4,3:32.0,,Offensive rebound by Team,114,118
427,4,3:32.0,Loose ball foul by J. Redick (drawn by R. Hollis-Jefferson),,114,118
428,4,3:21.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by J. Embiid),114,118
429,4,3:21.0,,Offensive rebound by J. Allen,114,118
430,4,3:21.0,,Shooting foul by B. Simmons (drawn by J. Allen),114,118
431,4,3:21.0,,J. Allen misses free throw 1 of 2,114,118
432,4,3:21.0,,Offensive rebound by Team,114,118
433,4,3:21.0,,J. Allen misses free throw 2 of 2,114,118
434,4,3:18.0,Defensive rebound by J. Embiid,,114,118
435,4,3:01.0,Turnover by J. Butler (bad pass),,114,118
436,4,2:36.0,,J. Harris misses 2-pt layup from 3 ft (block by B. Simmons),114,118
437,4,2:33.0,Defensive rebound by J. Embiid,,114,118
438,4,2:30.0,J. Butler makes 2-pt dunk from 1 ft (assist by B. Simmons),,116,118
439,4,2:02.0,,D. Russell misses 2-pt jump shot from 2 ft,116,118
440,4,1:59.0,,Offensive rebound by J. Allen,116,118
441,4,1:59.0,,J. Allen makes 2-pt dunk at rim,116,120
442,4,1:45.0,J. Redick misses 3-pt jump shot from 26 ft,,116,120
443,4,1:42.0,Offensive rebound by J. Embiid,,116,120
444,4,1:38.0,J. Embiid makes 2-pt dunk from 2 ft,,118,120
445,4,1:20.0,,D. Russell misses 3-pt jump shot from 26 ft,118,120
446,4,1:17.0,Defensive rebound by J. Embiid,,118,120
447,4,1:03.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),,121,120
448,4,1:03.0,,Brooklyn full timeout,121,120
449,4,1:03.0,,A. Crabbe enters the game for R. Hollis-Jefferson,121,120
450,4,0:48.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Russell),121,123
451,4,0:38.0,J. Embiid makes 2-pt layup from 2 ft (assist by W. Chandler),,123,123
452,4,0:38.0,Shooting foul by J. Harris (drawn by J. Embiid),,123,123
453,4,0:38.0,J. Embiid makes free throw 1 of 1,,124,123
454,4,0:26.0,,S. Dinwiddie makes 2-pt jump shot from 18 ft,124,125
455,4,0:26.0,Philadelphia full timeout,,124,125
456,4,0:26.0,,R. Hollis-Jefferson enters the game for D. Russell,124,125
457,4,0:19.0,J. Redick misses 2-pt jump shot from 23 ft,,124,125
458,4,0:15.0,Offensive rebound by J. Butler,,124,125
459,4,0:10.0,Philadelphia full timeout,,124,125
460,4,0:02.0,J. Butler makes 3-pt jump shot from 26 ft,,127,125
461,4,0:00.0,,Brooklyn full timeout,127,125
462,4,0:00.0,M. Muscala enters the game for J. Redick,,127,125
463,4,0:00.0,,D. Carroll enters the game for J. Allen,127,125
464,4,0:00.0,,D. Russell enters the game for R. Hollis-Jefferson,127,125
465,4,0:00.0,,Turnover by D. Carroll (bad pass; steal by B. Simmons),127,125
