,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
380,4,8:09.0,,M. Leonard makes 3-pt jump shot from 23 ft (assist by N. Stauskas),85,96
381,4,7:58.0,Personal foul by S. Curry (drawn by L. Williams),,85,96
382,4,7:58.0,P. Beverley enters the game for M. Harrell,,85,96
383,4,7:58.0,,D. Lillard enters the game for S. Curry,85,96
384,4,7:58.0,,C. McCollum enters the game for M. Leonard,85,96
385,4,7:58.0,,J. Nurkić enters the game for N. Stauskas,85,96
386,4,7:50.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft (block by J. Nurkić),,85,96
387,4,7:50.0,,Defensive rebound by D. Lillard,85,96
388,4,7:38.0,,Z. Collins misses 2-pt layup from 7 ft (block by P. Beverley),85,96
389,4,7:38.0,,Offensive rebound by Team,85,96
390,4,7:28.0,,C. McCollum misses 2-pt layup from 5 ft,85,96
391,4,7:26.0,,Offensive rebound by C. McCollum,85,96
392,4,7:26.0,,C. McCollum misses 2-pt layup at rim,85,96
393,4,7:26.0,,Offensive rebound by J. Nurkić,85,96
394,4,7:21.0,,Shooting foul by L. Williams (drawn by J. Nurkić),85,96
395,4,7:21.0,,J. Nurkić makes free throw 1 of 2,85,97
396,4,7:21.0,,J. Nurkić makes free throw 2 of 2,85,98
397,4,7:08.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by L. Williams),,88,98
398,4,6:47.0,,J. Nurkić misses 2-pt jump shot from 5 ft,88,98
399,4,6:42.0,Defensive rebound by L. Williams,,88,98
400,4,6:35.0,L. Williams makes 2-pt layup from 1 ft (assist by P. Beverley),,90,98
401,4,6:15.0,,D. Lillard misses 2-pt jump shot from 22 ft,90,98
402,4,6:10.0,,Offensive rebound by Z. Collins,90,98
403,4,6:10.0,,Z. Collins makes 2-pt dunk at rim,90,100
404,4,5:58.0,D. Gallinari misses 3-pt jump shot from 25 ft,,90,100
405,4,5:55.0,,Defensive rebound by C. McCollum,90,100
406,4,5:37.0,,J. Nurkić misses 2-pt jump shot from 10 ft,90,100
407,4,5:37.0,Defensive rebound by Team,,90,100
408,4,5:37.0,,Loose ball foul by J. Nurkić (drawn by D. Gallinari),90,100
409,4,5:37.0,,A. Aminu enters the game for Z. Collins,90,100
410,4,5:24.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,93,100
411,4,5:05.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by E. Turner),93,103
412,4,4:49.0,S. Gilgeous-Alexander makes 2-pt jump shot from 4 ft,,95,103
413,4,4:32.0,,E. Turner makes 2-pt layup from 1 ft,95,105
414,4,4:18.0,L. Williams makes 2-pt layup from 1 ft,,97,105
415,4,4:18.0,,Portland full timeout,97,105
416,4,4:04.0,,Turnover by D. Lillard (bad pass; steal by P. Beverley),97,105
417,4,3:57.0,Personal foul by D. Lillard (drawn by D. Gallinari),,97,105
418,4,3:57.0,D. Gallinari makes free throw 1 of 2,,98,105
419,4,3:57.0,D. Gallinari makes free throw 2 of 2,,99,105
420,4,3:44.0,,C. McCollum misses 2-pt jump shot from 16 ft,99,105
421,4,3:41.0,Defensive rebound by D. Gallinari,,99,105
422,4,3:27.0,T. Harris misses 2-pt jump shot from 11 ft,,99,105
423,4,3:24.0,,Defensive rebound by J. Nurkić,99,105
424,4,3:07.0,,Personal foul by P. Beverley (drawn by C. McCollum),99,105
425,4,3:07.0,,C. McCollum makes free throw 1 of 2,99,106
426,4,3:07.0,,C. McCollum makes free throw 2 of 2,99,107
427,4,2:54.0,L. Williams misses 3-pt jump shot from 25 ft,,99,107
428,4,2:52.0,Offensive rebound by D. Gallinari,,99,107
429,4,2:50.0,D. Gallinari makes 2-pt jump shot from 8 ft,,101,107
430,4,2:30.0,,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),101,109
431,4,2:20.0,L. Williams misses 2-pt jump shot from 21 ft,,101,109
432,4,2:18.0,,Defensive rebound by A. Aminu,101,109
433,4,2:06.0,,D. Lillard misses 2-pt jump shot from 6 ft,101,109
434,4,2:04.0,Defensive rebound by T. Harris,,101,109
435,4,1:57.0,Personal foul by J. Nurkić (drawn by S. Gilgeous-Alexander),,101,109
436,4,1:57.0,,Z. Collins enters the game for J. Nurkić,101,109
437,4,1:57.0,S. Gilgeous-Alexander makes free throw 1 of 2,,102,109
438,4,1:57.0,M. Harrell enters the game for L. Williams,,102,109
439,4,1:57.0,S. Gilgeous-Alexander makes free throw 2 of 2,,103,109
440,4,1:44.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by E. Turner),103,112
441,4,1:43.0,LA Clippers full timeout,,103,112
442,4,1:43.0,L. Williams enters the game for S. Gilgeous-Alexander,,103,112
443,4,1:39.0,P. Beverley makes 2-pt layup from 1 ft (assist by M. Harrell),,105,112
444,4,1:18.0,,D. Lillard misses 2-pt jump shot from 17 ft,105,112
445,4,1:16.0,,Offensive rebound by Z. Collins,105,112
446,4,1:16.0,,Z. Collins makes 2-pt layup from 2 ft,105,114
447,4,1:01.0,D. Gallinari misses 2-pt layup from 2 ft,,105,114
448,4,0:59.0,,Defensive rebound by Z. Collins,105,114
449,4,0:44.0,,D. Lillard makes 2-pt layup from 2 ft,105,116
450,4,0:43.0,LA Clippers full timeout,,105,116
451,4,0:42.0,L. Williams misses 3-pt jump shot from 27 ft,,105,116
452,4,0:38.0,,Defensive rebound by A. Aminu,105,116
453,4,0:19.0,,C. McCollum misses 3-pt jump shot from 25 ft,105,116
454,4,0:17.0,,Offensive rebound by Team,105,116
455,4,0:03.0,,Turnover by Team (shot clock),105,116
