,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
377,4,8:27.0,,M. Derrickson misses 3-pt jump shot from 23 ft,87,119
378,4,8:25.0,Defensive rebound by L. Walker,,87,119
379,4,8:20.0,Turnover by L. Walker (traveling),,87,119
380,4,8:05.0,,J. Jerebko makes 3-pt jump shot from 25 ft (assist by A. McKinnie),87,122
381,4,7:50.0,Q. Pondexter misses 3-pt jump shot from 25 ft,,87,122
382,4,7:48.0,,Defensive rebound by J. Bell,87,122
383,4,7:42.0,,Q. Cook misses 3-pt jump shot from 26 ft,87,122
384,4,7:40.0,Defensive rebound by D. Eubanks,,87,122
385,4,7:35.0,Personal foul by J. Bell (drawn by C. Metu),,87,122
386,4,7:32.0,L. Walker misses 2-pt hook shot from 14 ft,,87,122
387,4,7:31.0,,Defensive rebound by Q. Cook,87,122
388,4,7:24.0,,M. Derrickson makes 3-pt jump shot from 27 ft (assist by Q. Cook),87,125
389,4,7:01.0,L. Walker misses 2-pt jump shot from 18 ft,,87,125
390,4,7:00.0,,Defensive rebound by Q. Cook,87,125
391,4,6:47.0,,J. Bell makes 2-pt dunk from 1 ft (assist by Q. Cook),87,127
392,4,6:29.0,D. Eubanks makes 2-pt hook shot from 8 ft (assist by Q. Pondexter),,89,127
393,4,6:28.0,,Golden State full timeout,89,127
394,4,6:14.0,,Q. Cook misses 2-pt layup from 2 ft,89,127
395,4,6:13.0,Defensive rebound by D. Cunningham,,89,127
396,4,5:54.0,D. Cunningham makes 2-pt layup from 2 ft,,91,127
397,4,5:41.0,,J. Bell misses 2-pt jump shot from 18 ft,91,127
398,4,5:40.0,,Offensive rebound by Q. Cook,91,127
399,4,5:36.0,,Q. Cook misses 3-pt jump shot from 26 ft,91,127
400,4,5:34.0,,Offensive rebound by A. McKinnie,91,127
401,4,5:29.0,,Q. Cook misses 3-pt jump shot from 23 ft,91,127
402,4,5:27.0,Defensive rebound by Q. Pondexter,,91,127
403,4,5:13.0,Shooting foul by Q. Cook (drawn by L. Walker),,91,127
404,4,5:13.0,L. Walker makes free throw 1 of 2,,92,127
405,4,5:13.0,L. Walker makes free throw 2 of 2,,93,127
406,4,5:05.0,,Q. Cook misses 3-pt jump shot from 28 ft,93,127
407,4,5:03.0,Defensive rebound by C. Metu,,93,127
408,4,4:41.0,Shooting foul by J. Jerebko (drawn by L. Walker),,93,127
409,4,4:41.0,L. Walker makes free throw 1 of 2,,94,127
410,4,4:41.0,L. Walker makes free throw 2 of 2,,95,127
411,4,4:22.0,,M. Derrickson misses 2-pt jump shot from 6 ft (block by D. Eubanks),95,127
412,4,4:20.0,Defensive rebound by C. Metu,,95,127
413,4,4:00.0,L. Walker misses 2-pt jump shot from 21 ft,,95,127
414,4,3:58.0,Offensive rebound by C. Metu,,95,127
415,4,3:55.0,C. Metu makes 2-pt jump shot from 9 ft,,97,127
416,4,3:35.0,,J. Jerebko makes 2-pt layup from 2 ft,97,129
417,4,3:23.0,Turnover by L. Walker (lost ball; steal by Q. Cook),,97,129
418,4,3:18.0,Violation by Team (def goaltending),,97,129
419,4,3:18.0,,Q. Cook makes 2-pt layup from 2 ft (assist by A. McKinnie),97,131
420,4,2:58.0,D. Cunningham makes 3-pt jump shot from 27 ft (assist by C. Metu),,100,131
421,4,2:47.0,,Golden State full timeout,100,131
422,4,2:37.0,,J. Bell makes 2-pt dunk from 2 ft (assist by Q. Cook),100,133
423,4,2:14.0,Turnover by D. Cunningham (bad pass),,100,133
424,4,1:55.0,,Q. Cook misses 3-pt jump shot from 28 ft,100,133
425,4,1:51.0,,Offensive rebound by M. Derrickson,100,133
426,4,1:41.0,,M. Derrickson makes 3-pt jump shot from 31 ft (assist by A. McKinnie),100,136
427,4,1:20.0,C. Metu misses 2-pt jump shot from 21 ft,,100,136
428,4,1:18.0,,Defensive rebound by A. McKinnie,100,136
429,4,0:57.0,,Q. Cook makes 2-pt layup from 3 ft,100,138
430,4,0:44.0,Turnover by D. Eubanks (bad pass; steal by Q. Cook),,100,138
431,4,0:43.0,,Personal foul by Q. Pondexter (drawn by Q. Cook),100,138
432,4,0:35.0,,J. Bell misses 2-pt jump shot from 16 ft,100,138
433,4,0:34.0,,Offensive rebound by M. Derrickson,100,138
434,4,0:28.0,,J. Jerebko makes 3-pt jump shot from 31 ft (assist by M. Derrickson),100,141
435,4,0:15.0,D. Eubanks makes 2-pt hook shot from 6 ft (assist by Q. Pondexter),,102,141
