,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
389,4,6:49.0,T. Craig misses 2-pt jump shot from 20 ft,,98,109
390,4,6:44.0,,Defensive rebound by C. Capela,98,109
391,4,6:38.0,,J. Harden misses 2-pt layup from 6 ft,98,109
392,4,6:35.0,,Offensive rebound by C. Capela,98,109
393,4,6:35.0,,C. Capela makes 2-pt layup at rim,98,111
394,4,6:17.0,M. Morris misses 2-pt layup from 1 ft,,98,111
395,4,6:16.0,,Defensive rebound by D. House,98,111
396,4,6:00.0,,Turnover by J. Harden (lost ball; steal by M. Plumlee),98,111
397,4,5:54.0,Turnover by J. Murray (bad pass),,98,111
398,4,5:54.0,,Houston full timeout,98,111
399,4,5:54.0,N. Jokić enters the game for M. Plumlee,,98,111
400,4,5:50.0,,Turnover by D. House (bad pass),98,111
401,4,5:40.0,J. Murray misses 3-pt jump shot from 25 ft,,98,111
402,4,5:39.0,,Defensive rebound by Team,98,111
403,4,5:30.0,,Turnover by J. Harden (bad pass; steal by M. Beasley),98,111
404,4,5:25.0,Shooting foul by C. Capela (drawn by T. Craig),,98,111
405,4,5:25.0,T. Craig makes free throw 1 of 2,,99,111
406,4,5:25.0,T. Craig makes free throw 2 of 2,,100,111
407,4,5:02.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by A. Rivers),100,114
408,4,4:47.0,M. Morris misses 3-pt jump shot from 25 ft,,100,114
409,4,4:44.0,Offensive rebound by T. Craig,,100,114
410,4,4:42.0,M. Beasley misses 3-pt jump shot from 26 ft,,100,114
411,4,4:39.0,,Defensive rebound by D. House,100,114
412,4,4:32.0,,J. Harden makes 3-pt jump shot from 25 ft,100,117
413,4,4:32.0,Denver full timeout,,100,117
414,4,4:32.0,B. Goodwin enters the game for T. Craig,,100,117
415,4,4:32.0,J. Hernangómez enters the game for N. Jokić,,100,117
416,4,4:32.0,T. Lyles enters the game for J. Murray,,100,117
417,4,4:32.0,,G. Green enters the game for D. House,100,117
418,4,4:11.0,M. Beasley makes 2-pt jump shot from 9 ft (assist by M. Morris),,102,117
419,4,3:51.0,,J. Harden misses 3-pt jump shot from 26 ft,102,117
420,4,3:48.0,Defensive rebound by J. Hernangómez,,102,117
421,4,3:35.0,T. Lyles misses 3-pt jump shot from 25 ft,,102,117
422,4,3:33.0,,Defensive rebound by Team,102,117
423,4,3:15.0,,Shooting foul by B. Goodwin (drawn by J. Harden),102,117
424,4,3:15.0,,J. Harden makes free throw 1 of 3,102,118
425,4,3:15.0,,J. Harden misses free throw 2 of 3,102,118
426,4,3:15.0,,Offensive rebound by Team,102,118
427,4,3:15.0,,J. Harden misses free throw 3 of 3,102,118
428,4,3:15.0,Defensive rebound by J. Hernangómez,,102,118
429,4,3:06.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,102,118
430,4,3:03.0,,Defensive rebound by G. Green,102,118
431,4,2:52.0,,J. Harden makes 2-pt layup from 6 ft,102,120
432,4,2:42.0,M. Morris misses 3-pt jump shot from 26 ft,,102,120
433,4,2:39.0,,Defensive rebound by A. Rivers,102,120
434,4,2:28.0,,J. Harden misses 3-pt jump shot from 26 ft,102,120
435,4,2:26.0,Defensive rebound by B. Goodwin,,102,120
436,4,2:22.0,M. Morris makes 2-pt layup from 1 ft (assist by B. Goodwin),,104,120
437,4,1:56.0,,A. Rivers misses 2-pt layup from 1 ft,104,120
438,4,1:55.0,Defensive rebound by J. Hernangómez,,104,120
439,4,1:51.0,B. Goodwin makes 2-pt layup at rim,,106,120
440,4,1:51.0,Shooting foul by G. Green (drawn by B. Goodwin),,106,120
441,4,1:51.0,B. Goodwin makes free throw 1 of 1,,107,120
442,4,1:28.0,,G. Green makes 3-pt jump shot from 23 ft (assist by A. Rivers),107,123
443,4,1:16.0,Turnover by B. Goodwin (lost ball; steal by C. Capela),,107,123
444,4,1:13.0,,C. Capela makes 2-pt layup from 1 ft,107,125
445,4,1:07.0,M. Morris makes 2-pt jump shot from 15 ft,,109,125
446,4,0:48.0,,J. Harden misses 3-pt jump shot from 28 ft,109,125
447,4,0:47.0,Defensive rebound by M. Beasley,,109,125
448,4,0:43.0,T. Lyles makes 2-pt layup from 1 ft (assist by M. Morris),,111,125
449,4,0:19.0,,A. Rivers misses 3-pt jump shot from 26 ft,111,125
450,4,0:17.0,Defensive rebound by B. Goodwin,,111,125
451,4,0:14.0,M. Beasley makes 2-pt dunk from 1 ft (assist by B. Goodwin),,113,125
