,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
382,4,5:34.0,Turnover by K. Olynyk (bad pass),,89,83
383,4,5:19.0,,L. Kornet misses 3-pt jump shot from 28 ft,89,83
384,4,5:17.0,Defensive rebound by H. Whiteside,,89,83
385,4,5:10.0,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Johnson),,91,83
386,4,5:10.0,Shooting foul by K. Knox (drawn by H. Whiteside),,91,83
387,4,5:10.0,H. Whiteside misses free throw 1 of 1,,91,83
388,4,5:08.0,,Defensive rebound by M. Robinson,91,83
389,4,4:57.0,,K. Knox misses 3-pt jump shot from 29 ft,91,83
390,4,4:55.0,Defensive rebound by H. Whiteside,,91,83
391,4,4:34.0,K. Olynyk misses 2-pt jump shot from 19 ft,,91,83
392,4,4:32.0,,Defensive rebound by L. Kornet,91,83
393,4,4:27.0,,E. Mudiay misses 2-pt layup from 2 ft,91,83
394,4,4:25.0,Defensive rebound by K. Olynyk,,91,83
395,4,4:18.0,Miami full timeout,,91,83
396,4,4:18.0,,K. Allen enters the game for D. Dotson,91,83
397,4,4:18.0,,D. Smith enters the game for E. Mudiay,91,83
398,4,4:04.0,D. Waiters misses 3-pt jump shot from 26 ft,,91,83
399,4,4:02.0,Offensive rebound by K. Olynyk,,91,83
400,4,3:51.0,G. Dragić misses 2-pt hook shot from 3 ft,,91,83
401,4,3:49.0,Offensive rebound by J. Johnson,,91,83
402,4,3:47.0,J. Johnson misses 2-pt layup from 2 ft,,91,83
403,4,3:46.0,Offensive rebound by Team,,91,83
404,4,3:46.0,Turnover by Team (shot clock),,91,83
405,4,3:35.0,,K. Knox misses 2-pt layup from 2 ft,91,83
406,4,3:33.0,Defensive rebound by H. Whiteside,,91,83
407,4,3:26.0,D. Waiters misses 2-pt layup from 1 ft,,91,83
408,4,3:24.0,Offensive rebound by H. Whiteside,,91,83
409,4,3:24.0,H. Whiteside makes 2-pt layup from 1 ft,,93,83
410,4,3:17.0,,Turnover by D. Smith (bad pass),93,83
411,4,3:17.0,D. Wade enters the game for J. Johnson,,93,83
412,4,2:53.0,D. Waiters misses 3-pt jump shot from 24 ft,,93,83
413,4,2:51.0,,Defensive rebound by L. Kornet,93,83
414,4,2:49.0,,D. Smith makes 2-pt dunk from 2 ft,93,85
415,4,2:32.0,Shooting foul by L. Kornet (drawn by D. Wade),,93,85
416,4,2:32.0,D. Wade makes free throw 1 of 2,,94,85
417,4,2:32.0,D. Wade makes free throw 2 of 2,,95,85
418,4,2:20.0,,K. Knox misses 2-pt dunk at rim,95,85
419,4,2:18.0,,Offensive rebound by Team,95,85
420,4,2:07.0,,D. Smith misses 2-pt jump shot from 11 ft,95,85
421,4,2:06.0,,Offensive rebound by Team,95,85
422,4,2:06.0,,Turnover by Team (shot clock),95,85
423,4,1:56.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Wade),,97,85
424,4,1:56.0,,New York full timeout,97,85
425,4,1:51.0,,K. Knox misses 3-pt jump shot from 26 ft,97,85
426,4,1:49.0,Defensive rebound by H. Whiteside,,97,85
427,4,1:31.0,Turnover by G. Dragić (bad pass; steal by L. Kornet),,97,85
428,4,1:28.0,,Turnover by L. Kornet (bad pass; steal by D. Waiters),97,85
429,4,1:13.0,K. Olynyk misses 3-pt jump shot from 23 ft,,97,85
430,4,1:11.0,,Defensive rebound by K. Allen,97,85
431,4,1:05.0,,L. Kornet makes 3-pt jump shot from 25 ft (assist by K. Allen),97,88
432,4,0:50.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by D. Wade),,100,88
433,4,0:42.0,,K. Allen misses 2-pt jump shot from 16 ft,100,88
434,4,0:40.0,,Offensive rebound by M. Robinson,100,88
435,4,0:40.0,,M. Robinson makes 2-pt layup at rim,100,90
436,4,0:32.0,Turnover by D. Wade (lost ball; steal by D. Smith),,100,90
437,4,0:27.0,,L. Kornet misses 3-pt jump shot from 25 ft,100,90
438,4,0:25.0,,Offensive rebound by D. Smith,100,90
439,4,0:21.0,,Personal foul by D. Wade (drawn by D. Smith),100,90
440,4,0:17.0,,K. Knox makes 2-pt layup from 2 ft (assist by K. Allen),100,92
441,4,0:03.0,Turnover by K. Olynyk (lost ball; steal by L. Kornet),,100,92
