,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
389,4,11:02.0,D. Bender misses 3-pt jump shot from 25 ft,,80,102
390,4,10:59.0,,Defensive rebound by Z. Collins,80,102
391,4,10:47.0,,Z. Collins misses 3-pt jump shot from 26 ft,80,102
392,4,10:44.0,,Offensive rebound by E. Freedom,80,102
393,4,10:43.0,,E. Freedom makes 2-pt layup from 3 ft,80,104
394,4,10:37.0,Turnover by J. Crawford (bad pass; steal by C. McCollum),,80,104
395,4,10:31.0,,E. Freedom makes 2-pt layup from 1 ft (assist by C. McCollum),80,106
396,4,10:31.0,Phoenix full timeout,,80,106
397,4,10:31.0,D. Booker enters the game for D. Bender,,80,106
398,4,10:31.0,K. Oubre enters the game for J. Crawford,,80,106
399,4,10:15.0,K. Oubre misses 3-pt jump shot from 29 ft,,80,106
400,4,10:13.0,,Defensive rebound by C. McCollum,80,106
401,4,10:04.0,,J. Layman makes 2-pt layup from 2 ft,80,108
402,4,10:04.0,,Shooting foul by K. Oubre (drawn by J. Layman),80,108
403,4,10:04.0,,J. Layman makes free throw 1 of 1,80,109
404,4,9:50.0,D. Booker misses 3-pt jump shot from 29 ft,,80,109
405,4,9:46.0,Offensive rebound by M. Bridges,,80,109
406,4,9:42.0,T. Johnson misses 2-pt jump shot from 8 ft,,80,109
407,4,9:39.0,,Defensive rebound by C. McCollum,80,109
408,4,9:31.0,,Z. Collins misses 2-pt hook shot from 2 ft,80,109
409,4,9:31.0,Defensive rebound by Team,,80,109
410,4,9:16.0,D. Ayton makes 2-pt jump shot from 19 ft (assist by M. Bridges),,82,109
411,4,9:01.0,,Turnover by J. Layman (lost ball; steal by K. Oubre),82,109
412,4,9:01.0,Personal take foul by S. Curry (drawn by T. Johnson),,82,109
413,4,9:01.0,,M. Leonard enters the game for E. Freedom,82,109
414,4,8:48.0,D. Ayton misses 2-pt jump shot from 16 ft,,82,109
415,4,8:46.0,Offensive rebound by M. Bridges,,82,109
416,4,8:43.0,Turnover by M. Bridges (bad pass; steal by S. Curry),,82,109
417,4,8:37.0,,Turnover by S. Curry (bad pass),82,109
418,4,8:34.0,K. Oubre makes 2-pt dunk from 1 ft (assist by T. Johnson),,84,109
419,4,8:34.0,Shooting foul by J. Layman (drawn by K. Oubre),,84,109
420,4,8:34.0,K. Oubre makes free throw 1 of 1,,85,109
421,4,8:20.0,,M. Leonard misses 2-pt jump shot from 7 ft,85,109
422,4,8:17.0,Defensive rebound by T. Johnson,,85,109
423,4,8:11.0,D. Booker misses 2-pt dunk from 1 ft,,85,109
424,4,8:09.0,Offensive rebound by T. Johnson,,85,109
425,4,7:57.0,D. Ayton makes 2-pt jump shot from 5 ft,,87,109
426,4,7:40.0,,C. McCollum makes 2-pt layup from 2 ft,87,111
427,4,7:29.0,T. Johnson makes 2-pt layup from 1 ft,,89,111
428,4,7:29.0,,Portland full timeout,89,111
429,4,7:29.0,J. Crawford enters the game for D. Booker,,89,111
430,4,7:29.0,T. Daniels enters the game for T. Johnson,,89,111
431,4,7:19.0,,S. Curry makes 3-pt jump shot from 29 ft (assist by M. Leonard),89,114
432,4,7:01.0,Personal foul by J. Layman (drawn by K. Oubre),,89,114
433,4,7:01.0,K. Oubre makes free throw 1 of 2,,90,114
434,4,7:01.0,K. Oubre makes free throw 2 of 2,,91,114
435,4,6:46.0,,Turnover by Z. Collins (bad pass; steal by T. Daniels),91,114
436,4,6:41.0,M. Bridges makes 2-pt layup from 1 ft (assist by J. Crawford),,93,114
437,4,6:30.0,Violation by Team (kicked ball),,93,114
438,4,6:23.0,,S. Curry makes 2-pt jump shot from 9 ft,93,116
439,4,6:04.0,M. Bridges makes 2-pt jump shot from 4 ft (assist by T. Daniels),,95,116
440,4,5:43.0,,Z. Collins misses 2-pt jump shot from 3 ft (block by M. Bridges),95,116
441,4,5:41.0,Defensive rebound by M. Bridges,,95,116
442,4,5:33.0,M. Bridges misses 3-pt jump shot from 24 ft,,95,116
443,4,5:30.0,,Defensive rebound by Z. Collins,95,116
444,4,5:25.0,,Offensive foul by Z. Collins (drawn by T. Daniels),95,116
445,4,5:25.0,,Turnover by Z. Collins (offensive foul),95,116
446,4,5:25.0,R. Holmes enters the game for D. Ayton,,95,116
447,4,5:25.0,,A. Simons enters the game for C. McCollum,95,116
448,4,5:11.0,K. Oubre makes 2-pt jump shot from 14 ft,,97,116
449,4,4:58.0,,S. Curry misses 2-pt jump shot from 19 ft,97,116
450,4,4:56.0,Defensive rebound by M. Bridges,,97,116
451,4,4:49.0,Shooting foul by M. Leonard (drawn by M. Bridges),,97,116
452,4,4:49.0,M. Bridges makes free throw 1 of 2,,98,116
453,4,4:49.0,D. Melton enters the game for K. Oubre,,98,116
454,4,4:49.0,M. Bridges makes free throw 2 of 2,,99,116
455,4,4:33.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by J. Layman),99,119
456,4,4:24.0,Shooting foul by Z. Collins (drawn by M. Bridges),,99,119
457,4,4:24.0,M. Bridges misses free throw 1 of 2,,99,119
458,4,4:24.0,Offensive rebound by Team,,99,119
459,4,4:24.0,,S. Labissière enters the game for Z. Collins,99,119
460,4,4:24.0,M. Bridges makes free throw 2 of 2,,100,119
461,4,4:13.0,,A. Simons misses 3-pt jump shot from 25 ft,100,119
462,4,4:11.0,,Offensive rebound by J. Layman,100,119
463,4,4:10.0,,J. Layman makes 2-pt layup from 1 ft,100,121
464,4,4:01.0,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Crawford),,102,121
465,4,3:51.0,,Offensive foul by M. Leonard (drawn by J. Crawford),102,121
466,4,3:51.0,,Turnover by M. Leonard (offensive foul),102,121
467,4,3:51.0,R. Spalding enters the game for R. Holmes,,102,121
468,4,3:29.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Melton),,105,121
469,4,3:06.0,,Turnover by A. Simons (lost ball; steal by J. Crawford),105,121
470,4,2:53.0,R. Spalding misses 2-pt layup at rim,,105,121
471,4,2:51.0,,Defensive rebound by M. Leonard,105,121
472,4,2:34.0,,S. Curry makes 2-pt layup from 1 ft,105,123
473,4,2:25.0,T. Daniels misses 3-pt jump shot from 25 ft,,105,123
474,4,2:23.0,,Defensive rebound by M. Leonard,105,123
475,4,2:07.0,,Turnover by S. Curry (bad pass),105,123
476,4,2:01.0,Shooting foul by J. Layman (drawn by J. Crawford),,105,123
477,4,2:01.0,J. Crawford makes free throw 1 of 2,,106,123
478,4,2:01.0,J. Crawford makes free throw 2 of 2,,107,123
479,4,1:43.0,,A. Simons misses 3-pt jump shot from 25 ft,107,123
480,4,1:41.0,Defensive rebound by R. Spalding,,107,123
481,4,1:34.0,T. Daniels makes 3-pt jump shot from 22 ft (assist by D. Melton),,110,123
482,4,1:20.0,,S. Curry misses 3-pt jump shot from 25 ft,110,123
483,4,1:16.0,Defensive rebound by J. Crawford,,110,123
484,4,1:14.0,J. Crawford makes 3-pt jump shot from 26 ft,,113,123
485,4,0:50.0,,M. Leonard misses 3-pt jump shot from 26 ft,113,123
486,4,0:47.0,,Offensive rebound by J. Layman,113,123
487,4,0:38.0,,Turnover by J. Layman (dbl dribble),113,123
488,4,0:36.0,M. Bridges makes 2-pt dunk from 1 ft (assist by D. Melton),,115,123
489,4,0:12.0,,Turnover by Team (shot clock),115,123
490,4,0:10.0,J. Crawford makes 3-pt jump shot from 32 ft,,118,123
491,4,0:07.0,,Personal take foul by M. Bridges (drawn by S. Curry),118,123
492,4,0:07.0,,Personal take foul by T. Daniels (drawn by S. Curry),118,123
493,4,0:07.0,,S. Curry makes free throw 1 of 2,118,124
494,4,0:07.0,,S. Curry makes free throw 2 of 2,118,125
495,4,0:03.0,T. Daniels makes 2-pt layup from 1 ft (assist by J. Crawford),,120,125
496,4,0:03.0,,Portland full timeout,120,125
497,4,0:03.0,,Personal take foul by T. Daniels (drawn by S. Curry),120,125
498,4,0:03.0,,S. Curry makes free throw 1 of 2,120,126
499,4,0:03.0,,S. Curry makes free throw 2 of 2,120,127
500,4,0:00.0,J. Crawford misses 3-pt jump shot from 34 ft,,120,127
501,4,0:00.0,Offensive rebound by Team,,120,127
