,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
382,4,10:00.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. Wright),97,108
383,4,9:47.0,B. Adebayo misses 2-pt jump shot from 4 ft (block by F. VanVleet),,97,108
384,4,9:47.0,,Defensive rebound by F. VanVleet,97,108
385,4,9:47.0,,Personal take foul by K. Olynyk (drawn by F. VanVleet),97,108
386,4,9:39.0,,Personal foul by R. McGruder (drawn by F. VanVleet),97,108
387,4,9:30.0,,C. Miles misses 3-pt jump shot from 27 ft,97,108
388,4,9:28.0,Defensive rebound by B. Adebayo,,97,108
389,4,9:19.0,Turnover by D. Wade (bad pass; steal by F. VanVleet),,97,108
390,4,9:14.0,,F. VanVleet misses 2-pt layup from 2 ft (block by R. McGruder),97,108
391,4,9:11.0,Defensive rebound by R. McGruder,,97,108
392,4,9:05.0,D. Wade makes 3-pt jump shot from 27 ft,,100,108
393,4,8:36.0,,F. VanVleet makes 2-pt layup from 1 ft,100,110
394,4,8:33.0,Miami full timeout,,100,110
395,4,8:33.0,,K. Leonard enters the game for O. Anunoby,100,110
396,4,8:33.0,,P. Siakam enters the game for C. Miles,100,110
397,4,8:22.0,D. Wade makes 2-pt jump shot from 13 ft,,102,110
398,4,8:05.0,,F. VanVleet makes 2-pt jump shot from 19 ft,102,112
399,4,7:50.0,B. Adebayo makes 2-pt layup from 2 ft (assist by J. Winslow),,104,112
400,4,7:33.0,,Turnover by F. VanVleet (bad pass; steal by R. McGruder),104,112
401,4,7:27.0,J. Winslow misses 2-pt layup from 2 ft (block by P. Siakam),,104,112
402,4,7:24.0,Offensive rebound by D. Wade,,104,112
403,4,7:18.0,K. Olynyk misses 2-pt layup from 1 ft,,104,112
404,4,7:16.0,,Defensive rebound by K. Leonard,104,112
405,4,7:12.0,,D. Wright makes 2-pt layup from 1 ft (assist by P. Siakam),104,114
406,4,7:12.0,J. Richardson enters the game for K. Olynyk,,104,114
407,4,7:12.0,,K. Lowry enters the game for D. Wright,104,114
408,4,6:51.0,Personal foul by S. Ibaka (drawn by B. Adebayo),,104,114
409,4,6:43.0,Shooting foul by K. Leonard (drawn by J. Winslow),,104,114
410,4,6:43.0,J. Winslow makes free throw 1 of 2,,105,114
411,4,6:43.0,J. Winslow makes free throw 2 of 2,,106,114
412,4,6:23.0,,Shooting foul by J. Winslow (drawn by F. VanVleet),106,114
413,4,6:23.0,,F. VanVleet misses free throw 1 of 2,106,114
414,4,6:23.0,,Offensive rebound by Team,106,114
415,4,6:23.0,,F. VanVleet makes free throw 2 of 2,106,115
416,4,6:12.0,D. Wade misses 3-pt jump shot from 27 ft,,106,115
417,4,6:09.0,,Defensive rebound by K. Leonard,106,115
418,4,6:05.0,,K. Lowry misses 3-pt jump shot from 25 ft,106,115
419,4,6:02.0,Defensive rebound by J. Winslow,,106,115
420,4,5:53.0,Turnover by R. McGruder (lost ball; steal by P. Siakam),,106,115
421,4,5:49.0,Violation by Team (kicked ball),,106,115
422,4,5:37.0,,K. Leonard misses 3-pt jump shot from 26 ft,106,115
423,4,5:33.0,,Offensive rebound by S. Ibaka,106,115
424,4,5:33.0,,P. Siakam makes 2-pt layup from 1 ft (assist by S. Ibaka),106,117
425,4,5:33.0,,Shooting foul by J. Winslow (drawn by P. Siakam),106,117
426,4,5:33.0,,P. Siakam makes free throw 1 of 1,106,118
427,4,5:17.0,B. Adebayo misses 2-pt jump shot from 5 ft,,106,118
428,4,5:15.0,,Defensive rebound by S. Ibaka,106,118
429,4,4:54.0,,K. Lowry makes 3-pt jump shot from 32 ft,106,121
430,4,4:38.0,D. Wade misses 2-pt layup from 1 ft,,106,121
431,4,4:36.0,,Defensive rebound by K. Leonard,106,121
432,4,4:36.0,,D. Green enters the game for S. Ibaka,106,121
433,4,4:36.0,,J. Valančiūnas enters the game for F. VanVleet,106,121
434,4,4:28.0,,Turnover by K. Lowry (lost ball; steal by J. Richardson),106,121
435,4,4:22.0,D. Wade makes 2-pt jump shot from 6 ft,,108,121
436,4,3:57.0,,D. Green misses 3-pt jump shot from 22 ft,108,121
437,4,3:54.0,Defensive rebound by B. Adebayo,,108,121
438,4,3:37.0,R. McGruder makes 2-pt hook shot from 5 ft,,110,121
439,4,3:37.0,,Toronto full timeout,110,121
440,4,3:13.0,,K. Lowry misses 3-pt jump shot from 23 ft,110,121
441,4,3:13.0,,Offensive rebound by Team,110,121
442,4,3:13.0,,Turnover by Team (shot clock),110,121
443,4,3:07.0,Personal foul by D. Green (drawn by R. McGruder),,110,121
444,4,2:54.0,J. Winslow misses 2-pt jump shot from 10 ft,,110,121
445,4,2:52.0,,Defensive rebound by K. Leonard,110,121
446,4,2:43.0,,K. Leonard misses 2-pt jump shot from 20 ft,110,121
447,4,2:40.0,Defensive rebound by J. Richardson,,110,121
448,4,2:29.0,Turnover by D. Wade (lost ball; steal by K. Leonard),,110,121
449,4,2:23.0,,P. Siakam makes 2-pt layup from 2 ft (assist by D. Green),110,123
450,4,2:06.0,R. McGruder misses 3-pt jump shot from 24 ft,,110,123
451,4,2:03.0,,Defensive rebound by K. Leonard,110,123
452,4,1:58.0,,K. Leonard misses 3-pt jump shot from 26 ft,110,123
453,4,1:54.0,Defensive rebound by B. Adebayo,,110,123
454,4,1:40.0,D. Wade misses 3-pt jump shot from 27 ft,,110,123
455,4,1:39.0,,Defensive rebound by Team,110,123
456,4,1:20.0,,Turnover by P. Siakam (bad pass; steal by R. McGruder),110,123
457,4,1:16.0,J. Winslow makes 2-pt layup from 2 ft (assist by R. McGruder),,112,123
458,4,1:01.0,,Personal foul by D. Wade (drawn by K. Leonard),112,123
459,4,1:01.0,,K. Leonard makes free throw 1 of 2,112,124
460,4,1:01.0,,K. Leonard makes free throw 2 of 2,112,125
461,4,0:49.0,B. Adebayo misses 2-pt layup at rim,,112,125
462,4,0:49.0,Offensive rebound by Team,,112,125
463,4,0:49.0,,Loose ball foul by K. Lowry (drawn by B. Adebayo),112,125
464,4,0:49.0,B. Adebayo misses free throw 1 of 2,,112,125
465,4,0:49.0,Offensive rebound by Team,,112,125
466,4,0:49.0,B. Adebayo misses free throw 2 of 2,,112,125
467,4,0:48.0,,Defensive rebound by P. Siakam,112,125
468,4,0:30.0,,K. Lowry misses 3-pt jump shot from 27 ft,112,125
469,4,0:28.0,Defensive rebound by B. Adebayo,,112,125
470,4,0:19.0,J. Richardson makes 3-pt jump shot from 31 ft (assist by D. Wade),,115,125
