,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
380,4,7:06.0,,Personal foul by J. Murray (drawn by B. Bogdanović),95,89
381,4,7:06.0,,Sacramento full timeout,95,89
382,4,7:06.0,,B. Hield enters the game for J. Jackson,95,89
383,4,6:57.0,,D. Fox misses 3-pt jump shot from 23 ft,95,89
384,4,6:52.0,Defensive rebound by P. Millsap,,95,89
385,4,6:38.0,J. Murray makes 3-pt jump shot from 25 ft (assist by P. Millsap),,98,89
386,4,6:27.0,,Shooting foul by M. Beasley (drawn by W. Cauley-Stein),98,89
387,4,6:27.0,,W. Cauley-Stein makes free throw 1 of 2,98,90
388,4,6:27.0,,W. Cauley-Stein misses free throw 2 of 2,98,90
389,4,6:24.0,Defensive rebound by N. Jokić,,98,90
390,4,6:05.0,J. Murray misses 3-pt jump shot from 26 ft,,98,90
391,4,5:59.0,Offensive rebound by N. Jokić,,98,90
392,4,5:59.0,N. Jokić misses 2-pt layup at rim,,98,90
393,4,5:59.0,Offensive rebound by N. Jokić,,98,90
394,4,5:56.0,N. Jokić makes 2-pt layup from 2 ft,,100,90
395,4,5:46.0,Violation by Team (kicked ball),,100,90
396,4,5:37.0,,B. Bogdanović misses 2-pt jump shot from 22 ft,100,90
397,4,5:37.0,Defensive rebound by Team,,100,90
398,4,5:22.0,Turnover by N. Jokić (out of bounds lost ball),,100,90
399,4,5:13.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),100,92
400,4,4:46.0,J. Murray misses 3-pt jump shot from 25 ft,,100,92
401,4,4:46.0,,Defensive rebound by Team,100,92
402,4,4:45.0,Loose ball foul by P. Millsap (drawn by B. Bogdanović),,100,92
403,4,4:31.0,,W. Cauley-Stein misses 2-pt layup from 2 ft (block by N. Jokić),100,92
404,4,4:25.0,Defensive rebound by N. Jokić,,100,92
405,4,4:25.0,Turnover by N. Jokić (lost ball; steal by B. Hield),,100,92
406,4,4:25.0,,B. Hield makes 3-pt jump shot from 27 ft,100,95
407,4,4:25.0,Denver full timeout,,100,95
408,4,4:25.0,M. Plumlee enters the game for P. Millsap,,100,95
409,4,4:09.0,N. Jokić misses 2-pt hook shot from 6 ft,,100,95
410,4,4:07.0,,Defensive rebound by W. Cauley-Stein,100,95
411,4,3:55.0,,Turnover by D. Fox (bad pass; steal by J. Murray),100,95
412,4,3:51.0,G. Harris makes 2-pt dunk from 1 ft,,102,95
413,4,3:40.0,,B. Hield makes 3-pt jump shot from 27 ft (assist by D. Fox),102,98
414,4,3:17.0,J. Murray misses 2-pt jump shot from 8 ft,,102,98
415,4,3:15.0,Offensive rebound by J. Murray,,102,98
416,4,3:13.0,J. Murray makes 2-pt jump shot from 1 ft,,104,98
417,4,2:54.0,,B. Hield makes 3-pt jump shot from 26 ft,104,101
418,4,2:35.0,Turnover by N. Jokić (bad pass; steal by B. Bogdanović),,104,101
419,4,2:22.0,,B. Hield misses 3-pt jump shot from 26 ft,104,101
420,4,2:21.0,Defensive rebound by Team,,104,101
421,4,2:05.0,N. Jokić makes 2-pt hook shot from 5 ft,,106,101
422,4,1:50.0,,D. Fox makes 2-pt jump shot from 8 ft,106,103
423,4,1:39.0,Personal foul by W. Cauley-Stein (drawn by N. Jokić),,106,103
424,4,1:30.0,M. Plumlee makes 2-pt dunk at rim (assist by N. Jokić),,108,103
425,4,1:24.0,,D. Fox makes 2-pt layup from 3 ft,108,105
426,4,1:24.0,,Shooting foul by M. Plumlee (drawn by D. Fox),108,105
427,4,1:24.0,,D. Fox makes free throw 1 of 1,108,106
428,4,1:01.0,J. Murray makes 3-pt jump shot from 25 ft,,111,106
429,4,0:55.0,,D. Fox makes 2-pt layup from 1 ft,111,108
430,4,0:36.0,J. Murray makes 3-pt jump shot from 26 ft,,114,108
431,4,0:36.0,Shooting foul by W. Cauley-Stein (drawn by J. Murray),,114,108
432,4,0:36.0,T. Craig enters the game for N. Jokić,,114,108
433,4,0:36.0,J. Murray misses free throw 1 of 1,,114,108
434,4,0:35.0,,Defensive rebound by W. Cauley-Stein,114,108
435,4,0:35.0,,Sacramento full timeout,114,108
436,4,0:25.0,,B. Bogdanović makes 3-pt jump shot from 31 ft (assist by D. Fox),114,111
437,4,0:25.0,Denver full timeout,,114,111
438,4,0:25.0,N. Jokić enters the game for T. Craig,,114,111
439,4,0:24.0,Personal take foul by B. Hield (drawn by J. Murray),,114,111
440,4,0:24.0,J. Murray misses free throw 1 of 2,,114,111
441,4,0:24.0,Offensive rebound by Team,,114,111
442,4,0:24.0,T. Craig enters the game for N. Jokić,,114,111
443,4,0:24.0,J. Murray makes free throw 2 of 2,,115,111
444,4,0:18.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,115,111
445,4,0:14.0,Defensive rebound by G. Harris,,115,111
446,4,0:14.0,Personal foul by B. Hield (drawn by G. Harris),,115,111
447,4,0:14.0,G. Harris makes free throw 1 of 2,,116,111
448,4,0:14.0,G. Harris makes free throw 2 of 2,,117,111
449,4,0:03.0,,B. Hield makes 2-pt layup from 2 ft,117,113
