,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
378,4,11:08.0,,D. Cousins makes 2-pt layup from 1 ft (assist by D. Green),91,93
379,4,10:53.0,Turnover by B. Bogdanović (bad pass; steal by A. Iguodala),,91,93
380,4,10:51.0,,Shooting foul by C. Brewer (drawn by A. Iguodala),91,93
381,4,10:51.0,,A. Iguodala misses free throw 1 of 2,91,93
382,4,10:51.0,,Offensive rebound by Team,91,93
383,4,10:51.0,Sacramento full timeout,,91,93
384,4,10:51.0,W. Cauley-Stein enters the game for H. Giles,,91,93
385,4,10:51.0,,A. Iguodala makes free throw 2 of 2,91,94
386,4,10:34.0,C. Brewer makes 2-pt jump shot from 12 ft,,93,94
387,4,10:07.0,,D. Cousins makes 2-pt dunk at rim (assist by K. Thompson),93,96
388,4,9:56.0,Turnover by M. Bagley (traveling),,93,96
389,4,9:56.0,D. Fox enters the game for Y. Ferrell,,93,96
390,4,9:49.0,,Offensive foul by D. Cousins (drawn by W. Cauley-Stein),93,96
391,4,9:49.0,,Turnover by D. Cousins (offensive foul),93,96
392,4,9:26.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,96,96
393,4,9:04.0,,Offensive foul by D. Cousins (drawn by C. Brewer),96,96
394,4,9:04.0,,Turnover by D. Cousins (offensive foul),96,96
395,4,8:57.0,M. Bagley misses 2-pt jump shot from 7 ft,,96,96
396,4,8:54.0,,Defensive rebound by D. Cousins,96,96
397,4,8:46.0,,D. Green makes 3-pt jump shot from 26 ft (assist by D. Cousins),96,99
398,4,8:28.0,C. Brewer makes 3-pt jump shot from 27 ft (assist by D. Fox),,99,99
399,4,8:14.0,,K. Thompson misses 3-pt jump shot from 26 ft,99,99
400,4,8:12.0,Defensive rebound by Team,,99,99
401,4,8:12.0,B. Hield enters the game for B. Bogdanović,,99,99
402,4,8:12.0,,S. Curry enters the game for Q. Cook,99,99
403,4,8:12.0,,A. McKinnie enters the game for A. Iguodala,99,99
404,4,8:02.0,Shooting foul by D. Cousins (drawn by D. Fox),,99,99
405,4,8:02.0,D. Fox makes free throw 1 of 2,,100,99
406,4,8:02.0,D. Fox makes free throw 2 of 2,,101,99
407,4,7:47.0,,D. Green makes 3-pt jump shot from 27 ft (assist by S. Curry),101,102
408,4,7:30.0,M. Bagley makes 3-pt jump shot from 26 ft (assist by D. Fox),,104,102
409,4,7:15.0,,Personal foul by M. Bagley (drawn by D. Cousins),104,102
410,4,7:15.0,,Personal foul by C. Brewer (drawn by D. Green),104,102
411,4,7:15.0,,D. Green makes free throw 1 of 2,104,103
412,4,7:15.0,,D. Green makes free throw 2 of 2,104,104
413,4,7:05.0,D. Fox misses 2-pt jump shot from 20 ft,,104,104
414,4,7:03.0,,Defensive rebound by S. Curry,104,104
415,4,7:00.0,,S. Curry makes 3-pt jump shot from 26 ft,104,107
416,4,6:43.0,B. Hield misses 3-pt jump shot from 26 ft,,104,107
417,4,6:38.0,,Defensive rebound by D. Cousins,104,107
418,4,6:36.0,,Shooting foul by C. Brewer (drawn by K. Thompson),104,107
419,4,6:36.0,,K. Thompson makes free throw 1 of 2,104,108
420,4,6:36.0,,K. Thompson makes free throw 2 of 2,104,109
421,4,6:28.0,B. Hield misses 3-pt jump shot from 28 ft,,104,109
422,4,6:26.0,,Defensive rebound by D. Green,104,109
423,4,6:22.0,,S. Curry misses 3-pt jump shot from 26 ft,104,109
424,4,6:20.0,Defensive rebound by D. Fox,,104,109
425,4,6:15.0,Personal foul by K. Thompson (drawn by D. Fox),,104,109
426,4,6:15.0,,K. Durant enters the game for K. Thompson,104,109
427,4,5:58.0,C. Brewer misses 3-pt jump shot from 28 ft,,104,109
428,4,5:53.0,Offensive rebound by M. Bagley,,104,109
429,4,5:47.0,D. Fox misses 2-pt jump shot from 12 ft,,104,109
430,4,5:40.0,,Defensive rebound by K. Durant,104,109
431,4,5:40.0,H. Barnes enters the game for C. Brewer,,104,109
432,4,5:40.0,,A. Iguodala enters the game for D. Green,104,109
433,4,5:36.0,,D. Cousins misses 3-pt jump shot from 27 ft,104,109
434,4,5:34.0,Defensive rebound by M. Bagley,,104,109
435,4,5:23.0,B. Hield misses 2-pt jump shot from 20 ft (block by K. Durant),,104,109
436,4,5:21.0,Offensive rebound by M. Bagley,,104,109
437,4,5:15.0,D. Fox misses 2-pt jump shot from 13 ft,,104,109
438,4,5:14.0,,Defensive rebound by D. Cousins,104,109
439,4,5:01.0,,A. McKinnie misses 3-pt jump shot from 23 ft,104,109
440,4,4:59.0,Defensive rebound by H. Barnes,,104,109
441,4,4:48.0,Shooting foul by K. Durant (drawn by M. Bagley),,104,109
442,4,4:48.0,M. Bagley makes free throw 1 of 2,,105,109
443,4,4:48.0,,Golden State full timeout,105,109
444,4,4:48.0,B. Bogdanović enters the game for B. Hield,,105,109
445,4,4:48.0,,D. Green enters the game for D. Cousins,105,109
446,4,4:48.0,,K. Thompson enters the game for A. McKinnie,105,109
447,4,4:48.0,M. Bagley makes free throw 2 of 2,,106,109
448,4,4:33.0,,K. Thompson misses 2-pt jump shot from 21 ft,106,109
449,4,4:31.0,Defensive rebound by D. Fox,,106,109
450,4,4:21.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),,108,109
451,4,4:03.0,,S. Curry misses 2-pt jump shot from 5 ft,108,109
452,4,4:02.0,Defensive rebound by W. Cauley-Stein,,108,109
453,4,3:55.0,D. Fox misses 2-pt layup from 8 ft,,108,109
454,4,3:54.0,,Defensive rebound by S. Curry,108,109
455,4,3:43.0,,K. Thompson misses 3-pt jump shot from 26 ft,108,109
456,4,3:38.0,Defensive rebound by D. Fox,,108,109
457,4,3:37.0,Personal foul by S. Curry (drawn by B. Bogdanović),,108,109
458,4,3:33.0,Sacramento full timeout,,108,109
459,4,3:33.0,B. Hield enters the game for W. Cauley-Stein,,108,109
460,4,3:22.0,Turnover by B. Bogdanović (out of bounds lost ball),,108,109
461,4,3:01.0,,K. Durant makes 2-pt jump shot from 15 ft,108,111
462,4,2:46.0,B. Bogdanović misses 2-pt jump shot from 13 ft,,108,111
463,4,2:42.0,,Defensive rebound by D. Green,108,111
464,4,2:34.0,,S. Curry makes 3-pt jump shot from 26 ft,108,114
465,4,2:18.0,H. Barnes makes 2-pt layup from 3 ft (assist by D. Fox),,110,114
466,4,2:01.0,,K. Durant misses 2-pt jump shot from 19 ft,110,114
467,4,2:00.0,Defensive rebound by M. Bagley,,110,114
468,4,1:55.0,Personal foul by A. Iguodala (drawn by D. Fox),,110,114
469,4,1:55.0,D. Fox makes free throw 1 of 2,,111,114
470,4,1:55.0,D. Fox misses free throw 2 of 2,,111,114
471,4,1:54.0,,Defensive rebound by K. Thompson,111,114
472,4,1:43.0,,S. Curry makes 3-pt jump shot from 26 ft,111,117
473,4,1:32.0,H. Barnes misses 2-pt jump shot from 10 ft,,111,117
474,4,1:31.0,Offensive rebound by B. Hield,,111,117
475,4,1:26.0,H. Barnes makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),,114,117
476,4,1:12.0,,S. Curry misses 2-pt layup from 4 ft (block by D. Fox),114,117
477,4,1:11.0,,Offensive rebound by K. Thompson,114,117
478,4,1:11.0,,K. Thompson makes 3-pt jump shot from 23 ft,114,120
479,4,1:11.0,Sacramento full timeout,,114,120
480,4,1:00.0,Shooting foul by D. Green (drawn by M. Bagley),,114,120
481,4,1:00.0,,Technical foul by D. Green,114,120
482,4,1:00.0,B. Hield makes technical free throw,,115,120
483,4,1:00.0,M. Bagley makes free throw 1 of 2,,116,120
484,4,1:00.0,M. Bagley makes free throw 2 of 2,,117,120
485,4,0:46.0,,K. Thompson makes 2-pt jump shot from 10 ft (assist by A. Iguodala),117,122
486,4,0:36.0,D. Fox misses 2-pt jump shot from 19 ft,,117,122
487,4,0:32.0,Offensive rebound by B. Hield,,117,122
488,4,0:32.0,Turnover by B. Hield (out of bounds lost ball),,117,122
489,4,0:25.0,,Personal take foul by B. Hield (drawn by D. Green),117,122
490,4,0:25.0,,D. Green makes free throw 1 of 2,117,123
491,4,0:25.0,,D. Green misses free throw 2 of 2,117,123
492,4,0:23.0,Defensive rebound by B. Hield,,117,123
493,4,0:19.0,B. Hield makes 3-pt jump shot from 31 ft,,120,123
494,4,0:17.0,,Personal take foul by H. Barnes (drawn by S. Curry),120,123
495,4,0:17.0,,S. Curry makes free throw 1 of 2,120,124
496,4,0:17.0,,S. Curry makes free throw 2 of 2,120,125
497,4,0:10.0,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox),,123,125
498,4,0:07.0,,Personal take foul by M. Bagley (drawn by A. Iguodala),123,125
499,4,0:07.0,,A. Iguodala misses free throw 1 of 2,123,125
500,4,0:07.0,,Offensive rebound by Team,123,125
501,4,0:07.0,W. Cauley-Stein enters the game for B. Hield,,123,125
502,4,0:07.0,,A. Iguodala misses free throw 2 of 2,123,125
503,4,0:07.0,Defensive rebound by M. Bagley,,123,125
504,4,0:06.0,Sacramento full timeout,,123,125
505,4,0:06.0,B. Hield enters the game for W. Cauley-Stein,,123,125
506,4,0:02.0,B. Hield misses 2-pt jump shot from 12 ft,,123,125
507,4,0:01.0,,Defensive rebound by K. Durant,123,125
