,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
375,4,8:09.0,Defensive rebound by T. Luwawu-Cabarrot,,102,86
376,4,8:09.0,Personal foul by J. Harris (drawn by T. Luwawu-Cabarrot),,102,86
377,4,8:09.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,103,86
378,4,8:09.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,104,86
379,4,8:00.0,,C. LeVert makes 2-pt layup from 1 ft,104,88
380,4,8:00.0,,T. Graham enters the game for R. Kurucs,104,88
381,4,7:39.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,104,88
382,4,7:35.0,,Defensive rebound by J. Allen,104,88
383,4,7:25.0,,A. Crabbe misses 3-pt jump shot from 24 ft,104,88
384,4,7:22.0,Defensive rebound by L. Markkanen,,104,88
385,4,7:04.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,104,88
386,4,7:00.0,,Defensive rebound by J. Allen,104,88
387,4,6:49.0,,C. LeVert makes 2-pt layup from 2 ft,104,90
388,4,6:49.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by C. LeVert),104,90
389,4,6:49.0,,Brooklyn full timeout,104,90
390,4,6:49.0,R. Lopez enters the game for T. Luwawu-Cabarrot,,104,90
391,4,6:49.0,O. Porter enters the game for L. Markkanen,,104,90
392,4,6:49.0,,C. LeVert makes free throw 1 of 1,104,91
393,4,6:49.0,,D. Carroll enters the game for A. Crabbe,104,91
394,4,6:31.0,W. Selden makes 2-pt jump shot from 8 ft (assist by R. Arcidiacono),,106,91
395,4,6:18.0,,C. LeVert makes 2-pt layup from 2 ft (assist by T. Graham),106,93
396,4,6:07.0,Turnover by R. Arcidiacono (bad pass; steal by C. LeVert),,106,93
397,4,6:02.0,,C. LeVert misses 3-pt jump shot from 25 ft,106,93
398,4,5:59.0,,Offensive rebound by Team,106,93
399,4,5:59.0,,Brooklyn full timeout,106,93
400,4,5:59.0,K. Dunn enters the game for R. Arcidiacono,,106,93
401,4,5:59.0,L. Markkanen enters the game for R. Lopez,,106,93
402,4,5:55.0,,J. Harris makes 2-pt layup from 2 ft (assist by D. Carroll),106,95
403,4,5:38.0,K. Dunn misses 3-pt jump shot from 25 ft,,106,95
404,4,5:34.0,,Defensive rebound by D. Carroll,106,95
405,4,5:28.0,,J. Harris makes 2-pt jump shot from 9 ft (assist by D. Carroll),106,97
406,4,5:28.0,Chicago full timeout,,106,97
407,4,5:28.0,,D. Russell enters the game for T. Graham,106,97
408,4,5:08.0,L. Markkanen makes 3-pt jump shot from 25 ft (assist by K. Dunn),,109,97
409,4,4:54.0,,J. Allen makes 2-pt dunk from 1 ft (assist by J. Harris),109,99
410,4,4:37.0,,Violation by Team (kicked ball),109,99
411,4,4:32.0,Z. LaVine misses 3-pt jump shot from 26 ft,,109,99
412,4,4:28.0,Offensive rebound by O. Porter,,109,99
413,4,4:25.0,O. Porter makes 3-pt jump shot from 23 ft (assist by W. Selden),,112,99
414,4,4:15.0,,Personal foul by K. Dunn (drawn by J. Allen),112,99
415,4,4:07.0,,C. LeVert makes 2-pt layup from 2 ft (assist by J. Harris),112,101
416,4,4:07.0,,Shooting foul by O. Porter (drawn by C. LeVert),112,101
417,4,4:07.0,,C. LeVert misses free throw 1 of 1,112,101
418,4,4:03.0,Defensive rebound by Z. LaVine,,112,101
419,4,3:54.0,Z. LaVine makes 2-pt layup from 3 ft,,114,101
420,4,3:47.0,,C. LeVert misses 2-pt layup from 1 ft,114,101
421,4,3:45.0,Defensive rebound by L. Markkanen,,114,101
422,4,3:33.0,Z. LaVine makes 2-pt layup from 2 ft,,116,101
423,4,3:33.0,Shooting foul by D. Carroll (drawn by Z. LaVine),,116,101
424,4,3:33.0,,Brooklyn full timeout,116,101
425,4,3:33.0,,A. Crabbe enters the game for C. LeVert,116,101
426,4,3:33.0,Z. LaVine misses free throw 1 of 1,,116,101
427,4,3:30.0,,Defensive rebound by J. Allen,116,101
428,4,3:22.0,,D. Russell misses 3-pt jump shot from 26 ft,116,101
429,4,3:21.0,Defensive rebound by Team,,116,101
430,4,3:10.0,Personal foul by D. Russell (drawn by L. Markkanen),,116,101
431,4,3:10.0,L. Markkanen makes free throw 1 of 2,,117,101
432,4,3:10.0,L. Markkanen makes free throw 2 of 2,,118,101
433,4,2:59.0,,J. Harris misses 2-pt layup from 1 ft (block by K. Dunn),118,101
434,4,2:57.0,Defensive rebound by L. Markkanen,,118,101
435,4,2:44.0,Z. LaVine makes 2-pt layup from 2 ft,,120,101
436,4,2:31.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Russell),120,104
437,4,2:04.0,Z. LaVine misses 2-pt jump shot from 7 ft,,120,104
438,4,2:02.0,,Defensive rebound by D. Carroll,120,104
439,4,1:53.0,,A. Crabbe misses 3-pt jump shot from 24 ft,120,104
440,4,1:51.0,Defensive rebound by L. Markkanen,,120,104
441,4,1:35.0,K. Dunn makes 2-pt layup from 1 ft,,122,104
442,4,1:27.0,,D. Russell makes 2-pt layup from 2 ft (assist by D. Carroll),122,106
443,4,1:07.0,L. Markkanen makes 2-pt layup from 3 ft (assist by Z. LaVine),,124,106
444,4,1:01.0,,J. Harris misses 3-pt jump shot from 26 ft,124,106
445,4,0:57.0,Defensive rebound by K. Dunn,,124,106
446,4,0:38.0,Personal foul by D. Carroll (drawn by Z. LaVine),,124,106
447,4,0:38.0,,R. Kurucs enters the game for J. Harris,124,106
448,4,0:38.0,Z. LaVine misses free throw 1 of 2,,124,106
449,4,0:38.0,Offensive rebound by Team,,124,106
450,4,0:38.0,A. Blakeney enters the game for K. Dunn,,124,106
451,4,0:38.0,S. Harrison enters the game for L. Markkanen,,124,106
452,4,0:38.0,T. Luwawu-Cabarrot enters the game for W. Selden,,124,106
453,4,0:38.0,Z. LaVine makes free throw 2 of 2,,125,106
454,4,0:30.0,,Offensive foul by D. Carroll (drawn by O. Porter),125,106
455,4,0:30.0,,Turnover by D. Carroll (offensive foul),125,106
456,4,0:30.0,R. Arcidiacono enters the game for Z. LaVine,,125,106
457,4,0:30.0,B. Sampson enters the game for O. Porter,,125,106
458,4,0:06.0,Turnover by Team (shot clock),,125,106
