,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
381,4,4:47.0,C. Osman misses 3-pt jump shot from 26 ft,,96,94
382,4,4:47.0,,Defensive rebound by Team,96,94
383,4,4:47.0,M. Dellavedova enters the game for C. Sexton,,96,94
384,4,4:29.0,,K. Dunn makes 2-pt jump shot from 5 ft,96,96
385,4,4:13.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,96,96
386,4,4:12.0,,Defensive rebound by L. Markkanen,96,96
387,4,3:52.0,,R. Lopez makes 2-pt dunk from 1 ft (assist by K. Dunn),96,98
388,4,3:28.0,C. Osman misses 3-pt jump shot from 22 ft,,96,98
389,4,3:24.0,Offensive rebound by A. Žižić,,96,98
390,4,3:10.0,R. Hood makes 2-pt jump shot from 17 ft,,98,98
391,4,2:56.0,,Turnover by K. Dunn (traveling),98,98
392,4,2:40.0,M. Dellavedova makes 2-pt jump shot from 7 ft,,100,98
393,4,2:21.0,,Personal foul by R. Hood (drawn by L. Markkanen),100,98
394,4,2:09.0,,R. Lopez misses 2-pt hook shot from 1 ft,100,98
395,4,2:06.0,Defensive rebound by A. Burks,,100,98
396,4,1:54.0,A. Žižić misses 2-pt hook shot from 5 ft,,100,98
397,4,1:51.0,,Defensive rebound by R. Lopez,100,98
398,4,1:43.0,,Turnover by Z. LaVine (out of bounds lost ball),100,98
399,4,1:43.0,Cleveland full timeout,,100,98
400,4,1:22.0,R. Hood misses 2-pt jump shot from 19 ft,,100,98
401,4,1:19.0,,Defensive rebound by Z. LaVine,100,98
402,4,1:07.0,,W. Selden makes 3-pt jump shot from 25 ft (assist by K. Dunn),100,101
403,4,0:56.0,C. Osman misses 3-pt jump shot from 27 ft,,100,101
404,4,0:53.0,,Defensive rebound by Z. LaVine,100,101
405,4,0:36.0,,R. Lopez misses 2-pt hook shot from 9 ft,100,101
406,4,0:34.0,Defensive rebound by A. Burks,,100,101
407,4,0:17.0,R. Hood misses 2-pt layup from 2 ft (block by R. Lopez),,100,101
408,4,0:17.0,Offensive rebound by A. Burks,,100,101
409,4,0:17.0,A. Burks makes 2-pt jump shot from 10 ft,,102,101
410,4,0:17.0,,Chicago full timeout,102,101
411,4,0:08.0,,K. Dunn misses 2-pt layup from 2 ft,102,101
412,4,0:06.0,Defensive rebound by A. Žižić,,102,101
413,4,0:05.0,Personal take foul by L. Markkanen (drawn by M. Dellavedova),,102,101
414,4,0:04.0,Personal take foul by K. Dunn (drawn by M. Dellavedova),,102,101
415,4,0:04.0,M. Dellavedova makes free throw 1 of 2,,103,101
416,4,0:04.0,M. Dellavedova makes free throw 2 of 2,,104,101
417,4,0:04.0,,Chicago full timeout,104,101
418,4,0:04.0,L. Nance enters the game for A. Žižić,,104,101
419,4,0:00.0,,Z. LaVine misses 3-pt jump shot from 24 ft,104,101
420,4,0:00.0,,Offensive rebound by Team,104,101
