,QUARTER,TIME_REMAINING,UTAH_ACTION,ORLANDO_ACTION,UTAH_SCORE,ORLANDO_SCORE
387,4,4:35.0,J. Ingles misses 3-pt jump shot from 26 ft,,73,80
388,4,4:32.0,Offensive rebound by J. Crowder,,73,80
389,4,4:28.0,D. Mitchell makes 2-pt layup from 3 ft (assist by J. Ingles),,75,80
390,4,4:05.0,,Shooting foul by D. Mitchell (drawn by E. Fournier),75,80
391,4,4:05.0,,E. Fournier makes free throw 1 of 2,75,81
392,4,4:05.0,R. O'Neale enters the game for J. Ingles,,75,81
393,4,4:05.0,,E. Fournier makes free throw 2 of 2,75,82
394,4,3:50.0,D. Mitchell makes 2-pt jump shot from 20 ft,,77,82
395,4,3:36.0,,E. Fournier makes 2-pt jump shot from 8 ft (assist by N. Vučević),77,84
396,4,3:15.0,R. Rubio misses 3-pt jump shot from 24 ft,,77,84
397,4,3:12.0,,Defensive rebound by J. Isaac,77,84
398,4,3:02.0,,Turnover by E. Fournier (lost ball; steal by R. Rubio),77,84
399,4,3:01.0,Personal take foul by E. Fournier (drawn by R. Rubio),,77,84
400,4,3:01.0,J. Ingles enters the game for R. O'Neale,,77,84
401,4,2:53.0,D. Mitchell misses 2-pt layup from 8 ft,,77,84
402,4,2:48.0,,Defensive rebound by E. Fournier,77,84
403,4,2:33.0,,D. Augustin misses 2-pt layup from 5 ft,77,84
404,4,2:30.0,Defensive rebound by R. Rubio,,77,84
405,4,2:28.0,R. Rubio misses 3-pt jump shot from 26 ft,,77,84
406,4,2:24.0,,Defensive rebound by N. Vučević,77,84
407,4,2:07.0,,E. Fournier misses 3-pt jump shot from 25 ft,77,84
408,4,2:03.0,Defensive rebound by R. Gobert,,77,84
409,4,1:49.0,Turnover by J. Ingles (bad pass; steal by A. Gordon),,77,84
410,4,1:35.0,,Turnover by A. Gordon (bad pass; steal by J. Ingles),77,84
411,4,1:31.0,Shooting foul by D. Augustin (drawn by R. Rubio),,77,84
412,4,1:31.0,,Orlando full timeout,77,84
413,4,1:31.0,,T. Ross enters the game for J. Isaac,77,84
414,4,1:31.0,R. Rubio makes free throw 1 of 2,,78,84
415,4,1:31.0,R. Rubio makes free throw 2 of 2,,79,84
416,4,1:12.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by N. Vučević),79,87
417,4,1:00.0,Personal foul by E. Fournier (drawn by D. Mitchell),,79,87
418,4,1:00.0,D. Mitchell makes free throw 1 of 2,,80,87
419,4,1:00.0,D. Mitchell makes free throw 2 of 2,,81,87
420,4,0:47.0,,D. Augustin makes 3-pt jump shot from 24 ft (assist by A. Gordon),81,90
421,4,0:40.0,Personal foul by E. Fournier (drawn by D. Mitchell),,81,90
422,4,0:40.0,D. Mitchell makes free throw 1 of 2,,82,90
423,4,0:40.0,D. Mitchell makes free throw 2 of 2,,83,90
424,4,0:32.0,,Turnover by D. Augustin (bad pass; steal by J. Crowder),83,90
425,4,0:31.0,Personal foul by N. Vučević (drawn by R. Rubio),,83,90
426,4,0:31.0,R. Rubio makes free throw 1 of 2,,84,90
427,4,0:31.0,R. Rubio makes free throw 2 of 2,,85,90
428,4,0:31.0,,Orlando full timeout,85,90
429,4,0:31.0,,Personal foul by J. Ingles (drawn by E. Fournier),85,90
430,4,0:31.0,,E. Fournier makes free throw 1 of 2,85,91
431,4,0:31.0,,J. Isaac enters the game for T. Ross,85,91
432,4,0:31.0,,E. Fournier makes free throw 2 of 2,85,92
433,4,0:26.0,D. Mitchell makes 2-pt jump shot from 6 ft,,87,92
434,4,0:24.0,,Personal foul by D. Mitchell (drawn by E. Fournier),87,92
435,4,0:24.0,,E. Fournier misses free throw 1 of 2,87,92
436,4,0:24.0,,Offensive rebound by Team,87,92
437,4,0:24.0,,E. Fournier makes free throw 2 of 2,87,93
438,4,0:24.0,Utah full timeout,,87,93
439,4,0:24.0,K. Korver enters the game for J. Crowder,,87,93
440,4,0:23.0,K. Korver misses 3-pt jump shot from 25 ft,,87,93
441,4,0:20.0,Offensive rebound by J. Ingles,,87,93
442,4,0:20.0,Shooting foul by N. Vučević (drawn by J. Ingles),,87,93
443,4,0:20.0,J. Ingles makes free throw 1 of 2,,88,93
444,4,0:20.0,J. Crowder enters the game for K. Korver,,88,93
445,4,0:20.0,,T. Ross enters the game for J. Isaac,88,93
446,4,0:20.0,J. Ingles makes free throw 2 of 2,,89,93
447,4,0:17.0,,Personal foul by J. Ingles (drawn by E. Fournier),89,93
448,4,0:17.0,,E. Fournier misses free throw 1 of 2,89,93
449,4,0:17.0,,Offensive rebound by Team,89,93
450,4,0:17.0,K. Korver enters the game for J. Crowder,,89,93
451,4,0:17.0,,J. Simmons enters the game for T. Ross,89,93
452,4,0:17.0,,E. Fournier makes free throw 2 of 2,89,94
453,4,0:13.0,D. Mitchell misses 2-pt layup from 2 ft (block by N. Vučević),,89,94
454,4,0:11.0,,Defensive rebound by J. Simmons,89,94
455,4,0:11.0,,Personal take foul by K. Korver (drawn by J. Simmons),89,94
456,4,0:11.0,,J. Simmons makes free throw 1 of 2,89,95
457,4,0:11.0,J. Crowder enters the game for K. Korver,,89,95
458,4,0:11.0,,J. Simmons makes free throw 2 of 2,89,96
459,4,0:11.0,Utah full timeout,,89,96
460,4,0:11.0,K. Korver enters the game for R. Gobert,,89,96
461,4,0:11.0,,J. Isaac enters the game for N. Vučević,89,96
462,4,0:08.0,J. Ingles misses 2-pt jump shot from 19 ft,,89,96
463,4,0:06.0,,Defensive rebound by J. Isaac,89,96
