,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
385,4,7:36.0,Personal foul by K. Walker (drawn by S. Dinwiddie),,72,79
386,4,7:36.0,D. Russell enters the game for S. Dinwiddie,,72,79
387,4,7:36.0,,T. Parker enters the game for K. Walker,72,79
388,4,7:22.0,S. Napier makes 2-pt layup from 2 ft (assist by J. Dudley),,74,79
389,4,7:17.0,,Charlotte full timeout,74,79
390,4,7:17.0,,J. Lamb enters the game for D. Graham,74,79
391,4,7:17.0,,K. Walker enters the game for M. Kidd-Gilchrist,74,79
392,4,7:17.0,,C. Zeller enters the game for M. Williams,74,79
393,4,7:06.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by C. Zeller),74,82
394,4,6:41.0,Shooting foul by T. Parker (drawn by D. Russell),,74,82
395,4,6:41.0,D. Russell makes free throw 1 of 2,,75,82
396,4,6:41.0,S. Dinwiddie enters the game for S. Napier,,75,82
397,4,6:41.0,D. Russell makes free throw 2 of 2,,76,82
398,4,6:30.0,,Turnover by K. Walker (bad pass; steal by J. Dudley),76,82
399,4,6:21.0,J. Dudley misses 3-pt jump shot from 27 ft,,76,82
400,4,6:19.0,,Defensive rebound by K. Walker,76,82
401,4,6:12.0,,T. Parker makes 2-pt jump shot from 11 ft,76,84
402,4,5:57.0,D. Russell makes 3-pt jump shot from 26 ft (assist by E. Davis),,79,84
403,4,5:40.0,,T. Parker makes 2-pt layup from 2 ft,79,86
404,4,5:27.0,Personal foul by J. Lamb (drawn by J. Dudley),,79,86
405,4,5:27.0,J. Harris enters the game for J. Dudley,,79,86
406,4,5:16.0,D. Russell makes 2-pt jump shot from 14 ft,,81,86
407,4,5:08.0,,Personal foul by E. Davis (drawn by C. Zeller),81,86
408,4,4:58.0,,T. Parker makes 2-pt jump shot from 17 ft,81,88
409,4,4:52.0,Brooklyn full timeout,,81,88
410,4,4:44.0,Turnover by J. Harris (offensive foul),,81,88
411,4,4:44.0,Offensive foul by J. Harris (drawn by K. Walker),,81,88
412,4,4:27.0,,T. Parker misses 3-pt jump shot from 26 ft,81,88
413,4,4:25.0,Defensive rebound by D. Russell,,81,88
414,4,4:20.0,D. Russell misses 3-pt jump shot from 26 ft,,81,88
415,4,4:18.0,Offensive rebound by E. Davis,,81,88
416,4,4:15.0,D. Carroll makes 2-pt layup from 2 ft (assist by E. Davis),,83,88
417,4,4:00.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by T. Parker),83,91
418,4,3:39.0,Turnover by D. Russell (bad pass; steal by C. Zeller),,83,91
419,4,3:33.0,,T. Parker makes 2-pt layup from 4 ft,83,93
420,4,3:13.0,Personal foul by K. Walker (drawn by E. Davis),,83,93
421,4,3:13.0,J. Dudley enters the game for E. Davis,,83,93
422,4,3:05.0,Shooting foul by T. Parker (drawn by D. Carroll),,83,93
423,4,3:05.0,D. Carroll makes free throw 1 of 2,,84,93
424,4,3:05.0,,Charlotte full timeout,84,93
425,4,3:05.0,,M. Williams enters the game for C. Zeller,84,93
426,4,3:05.0,D. Carroll makes free throw 2 of 2,,85,93
427,4,2:47.0,,T. Parker makes 2-pt layup from 2 ft,85,95
428,4,2:33.0,J. Harris misses 2-pt layup from 4 ft,,85,95
429,4,2:31.0,,Defensive rebound by N. Batum,85,95
430,4,2:11.0,,T. Parker makes 2-pt jump shot from 16 ft,85,97
431,4,1:51.0,J. Harris makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,87,97
432,4,1:31.0,,T. Parker misses 2-pt layup from 3 ft (block by D. Russell),87,97
433,4,1:31.0,,Offensive rebound by Team,87,97
434,4,1:28.0,,M. Williams misses 3-pt jump shot from 25 ft,87,97
435,4,1:25.0,Defensive rebound by D. Russell,,87,97
436,4,1:21.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,87,97
437,4,1:19.0,,Defensive rebound by N. Batum,87,97
438,4,1:07.0,,T. Parker makes 2-pt layup from 3 ft,87,99
439,4,1:07.0,,Shooting foul by D. Russell (drawn by T. Parker),87,99
440,4,1:07.0,,T. Parker makes free throw 1 of 1,87,100
441,4,0:55.0,D. Carroll misses 3-pt jump shot from 25 ft,,87,100
442,4,0:53.0,,Defensive rebound by J. Lamb,87,100
443,4,0:34.0,,M. Williams misses 3-pt jump shot from 23 ft,87,100
444,4,0:32.0,Defensive rebound by D. Carroll,,87,100
445,4,0:25.0,Turnover by D. Carroll (lost ball; steal by N. Batum),,87,100
446,4,0:01.0,,Turnover by Team (shot clock),87,100
