,QUARTER,TIME_REMAINING,MIAMI_ACTION,MEMPHIS_ACTION,MIAMI_SCORE,MEMPHIS_SCORE
389,4,4:04.0,,Defensive rebound by M. Gasol,88,85
390,4,3:53.0,,M. Gasol misses 3-pt jump shot from 25 ft,88,85
391,4,3:48.0,Defensive rebound by B. Adebayo,,88,85
392,4,3:32.0,D. Jones makes 2-pt dunk from 1 ft (assist by J. Richardson),,90,85
393,4,3:08.0,,M. Conley makes 2-pt jump shot from 8 ft,90,87
394,4,3:08.0,Miami full timeout,,90,87
395,4,3:08.0,,J. Green enters the game for J. Jackson,90,87
396,4,2:57.0,J. Richardson makes 2-pt dunk from 1 ft,,92,87
397,4,2:42.0,,J. Green misses 2-pt layup from 2 ft (block by D. Jones),92,87
398,4,2:38.0,Defensive rebound by D. Jones,,92,87
399,4,2:28.0,Personal foul by G. Temple (drawn by T. Johnson),,92,87
400,4,2:18.0,T. Johnson misses 2-pt jump shot from 20 ft (block by M. Conley),,92,87
401,4,2:18.0,Offensive rebound by Team,,92,87
402,4,2:13.0,J. Richardson makes 2-pt jump shot from 13 ft (assist by B. Adebayo),,94,87
403,4,2:01.0,,G. Temple misses 3-pt jump shot from 23 ft,94,87
404,4,1:58.0,Defensive rebound by B. Adebayo,,94,87
405,4,1:41.0,J. Richardson misses 2-pt jump shot from 20 ft,,94,87
406,4,1:38.0,,Defensive rebound by G. Temple,94,87
407,4,1:35.0,,G. Temple makes 2-pt layup from 7 ft,94,89
408,4,1:15.0,Turnover by K. Olynyk (lost ball; steal by S. Mack),,94,89
409,4,1:14.0,Loose ball foul by D. Jones (drawn by S. Mack),,94,89
410,4,1:14.0,,Memphis full timeout,94,89
411,4,1:01.0,,M. Gasol misses 2-pt layup from 1 ft,94,89
412,4,0:55.0,,Offensive rebound by J. Green,94,89
413,4,0:55.0,,J. Green misses 2-pt dunk from 1 ft,94,89
414,4,0:55.0,Defensive rebound by D. Jones,,94,89
415,4,0:52.0,Turnover by J. Richardson (bad pass; steal by S. Mack),,94,89
416,4,0:48.0,,J. Green misses 2-pt layup from 2 ft,94,89
417,4,0:45.0,,Offensive rebound by S. Mack,94,89
418,4,0:45.0,,S. Mack misses 2-pt layup from 7 ft (block by B. Adebayo),94,89
419,4,0:45.0,Defensive rebound by B. Adebayo,,94,89
420,4,0:45.0,Miami full timeout,,94,89
421,4,0:41.0,D. Jones makes 2-pt layup from 1 ft (assist by J. Richardson),,96,89
422,4,0:34.0,,M. Conley makes 3-pt jump shot from 25 ft,96,92
423,4,0:24.0,Personal take foul by J. Green (drawn by D. Jones),,96,92
424,4,0:22.0,Turnover by B. Adebayo (step out of bounds),,96,92
425,4,0:22.0,,Memphis full timeout,96,92
426,4,0:17.0,,M. Conley misses 2-pt layup from 1 ft,96,92
427,4,0:15.0,Defensive rebound by T. Johnson,,96,92
428,4,0:14.0,Personal take foul by G. Temple (drawn by K. Olynyk),,96,92
429,4,0:14.0,K. Olynyk makes free throw 1 of 2,,97,92
430,4,0:14.0,K. Olynyk makes free throw 2 of 2,,98,92
431,4,0:07.0,,Shooting foul by T. Johnson (drawn by S. Mack),98,92
432,4,0:07.0,,S. Mack misses free throw 1 of 3,98,92
433,4,0:07.0,,Offensive rebound by Team,98,92
434,4,0:07.0,,S. Mack makes free throw 2 of 3,98,93
435,4,0:07.0,,S. Mack makes free throw 3 of 3,98,94
436,4,0:07.0,,Loose ball foul by J. Green (drawn by K. Olynyk),98,94
437,4,0:07.0,K. Olynyk makes free throw 1 of 2,,99,94
438,4,0:07.0,K. Olynyk makes free throw 2 of 2,,100,94
439,4,0:01.0,,M. Gasol makes 3-pt jump shot from 31 ft (assist by S. Mack),100,97
