,QUARTER,TIME_REMAINING,DALLAS_ACTION,BOSTON_ACTION,DALLAS_SCORE,BOSTON_SCORE
385,4,6:20.0,,M. Smart enters the game for G. Hayward,78,98
386,4,6:20.0,,J. Tatum enters the game for S. Ojeleye,78,98
387,4,6:20.0,H. Barnes makes free throw 2 of 2,,79,98
388,4,6:09.0,,M. Smart makes 3-pt jump shot from 28 ft (assist by A. Horford),79,101
389,4,5:55.0,H. Barnes makes 3-pt jump shot from 26 ft,,82,101
390,4,5:26.0,,Turnover by A. Horford (lost ball; steal by D. Smith),82,101
391,4,5:21.0,L. Dončić misses 2-pt layup from 3 ft,,82,101
392,4,5:20.0,Offensive rebound by D. Jordan,,82,101
393,4,5:19.0,D. Jordan makes 2-pt layup from 1 ft,,84,101
394,4,5:09.0,,J. Tatum misses 2-pt layup from 4 ft (block by D. Jordan),84,101
395,4,5:06.0,Defensive rebound by D. Jordan,,84,101
396,4,5:02.0,W. Matthews makes 2-pt layup from 1 ft (assist by D. Smith),,86,101
397,4,5:02.0,,Boston full timeout,86,101
398,4,5:02.0,,G. Hayward enters the game for J. Brown,86,101
399,4,5:02.0,,T. Rozier enters the game for B. Wanamaker,86,101
400,4,4:42.0,,G. Hayward makes 2-pt layup from 2 ft (assist by A. Horford),86,103
401,4,4:29.0,L. Dončić makes 2-pt jump shot from 4 ft,,88,103
402,4,4:06.0,,J. Tatum misses 2-pt jump shot from 17 ft,88,103
403,4,4:05.0,,Offensive rebound by M. Smart,88,103
404,4,4:05.0,,M. Smart misses 2-pt layup from 1 ft,88,103
405,4,4:04.0,,Offensive rebound by M. Smart,88,103
406,4,3:52.0,,G. Hayward misses 3-pt jump shot from 25 ft,88,103
407,4,3:48.0,Defensive rebound by L. Dončić,,88,103
408,4,3:42.0,H. Barnes makes 3-pt jump shot from 31 ft (assist by W. Matthews),,91,103
409,4,3:19.0,,Personal foul by D. Smith (drawn by G. Hayward),91,103
410,4,3:19.0,,Boston full timeout,91,103
411,4,3:06.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by A. Horford),91,106
412,4,2:51.0,L. Dončić misses 2-pt jump shot from 4 ft,,91,106
413,4,2:51.0,,Defensive rebound by T. Rozier,91,106
414,4,2:44.0,,T. Rozier misses 2-pt layup from 3 ft,91,106
415,4,2:42.0,Defensive rebound by H. Barnes,,91,106
416,4,2:30.0,W. Matthews misses 2-pt layup from 1 ft,,91,106
417,4,2:26.0,,Defensive rebound by G. Hayward,91,106
418,4,2:26.0,J. Brunson enters the game for H. Barnes,,91,106
419,4,2:26.0,D. Finney-Smith enters the game for L. Dončić,,91,106
420,4,2:26.0,D. Nowitzki enters the game for D. Jordan,,91,106
421,4,2:26.0,D. Powell enters the game for W. Matthews,,91,106
422,4,2:26.0,,P. Dozier enters the game for G. Hayward,91,106
423,4,2:26.0,,S. Ojeleye enters the game for A. Horford,91,106
424,4,2:26.0,,D. Theis enters the game for T. Rozier,91,106
425,4,2:26.0,,B. Wanamaker enters the game for M. Smart,91,106
426,4,2:26.0,,G. Yabusele enters the game for J. Tatum,91,106
427,4,2:15.0,,S. Ojeleye makes 3-pt jump shot from 27 ft,91,109
428,4,2:03.0,D. Finney-Smith misses 2-pt jump shot from 16 ft,,91,109
429,4,2:00.0,,Defensive rebound by S. Ojeleye,91,109
430,4,1:57.0,,Turnover by S. Ojeleye (bad pass; steal by D. Smith),91,109
431,4,1:34.0,D. Nowitzki misses 2-pt jump shot from 7 ft,,91,109
432,4,1:32.0,,Defensive rebound by D. Theis,91,109
433,4,1:25.0,,D. Theis makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),91,112
434,4,1:15.0,D. Powell makes 2-pt dunk from 2 ft (assist by J. Brunson),,93,112
435,4,1:03.0,,Shooting foul by D. Smith (drawn by D. Theis),93,112
436,4,1:03.0,,D. Theis makes free throw 1 of 2,93,113
437,4,1:03.0,,D. Theis makes free throw 2 of 2,93,114
438,4,0:54.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,93,114
439,4,0:51.0,,Defensive rebound by D. Theis,93,114
440,4,0:36.0,,D. Theis misses 2-pt hook shot from 4 ft,93,114
441,4,0:33.0,Defensive rebound by D. Powell,,93,114
442,4,0:28.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,93,114
443,4,0:24.0,,Defensive rebound by D. Theis,93,114
444,4,0:01.0,,Turnover by Team (shot clock),93,114
445,4,0:00.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,93,114
446,4,0:00.0,Offensive rebound by Team,,93,114
