,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
386,4,8:39.0,E. Moore makes free throw 2 of 2,,101,91
387,4,8:27.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by M. Bridges),101,94
388,4,8:15.0,E. Moore makes 3-pt jump shot from 26 ft (assist by J. Randle),,104,94
389,4,7:54.0,,D. Melton misses 2-pt layup from 7 ft,104,94
390,4,7:54.0,,Offensive rebound by R. Holmes,104,94
391,4,7:54.0,,R. Holmes misses 2-pt layup from 1 ft,104,94
392,4,7:54.0,Defensive rebound by C. Diallo,,104,94
393,4,7:44.0,C. Diallo makes 2-pt jump shot from 6 ft (assist by E. Payton),,106,94
394,4,7:21.0,,K. Oubre misses 2-pt jump shot from 11 ft,106,94
395,4,7:17.0,,Offensive rebound by R. Holmes,106,94
396,4,7:16.0,,R. Holmes makes 2-pt layup from 3 ft,106,96
397,4,6:59.0,J. Randle makes 2-pt jump shot from 8 ft,,108,96
398,4,6:41.0,,K. Oubre misses 3-pt jump shot from 23 ft,108,96
399,4,6:37.0,Defensive rebound by C. Diallo,,108,96
400,4,6:34.0,Turnover by E. Moore (lost ball; steal by K. Oubre),,108,96
401,4,6:30.0,,T. Daniels misses 3-pt jump shot from 25 ft,108,96
402,4,6:30.0,Defensive rebound by Team,,108,96
403,4,6:30.0,D. Miller enters the game for E. Moore,,108,96
404,4,6:30.0,,D. Ayton enters the game for R. Holmes,108,96
405,4,6:30.0,,D. Booker enters the game for D. Melton,108,96
406,4,6:15.0,E. Payton misses 2-pt layup from 1 ft,,108,96
407,4,6:13.0,,Defensive rebound by K. Oubre,108,96
408,4,6:13.0,,K. Oubre makes 2-pt layup from 1 ft,108,98
409,4,6:13.0,,Shooting foul by D. Miller (drawn by K. Oubre),108,98
410,4,6:13.0,J. Holiday enters the game for F. Jackson,,108,98
411,4,6:13.0,K. Williams enters the game for J. Randle,,108,98
412,4,6:13.0,,K. Oubre misses free throw 1 of 1,108,98
413,4,6:10.0,Defensive rebound by K. Williams,,108,98
414,4,5:58.0,Turnover by D. Miller (bad pass; steal by K. Oubre),,108,98
415,4,5:44.0,,Turnover by D. Booker (out of bounds lost ball),108,98
416,4,5:34.0,D. Miller makes 3-pt jump shot from 26 ft (assist by J. Holiday),,111,98
417,4,5:27.0,,Phoenix full timeout,111,98
418,4,5:09.0,,D. Ayton makes 2-pt layup from 1 ft (assist by D. Booker),111,100
419,4,4:48.0,C. Diallo makes 2-pt layup at rim (assist by J. Holiday),,113,100
420,4,4:40.0,,K. Oubre makes 2-pt layup from 1 ft (assist by D. Booker),113,102
421,4,4:28.0,Turnover by E. Payton (bad pass; steal by D. Booker),,113,102
422,4,4:25.0,,D. Booker misses 2-pt layup from 1 ft,113,102
423,4,4:21.0,Defensive rebound by K. Williams,,113,102
424,4,4:05.0,J. Holiday makes 2-pt layup from 1 ft,,115,102
425,4,4:05.0,,Phoenix full timeout,115,102
426,4,4:05.0,,T. Johnson enters the game for T. Daniels,115,102
427,4,3:50.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by K. Oubre),115,105
428,4,3:34.0,D. Miller misses 3-pt jump shot from 25 ft,,115,105
429,4,3:29.0,Offensive rebound by K. Williams,,115,105
430,4,3:26.0,C. Diallo makes 2-pt dunk at rim (assist by E. Payton),,117,105
431,4,3:05.0,,Turnover by K. Oubre (lost ball; steal by E. Payton),117,105
432,4,3:05.0,Personal foul by K. Oubre (drawn by E. Payton),,117,105
433,4,3:05.0,New Orleans full timeout,,117,105
434,4,2:51.0,Turnover by J. Holiday (bad pass; steal by D. Ayton),,117,105
435,4,2:49.0,,Shooting foul by K. Williams (drawn by D. Booker),117,105
436,4,2:49.0,,D. Booker makes free throw 1 of 2,117,106
437,4,2:49.0,,D. Booker makes free throw 2 of 2,117,107
438,4,2:37.0,C. Diallo makes 2-pt jump shot from 7 ft (assist by D. Miller),,119,107
439,4,2:29.0,,D. Booker misses 2-pt jump shot from 13 ft,119,107
440,4,2:22.0,,Offensive rebound by D. Ayton,119,107
441,4,2:22.0,,D. Ayton makes 2-pt dunk at rim,119,109
442,4,2:21.0,Turnover by J. Holiday (lost ball; steal by M. Bridges),,119,109
443,4,2:18.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by M. Bridges),119,112
444,4,2:05.0,K. Williams makes 3-pt jump shot from 25 ft (assist by D. Miller),,122,112
445,4,1:52.0,,K. Oubre misses 3-pt jump shot from 25 ft,122,112
446,4,1:49.0,Defensive rebound by J. Holiday,,122,112
447,4,1:42.0,C. Diallo makes 2-pt jump shot from 7 ft (assist by J. Holiday),,124,112
448,4,1:27.0,,T. Johnson misses 2-pt jump shot from 13 ft,124,112
449,4,1:24.0,Defensive rebound by C. Diallo,,124,112
450,4,1:13.0,D. Miller makes 3-pt jump shot from 24 ft (assist by J. Holiday),,127,112
451,4,1:05.0,,Personal foul by J. Holiday (drawn by D. Booker),127,112
452,4,1:05.0,,D. Booker makes free throw 1 of 2,127,113
453,4,1:05.0,F. Jackson enters the game for J. Holiday,,127,113
454,4,1:05.0,,D. Booker makes free throw 2 of 2,127,114
455,4,0:47.0,E. Payton misses 2-pt layup from 1 ft,,127,114
456,4,0:46.0,Offensive rebound by C. Diallo,,127,114
457,4,0:46.0,C. Diallo makes 2-pt layup at rim,,129,114
458,4,0:35.0,,T. Johnson misses 3-pt jump shot from 25 ft,129,114
459,4,0:32.0,Defensive rebound by C. Diallo,,129,114
460,4,0:14.0,Shooting foul by K. Oubre (drawn by C. Diallo),,129,114
461,4,0:14.0,C. Diallo misses free throw 1 of 2,,129,114
462,4,0:14.0,Offensive rebound by Team,,129,114
463,4,0:14.0,C. Diallo makes free throw 2 of 2,,130,114
464,4,0:01.0,,K. Oubre makes 2-pt layup from 1 ft,130,116
