,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
375,4,8:09.0,,Defensive rebound by T. Daniels,92,95
376,4,8:01.0,,Turnover by J. Crawford (bad pass; steal by H. Giles),92,95
377,4,7:59.0,Shooting foul by J. Crawford (drawn by B. McLemore),,92,95
378,4,7:59.0,B. McLemore makes free throw 1 of 2,,93,95
379,4,7:59.0,D. Fox enters the game for B. Bogdanović,,93,95
380,4,7:59.0,B. McLemore makes free throw 2 of 2,,94,95
381,4,7:39.0,,K. Oubre makes 2-pt jump shot from 1 ft,94,97
382,4,7:22.0,Turnover by D. Fox (bad pass; steal by K. Oubre),,94,97
383,4,7:20.0,,Turnover by K. Oubre (out of bounds lost ball),94,97
384,4,7:20.0,W. Cauley-Stein enters the game for H. Giles,,94,97
385,4,7:02.0,B. McLemore makes 2-pt jump shot from 20 ft (assist by J. Jackson),,96,97
386,4,6:39.0,,Turnover by D. Ayton (lost ball; steal by B. McLemore),96,97
387,4,6:37.0,Sacramento full timeout,,96,97
388,4,6:37.0,,D. Melton enters the game for J. Crawford,96,97
389,4,6:28.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,96,97
390,4,6:24.0,,Defensive rebound by D. Melton,96,97
391,4,6:19.0,,Turnover by D. Melton (bad pass),96,97
392,4,6:15.0,J. Jackson misses 3-pt jump shot from 26 ft,,96,97
393,4,6:12.0,Offensive rebound by Team,,96,97
394,4,6:02.0,Turnover by J. Jackson (lost ball; steal by K. Oubre),,96,97
395,4,5:57.0,,K. Oubre makes 2-pt layup at rim,96,99
396,4,5:38.0,W. Cauley-Stein misses 2-pt hook shot from 7 ft,,96,99
397,4,5:35.0,,Defensive rebound by D. Ayton,96,99
398,4,5:24.0,,T. Daniels makes 3-pt jump shot from 27 ft (assist by K. Oubre),96,102
399,4,5:07.0,D. Fox makes 2-pt layup at rim,,98,102
400,4,4:46.0,,T. Daniels misses 3-pt jump shot from 23 ft,98,102
401,4,4:42.0,Defensive rebound by W. Cauley-Stein,,98,102
402,4,4:33.0,B. McLemore makes 2-pt dunk at rim (assist by W. Cauley-Stein),,100,102
403,4,4:33.0,,Phoenix full timeout,100,102
404,4,4:33.0,B. Hield enters the game for Y. Ferrell,,100,102
405,4,4:33.0,,J. Jackson enters the game for M. Bridges,100,102
406,4,4:33.0,,T. Warren enters the game for K. Oubre,100,102
407,4,4:21.0,,Turnover by D. Melton (bad pass),100,102
408,4,4:09.0,D. Fox makes 3-pt jump shot from 25 ft,,103,102
409,4,3:54.0,,Turnover by T. Warren (lost ball; steal by D. Fox),103,102
410,4,3:50.0,D. Fox misses 2-pt layup at rim,,103,102
411,4,3:49.0,,Defensive rebound by Team,103,102
412,4,3:49.0,B. Bogdanović enters the game for B. McLemore,,103,102
413,4,3:36.0,,T. Warren makes 2-pt jump shot from 10 ft (assist by T. Daniels),103,104
414,4,3:16.0,Turnover by D. Fox (lost ball; steal by J. Jackson),,103,104
415,4,3:07.0,,T. Warren misses 2-pt layup from 1 ft (block by W. Cauley-Stein),103,104
416,4,3:02.0,Defensive rebound by D. Fox,,103,104
417,4,3:00.0,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),,106,104
418,4,2:36.0,,T. Daniels misses 2-pt layup from 4 ft (block by W. Cauley-Stein),106,104
419,4,2:36.0,,Offensive rebound by Team,106,104
420,4,2:36.0,,K. Oubre enters the game for T. Daniels,106,104
421,4,2:34.0,,Turnover by K. Oubre (bad pass; steal by W. Cauley-Stein),106,104
422,4,2:25.0,D. Fox makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,109,104
423,4,2:23.0,,Phoenix full timeout,109,104
424,4,2:11.0,,D. Melton misses 3-pt jump shot from 25 ft,109,104
425,4,2:07.0,,Offensive rebound by J. Jackson,109,104
426,4,2:05.0,,D. Ayton makes 2-pt dunk at rim (assist by J. Jackson),109,106
427,4,1:50.0,Turnover by D. Fox (bad pass),,109,106
428,4,1:35.0,,J. Jackson makes 2-pt jump shot from 20 ft,109,108
429,4,1:16.0,B. Bogdanović misses 2-pt layup from 8 ft (block by D. Melton),,109,108
430,4,1:13.0,,Defensive rebound by D. Ayton,109,108
431,4,1:13.0,,K. Oubre misses 2-pt layup from 2 ft,109,108
432,4,1:12.0,,Offensive rebound by T. Warren,109,108
433,4,1:12.0,,T. Warren misses 2-pt layup from 1 ft,109,108
434,4,1:11.0,,Offensive rebound by D. Melton,109,108
435,4,1:11.0,,D. Melton makes 2-pt layup at rim,109,110
436,4,1:10.0,Sacramento full timeout,,109,110
437,4,1:03.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Fox),,111,110
438,4,0:47.0,,K. Oubre misses 3-pt jump shot from 24 ft,111,110
439,4,0:44.0,,Offensive rebound by D. Ayton,111,110
440,4,0:43.0,,Shooting foul by W. Cauley-Stein (drawn by K. Oubre),111,110
441,4,0:43.0,,K. Oubre makes free throw 1 of 2,111,111
442,4,0:43.0,,Q. Acy enters the game for T. Warren,111,111
443,4,0:43.0,,K. Oubre makes free throw 2 of 2,111,112
444,4,0:34.0,Turnover by D. Fox (lost ball; steal by D. Ayton),,111,112
445,4,0:26.0,,Phoenix full timeout,111,112
446,4,0:26.0,,T. Warren enters the game for Q. Acy,111,112
447,4,0:12.0,,T. Warren misses 2-pt jump shot from 18 ft,111,112
448,4,0:11.0,,Offensive rebound by K. Oubre,111,112
449,4,0:11.0,,K. Oubre makes 2-pt dunk at rim,111,114
450,4,0:11.0,Sacramento full timeout,,111,114
451,4,0:11.0,,Q. Acy enters the game for D. Ayton,111,114
452,4,0:11.0,,R. Holmes enters the game for T. Warren,111,114
453,4,0:08.0,Personal foul by R. Holmes (drawn by W. Cauley-Stein),,111,114
454,4,0:08.0,W. Cauley-Stein misses free throw 1 of 2,,111,114
455,4,0:08.0,Offensive rebound by Team,,111,114
456,4,0:08.0,,D. Ayton enters the game for Q. Acy,111,114
457,4,0:08.0,,T. Warren enters the game for R. Holmes,111,114
458,4,0:08.0,W. Cauley-Stein misses free throw 2 of 2,,111,114
459,4,0:07.0,,Defensive rebound by D. Ayton,111,114
460,4,0:07.0,,Personal foul by J. Jackson (drawn by D. Ayton),111,114
461,4,0:07.0,,D. Ayton misses free throw 1 of 2,111,114
462,4,0:07.0,,Offensive rebound by Team,111,114
463,4,0:07.0,,Q. Acy enters the game for T. Warren,111,114
464,4,0:07.0,,D. Ayton makes free throw 2 of 2,111,115
465,4,0:02.0,D. Fox misses 3-pt jump shot from 29 ft,,111,115
466,4,0:00.0,,Defensive rebound by D. Ayton,111,115
