,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
383,4,2:41.0,,J. Teague misses 2-pt jump shot from 22 ft,97,91
384,4,2:40.0,,Offensive rebound by Team,97,91
385,4,2:40.0,Loose ball foul by G. Harris (drawn by K. Towns),,97,91
386,4,2:40.0,,K. Towns makes free throw 1 of 2,97,92
387,4,2:40.0,,K. Towns makes free throw 2 of 2,97,93
388,4,2:26.0,Turnover by J. Murray (bad pass; steal by D. Rose),,97,93
389,4,2:23.0,,R. Covington makes 2-pt dunk at rim (assist by D. Šarić),97,95
390,4,2:06.0,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),,99,95
391,4,1:53.0,,R. Covington misses 3-pt jump shot from 26 ft,99,95
392,4,1:48.0,Defensive rebound by G. Harris,,99,95
393,4,1:32.0,P. Millsap makes 2-pt jump shot from 5 ft,,101,95
394,4,1:32.0,,Minnesota full timeout,101,95
395,4,1:32.0,M. Plumlee enters the game for N. Jokić,,101,95
396,4,1:32.0,,A. Wiggins enters the game for D. Šarić,101,95
397,4,1:26.0,,K. Towns makes 2-pt dunk from 1 ft (assist by D. Rose),101,97
398,4,1:26.0,,Shooting foul by P. Millsap (drawn by K. Towns),101,97
399,4,1:26.0,N. Jokić enters the game for M. Plumlee,,101,97
400,4,1:26.0,,K. Towns misses free throw 1 of 1,101,97
401,4,1:26.0,Defensive rebound by Team,,101,97
402,4,1:15.0,Personal foul by J. Teague (drawn by J. Murray),,101,97
403,4,1:01.0,N. Jokić misses 2-pt jump shot from 12 ft,,101,97
404,4,1:01.0,,Defensive rebound by R. Covington,101,97
405,4,0:46.0,,A. Wiggins misses 3-pt jump shot from 26 ft,101,97
406,4,0:43.0,Defensive rebound by N. Jokić,,101,97
407,4,0:35.0,Denver full timeout,,101,97
408,4,0:35.0,,T. Gibson enters the game for D. Rose,101,97
409,4,0:21.0,P. Millsap misses 2-pt jump shot from 7 ft,,101,97
410,4,0:19.0,,Defensive rebound by R. Covington,101,97
411,4,0:13.0,,R. Covington makes 2-pt layup at rim,101,99
412,4,0:06.0,Personal take foul by K. Towns (drawn by J. Murray),,101,99
413,4,0:06.0,J. Murray makes free throw 1 of 2,,102,99
414,4,0:06.0,M. Plumlee enters the game for N. Jokić,,102,99
415,4,0:06.0,J. Murray makes free throw 2 of 2,,103,99
416,4,0:06.0,,Minnesota full timeout,103,99
417,4,0:06.0,,A. Tolliver enters the game for T. Gibson,103,99
418,4,0:04.0,,K. Towns misses 3-pt jump shot from 26 ft,103,99
419,4,0:00.0,,Offensive rebound by A. Wiggins,103,99
420,4,0:00.0,,K. Towns makes 2-pt jump shot from 8 ft (assist by A. Wiggins),103,101
