,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
384,4,6:18.0,,B. Forbes makes 3-pt jump shot from 31 ft (assist by D. Bertāns),105,109
385,4,5:52.0,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Booker),,107,109
386,4,5:37.0,,L. Aldridge misses 2-pt layup from 4 ft,107,109
387,4,5:35.0,Defensive rebound by M. Bridges,,107,109
388,4,5:35.0,Turnover by D. Booker (traveling),,107,109
389,4,5:21.0,,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. Bertāns),107,112
390,4,5:04.0,Offensive foul by R. Holmes (drawn by R. Gay),,107,112
391,4,5:04.0,Turnover by R. Holmes (offensive foul),,107,112
392,4,4:44.0,,B. Forbes makes 2-pt jump shot from 7 ft,107,114
393,4,4:44.0,Phoenix full timeout,,107,114
394,4,4:33.0,D. Booker makes 2-pt jump shot from 12 ft (assist by J. Crawford),,109,114
395,4,4:09.0,,R. Gay misses 2-pt hook shot from 4 ft,109,114
396,4,4:03.0,Defensive rebound by D. Booker,,109,114
397,4,3:52.0,J. Crawford makes 2-pt jump shot from 14 ft,,111,114
398,4,3:37.0,,Personal foul by R. Holmes (drawn by L. Aldridge),111,114
399,4,3:37.0,J. Jackson enters the game for R. Holmes,,111,114
400,4,3:31.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by R. Gay),111,116
401,4,3:31.0,,Shooting foul by J. Crawford (drawn by L. Aldridge),111,116
402,4,3:31.0,,L. Aldridge makes free throw 1 of 1,111,117
403,4,3:20.0,K. Oubre misses 2-pt layup from 2 ft (block by L. Aldridge),,111,117
404,4,3:17.0,,Defensive rebound by P. Mills,111,117
405,4,3:13.0,,B. Forbes misses 3-pt jump shot from 25 ft,111,117
406,4,3:10.0,Defensive rebound by K. Oubre,,111,117
407,4,3:04.0,M. Bridges makes 2-pt layup from 3 ft (assist by J. Jackson),,113,117
408,4,3:04.0,,San Antonio full timeout,113,117
409,4,2:50.0,,D. Bertāns misses 3-pt jump shot from 26 ft,113,117
410,4,2:49.0,,Offensive rebound by L. Aldridge,113,117
411,4,2:49.0,,L. Aldridge makes 2-pt dunk at rim,113,119
412,4,2:27.0,D. Booker misses 2-pt layup from 1 ft,,113,119
413,4,2:27.0,Offensive rebound by Team,,113,119
414,4,2:24.0,M. Bridges makes 2-pt dunk at rim (assist by J. Jackson),,115,119
415,4,2:06.0,,Turnover by L. Aldridge (lost ball; steal by M. Bridges),115,119
416,4,1:54.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by J. Crawford),,118,119
417,4,1:39.0,,Turnover by R. Gay (bad pass; steal by M. Bridges),118,119
418,4,1:31.0,K. Oubre misses 2-pt layup from 2 ft,,118,119
419,4,1:29.0,,Defensive rebound by L. Aldridge,118,119
420,4,1:12.0,,Personal foul by J. Jackson (drawn by R. Gay),118,119
421,4,1:12.0,,R. Gay makes free throw 1 of 2,118,120
422,4,1:12.0,,D. White enters the game for P. Mills,118,120
423,4,1:12.0,,R. Gay makes free throw 2 of 2,118,121
424,4,0:57.0,K. Oubre makes 2-pt dunk at rim (assist by J. Jackson),,120,121
425,4,0:33.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by R. Gay),120,124
426,4,0:29.0,Personal foul by D. White (drawn by D. Booker),,120,124
427,4,0:29.0,Phoenix full timeout,,120,124
428,4,0:29.0,,P. Mills enters the game for R. Gay,120,124
429,4,0:24.0,D. Booker makes 2-pt jump shot from 17 ft,,122,124
430,4,0:24.0,,San Antonio full timeout,122,124
431,4,0:24.0,,M. Belinelli enters the game for B. Forbes,122,124
432,4,0:24.0,,R. Gay enters the game for D. White,122,124
433,4,0:19.0,,Turnover by M. Belinelli (lost ball; steal by D. Booker),122,124
434,4,0:19.0,J. Jackson makes 2-pt dunk from 1 ft,,124,124
435,4,0:00.0,,R. Gay makes 2-pt jump shot from 21 ft,124,126
