,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MINNESOTA_ACTION,GOLDEN STATE_SCORE,MINNESOTA_SCORE
384,4,7:48.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by C. Reynolds),95,100
385,4,7:23.0,K. Thompson misses 3-pt jump shot from 25 ft,,95,100
386,4,7:21.0,,Defensive rebound by A. Tolliver,95,100
387,4,7:08.0,,C. Reynolds misses 3-pt jump shot from 26 ft,95,100
388,4,7:07.0,,Offensive rebound by K. Towns,95,100
389,4,7:06.0,,Shooting foul by D. Cousins (drawn by K. Towns),95,100
390,4,7:06.0,A. Bogut enters the game for D. Cousins,,95,100
391,4,7:06.0,,K. Towns makes free throw 1 of 2,95,101
392,4,7:06.0,S. Curry enters the game for Q. Cook,,95,101
393,4,7:06.0,,A. Wiggins enters the game for K. Bates-Diop,95,101
394,4,7:06.0,,K. Towns makes free throw 2 of 2,95,102
395,4,6:49.0,,Minnesota full timeout,95,102
396,4,6:49.0,D. Green enters the game for K. Thompson,,95,102
397,4,6:49.0,Turnover by (5 sec),,95,102
398,4,6:40.0,,A. Tolliver misses 2-pt jump shot from 20 ft,95,102
399,4,6:37.0,Defensive rebound by A. Bogut,,95,102
400,4,6:32.0,K. Durant misses 3-pt jump shot from 25 ft,,95,102
401,4,6:28.0,,Defensive rebound by A. Tolliver,95,102
402,4,6:15.0,,J. Bayless makes 2-pt layup from 2 ft,95,104
403,4,5:50.0,D. Green misses 2-pt jump shot from 16 ft,,95,104
404,4,5:48.0,,Defensive rebound by K. Towns,95,104
405,4,5:39.0,,K. Towns misses 3-pt jump shot from 25 ft,95,104
406,4,5:37.0,Defensive rebound by K. Durant,,95,104
407,4,5:32.0,K. Durant makes 2-pt layup from 2 ft,,97,104
408,4,5:32.0,Shooting foul by A. Wiggins (drawn by K. Durant),,97,104
409,4,5:32.0,A. Iguodala enters the game for A. Bogut,,97,104
410,4,5:32.0,K. Thompson enters the game for S. Livingston,,97,104
411,4,5:32.0,K. Durant misses free throw 1 of 1,,97,104
412,4,5:29.0,,Defensive rebound by K. Towns,97,104
413,4,5:21.0,,Personal foul by D. Green (drawn by K. Towns),97,104
414,4,5:14.0,,J. Bayless makes 2-pt layup from 1 ft,97,106
415,4,5:03.0,K. Durant misses 3-pt jump shot from 24 ft,,97,106
416,4,5:00.0,,Defensive rebound by A. Tolliver,97,106
417,4,4:52.0,,J. Bayless misses 3-pt jump shot from 26 ft,97,106
418,4,4:51.0,Defensive rebound by S. Curry,,97,106
419,4,4:45.0,A. Iguodala makes 2-pt dunk from 1 ft (assist by D. Green),,99,106
420,4,4:45.0,,Minnesota full timeout,99,106
421,4,4:45.0,,J. Okogie enters the game for C. Reynolds,99,106
422,4,4:33.0,,Offensive foul by K. Towns (drawn by K. Thompson),99,106
423,4,4:33.0,,Turnover by K. Towns (offensive foul),99,106
424,4,4:23.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by K. Durant),,102,106
425,4,3:58.0,,J. Okogie makes 3-pt jump shot from 23 ft (assist by J. Bayless),102,109
426,4,3:45.0,S. Curry misses 2-pt jump shot from 16 ft,,102,109
427,4,3:43.0,,Defensive rebound by K. Towns,102,109
428,4,3:28.0,,J. Okogie misses 2-pt jump shot from 16 ft,102,109
429,4,3:26.0,Defensive rebound by A. Iguodala,,102,109
430,4,3:25.0,Personal take foul by J. Bayless (drawn by A. Iguodala),,102,109
431,4,3:17.0,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),,105,109
432,4,2:58.0,,K. Towns makes 2-pt layup from 2 ft,105,111
433,4,2:43.0,Shooting foul by J. Okogie (drawn by A. Iguodala),,105,111
434,4,2:43.0,A. Iguodala makes free throw 1 of 2,,106,111
435,4,2:43.0,A. Iguodala misses free throw 2 of 2,,106,111
436,4,2:39.0,Offensive rebound by D. Green,,106,111
437,4,2:38.0,Turnover by D. Green (bad pass),,106,111
438,4,2:27.0,,J. Okogie makes 2-pt dunk from 1 ft (assist by K. Towns),106,113
439,4,2:16.0,S. Curry makes 3-pt jump shot from 26 ft,,109,113
440,4,2:00.0,,Shooting foul by K. Thompson (drawn by A. Tolliver),109,113
441,4,2:00.0,,A. Tolliver makes free throw 1 of 3,109,114
442,4,2:00.0,,A. Tolliver makes free throw 2 of 3,109,115
443,4,2:00.0,,A. Tolliver misses free throw 3 of 3,109,115
444,4,1:58.0,Defensive rebound by K. Durant,,109,115
445,4,1:49.0,A. Iguodala makes 2-pt dunk from 3 ft (assist by D. Green),,111,115
446,4,1:30.0,,J. Bayless misses 3-pt jump shot from 24 ft (block by K. Durant),111,115
447,4,1:25.0,Defensive rebound by S. Curry,,111,115
448,4,1:21.0,Turnover by K. Durant (step out of bounds),,111,115
449,4,0:59.0,,J. Bayless misses 3-pt jump shot from 26 ft,111,115
450,4,0:56.0,Defensive rebound by K. Durant,,111,115
451,4,0:49.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,114,115
452,4,0:48.0,,Minnesota full timeout,114,115
453,4,0:45.0,,Turnover by K. Towns (lost ball; steal by D. Green),114,115
454,4,0:41.0,K. Durant misses 2-pt layup from 2 ft (block by K. Towns),,114,115
455,4,0:39.0,,Defensive rebound by A. Wiggins,114,115
456,4,0:22.0,,Turnover by A. Wiggins (lost ball; steal by D. Green),114,115
457,4,0:21.0,Personal foul by A. Wiggins (drawn by D. Green),,114,115
458,4,0:21.0,D. Green misses free throw 1 of 2,,114,115
459,4,0:21.0,Offensive rebound by Team,,114,115
460,4,0:21.0,D. Green makes free throw 2 of 2,,115,115
461,4,0:21.0,,Minnesota full timeout,115,115
462,4,0:21.0,S. Livingston enters the game for S. Curry,,115,115
463,4,0:21.0,,C. Reynolds enters the game for J. Okogie,115,115
464,4,0:05.0,,A. Wiggins misses 2-pt jump shot from 23 ft,115,115
465,4,0:01.0,,Offensive rebound by A. Wiggins,115,115
466,4,0:00.0,,A. Wiggins misses 3-pt jump shot from 26 ft,115,115
467,4,0:00.0,,Offensive rebound by Team,115,115
468,1OT,4:39.0,,K. Towns misses 2-pt hook shot from 4 ft,115,115
469,1OT,4:35.0,,Offensive rebound by K. Towns,115,115
470,1OT,4:34.0,,K. Towns makes 2-pt layup from 1 ft,115,117
471,1OT,4:17.0,K. Durant makes 2-pt jump shot from 17 ft,,117,117
472,1OT,3:55.0,,K. Towns misses 2-pt jump shot from 8 ft,117,117
473,1OT,3:53.0,Defensive rebound by K. Durant,,117,117
474,1OT,3:44.0,K. Durant misses 2-pt layup from 2 ft,,117,117
475,1OT,3:42.0,,Defensive rebound by K. Towns,117,117
476,1OT,3:37.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by J. Bayless),117,120
477,1OT,3:17.0,S. Curry misses 3-pt jump shot from 27 ft,,117,120
478,1OT,3:15.0,,Defensive rebound by A. Wiggins,117,120
479,1OT,3:02.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by K. Towns),117,123
480,1OT,3:01.0,Golden State full timeout,,117,123
481,1OT,2:49.0,K. Durant misses 3-pt jump shot from 23 ft,,117,123
482,1OT,2:47.0,,Defensive rebound by Team,117,123
483,1OT,2:28.0,,Turnover by K. Towns (lost ball; steal by D. Green),117,123
484,1OT,2:21.0,Shooting foul by A. Wiggins (drawn by K. Durant),,117,123
485,1OT,2:21.0,,C. Reynolds enters the game for A. Wiggins,117,123
486,1OT,2:21.0,K. Durant makes free throw 1 of 2,,118,123
487,1OT,2:21.0,K. Durant makes free throw 2 of 2,,119,123
488,1OT,2:06.0,,J. Bayless misses 2-pt layup from 6 ft,119,123
489,1OT,2:03.0,,Offensive rebound by K. Towns,119,123
490,1OT,2:03.0,,K. Towns makes 2-pt layup from 1 ft,119,125
491,1OT,1:49.0,K. Durant misses 2-pt layup from 4 ft,,119,125
492,1OT,1:47.0,,Defensive rebound by A. Tolliver,119,125
493,1OT,1:41.0,,J. Okogie makes 3-pt jump shot from 23 ft (assist by J. Bayless),119,128
494,1OT,1:33.0,S. Curry makes 3-pt jump shot from 26 ft,,122,128
495,1OT,1:18.0,,Personal foul by K. Durant (drawn by K. Towns),122,128
496,1OT,1:05.0,,Turnover by K. Towns (bad pass; steal by S. Curry),122,128
497,1OT,0:59.0,Turnover by K. Durant (out of bounds lost ball),,122,128
498,1OT,0:44.0,,K. Towns misses 3-pt jump shot from 26 ft,122,128
499,1OT,0:41.0,,Offensive rebound by J. Okogie,122,128
500,1OT,0:27.0,,J. Okogie misses 3-pt jump shot from 25 ft,122,128
501,1OT,0:24.0,Defensive rebound by S. Curry,,122,128
502,1OT,0:23.0,S. Curry makes 3-pt jump shot from 25 ft,,125,128
503,1OT,0:20.0,,Personal foul by S. Curry (drawn by J. Bayless),125,128
504,1OT,0:20.0,,J. Bayless makes free throw 1 of 2,125,129
505,1OT,0:20.0,,K. Bates-Diop enters the game for K. Towns,125,129
506,1OT,0:20.0,,J. Bayless misses free throw 2 of 2,125,129
507,1OT,0:18.0,Defensive rebound by D. Green,,125,129
508,1OT,0:14.0,S. Curry misses 3-pt jump shot from 27 ft,,125,129
509,1OT,0:12.0,D. Green makes 2-pt layup at rim,,127,129
510,1OT,0:12.0,Offensive rebound by D. Green,,127,129
511,1OT,0:06.0,,Personal take foul by K. Thompson (drawn by J. Okogie),127,129
512,1OT,0:06.0,,J. Okogie makes free throw 1 of 2,127,130
513,1OT,0:06.0,,J. Okogie misses free throw 2 of 2,127,130
514,1OT,0:05.0,Defensive rebound by D. Green,,127,130
515,1OT,0:05.0,Golden State full timeout,,127,130
516,1OT,0:04.0,Personal foul by K. Bates-Diop (drawn by K. Durant),,127,130
517,1OT,0:00.0,S. Curry makes 3-pt jump shot from 24 ft,,130,130
518,1OT,0:00.0,,Minnesota full timeout,130,130
519,1OT,0:00.0,A. Bogut enters the game for S. Curry,,130,130
520,1OT,0:00.0,,T. Jones enters the game for K. Bates-Diop,130,130
521,1OT,0:00.0,,K. Towns enters the game for J. Okogie,130,130
522,1OT,0:00.0,,Minnesota full timeout,130,130
523,1OT,0:00.0,,Personal foul by K. Durant (drawn by K. Towns),130,130
524,1OT,0:00.0,,K. Towns makes free throw 1 of 2,130,131
525,1OT,0:00.0,S. Curry enters the game for A. Bogut,,130,131
526,1OT,0:00.0,,K. Towns misses free throw 2 of 2,130,131
527,1OT,0:00.0,,Offensive rebound by Team,130,131
