,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
391,4,11:47.0,T. Prince makes free throw 1 of 2,,85,106
392,4,11:47.0,T. Prince makes free throw 2 of 2,,86,106
393,4,11:33.0,,Offensive foul by R. Baker (drawn by T. Young),86,106
394,4,11:33.0,,Turnover by R. Baker (offensive foul),86,106
395,4,11:14.0,T. Dorsey misses 3-pt jump shot from 23 ft,,86,106
396,4,11:12.0,,Defensive rebound by N. Vonleh,86,106
397,4,11:08.0,,R. Baker misses 3-pt jump shot from 23 ft,86,106
398,4,11:06.0,,Offensive rebound by T. Hardaway,86,106
399,4,11:06.0,,T. Hardaway makes 2-pt layup at rim,86,108
400,4,10:47.0,K. Bazemore makes 2-pt layup from 1 ft (assist by T. Prince),,88,108
401,4,10:40.0,,Personal foul by K. Bazemore (drawn by T. Hardaway),88,108
402,4,10:34.0,,T. Hardaway misses 3-pt jump shot from 24 ft,88,108
403,4,10:32.0,Defensive rebound by T. Dorsey,,88,108
404,4,10:23.0,T. Prince misses 3-pt jump shot from 25 ft,,88,108
405,4,10:21.0,,Defensive rebound by T. Hardaway,88,108
406,4,10:11.0,,M. Hezonja misses 2-pt layup from 2 ft (block by O. Spellman),88,108
407,4,10:10.0,,Offensive rebound by N. Vonleh,88,108
408,4,10:10.0,,N. Vonleh makes 2-pt layup at rim,88,110
409,4,9:55.0,Personal foul by R. Baker (drawn by T. Young),,88,110
410,4,9:55.0,V. Carter enters the game for T. Prince,,88,110
411,4,9:45.0,V. Carter misses 2-pt jump shot from 23 ft,,88,110
412,4,9:43.0,Offensive rebound by K. Bazemore,,88,110
413,4,9:35.0,T. Dorsey makes 2-pt layup from 1 ft,,90,110
414,4,9:25.0,,Personal foul by V. Carter (drawn by A. Trier),90,110
415,4,9:12.0,,R. Baker misses 3-pt jump shot from 26 ft,90,110
416,4,9:10.0,Defensive rebound by V. Carter,,90,110
417,4,9:08.0,Turnover by V. Carter (bad pass),,90,110
418,4,8:57.0,,Personal foul by O. Spellman (drawn by A. Trier),90,110
419,4,8:44.0,,T. Hardaway misses 2-pt jump shot from 13 ft,90,110
420,4,8:43.0,,Offensive rebound by Team,90,110
421,4,8:43.0,,Turnover by Team (shot clock),90,110
422,4,8:29.0,T. Young misses 3-pt jump shot from 27 ft,,90,110
423,4,8:27.0,,Defensive rebound by M. Hezonja,90,110
424,4,8:17.0,,M. Hezonja misses 2-pt layup at rim,90,110
425,4,8:15.0,Defensive rebound by T. Dorsey,,90,110
426,4,8:10.0,T. Dorsey misses 2-pt jump shot from 20 ft,,90,110
427,4,8:09.0,Offensive rebound by Team,,90,110
428,4,8:08.0,Personal foul by M. Hezonja (drawn by T. Young),,90,110
429,4,8:08.0,A. Poythress enters the game for V. Carter,,90,110
430,4,8:08.0,,E. Freedom enters the game for T. Hardaway,90,110
431,4,8:08.0,,F. Ntilikina enters the game for N. Vonleh,90,110
432,4,8:04.0,T. Young makes 2-pt layup from 2 ft,,92,110
433,4,7:36.0,,E. Freedom misses 2-pt jump shot from 16 ft,92,110
434,4,7:34.0,Defensive rebound by K. Bazemore,,92,110
435,4,7:21.0,A. Poythress misses 3-pt jump shot from 23 ft,,92,110
436,4,7:19.0,,Defensive rebound by E. Freedom,92,110
437,4,7:10.0,,Turnover by E. Freedom (lost ball; steal by O. Spellman),92,110
438,4,7:05.0,T. Dorsey misses 2-pt layup from 1 ft,,92,110
439,4,7:03.0,,Defensive rebound by R. Baker,92,110
440,4,6:50.0,,M. Hezonja makes 2-pt layup from 5 ft,92,112
441,4,6:50.0,,Shooting foul by A. Poythress (drawn by M. Hezonja),92,112
442,4,6:50.0,,New York full timeout,92,112
443,4,6:50.0,D. Bembry enters the game for T. Dorsey,,92,112
444,4,6:50.0,T. Prince enters the game for A. Poythress,,92,112
445,4,6:50.0,,M. Hezonja misses free throw 1 of 1,92,112
446,4,6:49.0,Defensive rebound by O. Spellman,,92,112
447,4,6:36.0,Turnover by K. Bazemore (bad pass; steal by M. Hezonja),,92,112
448,4,6:33.0,,Offensive foul by M. Hezonja (drawn by T. Prince),92,112
449,4,6:33.0,,Turnover by M. Hezonja (offensive foul),92,112
450,4,6:18.0,O. Spellman makes 2-pt jump shot from 13 ft (assist by T. Prince),,94,112
451,4,6:08.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),94,115
452,4,5:57.0,O. Spellman misses 3-pt jump shot from 26 ft,,94,115
453,4,5:55.0,Offensive rebound by K. Bazemore,,94,115
454,4,5:55.0,K. Bazemore makes 2-pt dunk from 1 ft,,96,115
455,4,5:40.0,,M. Hezonja makes 2-pt jump shot from 20 ft,96,117
456,4,5:24.0,O. Spellman makes 3-pt jump shot from 26 ft (assist by D. Bembry),,99,117
457,4,5:07.0,,M. Hezonja makes 2-pt jump shot from 2 ft (assist by E. Freedom),99,119
458,4,5:01.0,Turnover by T. Young (bad pass; steal by F. Ntilikina),,99,119
459,4,4:57.0,,M. Hezonja misses 3-pt jump shot from 26 ft,99,119
460,4,4:55.0,,Offensive rebound by E. Freedom,99,119
461,4,4:55.0,A. Poythress enters the game for O. Spellman,,99,119
462,4,4:45.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Baker),99,121
463,4,4:45.0,,Shooting foul by A. Poythress (drawn by E. Freedom),99,121
464,4,4:45.0,,E. Freedom makes free throw 1 of 1,99,122
465,4,4:35.0,Turnover by A. Poythress (out of bounds lost ball),,99,122
466,4,4:35.0,K. Huerter enters the game for K. Bazemore,,99,122
467,4,4:17.0,,Turnover by A. Trier (out of bounds lost ball),99,122
468,4,4:17.0,J. Adams enters the game for T. Prince,,99,122
469,4,4:02.0,Offensive foul by T. Young (drawn by E. Freedom),,99,122
470,4,4:02.0,Turnover by T. Young (offensive foul),,99,122
471,4,3:49.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by E. Freedom),99,125
472,4,3:36.0,Turnover by A. Poythress (bad pass),,99,125
473,4,3:23.0,,Shooting foul by A. Poythress (drawn by E. Freedom),99,125
474,4,3:23.0,J. Lin enters the game for T. Young,,99,125
475,4,3:23.0,,E. Freedom misses free throw 1 of 2,99,125
476,4,3:23.0,,Offensive rebound by Team,99,125
477,4,3:23.0,,E. Freedom makes free throw 2 of 2,99,126
478,4,3:08.0,Personal foul by M. Hezonja (drawn by J. Lin),,99,126
479,4,3:08.0,,K. Knox enters the game for E. Freedom,99,126
480,4,3:00.0,Turnover by J. Lin (out of bounds lost ball),,99,126
481,4,2:40.0,,M. Hezonja misses 2-pt layup from 2 ft,99,126
482,4,2:38.0,Defensive rebound by K. Huerter,,99,126
483,4,2:34.0,D. Bembry misses 2-pt layup from 1 ft (block by A. Trier),,99,126
484,4,2:32.0,Offensive rebound by A. Poythress,,99,126
485,4,2:32.0,A. Poythress makes 2-pt dunk from 1 ft,,101,126
486,4,2:28.0,,M. Hezonja misses 3-pt jump shot from 25 ft,101,126
487,4,2:26.0,Defensive rebound by J. Adams,,101,126
488,4,2:23.0,A. Poythress makes 2-pt layup from 2 ft (assist by J. Adams),,103,126
489,4,2:23.0,Shooting foul by K. Knox (drawn by A. Poythress),,103,126
490,4,2:23.0,Atlanta full timeout,,103,126
491,4,2:23.0,A. Poythress misses free throw 1 of 1,,103,126
492,4,2:21.0,,Defensive rebound by M. Hezonja,103,126
493,4,2:05.0,,K. Knox misses 3-pt jump shot from 25 ft,103,126
494,4,2:03.0,Defensive rebound by K. Huerter,,103,126
495,4,1:55.0,Turnover by D. Bembry (bad pass; steal by F. Ntilikina),,103,126
496,4,1:49.0,,Offensive foul by M. Hezonja (drawn by J. Adams),103,126
497,4,1:49.0,,Turnover by M. Hezonja (offensive foul),103,126
498,4,1:39.0,A. Poythress misses 2-pt dunk from 1 ft (block by F. Ntilikina),,103,126
499,4,1:37.0,,Defensive rebound by R. Baker,103,126
500,4,1:16.0,,M. Hezonja misses 3-pt jump shot from 26 ft,103,126
501,4,1:14.0,Defensive rebound by J. Lin,,103,126
502,4,1:10.0,J. Lin makes 2-pt layup from 1 ft,,105,126
503,4,0:52.0,,F. Ntilikina misses 2-pt jump shot from 10 ft,105,126
504,4,0:50.0,Defensive rebound by J. Lin,,105,126
505,4,0:46.0,J. Lin makes 2-pt layup from 2 ft,,107,126
506,4,0:23.0,,Turnover by M. Hezonja (lost ball; steal by D. Bembry),107,126
507,4,0:19.0,J. Adams misses 3-pt jump shot from 24 ft,,107,126
508,4,0:17.0,Offensive rebound by K. Huerter,,107,126
509,4,0:16.0,K. Huerter misses 2-pt layup from 2 ft (block by A. Trier),,107,126
510,4,0:13.0,,Defensive rebound by A. Trier,107,126
