,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
389,4,5:54.0,,B. Griffin enters the game for T. Maker,88,84
390,4,5:34.0,,L. Galloway misses 3-pt jump shot from 28 ft,88,84
391,4,5:32.0,Defensive rebound by J. Lamb,,88,84
392,4,5:20.0,K. Walker misses 2-pt jump shot from 13 ft,,88,84
393,4,5:16.0,,Defensive rebound by L. Kennard,88,84
394,4,5:04.0,,L. Kennard makes 2-pt jump shot from 19 ft (assist by B. Griffin),88,86
395,4,4:39.0,J. Lamb makes 2-pt jump shot from 17 ft (assist by M. Bridges),,90,86
396,4,4:12.0,,I. Smith misses 2-pt layup from 6 ft,90,86
397,4,4:11.0,Defensive rebound by D. Bacon,,90,86
398,4,3:57.0,Shooting foul by A. Drummond (drawn by J. Lamb),,90,86
399,4,3:57.0,J. Lamb makes free throw 1 of 2,,91,86
400,4,3:57.0,J. Lamb makes free throw 2 of 2,,92,86
401,4,3:57.0,,W. Ellington enters the game for L. Galloway,92,86
402,4,3:44.0,,B. Griffin misses 2-pt layup from 5 ft (block by M. Bridges),92,86
403,4,3:43.0,,Offensive rebound by A. Drummond,92,86
404,4,3:42.0,,A. Drummond makes 2-pt layup from 1 ft,92,88
405,4,3:42.0,Violation by Team (def goaltending),,92,88
406,4,3:29.0,K. Walker makes 3-pt jump shot from 25 ft (assist by D. Bacon),,95,88
407,4,3:09.0,,B. Griffin misses 3-pt jump shot from 25 ft,95,88
408,4,3:09.0,Defensive rebound by M. Bridges,,95,88
409,4,2:52.0,K. Walker misses 3-pt jump shot from 26 ft,,95,88
410,4,2:48.0,,Defensive rebound by A. Drummond,95,88
411,4,2:35.0,,Turnover by L. Kennard (bad pass),95,88
412,4,2:18.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by J. Lamb),,98,88
413,4,2:17.0,,Detroit full timeout,98,88
414,4,2:09.0,,Personal foul by K. Walker (drawn by L. Kennard),98,88
415,4,1:59.0,,Turnover by B. Griffin (bad pass; steal by M. Bridges),98,88
416,4,1:57.0,D. Bacon makes 2-pt dunk from 1 ft (assist by M. Bridges),,100,88
417,4,1:48.0,,L. Kennard misses 3-pt jump shot from 27 ft,100,88
418,4,1:44.0,Defensive rebound by F. Kaminsky,,100,88
419,4,1:39.0,Shooting foul by L. Kennard (drawn by K. Walker),,100,88
420,4,1:39.0,,Technical foul by B. Griffin,100,88
421,4,1:39.0,Technical foul by J. Lamb,,100,88
422,4,1:39.0,K. Walker makes free throw 1 of 2,,101,88
423,4,1:39.0,K. Walker makes free throw 2 of 2,,102,88
424,4,1:28.0,,B. Griffin misses 3-pt jump shot from 25 ft,102,88
425,4,1:23.0,,Offensive rebound by W. Ellington,102,88
426,4,1:19.0,,I. Smith makes 3-pt jump shot from 23 ft (assist by L. Kennard),102,91
427,4,0:54.0,Personal foul by B. Griffin (drawn by J. Lamb),,102,91
428,4,0:54.0,J. Lamb makes free throw 1 of 2,,103,91
429,4,0:54.0,J. Lamb makes free throw 2 of 2,,104,91
430,4,0:40.0,,L. Kennard misses 3-pt jump shot from 24 ft,104,91
431,4,0:38.0,Defensive rebound by K. Walker,,104,91
432,4,0:15.0,Turnover by Team (shot clock),,104,91
