,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
385,3,0:05.0,M. Morris makes 2-pt jump shot from 13 ft,,91,74
386,3,0:00.0,,T. Burke misses 3-pt jump shot from 27 ft,91,74
387,3,0:00.0,,Offensive rebound by Team,91,74
388,4,11:47.0,G. Harris misses 2-pt jump shot from 18 ft,,91,74
389,4,11:45.0,,Defensive rebound by Team,91,74
390,4,11:33.0,,M. Kleber misses 3-pt jump shot from 23 ft,91,74
391,4,11:29.0,Defensive rebound by M. Plumlee,,91,74
392,4,11:26.0,I. Thomas makes 3-pt jump shot from 27 ft,,94,74
393,4,11:09.0,,Shooting foul by M. Plumlee (drawn by S. Mejri),94,74
394,4,11:09.0,,S. Mejri misses free throw 1 of 2,94,74
395,4,11:09.0,,Offensive rebound by Team,94,74
396,4,11:09.0,,S. Mejri makes free throw 2 of 2,94,75
397,4,10:57.0,G. Harris makes 2-pt layup from 1 ft,,96,75
398,4,10:42.0,,Shooting foul by P. Millsap (drawn by D. Finney-Smith),96,75
399,4,10:42.0,,D. Finney-Smith makes free throw 1 of 2,96,76
400,4,10:42.0,,D. Finney-Smith makes free throw 2 of 2,96,77
401,4,10:28.0,P. Millsap misses 3-pt jump shot from 25 ft,,96,77
402,4,10:26.0,,Defensive rebound by S. Mejri,96,77
403,4,10:25.0,,Turnover by S. Mejri (lost ball; steal by G. Harris),96,77
404,4,10:23.0,Shooting foul by D. Finney-Smith (drawn by M. Plumlee),,96,77
405,4,10:23.0,M. Plumlee misses free throw 1 of 2,,96,77
406,4,10:23.0,Offensive rebound by Team,,96,77
407,4,10:23.0,,J. Jackson enters the game for R. Broekhoff,96,77
408,4,10:23.0,M. Plumlee misses free throw 2 of 2,,96,77
409,4,10:22.0,Offensive rebound by P. Millsap,,96,77
410,4,10:22.0,P. Millsap misses 2-pt layup from 2 ft,,96,77
411,4,10:21.0,,Defensive rebound by M. Kleber,96,77
412,4,10:11.0,,J. Jackson misses 3-pt jump shot from 24 ft,96,77
413,4,10:07.0,Defensive rebound by M. Morris,,96,77
414,4,10:03.0,I. Thomas misses 3-pt jump shot from 26 ft,,96,77
415,4,10:01.0,Offensive rebound by M. Plumlee,,96,77
416,4,9:52.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by M. Morris),,99,77
417,4,9:39.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,99,77
418,4,9:32.0,Defensive rebound by M. Morris,,99,77
419,4,9:30.0,M. Morris makes 2-pt jump shot from 10 ft,,101,77
420,4,9:30.0,J. Hernangómez enters the game for P. Millsap,,101,77
421,4,9:30.0,N. Jokić enters the game for M. Plumlee,,101,77
422,4,9:30.0,,J. Brunson enters the game for T. Burke,101,77
423,4,9:30.0,,C. Lee enters the game for M. Kleber,101,77
424,4,9:10.0,,J. Jackson misses 2-pt jump shot from 12 ft,101,77
425,4,9:10.0,,Offensive rebound by D. Finney-Smith,101,77
426,4,9:05.0,,D. Finney-Smith makes 2-pt layup at rim,101,79
427,4,8:47.0,N. Jokić makes 2-pt jump shot from 20 ft (assist by M. Morris),,103,79
428,4,8:34.0,,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by J. Brunson),103,81
429,4,8:20.0,N. Jokić misses 2-pt layup from 5 ft,,103,81
430,4,8:18.0,,Defensive rebound by C. Lee,103,81
431,4,8:06.0,,C. Lee misses 3-pt jump shot from 25 ft,103,81
432,4,8:03.0,Defensive rebound by J. Hernangómez,,103,81
433,4,8:00.0,M. Morris misses 2-pt jump shot from 11 ft,,103,81
434,4,7:56.0,,Defensive rebound by D. Finney-Smith,103,81
435,4,7:46.0,,J. Brunson makes 2-pt jump shot from 2 ft (assist by S. Mejri),103,83
436,4,7:33.0,Shooting foul by S. Mejri (drawn by I. Thomas),,103,83
437,4,7:33.0,I. Thomas misses free throw 1 of 2,,103,83
438,4,7:33.0,Offensive rebound by Team,,103,83
439,4,7:33.0,J. Murray enters the game for M. Morris,,103,83
440,4,7:33.0,I. Thomas misses free throw 2 of 2,,103,83
441,4,7:31.0,,Defensive rebound by J. Jackson,103,83
442,4,7:23.0,,J. Brunson makes 3-pt jump shot from 25 ft,103,86
443,4,7:07.0,G. Harris misses 2-pt layup from 2 ft,,103,86
444,4,7:05.0,,Defensive rebound by S. Mejri,103,86
445,4,6:59.0,,S. Mejri misses 3-pt jump shot from 26 ft,103,86
446,4,6:55.0,Defensive rebound by J. Murray,,103,86
447,4,6:50.0,J. Murray misses 3-pt jump shot from 26 ft,,103,86
448,4,6:49.0,Offensive rebound by N. Jokić,,103,86
449,4,6:49.0,N. Jokić misses 2-pt layup from 3 ft,,103,86
450,4,6:49.0,,Defensive rebound by C. Lee,103,86
451,4,6:34.0,,J. Jackson misses 2-pt jump shot from 9 ft,103,86
452,4,6:32.0,Defensive rebound by N. Jokić,,103,86
453,4,6:27.0,I. Thomas makes 2-pt jump shot from 12 ft (assist by J. Hernangómez),,105,86
454,4,6:27.0,W. Barton enters the game for G. Harris,,105,86
455,4,6:27.0,,T. Hardaway enters the game for J. Jackson,105,86
456,4,6:27.0,,D. Powell enters the game for S. Mejri,105,86
457,4,6:01.0,,C. Lee misses 2-pt jump shot from 15 ft,105,86
458,4,5:59.0,,Offensive rebound by D. Powell,105,86
459,4,5:57.0,,C. Lee misses 2-pt jump shot from 16 ft,105,86
460,4,5:54.0,Defensive rebound by N. Jokić,,105,86
461,4,5:46.0,Turnover by I. Thomas (bad pass; steal by T. Hardaway),,105,86
462,4,5:33.0,,D. Powell makes 2-pt dunk at rim (assist by J. Brunson),105,88
463,4,5:30.0,Denver full timeout,,105,88
464,4,5:30.0,M. Beasley enters the game for J. Hernangómez,,105,88
465,4,5:30.0,P. Millsap enters the game for I. Thomas,,105,88
466,4,5:09.0,N. Jokić misses 2-pt hook shot from 5 ft,,105,88
467,4,5:07.0,,Defensive rebound by D. Finney-Smith,105,88
468,4,5:02.0,,J. Brunson makes 2-pt layup from 1 ft,105,90
469,4,4:47.0,N. Jokić misses 3-pt jump shot from 25 ft,,105,90
470,4,4:45.0,,Defensive rebound by J. Brunson,105,90
471,4,4:35.0,,D. Powell misses 3-pt jump shot from 25 ft,105,90
472,4,4:31.0,Defensive rebound by P. Millsap,,105,90
473,4,4:23.0,Personal foul by D. Powell (drawn by N. Jokić),,105,90
474,4,4:17.0,P. Millsap makes 2-pt layup from 2 ft (assist by W. Barton),,107,90
475,4,3:59.0,,D. Powell misses 3-pt jump shot from 25 ft,107,90
476,4,3:56.0,Defensive rebound by M. Beasley,,107,90
477,4,3:52.0,Technical foul by N. Jokić,,107,90
478,4,3:52.0,,J. Brunson makes technical free throw,107,91
479,4,3:40.0,N. Jokić makes 2-pt layup from 2 ft (assist by M. Beasley),,109,91
480,4,3:29.0,,T. Hardaway misses 3-pt jump shot from 25 ft,109,91
481,4,3:26.0,Defensive rebound by W. Barton,,109,91
482,4,3:23.0,J. Murray misses 3-pt jump shot from 25 ft,,109,91
483,4,3:22.0,,Defensive rebound by Team,109,91
484,4,3:07.0,,D. Finney-Smith makes 2-pt layup from 1 ft,109,93
485,4,2:52.0,Turnover by N. Jokić (bad pass; steal by J. Brunson),,109,93
486,4,2:52.0,,Personal foul by N. Jokić (drawn by J. Brunson),109,93
487,4,2:52.0,,J. Jackson enters the game for D. Finney-Smith,109,93
488,4,2:52.0,,S. Mejri enters the game for D. Powell,109,93
489,4,2:34.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Brunson),109,96
490,4,2:34.0,Denver full timeout,,109,96
491,4,2:20.0,M. Beasley misses 3-pt jump shot from 25 ft,,109,96
492,4,2:18.0,Offensive rebound by N. Jokić,,109,96
493,4,2:18.0,Personal foul by C. Lee (drawn by N. Jokić),,109,96
494,4,2:06.0,Shooting foul by S. Mejri (drawn by N. Jokić),,109,96
495,4,2:06.0,N. Jokić makes free throw 1 of 2,,110,96
496,4,2:06.0,N. Jokić makes free throw 2 of 2,,111,96
497,4,1:51.0,,J. Brunson misses 3-pt jump shot from 23 ft,111,96
498,4,1:49.0,Defensive rebound by W. Barton,,111,96
499,4,1:29.0,Turnover by P. Millsap (bad pass; steal by T. Hardaway),,111,96
500,4,1:26.0,,C. Lee makes 2-pt layup from 2 ft (assist by T. Hardaway),111,98
501,4,1:07.0,W. Barton makes 3-pt jump shot from 24 ft (assist by N. Jokić),,114,98
502,4,0:58.0,,Shooting foul by W. Barton (drawn by C. Lee),114,98
503,4,0:58.0,,C. Lee makes free throw 1 of 3,114,99
504,4,0:58.0,T. Lydon enters the game for N. Jokić,,114,99
505,4,0:58.0,M. Morris enters the game for P. Millsap,,114,99
506,4,0:58.0,J. Vanderbilt enters the game for J. Murray,,114,99
507,4,0:58.0,,T. Burke enters the game for J. Brunson,114,99
508,4,0:58.0,,C. Lee makes free throw 2 of 3,114,100
509,4,0:58.0,,C. Lee makes free throw 3 of 3,114,101
510,4,0:40.0,M. Morris misses 3-pt jump shot from 25 ft,,114,101
511,4,0:36.0,Offensive rebound by M. Beasley,,114,101
512,4,0:25.0,W. Barton misses 3-pt jump shot from 26 ft,,114,101
513,4,0:23.0,Offensive rebound by J. Vanderbilt,,114,101
514,4,0:10.0,M. Morris misses 2-pt layup from 4 ft,,114,101
515,4,0:08.0,,Defensive rebound by J. Jackson,114,101
516,4,0:03.0,,C. Lee makes 3-pt jump shot from 25 ft,114,104
