,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
384,4,6:43.0,T. Ross makes 2-pt jump shot from 19 ft (assist by J. Isaac),,101,91
385,4,6:28.0,,T. Dorsey makes 3-pt jump shot from 25 ft (assist by J. Collins),101,94
386,4,6:07.0,E. Fournier makes 2-pt layup from 2 ft,,103,94
387,4,6:07.0,Shooting foul by J. Collins (drawn by E. Fournier),,103,94
388,4,6:07.0,,Atlanta full timeout,103,94
389,4,6:07.0,E. Fournier misses free throw 1 of 1,,103,94
390,4,6:04.0,,Defensive rebound by A. Len,103,94
391,4,5:55.0,,Shooting foul by E. Fournier (drawn by T. Young),103,94
392,4,5:55.0,,T. Young makes free throw 1 of 2,103,95
393,4,5:55.0,,J. Lin enters the game for T. Dorsey,103,95
394,4,5:55.0,,T. Young misses free throw 2 of 2,103,95
395,4,5:52.0,Defensive rebound by J. Isaac,,103,95
396,4,5:40.0,E. Fournier misses 2-pt jump shot from 20 ft,,103,95
397,4,5:38.0,,Defensive rebound by J. Collins,103,95
398,4,5:32.0,,A. Len misses 2-pt dunk from 1 ft (block by N. Vučević),103,95
399,4,5:32.0,Defensive rebound by N. Vučević,,103,95
400,4,5:18.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by T. Ross),,106,95
401,4,4:59.0,,A. Len misses 3-pt jump shot from 23 ft,106,95
402,4,4:58.0,,Offensive rebound by J. Collins,106,95
403,4,4:58.0,,Personal foul by E. Fournier (drawn by J. Collins),106,95
404,4,4:58.0,,J. Collins misses free throw 1 of 2,106,95
405,4,4:58.0,,Offensive rebound by Team,106,95
406,4,4:58.0,,D. Dedmon enters the game for A. Len,106,95
407,4,4:58.0,,J. Collins misses free throw 2 of 2,106,95
408,4,4:55.0,Defensive rebound by T. Ross,,106,95
409,4,4:34.0,N. Vučević misses 2-pt layup from 3 ft,,106,95
410,4,4:32.0,Offensive rebound by J. Isaac,,106,95
411,4,4:32.0,J. Isaac misses 2-pt dunk from 1 ft,,106,95
412,4,4:31.0,Offensive rebound by J. Isaac,,106,95
413,4,4:30.0,J. Isaac misses 2-pt layup from 2 ft,,106,95
414,4,4:29.0,,Defensive rebound by D. Dedmon,106,95
415,4,4:22.0,,D. Dedmon makes 2-pt layup from 1 ft (assist by T. Young),106,97
416,4,4:12.0,Orlando full timeout,,106,97
417,4,4:12.0,,D. Bembry enters the game for T. Prince,106,97
418,4,4:07.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by T. Ross),,108,97
419,4,3:44.0,,J. Collins misses 2-pt hook shot from 5 ft,108,97
420,4,3:42.0,Defensive rebound by N. Vučević,,108,97
421,4,3:31.0,D. Augustin misses 2-pt jump shot from 16 ft,,108,97
422,4,3:26.0,Offensive rebound by N. Vučević,,108,97
423,4,3:26.0,N. Vučević misses 2-pt layup from 1 ft,,108,97
424,4,3:25.0,,Defensive rebound by D. Dedmon,108,97
425,4,3:16.0,,Turnover by J. Lin (lost ball; steal by J. Isaac),108,97
426,4,3:16.0,Personal take foul by J. Collins (drawn by E. Fournier),,108,97
427,4,3:16.0,E. Fournier makes free throw 1 of 2,,109,97
428,4,3:16.0,,O. Spellman enters the game for J. Collins,109,97
429,4,3:16.0,E. Fournier makes free throw 2 of 2,,110,97
430,4,3:04.0,,D. Dedmon misses 2-pt dunk from 3 ft (block by J. Isaac),110,97
431,4,3:02.0,Defensive rebound by E. Fournier,,110,97
432,4,2:48.0,N. Vučević makes 2-pt hook shot from 12 ft (assist by D. Augustin),,112,97
433,4,2:34.0,Violation by Team (kicked ball),,112,97
434,4,2:27.0,,T. Young makes 2-pt layup from 1 ft,112,99
435,4,2:09.0,D. Augustin makes 3-pt jump shot from 26 ft,,115,99
436,4,1:59.0,,Offensive foul by O. Spellman (drawn by E. Fournier),115,99
437,4,1:59.0,,Turnover by O. Spellman (offensive foul),115,99
438,4,1:39.0,T. Ross misses 3-pt jump shot from 22 ft,,115,99
439,4,1:36.0,,Defensive rebound by O. Spellman,115,99
440,4,1:27.0,,J. Lin makes 2-pt jump shot from 21 ft,115,101
441,4,1:21.0,Personal foul by J. Lin (drawn by D. Augustin),,115,101
442,4,1:21.0,D. Augustin makes free throw 1 of 2,,116,101
443,4,1:21.0,D. Augustin makes free throw 2 of 2,,117,101
444,4,1:12.0,,D. Dedmon misses 3-pt jump shot from 26 ft,117,101
445,4,1:10.0,Defensive rebound by N. Vučević,,117,101
446,4,0:55.0,E. Fournier misses 2-pt jump shot from 13 ft,,117,101
447,4,0:55.0,Offensive rebound by J. Isaac,,117,101
448,4,0:55.0,J. Isaac makes 2-pt dunk from 1 ft,,119,101
449,4,0:49.0,,T. Young makes 2-pt jump shot from 14 ft,119,103
450,4,0:30.0,D. Augustin makes 3-pt jump shot from 26 ft,,122,103
451,4,0:19.0,,D. Bembry misses 3-pt jump shot from 23 ft,122,103
452,4,0:16.0,Defensive rebound by N. Vučević,,122,103
