,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
384,4,9:24.0,,D. Šarić misses 2-pt jump shot from 19 ft,70,88
385,4,9:21.0,Defensive rebound by I. Zubac,,70,88
386,4,9:16.0,S. Mykhailiuk makes 2-pt jump shot from 20 ft,,72,88
387,4,9:01.0,,A. Wiggins misses 2-pt jump shot from 21 ft,72,88
388,4,8:57.0,Defensive rebound by M. Wagner,,72,88
389,4,8:51.0,M. Wagner misses 2-pt layup from 2 ft,,72,88
390,4,8:48.0,,Defensive rebound by A. Wiggins,72,88
391,4,8:43.0,,Personal foul by M. Wagner (drawn by G. Dieng),72,88
392,4,8:43.0,M. Beasley enters the game for M. Wagner,,72,88
393,4,8:43.0,,T. Gibson enters the game for G. Dieng,72,88
394,4,8:43.0,,J. Okogie enters the game for D. Šarić,72,88
395,4,8:43.0,,K. Towns enters the game for A. Wiggins,72,88
396,4,8:35.0,,K. Towns makes 2-pt hook shot from 5 ft (assist by T. Jones),72,90
397,4,8:22.0,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,,72,90
398,4,8:21.0,,Defensive rebound by T. Jones,72,90
399,4,8:15.0,,K. Towns misses 3-pt jump shot from 23 ft,72,90
400,4,8:13.0,Defensive rebound by M. Beasley,,72,90
401,4,8:07.0,Shooting foul by K. Towns (drawn by L. Stephenson),,72,90
402,4,8:07.0,L. Stephenson misses free throw 1 of 2,,72,90
403,4,8:07.0,Offensive rebound by Team,,72,90
404,4,8:07.0,L. Stephenson misses free throw 2 of 2,,72,90
405,4,8:07.0,,Defensive rebound by T. Gibson,72,90
406,4,7:54.0,,T. Jones misses 2-pt jump shot from 7 ft,72,90
407,4,7:51.0,Defensive rebound by L. Stephenson,,72,90
408,4,7:44.0,I. Zubac misses 2-pt layup from 2 ft (block by T. Gibson),,72,90
409,4,7:41.0,,Defensive rebound by T. Gibson,72,90
410,4,7:38.0,,Shooting foul by K. Caldwell-Pope (drawn by K. Towns),72,90
411,4,7:38.0,T. Chandler enters the game for I. Zubac,,72,90
412,4,7:38.0,,J. Teague enters the game for T. Jones,72,90
413,4,7:38.0,,K. Towns makes free throw 1 of 2,72,91
414,4,7:38.0,,K. Towns makes free throw 2 of 2,72,92
415,4,7:24.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Stephenson),,75,92
416,4,7:13.0,,T. Gibson makes 2-pt dunk from 2 ft (assist by K. Towns),75,94
417,4,6:53.0,S. Mykhailiuk misses 2-pt hook shot from 2 ft,,75,94
418,4,6:52.0,Offensive rebound by T. Chandler,,75,94
419,4,6:52.0,T. Chandler misses 2-pt layup at rim,,75,94
420,4,6:50.0,,Defensive rebound by K. Towns,75,94
421,4,6:42.0,,J. Teague misses 2-pt layup from 2 ft,75,94
422,4,6:40.0,,Offensive rebound by T. Gibson,75,94
423,4,6:39.0,,T. Gibson misses 2-pt hook shot from 2 ft,75,94
424,4,6:37.0,,Offensive rebound by K. Towns,75,94
425,4,6:36.0,,K. Towns makes 2-pt layup from 1 ft,75,96
426,4,6:30.0,Turnover by M. Beasley (out of bounds lost ball),,75,96
427,4,6:30.0,,Minnesota full timeout,75,96
428,4,6:21.0,,Turnover by K. Towns (3 sec),75,96
429,4,6:10.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,75,96
430,4,6:07.0,,Defensive rebound by J. Teague,75,96
431,4,5:59.0,,K. Towns misses 2-pt dunk from 1 ft,75,96
432,4,5:57.0,Defensive rebound by M. Beasley,,75,96
433,4,5:53.0,Turnover by M. Beasley (bad pass),,75,96
434,4,5:31.0,,T. Gibson makes 2-pt hook shot from 6 ft,75,98
435,4,5:19.0,L. Stephenson misses 3-pt jump shot from 24 ft,,75,98
436,4,5:18.0,,Defensive rebound by K. Towns,75,98
437,4,5:04.0,,T. Gibson makes 2-pt jump shot from 15 ft (assist by J. Teague),75,100
438,4,5:00.0,LA Lakers full timeout,,75,100
439,4,5:00.0,I. Bonga enters the game for M. Beasley,,75,100
440,4,5:00.0,M. Wagner enters the game for K. Caldwell-Pope,,75,100
441,4,5:00.0,I. Zubac enters the game for T. Chandler,,75,100
442,4,4:49.0,M. Wagner misses 3-pt jump shot from 25 ft,,75,100
443,4,4:47.0,,Defensive rebound by Team,75,100
444,4,4:29.0,,J. Teague misses 3-pt jump shot from 25 ft,75,100
445,4,4:26.0,,Offensive rebound by Team,75,100
446,4,4:21.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),75,102
447,4,4:08.0,S. Mykhailiuk makes 2-pt jump shot from 14 ft,,77,102
448,4,3:57.0,,K. Towns makes 2-pt layup from 1 ft,77,104
449,4,3:40.0,M. Wagner misses 3-pt jump shot from 25 ft,,77,104
450,4,3:36.0,,Defensive rebound by K. Towns,77,104
451,4,3:18.0,,K. Towns misses 2-pt hook shot from 2 ft,77,104
452,4,3:17.0,Defensive rebound by Team,,77,104
453,4,3:17.0,,T. Jones enters the game for T. Gibson,77,104
454,4,3:17.0,,D. Šarić enters the game for J. Teague,77,104
455,4,3:01.0,M. Wagner makes 2-pt layup from 3 ft,,79,104
456,4,3:01.0,Shooting foul by D. Šarić (drawn by M. Wagner),,79,104
457,4,3:01.0,,G. Dieng enters the game for K. Towns,79,104
458,4,3:01.0,M. Wagner makes free throw 1 of 1,,80,104
459,4,2:40.0,,Turnover by D. Šarić (step out of bounds),80,104
460,4,2:31.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,80,104
461,4,2:29.0,,Defensive rebound by G. Dieng,80,104
462,4,2:14.0,,G. Dieng misses 2-pt layup from 2 ft (block by M. Wagner),80,104
463,4,2:12.0,Defensive rebound by I. Zubac,,80,104
464,4,2:08.0,Turnover by M. Wagner (lost ball; steal by T. Jones),,80,104
465,4,2:03.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by T. Jones),80,107
466,4,1:45.0,I. Bonga misses 2-pt jump shot from 16 ft,,80,107
467,4,1:43.0,,Defensive rebound by J. Okogie,80,107
468,4,1:33.0,,Personal foul by M. Wagner (drawn by J. Okogie),80,107
469,4,1:33.0,,J. Okogie makes free throw 1 of 2,80,108
470,4,1:33.0,,J. Okogie misses free throw 2 of 2,80,108
471,4,1:31.0,Defensive rebound by M. Wagner,,80,108
472,4,1:28.0,Personal foul by T. Jones (drawn by L. Stephenson),,80,108
473,4,1:28.0,,J. Terrell enters the game for J. Okogie,80,108
474,4,1:28.0,L. Stephenson makes free throw 1 of 2,,81,108
475,4,1:28.0,L. Stephenson makes free throw 2 of 2,,82,108
476,4,1:10.0,,Turnover by J. Terrell (bad pass),82,108
477,4,0:55.0,I. Zubac makes 2-pt dunk from 2 ft (assist by S. Mykhailiuk),,84,108
478,4,0:37.0,,J. Terrell misses 3-pt jump shot from 24 ft,84,108
479,4,0:34.0,Defensive rebound by I. Zubac,,84,108
480,4,0:22.0,I. Zubac makes 2-pt dunk from 2 ft (assist by I. Bonga),,86,108
