,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
385,4,7:25.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),,110,111
386,4,7:12.0,,Offensive foul by R. O'Neale (drawn by D. Green),110,111
387,4,7:12.0,,Turnover by R. O'Neale (offensive foul),110,111
388,4,7:12.0,,J. Crowder enters the game for G. Niang,110,111
389,4,7:05.0,K. Durant misses 2-pt jump shot from 14 ft,,110,111
390,4,7:02.0,,Defensive rebound by J. Crowder,110,111
391,4,6:44.0,,D. Mitchell misses 3-pt jump shot from 24 ft,110,111
392,4,6:42.0,Defensive rebound by D. Green,,110,111
393,4,6:37.0,K. Durant makes 2-pt layup from 2 ft (assist by S. Curry),,112,111
394,4,6:14.0,,D. Mitchell misses 2-pt jump shot from 5 ft,112,111
395,4,6:11.0,Defensive rebound by K. Durant,,112,111
396,4,6:02.0,S. Curry misses 2-pt layup from 4 ft,,112,111
397,4,6:00.0,,Defensive rebound by J. Crowder,112,111
398,4,5:56.0,,J. Crowder misses 3-pt jump shot from 25 ft,112,111
399,4,5:53.0,Defensive rebound by K. Durant,,112,111
400,4,5:48.0,Golden State full timeout,,112,111
401,4,5:48.0,K. Thompson enters the game for S. Livingston,,112,111
402,4,5:48.0,,J. Ingles enters the game for R. O'Neale,112,111
403,4,5:39.0,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),,114,111
404,4,5:26.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by D. Mitchell),114,113
405,4,5:10.0,K. Durant misses 2-pt jump shot from 20 ft (block by J. Ingles),,114,113
406,4,5:08.0,,Defensive rebound by J. Crowder,114,113
407,4,4:54.0,,J. Ingles makes 2-pt layup from 2 ft,114,115
408,4,4:41.0,S. Curry misses 3-pt jump shot from 25 ft,,114,115
409,4,4:39.0,,Defensive rebound by R. Gobert,114,115
410,4,4:28.0,,Personal foul by D. Green (drawn by J. Ingles),114,115
411,4,4:21.0,,R. Gobert misses 2-pt dunk from 2 ft (block by K. Durant),114,115
412,4,4:18.0,Defensive rebound by K. Thompson,,114,115
413,4,4:15.0,Shooting foul by J. Crowder (drawn by K. Durant),,114,115
414,4,4:15.0,K. Durant makes free throw 1 of 2,,115,115
415,4,4:15.0,K. Durant makes free throw 2 of 2,,116,115
416,4,4:04.0,,Personal foul by D. Green (drawn by R. Gobert),116,115
417,4,3:51.0,,R. Rubio makes 3-pt jump shot from 26 ft (assist by J. Ingles),116,118
418,4,3:36.0,K. Durant misses 2-pt jump shot from 19 ft,,116,118
419,4,3:32.0,,Defensive rebound by R. Gobert,116,118
420,4,3:21.0,,J. Ingles makes 3-pt jump shot from 25 ft,116,121
421,4,3:19.0,Golden State full timeout,,116,121
422,4,3:19.0,D. Jones enters the game for J. Jerebko,,116,121
423,4,3:02.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Durant),,119,121
424,4,2:40.0,,D. Mitchell misses 2-pt jump shot from 7 ft,119,121
425,4,2:38.0,Defensive rebound by D. Jones,,119,121
426,4,2:25.0,Turnover by D. Green (bad pass; steal by D. Mitchell),,119,121
427,4,2:00.0,,D. Mitchell misses 3-pt jump shot from 25 ft (block by K. Thompson),119,121
428,4,2:00.0,,Offensive rebound by D. Mitchell,119,121
429,4,2:00.0,,Turnover by Team (shot clock),119,121
430,4,1:45.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),,122,121
431,4,1:29.0,,D. Mitchell misses 2-pt layup from 4 ft,122,121
432,4,1:29.0,,Offensive rebound by Team,122,121
433,4,1:29.0,,Loose ball foul by R. Gobert (drawn by D. Jones),122,121
434,4,1:29.0,,Turnover by R. Gobert (turnover),122,121
435,4,1:08.0,K. Durant misses 2-pt jump shot from 23 ft,,122,121
436,4,1:04.0,,Defensive rebound by J. Crowder,122,121
437,4,0:53.0,,J. Ingles misses 3-pt jump shot from 24 ft,122,121
438,4,0:51.0,,Offensive rebound by J. Crowder,122,121
439,4,0:51.0,,J. Crowder makes 2-pt layup from 2 ft,122,123
440,4,0:37.0,D. Green misses 2-pt layup from 3 ft,,122,123
441,4,0:35.0,Offensive rebound by D. Green,,122,123
442,4,0:32.0,Golden State full timeout,,122,123
443,4,0:32.0,J. Jerebko enters the game for D. Jones,,122,123
444,4,0:29.0,S. Curry misses 2-pt layup from 3 ft,,122,123
445,4,0:25.0,,Defensive rebound by R. Rubio,122,123
446,4,0:07.0,,D. Mitchell misses 2-pt jump shot from 23 ft,122,123
447,4,0:06.0,Defensive rebound by J. Jerebko,,122,123
448,4,0:06.0,Golden State full timeout,,122,123
449,4,0:02.0,K. Durant misses 2-pt jump shot from 14 ft,,122,123
450,4,0:02.0,Offensive rebound by J. Jerebko,,122,123
451,4,0:00.0,J. Jerebko makes 2-pt layup from 1 ft,,124,123
452,4,0:00.0,,Utah full timeout,124,123
453,4,0:00.0,D. Jones enters the game for S. Curry,,124,123
454,4,0:00.0,S. Livingston enters the game for J. Jerebko,,124,123
455,4,0:00.0,,D. Mitchell misses 3-pt jump shot from 23 ft,124,123
456,4,0:00.0,,Offensive rebound by Team,124,123
