,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
385,4,5:31.0,G. Robinson makes 2-pt jump shot from 10 ft (assist by Z. Pachulia),,68,98
386,4,5:15.0,,R. McGruder misses 2-pt jump shot from 9 ft (block by K. Thomas),68,98
387,4,5:13.0,Defensive rebound by K. Thomas,,68,98
388,4,4:54.0,K. Thomas misses 2-pt jump shot from 3 ft,,68,98
389,4,4:52.0,,Defensive rebound by U. Haslem,68,98
390,4,4:44.0,,Shooting foul by Z. Pachulia (drawn by D. Jones),68,98
391,4,4:44.0,,Offensive rebound by Team,68,98
392,4,4:44.0,,D. Jones misses free throw 1 of 2,68,98
393,4,4:44.0,,D. Jones makes free throw 2 of 2,68,99
394,4,4:29.0,K. Thomas misses 2-pt jump shot from 12 ft,,68,99
395,4,4:26.0,,Defensive rebound by D. Waiters,68,99
396,4,4:20.0,,R. Anderson misses 3-pt jump shot from 28 ft,68,99
397,4,4:17.0,Defensive rebound by Z. Pachulia,,68,99
398,4,4:05.0,K. Thomas misses 3-pt jump shot from 24 ft,,68,99
399,4,4:03.0,,Defensive rebound by U. Haslem,68,99
400,4,3:48.0,,U. Haslem makes 2-pt jump shot from 16 ft (assist by D. Waiters),68,101
401,4,3:29.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by G. Robinson),,70,101
402,4,3:07.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by D. Jones),70,104
403,4,2:46.0,G. Robinson misses 3-pt jump shot from 25 ft,,70,104
404,4,2:42.0,Offensive rebound by Z. Pachulia,,70,104
405,4,2:40.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft,,70,104
406,4,2:40.0,,Defensive rebound by U. Haslem,70,104
407,4,2:27.0,,Turnover by R. Anderson (lost ball; steal by S. Mykhailiuk),70,104
408,4,2:21.0,S. Mykhailiuk misses 2-pt layup from 1 ft (block by D. Waiters),,70,104
409,4,2:19.0,Offensive rebound by S. Mykhailiuk,,70,104
410,4,2:15.0,Z. Pachulia misses 2-pt layup from 2 ft,,70,104
411,4,2:14.0,Offensive rebound by Z. Pachulia,,70,104
412,4,2:13.0,Z. Pachulia misses 2-pt layup from 2 ft,,70,104
413,4,2:12.0,,Defensive rebound by U. Haslem,70,104
414,4,1:50.0,,D. Waiters misses 3-pt jump shot from 23 ft,70,104
415,4,1:48.0,Defensive rebound by Z. Pachulia,,70,104
416,4,1:44.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Thomas),,72,104
417,4,1:28.0,,R. McGruder makes 2-pt layup from 1 ft,72,106
418,4,1:13.0,Violation by Team (kicked ball),,72,106
419,4,1:02.0,,U. Haslem misses 3-pt jump shot from 25 ft,72,106
420,4,1:02.0,Defensive rebound by Z. Pachulia,,72,106
421,4,0:51.0,K. Thomas makes 2-pt jump shot from 14 ft,,74,106
422,4,0:36.0,,Turnover by R. McGruder (bad pass; steal by G. Robinson),74,106
423,4,0:33.0,Turnover by G. Robinson (lost ball; steal by D. Jones),,74,106
424,4,0:32.0,,Personal foul by G. Robinson (drawn by D. Jones),74,106
425,4,0:08.0,,D. Waiters misses 2-pt jump shot from 20 ft,74,106
426,4,0:05.0,,Offensive rebound by D. Jones,74,106
427,4,0:05.0,,D. Jones makes 2-pt layup from 1 ft,74,108
428,4,0:04.0,K. Thomas misses 3-pt jump shot from 24 ft,,74,108
429,4,0:03.0,,Defensive rebound by D. Waiters,74,108
