,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
388,4,10:55.0,Offensive rebound by J. Parker,,101,81
389,4,10:54.0,J. Parker misses 2-pt layup from 2 ft (block by J. Allen),,101,81
390,4,10:51.0,Offensive rebound by J. Parker,,101,81
391,4,10:50.0,J. Parker misses 2-pt layup from 2 ft (block by J. Allen),,101,81
392,4,10:50.0,,Defensive rebound by J. Harris,101,81
393,4,10:46.0,,Personal foul by C. Randle (drawn by J. Allen),101,81
394,4,10:36.0,,Turnover by J. Harris (bad pass; steal by C. Randle),101,81
395,4,10:30.0,T. Brown makes 2-pt dunk from 1 ft (assist by J. Parker),,103,81
396,4,10:14.0,,Shooting foul by T. Bryant (drawn by D. Russell),103,81
397,4,10:14.0,,D. Russell makes free throw 1 of 3,103,82
398,4,10:14.0,,D. Russell makes free throw 2 of 3,103,83
399,4,10:14.0,,D. Russell makes free throw 3 of 3,103,84
400,4,9:52.0,Turnover by J. Parker (bad pass),,103,84
401,4,9:42.0,,D. Russell makes 2-pt jump shot from 14 ft,103,86
402,4,9:42.0,Washington full timeout,,103,86
403,4,9:42.0,T. Ariza enters the game for T. Brown,,103,86
404,4,9:42.0,B. Beal enters the game for C. Randle,,103,86
405,4,9:31.0,Personal foul by J. Harris (drawn by T. Ariza),,103,86
406,4,9:21.0,T. Ariza misses 3-pt jump shot from 26 ft,,103,86
407,4,9:17.0,,Defensive rebound by A. Crabbe,103,86
408,4,9:08.0,,Turnover by D. Russell (bad pass; steal by J. Parker),103,86
409,4,9:01.0,Shooting foul by C. LeVert (drawn by J. Parker),,103,86
410,4,9:01.0,J. Parker misses free throw 1 of 2,,103,86
411,4,9:01.0,Offensive rebound by Team,,103,86
412,4,9:01.0,J. Parker makes free throw 2 of 2,,104,86
413,4,8:51.0,,D. Russell misses 2-pt jump shot from 15 ft,104,86
414,4,8:48.0,,Offensive rebound by J. Harris,104,86
415,4,8:44.0,,Turnover by J. Harris (out of bounds lost ball),104,86
416,4,8:36.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by J. Parker),,107,86
417,4,8:17.0,,J. Allen misses 2-pt layup from 3 ft,107,86
418,4,8:14.0,Defensive rebound by T. Bryant,,107,86
419,4,7:59.0,B. Beal makes 3-pt jump shot from 26 ft (assist by T. Bryant),,110,86
420,4,7:58.0,,Brooklyn full timeout,110,86
421,4,7:58.0,,R. Hollis-Jefferson enters the game for J. Allen,110,86
422,4,7:58.0,,R. Kurucs enters the game for A. Crabbe,110,86
423,4,7:58.0,,T. McCall enters the game for J. Harris,110,86
424,4,7:58.0,,S. Napier enters the game for D. Russell,110,86
425,4,7:42.0,,S. Napier makes 2-pt jump shot from 20 ft,110,88
426,4,7:31.0,Offensive foul by T. Bryant (drawn by T. McCall),,110,88
427,4,7:31.0,Turnover by T. Bryant (offensive foul),,110,88
428,4,7:27.0,Violation by Team (kicked ball),,110,88
429,4,7:19.0,,T. McCall misses 3-pt jump shot from 23 ft,110,88
430,4,7:15.0,Defensive rebound by J. Parker,,110,88
431,4,7:07.0,Personal foul by T. McCall (drawn by T. Ariza),,110,88
432,4,6:54.0,T. Ariza misses 2-pt jump shot from 13 ft,,110,88
433,4,6:51.0,,Defensive rebound by T. McCall,110,88
434,4,6:46.0,,S. Napier makes 2-pt layup from 2 ft,110,90
435,4,6:43.0,Personal foul by T. McCall (drawn by B. Beal),,110,90
436,4,6:43.0,B. Portis enters the game for T. Bryant,,110,90
437,4,6:19.0,T. Ariza misses 3-pt jump shot from 26 ft,,110,90
438,4,6:15.0,,Defensive rebound by C. LeVert,110,90
439,4,6:09.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by J. Parker),110,90
440,4,6:05.0,Turnover by J. Parker (turnover),,110,90
441,4,6:05.0,Loose ball foul by J. Parker (drawn by R. Kurucs),,110,90
442,4,6:05.0,J. Green enters the game for W. Johnson,,110,90
443,4,6:05.0,T. Satoranský enters the game for J. Parker,,110,90
444,4,5:52.0,,R. Kurucs misses 2-pt layup from 1 ft (block by T. Ariza),110,90
445,4,5:52.0,Defensive rebound by B. Beal,,110,90
446,4,5:45.0,B. Beal misses 2-pt layup from 5 ft,,110,90
447,4,5:40.0,Offensive rebound by B. Portis,,110,90
448,4,5:40.0,B. Portis makes 2-pt layup from 1 ft,,112,90
449,4,5:34.0,,S. Napier misses 3-pt jump shot from 26 ft,112,90
450,4,5:34.0,Defensive rebound by T. Ariza,,112,90
451,4,5:29.0,Turnover by T. Ariza (bad pass),,112,90
452,4,5:29.0,,J. Dudley enters the game for C. LeVert,112,90
453,4,5:16.0,,T. McCall makes 2-pt layup from 1 ft (assist by J. Dudley),112,92
454,4,4:59.0,T. Satoranský makes 2-pt layup from 1 ft,,114,92
455,4,4:42.0,,R. Kurucs makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),114,94
456,4,4:20.0,J. Green misses 3-pt jump shot from 25 ft,,114,94
457,4,4:17.0,,Defensive rebound by R. Kurucs,114,94
458,4,4:15.0,,Shooting foul by T. Ariza (drawn by R. Kurucs),114,94
459,4,4:15.0,,R. Kurucs makes free throw 1 of 2,114,95
460,4,4:15.0,,R. Kurucs misses free throw 2 of 2,114,95
461,4,4:13.0,Defensive rebound by T. Ariza,,114,95
462,4,3:53.0,J. Green makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,117,95
463,4,3:36.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),117,98
464,4,3:08.0,Offensive foul by T. Satoranský (drawn by S. Napier),,117,98
465,4,3:08.0,Turnover by T. Satoranský (offensive foul),,117,98
466,4,3:05.0,,T. McCall makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),117,100
467,4,3:05.0,,Shooting foul by B. Portis (drawn by T. McCall),117,100
468,4,3:05.0,Washington full timeout,,117,100
469,4,3:05.0,,T. McCall misses free throw 1 of 1,117,100
470,4,3:00.0,Defensive rebound by B. Portis,,117,100
471,4,2:53.0,Personal foul by J. Dudley (drawn by B. Beal),,117,100
472,4,2:53.0,B. Beal makes free throw 1 of 2,,118,100
473,4,2:53.0,B. Beal makes free throw 2 of 2,,119,100
474,4,2:45.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by R. Kurucs),119,102
475,4,2:29.0,Offensive foul by B. Beal (drawn by T. McCall),,119,102
476,4,2:29.0,Turnover by B. Beal (offensive foul),,119,102
477,4,2:23.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,119,102
478,4,2:19.0,,Offensive rebound by R. Hollis-Jefferson,119,102
479,4,2:17.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by R. Kurucs),119,105
480,4,2:16.0,Washington full timeout,,119,105
481,4,2:16.0,W. Johnson enters the game for B. Portis,,119,105
482,4,2:10.0,J. Green makes 2-pt dunk from 1 ft (assist by T. Ariza),,121,105
483,4,1:57.0,,Personal foul by J. Green (drawn by S. Napier),121,105
484,4,1:57.0,,S. Napier makes free throw 1 of 2,121,106
485,4,1:57.0,,S. Napier makes free throw 2 of 2,121,107
486,4,1:47.0,Turnover by T. Satoranský (bad pass; steal by R. Hollis-Jefferson),,121,107
487,4,1:45.0,,Shooting foul by W. Johnson (drawn by R. Hollis-Jefferson),121,107
488,4,1:45.0,,R. Hollis-Jefferson makes free throw 1 of 2,121,108
489,4,1:45.0,,R. Hollis-Jefferson misses free throw 2 of 2,121,108
490,4,1:44.0,Defensive rebound by T. Ariza,,121,108
491,4,1:44.0,Personal foul by R. Kurucs (drawn by T. Ariza),,121,108
492,4,1:44.0,T. Ariza makes free throw 1 of 2,,122,108
493,4,1:44.0,T. Ariza makes free throw 2 of 2,,123,108
494,4,1:30.0,,Shooting foul by B. Beal (drawn by R. Kurucs),123,108
495,4,1:30.0,,R. Kurucs makes free throw 1 of 2,123,109
496,4,1:30.0,,R. Kurucs makes free throw 2 of 2,123,110
497,4,1:30.0,Technical foul by B. Beal,,123,110
498,4,1:30.0,,S. Napier makes technical free throw,123,111
499,4,1:21.0,W. Johnson misses 3-pt jump shot from 23 ft,,123,111
500,4,1:18.0,Offensive rebound by T. Satoranský,,123,111
501,4,1:18.0,T. Satoranský makes 2-pt dunk from 1 ft,,125,111
502,4,1:15.0,,Offensive foul by S. Napier (drawn by T. Satoranský),125,111
503,4,1:15.0,,Turnover by S. Napier (offensive foul),125,111
504,4,0:56.0,Turnover by B. Beal (lost ball; steal by R. Kurucs),,125,111
505,4,0:51.0,,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by R. Kurucs),125,113
506,4,0:27.0,Turnover by Team (shot clock),,125,113
507,4,0:24.0,,S. Napier makes 2-pt layup from 2 ft,125,115
508,4,0:24.0,,Shooting foul by T. Satoranský (drawn by S. Napier),125,115
509,4,0:24.0,,S. Napier makes free throw 1 of 1,125,116
510,4,0:02.0,Turnover by Team (shot clock),,125,116
