,QUARTER,TIME_REMAINING,DENVER_ACTION,INDIANA_ACTION,DENVER_SCORE,INDIANA_SCORE
383,4,4:09.0,,T. Leaf misses 2-pt jump shot from 7 ft,76,111
384,4,4:06.0,,Offensive rebound by D. Sabonis,76,111
385,4,4:06.0,,Personal foul by J. Vanderbilt (drawn by D. Sabonis),76,111
386,4,4:06.0,,K. O'Quinn enters the game for D. Sabonis,76,111
387,4,4:00.0,,A. Holiday makes 2-pt layup from 1 ft (assist by K. O'Quinn),76,113
388,4,3:59.0,Denver full timeout,,76,113
389,4,3:51.0,J. Vanderbilt misses 2-pt jump shot from 9 ft (block by K. O'Quinn),,76,113
390,4,3:50.0,Offensive rebound by Team,,76,113
391,4,3:50.0,,A. Johnson enters the game for T. Evans,76,113
392,4,3:50.0,,E. Sumner enters the game for D. McDermott,76,113
393,4,3:50.0,T. Lyles misses 3-pt jump shot from 27 ft,,76,113
394,4,3:44.0,,Defensive rebound by K. O'Quinn,76,113
395,4,3:31.0,,A. Holiday misses 2-pt jump shot from 7 ft,76,113
396,4,3:28.0,Defensive rebound by T. Lyles,,76,113
397,4,3:24.0,Turnover by J. Vanderbilt (out of bounds lost ball),,76,113
398,4,3:08.0,,T. Leaf makes 2-pt jump shot from 11 ft (assist by A. Holiday),76,115
399,4,2:49.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,76,115
400,4,2:44.0,Offensive rebound by J. Vanderbilt,,76,115
401,4,2:44.0,J. Vanderbilt makes 2-pt layup from 1 ft,,78,115
402,4,2:38.0,,A. Holiday makes 2-pt jump shot from 4 ft,78,117
403,4,2:21.0,T. Lyles misses 2-pt jump shot from 19 ft,,78,117
404,4,2:18.0,,Defensive rebound by E. Sumner,78,117
405,4,2:12.0,,A. Holiday misses 3-pt jump shot from 26 ft,78,117
406,4,2:08.0,Defensive rebound by T. Lyles,,78,117
407,4,2:04.0,M. Morris makes 2-pt layup from 1 ft (assist by T. Lyles),,80,117
408,4,1:47.0,,K. O'Quinn makes 2-pt jump shot from 15 ft (assist by E. Sumner),80,119
409,4,1:38.0,M. Morris misses 2-pt jump shot from 17 ft,,80,119
410,4,1:35.0,,Defensive rebound by A. Holiday,80,119
411,4,1:30.0,,K. O'Quinn makes 2-pt dunk at rim (assist by A. Holiday),80,121
412,4,1:30.0,Denver full timeout,,80,121
413,4,1:20.0,Personal foul by A. Johnson (drawn by J. Hernangómez),,80,121
414,4,1:12.0,M. Morris makes 2-pt jump shot from 15 ft,,82,121
415,4,0:59.0,,Shooting foul by T. Lyles (drawn by T. Leaf),82,121
416,4,0:59.0,,T. Leaf misses free throw 1 of 2,82,121
417,4,0:59.0,,Offensive rebound by Team,82,121
418,4,0:59.0,,T. Leaf makes free throw 2 of 2,82,122
419,4,0:47.0,Shooting foul by K. O'Quinn (drawn by T. Lyles),,82,122
420,4,0:47.0,T. Lyles makes free throw 1 of 2,,83,122
421,4,0:47.0,T. Lyles makes free throw 2 of 2,,84,122
422,4,0:32.0,,T. Leaf makes 2-pt hook shot from 9 ft (assist by K. O'Quinn),84,124
423,4,0:16.0,T. Lyles misses 2-pt jump shot from 6 ft,,84,124
424,4,0:13.0,Offensive rebound by Team,,84,124
425,4,0:11.0,M. Morris misses 3-pt jump shot from 23 ft,,84,124
426,4,0:08.0,Offensive rebound by M. Morris,,84,124
427,4,0:07.0,M. Morris makes 2-pt layup from 1 ft,,86,124
428,4,0:07.0,,Turnover by K. O'Quinn (bad pass; steal by J. Vanderbilt),86,124
429,4,0:03.0,Shooting foul by K. O'Quinn (drawn by J. Hernangómez),,86,124
430,4,0:03.0,J. Hernangómez makes free throw 1 of 2,,87,124
431,4,0:03.0,J. Hernangómez makes free throw 2 of 2,,88,124
