,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
372,4,8:56.0,Shooting foul by J. Dudley (drawn by J. Lin),,103,120
373,4,8:56.0,J. Lin misses free throw 1 of 2,,103,120
374,4,8:56.0,Offensive rebound by Team,,103,120
375,4,8:56.0,J. Lin misses free throw 2 of 2,,103,120
376,4,8:52.0,,Defensive rebound by E. Davis,103,120
377,4,8:42.0,,J. Dudley makes 3-pt jump shot from 27 ft (assist by D. Russell),103,123
378,4,8:26.0,D. Dedmon makes 3-pt jump shot from 26 ft (assist by D. Bembry),,106,123
379,4,8:14.0,,Turnover by R. Kurucs (lost ball; steal by D. Bembry),106,123
380,4,8:11.0,D. Bembry misses 2-pt layup from 1 ft,,106,123
381,4,8:06.0,Offensive rebound by J. Collins,,106,123
382,4,8:06.0,J. Collins misses 2-pt layup from 1 ft (block by E. Davis),,106,123
383,4,8:06.0,,Defensive rebound by D. Russell,106,123
384,4,8:03.0,,D. Russell makes 3-pt jump shot from 26 ft,106,126
385,4,7:48.0,J. Lin misses 3-pt jump shot from 26 ft,,106,126
386,4,7:46.0,,Defensive rebound by E. Davis,106,126
387,4,7:26.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by E. Davis),106,129
388,4,7:12.0,D. Bembry misses 3-pt jump shot from 27 ft,,106,129
389,4,7:10.0,,Defensive rebound by R. Kurucs,106,129
390,4,6:57.0,,D. Russell misses 3-pt jump shot from 25 ft,106,129
391,4,6:54.0,Defensive rebound by D. Dedmon,,106,129
392,4,6:42.0,Shooting foul by E. Davis (drawn by J. Collins),,106,129
393,4,6:42.0,,Brooklyn full timeout,106,129
394,4,6:42.0,K. Huerter enters the game for D. Bembry,,106,129
395,4,6:42.0,T. Young enters the game for J. Lin,,106,129
396,4,6:42.0,,S. Dinwiddie enters the game for R. Kurucs,106,129
397,4,6:42.0,J. Collins misses free throw 1 of 2,,106,129
398,4,6:42.0,Offensive rebound by Team,,106,129
399,4,6:42.0,J. Collins makes free throw 2 of 2,,107,129
400,4,6:22.0,,D. Carroll makes 2-pt jump shot from 21 ft (assist by S. Dinwiddie),107,131
401,4,6:03.0,K. Huerter makes 2-pt jump shot from 10 ft,,109,131
402,4,5:46.0,,Turnover by D. Carroll (step out of bounds),109,131
403,4,5:46.0,V. Carter enters the game for J. Collins,,109,131
404,4,5:41.0,T. Young misses 2-pt layup from 4 ft,,109,131
405,4,5:40.0,Offensive rebound by D. Dedmon,,109,131
406,4,5:39.0,Shooting foul by E. Davis (drawn by D. Dedmon),,109,131
407,4,5:39.0,D. Dedmon makes free throw 1 of 2,,110,131
408,4,5:39.0,D. Dedmon misses free throw 2 of 2,,110,131
409,4,5:37.0,,Defensive rebound by E. Davis,110,131
410,4,5:19.0,,J. Dudley misses 3-pt jump shot from 29 ft,110,131
411,4,5:16.0,,Offensive rebound by E. Davis,110,131
412,4,5:12.0,,D. Russell makes 2-pt jump shot from 13 ft (assist by E. Davis),110,133
413,4,4:57.0,D. Dedmon makes 2-pt layup from 3 ft (assist by T. Young),,112,133
414,4,4:57.0,,Brooklyn full timeout,112,133
415,4,4:57.0,K. Bazemore enters the game for D. Dedmon,,112,133
416,4,4:57.0,J. Collins enters the game for D. Hamilton,,112,133
417,4,4:57.0,,K. Faried enters the game for E. Davis,112,133
418,4,4:57.0,,R. Kurucs enters the game for S. Dinwiddie,112,133
419,4,4:57.0,,S. Napier enters the game for D. Russell,112,133
420,4,4:48.0,,Offensive foul by K. Faried (drawn by K. Bazemore),112,133
421,4,4:48.0,,Turnover by K. Faried (offensive foul),112,133
422,4,4:38.0,Turnover by T. Young (bad pass; steal by S. Napier),,112,133
423,4,4:37.0,Clear path foul by S. Napier,,112,133
424,4,4:37.0,,S. Napier makes clear path free throw 1 of 2,112,134
425,4,4:37.0,,S. Napier makes clear path free throw 2 of 2,112,135
426,4,4:22.0,,R. Kurucs misses 3-pt jump shot from 26 ft,112,135
427,4,4:19.0,Defensive rebound by J. Collins,,112,135
428,4,4:09.0,J. Collins makes 2-pt dunk from 2 ft (assist by T. Young),,114,135
429,4,3:49.0,,R. Kurucs makes 2-pt layup from 2 ft,114,137
430,4,3:34.0,T. Young makes 2-pt jump shot from 6 ft (assist by V. Carter),,116,137
431,4,3:14.0,,J. Dudley makes 2-pt layup from 3 ft (assist by K. Faried),116,139
432,4,3:02.0,V. Carter misses 3-pt jump shot from 25 ft,,116,139
433,4,2:59.0,,Defensive rebound by K. Faried,116,139
434,4,2:45.0,,D. Carroll makes 2-pt layup from 2 ft,116,141
435,4,2:45.0,Atlanta full timeout,,116,141
436,4,2:45.0,J. Adams enters the game for K. Bazemore,,116,141
437,4,2:45.0,J. Anderson enters the game for V. Carter,,116,141
438,4,2:45.0,T. Dorsey enters the game for J. Collins,,116,141
439,4,2:45.0,D. Hamilton enters the game for K. Huerter,,116,141
440,4,2:45.0,A. Len enters the game for T. Young,,116,141
441,4,2:31.0,Turnover by D. Hamilton (bad pass; steal by D. Carroll),,116,141
442,4,2:24.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by J. Dudley),116,144
443,4,2:05.0,J. Anderson makes 3-pt jump shot from 26 ft (assist by J. Adams),,119,144
444,4,1:40.0,,D. Carroll misses 3-pt jump shot from 26 ft,119,144
445,4,1:36.0,Defensive rebound by T. Dorsey,,119,144
446,4,1:32.0,J. Anderson makes 3-pt jump shot from 26 ft (assist by T. Dorsey),,122,144
447,4,1:15.0,,R. Kurucs misses 2-pt layup from 5 ft (block by A. Len),122,144
448,4,1:14.0,Defensive rebound by J. Anderson,,122,144
449,4,1:08.0,A. Len makes 2-pt dunk from 1 ft (assist by J. Anderson),,124,144
450,4,0:56.0,,Turnover by R. Kurucs (bad pass; steal by J. Adams),124,144
451,4,0:52.0,Turnover by J. Adams (bad pass),,124,144
452,4,0:38.0,,Turnover by S. Napier (bad pass; steal by D. Hamilton),124,144
453,4,0:32.0,J. Adams makes 3-pt jump shot from 25 ft (assist by J. Anderson),,127,144
454,4,0:08.0,,D. Carroll misses 3-pt jump shot from 27 ft,127,144
455,4,0:04.0,,Offensive rebound by R. Kurucs,127,144
