,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
388,4,8:31.0,,Offensive rebound by Team,90,104
389,4,8:31.0,T. Young enters the game for J. Lin,,90,104
390,4,8:31.0,,V. Oladipo enters the game for B. Bogdanović,90,104
391,4,8:31.0,,T. Evans makes free throw 2 of 2,90,105
392,4,8:15.0,Shooting foul by T. Evans (drawn by J. Collins),,90,105
393,4,8:15.0,J. Collins makes free throw 1 of 2,,91,105
394,4,8:15.0,J. Collins makes free throw 2 of 2,,92,105
395,4,8:01.0,,D. Sabonis misses 2-pt layup from 2 ft,92,105
396,4,7:59.0,Defensive rebound by J. Collins,,92,105
397,4,7:53.0,A. Len misses 2-pt layup from 1 ft (block by C. Joseph),,92,105
398,4,7:53.0,Offensive rebound by Team,,92,105
399,4,7:53.0,D. Bembry enters the game for D. Hamilton,,92,105
400,4,7:50.0,A. Len misses 2-pt layup from 2 ft,,92,105
401,4,7:48.0,Offensive rebound by A. Len,,92,105
402,4,7:48.0,A. Len makes 2-pt layup from 1 ft,,94,105
403,4,7:31.0,,D. Sabonis misses 2-pt jump shot from 14 ft (block by A. Len),94,105
404,4,7:28.0,,Offensive rebound by D. Sabonis,94,105
405,4,7:22.0,,T. Evans misses 2-pt hook shot from 7 ft,94,105
406,4,7:19.0,Defensive rebound by J. Collins,,94,105
407,4,7:11.0,Shooting foul by T. Young (drawn by A. Len),,94,105
408,4,7:11.0,A. Len misses free throw 1 of 2,,94,105
409,4,7:11.0,Offensive rebound by Team,,94,105
410,4,7:11.0,V. Carter enters the game for J. Collins,,94,105
411,4,7:11.0,A. Len misses free throw 2 of 2,,94,105
412,4,7:09.0,,Defensive rebound by D. Sabonis,94,105
413,4,6:56.0,,V. Oladipo misses 2-pt jump shot from 19 ft,94,105
414,4,6:53.0,Defensive rebound by D. Bembry,,94,105
415,4,6:46.0,D. Bembry misses 2-pt jump shot from 7 ft,,94,105
416,4,6:45.0,Offensive rebound by D. Bembry,,94,105
417,4,6:44.0,D. Bembry misses 2-pt jump shot from 6 ft,,94,105
418,4,6:44.0,,Defensive rebound by T. Young,94,105
419,4,6:26.0,,D. Sabonis makes 2-pt hook shot from 3 ft,94,107
420,4,6:07.0,V. Carter misses 2-pt layup from 4 ft,,94,107
421,4,6:03.0,Offensive rebound by V. Carter,,94,107
422,4,6:03.0,V. Carter misses 2-pt layup from 1 ft,,94,107
423,4,6:02.0,Offensive rebound by V. Carter,,94,107
424,4,6:02.0,V. Carter misses 2-pt layup from 1 ft,,94,107
425,4,6:02.0,Offensive rebound by T. Young,,94,107
426,4,5:55.0,K. Huerter makes 2-pt dunk from 1 ft (assist by T. Young),,96,107
427,4,5:27.0,,T. Evans misses 3-pt jump shot from 23 ft,96,107
428,4,5:23.0,Defensive rebound by Team,,96,107
429,4,5:23.0,J. Collins enters the game for A. Len,,96,107
430,4,5:11.0,K. Huerter misses 2-pt jump shot from 14 ft,,96,107
431,4,5:08.0,,Defensive rebound by D. Sabonis,96,107
432,4,5:03.0,,V. Oladipo makes 2-pt layup from 1 ft,96,109
433,4,4:56.0,T. Young makes 3-pt jump shot from 27 ft,,99,109
434,4,4:40.0,,Shooting foul by V. Carter (drawn by D. Sabonis),99,109
435,4,4:40.0,,D. Sabonis misses free throw 1 of 2,99,109
436,4,4:40.0,,Offensive rebound by Team,99,109
437,4,4:40.0,,B. Bogdanović enters the game for T. Evans,99,109
438,4,4:40.0,,D. Collison enters the game for C. Joseph,99,109
439,4,4:40.0,,D. Sabonis makes free throw 2 of 2,99,110
440,4,4:32.0,Turnover by T. Young (bad pass; steal by D. Sabonis),,99,110
441,4,4:26.0,,Turnover by D. Sabonis (bad pass; steal by T. Young),99,110
442,4,4:16.0,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),,101,110
443,4,4:16.0,,Indiana full timeout,101,110
444,4,3:53.0,,Turnover by V. Oladipo (bad pass; steal by D. Bembry),101,110
445,4,3:39.0,J. Collins makes 2-pt dunk from 2 ft (assist by D. Bembry),,103,110
446,4,3:25.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,103,110
447,4,3:23.0,Defensive rebound by Team,,103,110
448,4,3:23.0,Atlanta full timeout,,103,110
449,4,3:00.0,Turnover by D. Bembry (bad pass; steal by V. Oladipo),,103,110
450,4,3:00.0,,Personal take foul by J. Collins (drawn by V. Oladipo),103,110
451,4,2:44.0,,T. Young makes 2-pt layup from 3 ft (assist by D. Collison),103,112
452,4,2:33.0,Turnover by T. Young (lost ball; steal by D. Collison),,103,112
453,4,2:29.0,,D. Collison makes 2-pt layup from 1 ft (assist by V. Oladipo),103,114
454,4,2:13.0,K. Huerter makes 3-pt jump shot from 28 ft (assist by V. Carter),,106,114
455,4,1:56.0,,D. Sabonis misses 2-pt jump shot from 8 ft,106,114
456,4,1:53.0,Defensive rebound by V. Carter,,106,114
457,4,1:49.0,T. Young makes 2-pt jump shot from 6 ft,,108,114
458,4,1:36.0,,V. Oladipo misses 2-pt jump shot from 19 ft,108,114
459,4,1:36.0,Defensive rebound by V. Carter,,108,114
460,4,1:22.0,T. Young misses 3-pt jump shot from 27 ft,,108,114
461,4,1:18.0,Offensive rebound by J. Collins,,108,114
462,4,1:13.0,K. Huerter misses 3-pt jump shot from 27 ft,,108,114
463,4,1:10.0,,Defensive rebound by D. Collison,108,114
464,4,0:53.0,,D. Sabonis misses 2-pt layup from 2 ft (block by D. Bembry),108,114
465,4,0:51.0,Defensive rebound by J. Collins,,108,114
466,4,0:48.0,T. Young misses 2-pt jump shot from 10 ft (block by T. Young),,108,114
467,4,0:44.0,,Defensive rebound by B. Bogdanović,108,114
468,4,0:43.0,,Shooting foul by V. Carter (drawn by V. Oladipo),108,114
469,4,0:43.0,,V. Oladipo makes free throw 1 of 2,108,115
470,4,0:43.0,,V. Oladipo makes free throw 2 of 2,108,116
471,4,0:22.0,Turnover by D. Bembry (lost ball; steal by D. Collison),,108,116
