,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
386,4,7:19.0,Shooting foul by R. Holmes (drawn by D. Mitchell),,91,82
387,4,7:19.0,D. Mitchell makes free throw 1 of 2,,92,82
388,4,7:19.0,D. Mitchell makes free throw 2 of 2,,93,82
389,4,6:53.0,,J. Jackson misses 2-pt layup from 2 ft,93,82
390,4,6:53.0,Defensive rebound by Team,,93,82
391,4,6:35.0,R. Gobert makes 2-pt dunk at rim (assist by R. Neto),,95,82
392,4,6:25.0,,Turnover by T. Johnson (bad pass; steal by T. Sefolosha),95,82
393,4,6:15.0,Personal foul by M. Bridges (drawn by D. Mitchell),,95,82
394,4,6:15.0,,D. Booker enters the game for J. Jackson,95,82
395,4,6:06.0,D. Mitchell misses 2-pt jump shot from 8 ft,,95,82
396,4,6:03.0,,Defensive rebound by R. Holmes,95,82
397,4,5:47.0,,K. Oubre makes 2-pt layup from 1 ft (assist by D. Booker),95,84
398,4,5:47.0,Utah full timeout,,95,84
399,4,5:47.0,,D. Ayton enters the game for R. Holmes,95,84
400,4,5:37.0,D. Mitchell misses 2-pt layup from 1 ft,,95,84
401,4,5:34.0,,Defensive rebound by K. Oubre,95,84
402,4,5:29.0,,M. Bridges misses 3-pt jump shot from 23 ft,95,84
403,4,5:29.0,,Offensive rebound by D. Ayton,95,84
404,4,5:25.0,,D. Ayton misses 2-pt layup at rim,95,84
405,4,5:24.0,Defensive rebound by Team,,95,84
406,4,5:04.0,R. Neto misses 2-pt layup from 1 ft,,95,84
407,4,5:01.0,,Defensive rebound by D. Ayton,95,84
408,4,4:57.0,,Turnover by D. Booker (lost ball; steal by R. O'Neale),95,84
409,4,4:54.0,R. O'Neale makes 2-pt layup from 1 ft,,97,84
410,4,4:49.0,,D. Booker makes 2-pt layup from 2 ft,97,86
411,4,4:49.0,,Shooting foul by R. O'Neale (drawn by D. Booker),97,86
412,4,4:49.0,R. Rubio enters the game for R. Neto,,97,86
413,4,4:49.0,,D. Booker misses free throw 1 of 1,97,86
414,4,4:47.0,Defensive rebound by R. Gobert,,97,86
415,4,4:47.0,,Violation by Team (kicked ball),97,86
416,4,4:47.0,J. Crowder enters the game for R. O'Neale,,97,86
417,4,4:47.0,J. Ingles enters the game for T. Sefolosha,,97,86
418,4,4:21.0,Personal foul by K. Oubre (drawn by D. Mitchell),,97,86
419,4,4:13.0,D. Mitchell makes 2-pt layup at rim,,99,86
420,4,4:06.0,,D. Booker makes 3-pt jump shot from 25 ft,99,89
421,4,4:02.0,Utah full timeout,,99,89
422,4,3:43.0,Personal foul by D. Booker (drawn by R. Gobert),,99,89
423,4,3:43.0,R. Gobert misses free throw 1 of 2,,99,89
424,4,3:43.0,Offensive rebound by Team,,99,89
425,4,3:43.0,R. Gobert makes free throw 2 of 2,,100,89
426,4,3:30.0,,T. Johnson misses 2-pt jump shot from 15 ft,100,89
427,4,3:27.0,Defensive rebound by R. Gobert,,100,89
428,4,3:20.0,D. Mitchell makes 2-pt jump shot from 5 ft,,102,89
429,4,3:19.0,,Phoenix full timeout,102,89
430,4,3:04.0,,D. Booker misses 2-pt layup from 1 ft,102,89
431,4,3:02.0,Defensive rebound by R. Gobert,,102,89
432,4,2:57.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Rubio),,105,89
433,4,2:41.0,,T. Johnson misses 3-pt jump shot from 23 ft (block by J. Ingles),105,89
434,4,2:37.0,Defensive rebound by D. Mitchell,,105,89
435,4,2:28.0,J. Ingles makes 3-pt jump shot from 26 ft,,108,89
436,4,2:11.0,,Turnover by D. Booker (bad pass; steal by R. Gobert),108,89
437,4,2:02.0,Shooting foul by D. Ayton (drawn by R. Rubio),,108,89
438,4,2:02.0,R. Rubio makes free throw 1 of 2,,109,89
439,4,2:02.0,D. Exum enters the game for J. Crowder,,109,89
440,4,2:02.0,R. O'Neale enters the game for R. Gobert,,109,89
441,4,2:02.0,T. Sefolosha enters the game for J. Ingles,,109,89
442,4,2:02.0,E. Udoh enters the game for D. Mitchell,,109,89
443,4,2:02.0,,D. Bender enters the game for D. Ayton,109,89
444,4,2:02.0,,T. Daniels enters the game for D. Booker,109,89
445,4,2:02.0,,R. Holmes enters the game for T. Johnson,109,89
446,4,2:02.0,,E. Okobo enters the game for K. Oubre,109,89
447,4,2:02.0,R. Rubio makes free throw 2 of 2,,110,89
448,4,2:01.0,,Personal take foul by D. Exum (drawn by E. Okobo),110,89
449,4,2:01.0,G. Niang enters the game for R. Rubio,,110,89
450,4,1:43.0,,T. Daniels makes 2-pt jump shot from 9 ft (assist by R. Holmes),110,91
451,4,1:27.0,G. Niang misses 2-pt layup from 1 ft,,110,91
452,4,1:27.0,,Defensive rebound by D. Bender,110,91
453,4,1:15.0,,M. Bridges misses 3-pt jump shot from 25 ft,110,91
454,4,1:11.0,Defensive rebound by G. Niang,,110,91
455,4,1:10.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by G. Niang),,112,91
456,4,0:55.0,,R. Holmes makes 2-pt jump shot from 12 ft (assist by E. Okobo),112,93
457,4,0:45.0,D. Exum misses 2-pt jump shot at rim,,112,93
458,4,0:42.0,Offensive rebound by E. Udoh,,112,93
459,4,0:42.0,E. Udoh makes 2-pt layup at rim,,114,93
460,4,0:34.0,,Personal foul by D. Exum (drawn by R. Holmes),114,93
461,4,0:34.0,,R. Holmes makes free throw 1 of 2,114,94
462,4,0:34.0,,R. Holmes makes free throw 2 of 2,114,95
463,4,0:20.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,114,95
464,4,0:18.0,,Defensive rebound by T. Daniels,114,95
465,4,0:09.0,,T. Daniels makes 2-pt jump shot from 16 ft,114,97
