,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
379,4,9:42.0,Technical foul by D. Booker,,86,95
380,4,9:42.0,,K. Caldwell-Pope makes technical free throw,86,96
381,4,9:28.0,,L. Stephenson misses 3-pt jump shot from 25 ft,86,96
382,4,9:24.0,Defensive rebound by K. Oubre,,86,96
383,4,9:16.0,J. Jackson makes 2-pt layup from 5 ft,,88,96
384,4,9:00.0,,L. Stephenson makes 3-pt jump shot from 23 ft (assist by R. Rondo),88,99
385,4,8:50.0,J. Jackson misses 2-pt layup from 2 ft (block by M. Beasley),,88,99
386,4,8:47.0,,Defensive rebound by I. Zubac,88,99
387,4,8:43.0,,L. Stephenson makes 2-pt jump shot from 20 ft (assist by M. Beasley),88,101
388,4,8:42.0,Phoenix full timeout,,88,101
389,4,8:17.0,K. Oubre misses 3-pt jump shot from 22 ft,,88,101
390,4,8:13.0,,Defensive rebound by R. Rondo,88,101
391,4,7:52.0,,L. Stephenson misses 2-pt jump shot from 4 ft,88,101
392,4,7:52.0,,Offensive rebound by Team,88,101
393,4,7:52.0,,Turnover by Team (shot clock),88,101
394,4,7:38.0,Turnover by J. Jackson (step out of bounds),,88,101
395,4,7:31.0,,Personal foul by J. Crawford (drawn by R. Rondo),88,101
396,4,7:16.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by R. Rondo),88,104
397,4,7:03.0,Turnover by J. Jackson (bad pass; steal by M. Beasley),,88,104
398,4,6:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,88,104
399,4,6:53.0,Defensive rebound by R. Holmes,,88,104
400,4,6:45.0,K. Oubre makes 2-pt layup from 1 ft (assist by D. Booker),,90,104
401,4,6:25.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Stephenson),90,107
402,4,6:24.0,Phoenix full timeout,,90,107
403,4,6:24.0,M. Bridges enters the game for D. Booker,,90,107
404,4,6:24.0,E. Okobo enters the game for J. Crawford,,90,107
405,4,6:11.0,Shooting foul by M. Beasley (drawn by K. Oubre),,90,107
406,4,6:11.0,K. Oubre makes free throw 1 of 2,,91,107
407,4,6:11.0,K. Oubre makes free throw 2 of 2,,92,107
408,4,5:49.0,,I. Zubac misses 2-pt hook shot from 4 ft,92,107
409,4,5:46.0,Defensive rebound by J. Jackson,,92,107
410,4,5:46.0,,B. Ingram enters the game for M. Beasley,92,107
411,4,5:46.0,,S. Mykhailiuk enters the game for K. Caldwell-Pope,92,107
412,4,5:35.0,E. Okobo makes 2-pt jump shot from 15 ft (assist by R. Holmes),,94,107
413,4,5:15.0,,R. Rondo misses 2-pt layup from 3 ft (block by R. Holmes),94,107
414,4,5:12.0,,Offensive rebound by I. Zubac,94,107
415,4,5:12.0,,I. Zubac misses 2-pt dunk from 4 ft (block by J. Jackson),94,107
416,4,5:12.0,Defensive rebound by R. Holmes,,94,107
417,4,5:12.0,Personal take foul by I. Zubac (drawn by R. Holmes),,94,107
418,4,4:53.0,J. Jackson misses 2-pt jump shot from 13 ft,,94,107
419,4,4:52.0,Shooting foul by I. Zubac (drawn by R. Holmes),,94,107
420,4,4:52.0,Offensive rebound by R. Holmes,,94,107
421,4,4:52.0,R. Holmes makes free throw 1 of 2,,95,107
422,4,4:52.0,R. Holmes misses free throw 2 of 2,,95,107
423,4,4:50.0,,Defensive rebound by R. Rondo,95,107
424,4,4:37.0,,I. Zubac makes 2-pt layup from 5 ft (assist by R. Rondo),95,109
425,4,4:37.0,,Shooting foul by R. Holmes (drawn by I. Zubac),95,109
426,4,4:37.0,,I. Zubac makes free throw 1 of 1,95,110
427,4,4:19.0,K. Oubre misses 2-pt layup from 4 ft (block by I. Zubac),,95,110
428,4,4:17.0,,Defensive rebound by I. Zubac,95,110
429,4,4:01.0,,Shooting foul by J. Jackson (drawn by I. Zubac),95,110
430,4,4:01.0,,I. Zubac misses free throw 1 of 2,95,110
431,4,4:01.0,,Offensive rebound by Team,95,110
432,4,4:01.0,,I. Zubac makes free throw 2 of 2,95,111
433,4,3:50.0,J. Jackson misses 2-pt jump shot from 16 ft,,95,111
434,4,3:41.0,,Defensive rebound by S. Mykhailiuk,95,111
435,4,3:39.0,,R. Rondo misses 3-pt jump shot from 24 ft,95,111
436,4,3:36.0,Defensive rebound by E. Okobo,,95,111
437,4,3:31.0,K. Oubre misses 3-pt jump shot from 26 ft,,95,111
438,4,3:28.0,,Defensive rebound by I. Zubac,95,111
439,4,3:16.0,,Offensive foul by B. Ingram (drawn by J. Jackson),95,111
440,4,3:16.0,,Turnover by B. Ingram (offensive foul),95,111
441,4,3:16.0,,K. Caldwell-Pope enters the game for B. Ingram,95,111
442,4,3:02.0,Shooting foul by I. Zubac (drawn by J. Jackson),,95,111
443,4,3:02.0,J. Jackson misses free throw 1 of 2,,95,111
444,4,3:02.0,Offensive rebound by Team,,95,111
445,4,3:02.0,J. Jackson makes free throw 2 of 2,,96,111
446,4,3:02.0,,S. Mykhailiuk misses 3-pt jump shot from 25 ft,96,111
447,4,2:48.0,Defensive rebound by K. Oubre,,96,111
448,4,2:40.0,Shooting foul by L. Stephenson (drawn by K. Oubre),,96,111
449,4,2:40.0,K. Oubre misses free throw 1 of 2,,96,111
450,4,2:40.0,Offensive rebound by Team,,96,111
451,4,2:40.0,K. Oubre makes free throw 2 of 2,,97,111
452,4,2:16.0,,Turnover by Team (shot clock),97,111
453,4,1:58.0,R. Holmes misses 2-pt layup from 3 ft (block by I. Zubac),,97,111
454,4,1:58.0,,Defensive rebound by Team,97,111
455,4,1:37.0,,Offensive foul by I. Zubac (drawn by K. Oubre),97,111
456,4,1:37.0,,Turnover by I. Zubac (offensive foul),97,111
457,4,1:37.0,,M. Wagner enters the game for I. Zubac,97,111
458,4,1:21.0,K. Oubre makes 2-pt layup from 2 ft (assist by M. Bridges),,99,111
459,4,1:05.0,,M. Wagner makes 3-pt jump shot from 25 ft (assist by R. Rondo),99,114
460,4,0:53.0,K. Oubre makes 3-pt jump shot from 28 ft (assist by E. Okobo),,102,114
461,4,0:37.0,,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,102,114
462,4,0:34.0,,Offensive rebound by M. Wagner,102,114
463,4,0:23.0,,R. Rondo makes 2-pt layup from 2 ft,102,116
464,4,0:01.0,E. Okobo misses 3-pt jump shot from 25 ft,,102,116
465,4,0:01.0,Offensive rebound by Team,,102,116
