,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,ORLANDO_ACTION,OKLAHOMA CITY_SCORE,ORLANDO_SCORE
387,4,8:25.0,,D. Augustin misses 2-pt jump shot from 13 ft,101,101
388,4,8:21.0,Defensive rebound by N. Noel,,101,101
389,4,8:18.0,Shooting foul by J. Simmons (drawn by R. Westbrook),,101,101
390,4,8:18.0,R. Westbrook misses free throw 1 of 2,,101,101
391,4,8:18.0,Offensive rebound by Team,,101,101
392,4,8:18.0,,J. Grant enters the game for D. Augustin,101,101
393,4,8:18.0,R. Westbrook makes free throw 2 of 2,,102,101
394,4,8:02.0,,A. Gordon misses 3-pt jump shot from 25 ft,102,101
395,4,7:58.0,Defensive rebound by D. Schröder,,102,101
396,4,7:50.0,D. Schröder makes 2-pt jump shot from 17 ft,,104,101
397,4,7:24.0,,J. Simmons misses 3-pt jump shot from 27 ft,104,101
398,4,7:21.0,Defensive rebound by R. Westbrook,,104,101
399,4,7:18.0,R. Westbrook makes 2-pt layup from 1 ft,,106,101
400,4,7:18.0,,Orlando full timeout,106,101
401,4,7:18.0,P. George enters the game for H. Diallo,,106,101
402,4,7:18.0,,E. Fournier enters the game for M. Bamba,106,101
403,4,7:18.0,,J. Isaac enters the game for T. Ross,106,101
404,4,7:18.0,,N. Vučević enters the game for J. Simmons,106,101
405,4,6:58.0,,J. Grant misses 2-pt layup from 2 ft,106,101
406,4,6:56.0,Defensive rebound by R. Westbrook,,106,101
407,4,6:49.0,P. George makes 2-pt layup from 2 ft (assist by N. Noel),,108,101
408,4,6:31.0,,J. Isaac makes 2-pt layup from 1 ft (assist by N. Vučević),108,103
409,4,6:15.0,D. Schröder makes 2-pt jump shot from 15 ft,,110,103
410,4,5:49.0,,N. Vučević misses 2-pt jump shot from 20 ft,110,103
411,4,5:47.0,Defensive rebound by J. Grant,,110,103
412,4,5:34.0,D. Schröder makes 2-pt jump shot from 15 ft,,112,103
413,4,5:34.0,Shooting foul by J. Grant (drawn by D. Schröder),,112,103
414,4,5:34.0,A. Nader enters the game for N. Noel,,112,103
415,4,5:34.0,,D. Augustin enters the game for A. Gordon,112,103
416,4,5:34.0,,T. Ross enters the game for J. Grant,112,103
417,4,5:34.0,D. Schröder makes free throw 1 of 1,,113,103
418,4,5:18.0,,E. Fournier misses 2-pt jump shot from 12 ft,113,103
419,4,5:16.0,Defensive rebound by R. Westbrook,,113,103
420,4,5:12.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,116,103
421,4,5:11.0,,Orlando full timeout,116,103
422,4,4:52.0,,N. Vučević makes 2-pt hook shot from 6 ft,116,105
423,4,4:35.0,D. Schröder misses 2-pt jump shot from 15 ft,,116,105
424,4,4:33.0,,Defensive rebound by T. Ross,116,105
425,4,4:25.0,,T. Ross makes 3-pt jump shot from 26 ft,116,108
426,4,4:23.0,Oklahoma City full timeout,,116,108
427,4,4:23.0,N. Noel enters the game for A. Nader,,116,108
428,4,4:23.0,,A. Gordon enters the game for J. Isaac,116,108
429,4,4:13.0,P. George misses 3-pt jump shot from 23 ft,,116,108
430,4,4:11.0,,Defensive rebound by T. Ross,116,108
431,4,4:06.0,,T. Ross makes 3-pt jump shot from 26 ft,116,111
432,4,3:43.0,J. Grant misses 2-pt jump shot from 7 ft (block by T. Ross),,116,111
433,4,3:37.0,,Defensive rebound by N. Vučević,116,111
434,4,3:32.0,,Personal foul by N. Noel (drawn by A. Gordon),116,111
435,4,3:23.0,,Turnover by A. Gordon (bad pass; steal by P. George),116,111
436,4,3:03.0,P. George makes 2-pt jump shot from 4 ft,,118,111
437,4,2:46.0,,Personal foul by R. Westbrook (drawn by E. Fournier),118,111
438,4,2:35.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by A. Gordon),118,113
439,4,2:13.0,P. George makes 2-pt jump shot from 10 ft,,120,113
440,4,2:04.0,,E. Fournier misses 3-pt jump shot from 26 ft,120,113
441,4,1:56.0,Defensive rebound by J. Grant,,120,113
442,4,1:44.0,N. Noel makes 2-pt hook shot from 11 ft (assist by R. Westbrook),,122,113
443,4,1:33.0,,T. Ross misses 3-pt jump shot from 28 ft,122,113
444,4,1:29.0,Defensive rebound by R. Westbrook,,122,113
445,4,1:17.0,N. Noel makes 2-pt hook shot from 5 ft (assist by R. Westbrook),,124,113
446,4,1:17.0,,Orlando full timeout,124,113
447,4,1:13.0,,Personal foul by P. George (drawn by T. Ross),124,113
448,4,1:08.0,,Personal foul by D. Schröder (drawn by E. Fournier),124,113
449,4,1:08.0,,E. Fournier makes free throw 1 of 2,124,114
450,4,1:08.0,,E. Fournier misses free throw 2 of 2,124,114
451,4,1:06.0,,Offensive rebound by A. Gordon,124,114
452,4,1:04.0,,A. Gordon misses 2-pt layup from 1 ft (block by N. Noel),124,114
453,4,1:01.0,Defensive rebound by N. Noel,,124,114
454,4,0:59.0,J. Grant makes 2-pt dunk from 2 ft (assist by R. Westbrook),,126,114
455,4,0:50.0,,D. Augustin misses 2-pt layup from 3 ft (block by D. Schröder),126,114
456,4,0:45.0,Defensive rebound by N. Noel,,126,114
457,4,0:27.0,Turnover by R. Westbrook (step out of bounds),,126,114
458,4,0:22.0,,A. Gordon makes 3-pt jump shot from 24 ft,126,117
