,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
386,4,7:05.0,E. Okobo misses 3-pt jump shot from 26 ft,,68,97
387,4,7:04.0,Offensive rebound by E. Okobo,,68,97
388,4,6:54.0,Turnover by J. Jackson (bad pass; steal by M. Leonard),,68,97
389,4,6:53.0,,J. Layman makes 2-pt dunk from 2 ft (assist by M. Leonard),68,99
390,4,6:53.0,Phoenix full timeout,,68,99
391,4,6:53.0,D. Melton enters the game for J. Crawford,,68,99
392,4,6:53.0,,W. Baldwin enters the game for S. Curry,68,99
393,4,6:53.0,,C. Swanigan enters the game for J. Layman,68,99
394,4,6:53.0,,G. Trent enters the game for M. Leonard,68,99
395,4,6:44.0,Shooting foul by G. Trent (drawn by D. Melton),,68,99
396,4,6:44.0,D. Melton makes free throw 1 of 2,,69,99
397,4,6:44.0,D. Melton misses free throw 2 of 2,,69,99
398,4,6:41.0,,Defensive rebound by W. Baldwin,69,99
399,4,6:23.0,,G. Trent misses 2-pt jump shot from 11 ft,69,99
400,4,6:22.0,Defensive rebound by R. Holmes,,69,99
401,4,6:12.0,E. Okobo misses 2-pt jump shot from 9 ft,,69,99
402,4,6:11.0,,Defensive rebound by Z. Collins,69,99
403,4,6:01.0,,W. Baldwin misses 3-pt jump shot from 24 ft,69,99
404,4,5:59.0,Defensive rebound by J. Jackson,,69,99
405,4,5:48.0,D. Melton makes 2-pt layup from 1 ft,,71,99
406,4,5:36.0,,W. Baldwin misses 2-pt layup from 1 ft,71,99
407,4,5:34.0,Defensive rebound by R. Holmes,,71,99
408,4,5:22.0,D. Bender misses 2-pt layup from 3 ft,,71,99
409,4,5:17.0,Offensive rebound by D. Bender,,71,99
410,4,5:07.0,J. Jackson misses 2-pt jump shot from 9 ft,,71,99
411,4,5:05.0,,Defensive rebound by G. Trent,71,99
412,4,5:01.0,,Personal foul by J. Jackson (drawn by G. Trent),71,99
413,4,4:55.0,,Turnover by W. Baldwin (bad pass; steal by D. Melton),71,99
414,4,4:45.0,R. Holmes misses 2-pt hook shot from 4 ft,,71,99
415,4,4:43.0,,Defensive rebound by W. Baldwin,71,99
416,4,4:35.0,,Z. Collins makes 2-pt jump shot from 8 ft (assist by W. Baldwin),71,101
417,4,4:20.0,J. Jackson makes 2-pt jump shot from 13 ft,,73,101
418,4,4:06.0,,N. Stauskas makes 2-pt jump shot from 6 ft (assist by W. Baldwin),73,103
419,4,3:46.0,R. Holmes makes 2-pt dunk at rim (assist by D. Melton),,75,103
420,4,3:36.0,,G. Trent misses 3-pt jump shot from 24 ft,75,103
421,4,3:33.0,Defensive rebound by J. Jackson,,75,103
422,4,3:29.0,D. Melton makes 2-pt layup from 1 ft (assist by J. Jackson),,77,103
423,4,3:29.0,,Portland full timeout,77,103
424,4,3:10.0,,G. Trent misses 2-pt jump shot from 7 ft,77,103
425,4,3:08.0,Defensive rebound by Team,,77,103
426,4,3:08.0,,Portland full timeout,77,103
427,4,2:56.0,D. Melton makes 2-pt layup from 1 ft,,79,103
428,4,2:42.0,,Personal foul by D. Melton (drawn by Z. Collins),79,103
429,4,2:42.0,,Z. Collins makes free throw 1 of 2,79,104
430,4,2:42.0,,Z. Collins makes free throw 2 of 2,79,105
431,4,2:24.0,R. Holmes makes 2-pt layup from 1 ft (assist by D. Melton),,81,105
432,4,2:13.0,,G. Trent misses 3-pt jump shot from 25 ft,81,105
433,4,2:11.0,Defensive rebound by J. Jackson,,81,105
434,4,2:07.0,R. Holmes makes 2-pt dunk at rim (assist by J. Jackson),,83,105
435,4,1:52.0,,W. Baldwin makes 2-pt jump shot from 16 ft,83,107
436,4,1:52.0,,Shooting foul by E. Okobo (drawn by W. Baldwin),83,107
437,4,1:52.0,,W. Baldwin makes free throw 1 of 1,83,108
438,4,1:40.0,J. Jackson misses 2-pt jump shot from 8 ft (block by W. Baldwin),,83,108
439,4,1:36.0,Offensive rebound by J. Jackson,,83,108
440,4,1:34.0,D. Melton misses 2-pt layup from 4 ft (block by W. Baldwin),,83,108
441,4,1:34.0,Offensive rebound by Team,,83,108
442,4,1:32.0,E. Okobo makes 3-pt jump shot from 24 ft (assist by J. Jackson),,86,108
443,4,1:21.0,,Personal foul by E. Okobo (drawn by G. Trent),86,108
444,4,1:21.0,T. Daniels enters the game for E. Okobo,,86,108
445,4,1:21.0,,G. Trent misses free throw 1 of 2,86,108
446,4,1:21.0,,Offensive rebound by Team,86,108
447,4,1:21.0,,G. Trent misses free throw 2 of 2,86,108
448,4,1:17.0,Defensive rebound by J. Jackson,,86,108
449,4,1:14.0,Turnover by J. Jackson (lost ball; steal by Z. Collins),,86,108
450,4,1:10.0,,Turnover by W. Baldwin (bad pass),86,108
451,4,1:10.0,,Loose ball foul by Z. Collins (drawn by R. Holmes),86,108
452,4,0:58.0,T. Daniels misses 3-pt jump shot from 26 ft,,86,108
453,4,0:56.0,,Defensive rebound by C. Swanigan,86,108
454,4,0:43.0,,Turnover by C. Swanigan (step out of bounds),86,108
455,4,0:23.0,D. Melton misses 3-pt jump shot from 24 ft,,86,108
456,4,0:20.0,Offensive rebound by T. Daniels,,86,108
457,4,0:19.0,T. Daniels misses 3-pt jump shot from 25 ft,,86,108
458,4,0:16.0,,Defensive rebound by W. Baldwin,86,108
