,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
386,4,8:16.0,J. Clarkson misses 2-pt jump shot from 10 ft,,92,93
387,4,8:14.0,,Defensive rebound by R. Kurucs,92,93
388,4,7:56.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,92,93
389,4,7:54.0,Defensive rebound by J. Clarkson,,92,93
390,4,7:50.0,J. Clarkson misses 2-pt layup from 5 ft,,92,93
391,4,7:49.0,Offensive rebound by L. Nance,,92,93
392,4,7:49.0,L. Nance misses 2-pt layup at rim,,92,93
393,4,7:49.0,,Defensive rebound by E. Davis,92,93
394,4,7:49.0,,Personal take foul by K. Love (drawn by R. Kurucs),92,93
395,4,7:49.0,,J. Harris enters the game for A. Crabbe,92,93
396,4,7:49.0,,D. Russell enters the game for S. Dinwiddie,92,93
397,4,7:37.0,,C. LeVert makes 3-pt jump shot from 26 ft,92,96
398,4,7:20.0,Shooting foul by E. Davis (drawn by L. Nance),,92,96
399,4,7:20.0,L. Nance makes free throw 1 of 2,,93,96
400,4,7:20.0,C. Osman enters the game for J. Clarkson,,93,96
401,4,7:20.0,C. Sexton enters the game for M. Dellavedova,,93,96
402,4,7:20.0,L. Nance makes free throw 2 of 2,,94,96
403,4,7:06.0,,C. LeVert misses 2-pt jump shot from 9 ft,94,96
404,4,7:04.0,Defensive rebound by L. Nance,,94,96
405,4,6:56.0,Turnover by N. Stauskas (lost ball; steal by J. Harris),,94,96
406,4,6:48.0,,Turnover by J. Harris (bad pass; steal by L. Nance),94,96
407,4,6:48.0,Personal foul by D. Russell (drawn by C. Osman),,94,96
408,4,6:48.0,,S. Dinwiddie enters the game for C. LeVert,94,96
409,4,6:43.0,C. Sexton misses 2-pt jump shot from 14 ft,,94,96
410,4,6:40.0,,Defensive rebound by E. Davis,94,96
411,4,6:24.0,,D. Russell misses 2-pt jump shot from 12 ft,94,96
412,4,6:21.0,,Offensive rebound by R. Kurucs,94,96
413,4,6:12.0,,S. Dinwiddie makes 2-pt layup from 3 ft,94,98
414,4,6:11.0,Cleveland full timeout,,94,98
415,4,5:57.0,L. Nance misses 2-pt jump shot from 10 ft,,94,98
416,4,5:54.0,,Defensive rebound by E. Davis,94,98
417,4,5:51.0,,R. Kurucs makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),94,100
418,4,5:23.0,N. Stauskas misses 3-pt jump shot from 28 ft,,94,100
419,4,5:22.0,Offensive rebound by Team,,94,100
420,4,5:22.0,Turnover by Team (shot clock),,94,100
421,4,5:22.0,,J. Allen enters the game for E. Davis,94,100
422,4,5:07.0,,Personal foul by N. Stauskas (drawn by D. Russell),94,100
423,4,5:01.0,,D. Russell misses 2-pt layup from 2 ft (block by C. Sexton),94,100
424,4,5:01.0,,Offensive rebound by Team,94,100
425,4,4:56.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),94,103
426,4,4:38.0,C. Sexton misses 3-pt jump shot from 25 ft,,94,103
427,4,4:35.0,,Defensive rebound by R. Kurucs,94,103
428,4,4:31.0,,Shooting foul by N. Stauskas (drawn by S. Dinwiddie),94,103
429,4,4:31.0,,S. Dinwiddie makes free throw 1 of 2,94,104
430,4,4:31.0,J. Clarkson enters the game for N. Stauskas,,94,104
431,4,4:31.0,,S. Dinwiddie makes free throw 2 of 2,94,105
432,4,4:16.0,C. Sexton misses 2-pt layup from 3 ft (block by R. Kurucs),,94,105
433,4,4:13.0,,Defensive rebound by R. Kurucs,94,105
434,4,4:05.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by J. Harris),94,108
435,4,3:42.0,C. Osman misses 2-pt jump shot from 15 ft,,94,108
436,4,3:38.0,,Defensive rebound by D. Russell,94,108
437,4,3:26.0,,S. Dinwiddie makes 2-pt layup from 1 ft,94,110
438,4,3:26.0,Cleveland full timeout,,94,110
439,4,3:13.0,K. Love makes 3-pt jump shot from 26 ft (assist by L. Nance),,97,110
440,4,2:51.0,,D. Russell misses 2-pt jump shot from 16 ft,97,110
441,4,2:48.0,Defensive rebound by L. Nance,,97,110
442,4,2:44.0,J. Clarkson misses 3-pt jump shot from 26 ft,,97,110
443,4,2:37.0,Offensive rebound by L. Nance,,97,110
444,4,2:37.0,L. Nance makes 2-pt dunk at rim,,99,110
445,4,2:19.0,,S. Dinwiddie misses 2-pt layup from 4 ft,99,110
446,4,2:15.0,,Offensive rebound by S. Dinwiddie,99,110
447,4,2:15.0,,S. Dinwiddie misses 2-pt layup from 1 ft,99,110
448,4,2:14.0,Defensive rebound by K. Love,,99,110
449,4,2:07.0,K. Love makes 3-pt jump shot from 24 ft (assist by C. Sexton),,102,110
450,4,2:06.0,,Brooklyn full timeout,102,110
451,4,1:43.0,,J. Harris misses 2-pt jump shot from 7 ft,102,110
452,4,1:41.0,Defensive rebound by Team,,102,110
453,4,1:28.0,K. Love misses 3-pt jump shot from 25 ft,,102,110
454,4,1:25.0,,Defensive rebound by J. Allen,102,110
455,4,1:04.0,,J. Harris misses 2-pt layup from 3 ft,102,110
456,4,1:03.0,,Offensive rebound by J. Harris,102,110
457,4,1:02.0,,J. Harris makes 2-pt layup from 3 ft,102,112
458,4,0:51.0,Offensive foul by C. Sexton (drawn by D. Russell),,102,112
459,4,0:51.0,Turnover by C. Sexton (offensive foul),,102,112
460,4,0:31.0,,Turnover by D. Russell (bad pass; steal by L. Nance),102,112
461,4,0:27.0,J. Clarkson makes 3-pt jump shot from 24 ft (assist by C. Osman),,105,112
462,4,0:14.0,,Personal take foul by L. Nance (drawn by J. Harris),105,112
463,4,0:14.0,,J. Harris misses free throw 1 of 2,105,112
464,4,0:14.0,,Offensive rebound by Team,105,112
465,4,0:14.0,,J. Harris misses free throw 2 of 2,105,112
466,4,0:12.0,Defensive rebound by K. Love,,105,112
467,4,0:12.0,Cleveland full timeout,,105,112
468,4,0:12.0,,C. LeVert enters the game for D. Russell,105,112
469,4,0:11.0,K. Love misses 3-pt jump shot from 27 ft (block by R. Kurucs),,105,112
470,4,0:08.0,Offensive rebound by Team,,105,112
471,4,0:05.0,Shooting foul by J. Allen (drawn by K. Love),,105,112
472,4,0:05.0,,A. Crabbe enters the game for J. Allen,105,112
473,4,0:05.0,K. Love makes free throw 1 of 3,,106,112
474,4,0:05.0,K. Love makes free throw 2 of 3,,107,112
475,4,0:05.0,,D. Russell enters the game for C. LeVert,107,112
476,4,0:05.0,K. Love misses free throw 3 of 3,,107,112
477,4,0:03.0,,Defensive rebound by R. Kurucs,107,112
478,4,0:03.0,,Personal take foul by L. Nance (drawn by R. Kurucs),107,112
479,4,0:03.0,,R. Kurucs misses free throw 1 of 2,107,112
480,4,0:03.0,,Offensive rebound by Team,107,112
481,4,0:03.0,,R. Kurucs makes free throw 2 of 2,107,113
