,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
383,4,6:34.0,,M. Plumlee misses free throw 1 of 2,77,86
384,4,6:34.0,,Offensive rebound by Team,77,86
385,4,6:34.0,,M. Plumlee misses free throw 2 of 2,77,86
386,4,6:33.0,Defensive rebound by Team,,77,86
387,4,6:33.0,,Loose ball foul by T. Lyles (drawn by R. Gobert),77,86
388,4,6:33.0,R. Gobert misses free throw 1 of 2,,77,86
389,4,6:33.0,Offensive rebound by Team,,77,86
390,4,6:33.0,,N. Jokić enters the game for M. Plumlee,77,86
391,4,6:33.0,R. Gobert misses free throw 2 of 2,,77,86
392,4,6:30.0,,Defensive rebound by J. Murray,77,86
393,4,6:16.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by N. Jokić),77,89
394,4,6:08.0,Personal foul by M. Beasley (drawn by J. Ingles),,77,89
395,4,6:08.0,J. Ingles makes free throw 1 of 2,,78,89
396,4,6:08.0,J. Ingles misses free throw 2 of 2,,78,89
397,4,6:06.0,,Defensive rebound by Team,78,89
398,4,5:57.0,,J. Murray misses 2-pt jump shot from 10 ft,78,89
399,4,5:54.0,Defensive rebound by R. Gobert,,78,89
400,4,5:36.0,R. Rubio misses 3-pt jump shot from 24 ft,,78,89
401,4,5:34.0,,Defensive rebound by Team,78,89
402,4,5:20.0,,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),78,91
403,4,5:20.0,Utah full timeout,,78,91
404,4,5:20.0,D. Mitchell enters the game for R. O'Neale,,78,91
405,4,5:10.0,Personal foul by T. Lyles (drawn by R. Gobert),,78,91
406,4,5:10.0,R. Gobert misses free throw 1 of 2,,78,91
407,4,5:10.0,Offensive rebound by Team,,78,91
408,4,5:10.0,R. Gobert misses free throw 2 of 2,,78,91
409,4,5:08.0,,Defensive rebound by N. Jokić,78,91
410,4,4:51.0,,T. Lyles misses 2-pt jump shot from 6 ft,78,91
411,4,4:49.0,Defensive rebound by R. Rubio,,78,91
412,4,4:43.0,D. Mitchell misses 3-pt jump shot from 24 ft,,78,91
413,4,4:40.0,Offensive rebound by J. Crowder,,78,91
414,4,4:32.0,Shooting foul by T. Lyles (drawn by D. Mitchell),,78,91
415,4,4:32.0,D. Mitchell makes free throw 1 of 2,,79,91
416,4,4:32.0,,G. Harris enters the game for T. Lyles,79,91
417,4,4:32.0,D. Mitchell makes free throw 2 of 2,,80,91
418,4,4:16.0,,M. Beasley makes 2-pt layup from 4 ft (assist by N. Jokić),80,93
419,4,3:56.0,D. Mitchell misses 2-pt jump shot from 9 ft,,80,93
420,4,3:53.0,,Defensive rebound by J. Murray,80,93
421,4,3:49.0,,J. Hernangómez makes 2-pt layup from 1 ft (assist by J. Murray),80,95
422,4,3:36.0,J. Crowder makes 2-pt dunk from 1 ft (assist by J. Ingles),,82,95
423,4,3:16.0,,J. Murray makes 2-pt layup from 2 ft (assist by N. Jokić),82,97
424,4,2:51.0,R. Gobert misses 2-pt hook shot from 2 ft,,82,97
425,4,2:49.0,,Defensive rebound by J. Hernangómez,82,97
426,4,2:32.0,,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),82,99
427,4,2:32.0,Utah full timeout,,82,99
428,4,2:32.0,G. Allen enters the game for J. Crowder,,82,99
429,4,2:32.0,D. Exum enters the game for R. Gobert,,82,99
430,4,2:32.0,G. Niang enters the game for J. Ingles,,82,99
431,4,2:32.0,R. O'Neale enters the game for D. Mitchell,,82,99
432,4,2:32.0,E. Udoh enters the game for R. Rubio,,82,99
433,4,2:15.0,G. Niang misses 3-pt jump shot from 23 ft,,82,99
434,4,2:10.0,,Defensive rebound by N. Jokić,82,99
435,4,2:00.0,,J. Murray misses 2-pt layup from 1 ft (block by E. Udoh),82,99
436,4,2:00.0,,Offensive rebound by N. Jokić,82,99
437,4,1:58.0,,J. Hernangómez makes 2-pt jump shot from 21 ft (assist by N. Jokić),82,101
438,4,1:57.0,Personal foul by J. Murray (drawn by D. Exum),,82,101
439,4,1:57.0,D. Exum makes free throw 1 of 2,,83,101
440,4,1:57.0,,D. Akoon-Purcell enters the game for G. Harris,83,101
441,4,1:57.0,,T. Lydon enters the game for N. Jokić,83,101
442,4,1:57.0,,M. Morris enters the game for J. Murray,83,101
443,4,1:57.0,D. Exum makes free throw 2 of 2,,84,101
444,4,1:38.0,,M. Morris misses 2-pt layup from 3 ft (block by E. Udoh),84,101
445,4,1:36.0,Defensive rebound by R. O'Neale,,84,101
446,4,1:17.0,G. Allen misses 3-pt jump shot from 25 ft,,84,101
447,4,1:14.0,Offensive rebound by G. Niang,,84,101
448,4,1:02.0,E. Udoh makes 2-pt jump shot from 7 ft (assist by D. Exum),,86,101
449,4,0:42.0,,Offensive foul by J. Hernangómez (drawn by G. Allen),86,101
450,4,0:42.0,,Turnover by J. Hernangómez (offensive foul),86,101
451,4,0:31.0,D. Exum makes 2-pt layup from 3 ft,,88,101
452,4,0:07.0,,D. Akoon-Purcell makes 2-pt layup from 1 ft (assist by M. Morris),88,103
