,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
381,3,3:22.0,,C. LeVert enters the game for D. Russell,78,80
382,3,3:22.0,G. Hill misses free throw 2 of 2,,78,80
383,3,3:19.0,,Defensive rebound by E. Davis,78,80
384,3,3:07.0,,Turnover by S. Dinwiddie (lost ball; steal by B. Lopez),78,80
385,3,3:04.0,G. Hill makes 2-pt layup from 2 ft (assist by T. Frazier),,80,80
386,3,3:04.0,Shooting foul by C. LeVert (drawn by G. Hill),,80,80
387,3,3:04.0,G. Hill makes free throw 1 of 1,,81,80
388,3,2:55.0,,J. Harris makes 2-pt layup from 2 ft (assist by C. LeVert),81,82
389,3,2:39.0,B. Lopez makes 2-pt jump shot from 4 ft,,83,82
390,3,2:17.0,,Shooting foul by D. Wilson (drawn by S. Dinwiddie),83,82
391,3,2:17.0,,S. Dinwiddie makes free throw 1 of 2,83,83
392,3,2:17.0,E. Bledsoe enters the game for D. Wilson,,83,83
393,3,2:17.0,,D. Carroll enters the game for J. Harris,83,83
394,3,2:17.0,,S. Dinwiddie makes free throw 2 of 2,83,84
395,3,2:03.0,Turnover by E. Bledsoe (bad pass; steal by J. Dudley),,83,84
396,3,1:56.0,,J. Dudley misses 3-pt jump shot from 25 ft,83,84
397,3,1:53.0,Defensive rebound by T. Frazier,,83,84
398,3,1:50.0,E. Bledsoe makes 2-pt layup at rim (assist by T. Frazier),,85,84
399,3,1:43.0,,Offensive foul by E. Davis (drawn by G. Hill),85,84
400,3,1:43.0,,Turnover by E. Davis (offensive foul),85,84
401,3,1:43.0,G. Antetokounmpo enters the game for B. Lopez,,85,84
402,3,1:30.0,G. Hill makes 2-pt layup from 1 ft,,87,84
403,3,1:07.0,,S. Dinwiddie makes 2-pt jump shot from 18 ft (assist by E. Davis),87,86
404,3,0:55.0,E. Bledsoe makes 2-pt jump shot from 3 ft,,89,86
405,3,0:37.0,,D. Carroll makes 2-pt layup from 5 ft (assist by C. LeVert),89,88
406,3,0:32.0,Shooting foul by E. Davis (drawn by E. Bledsoe),,89,88
407,3,0:32.0,E. Bledsoe makes free throw 1 of 2,,90,88
408,3,0:32.0,E. Bledsoe makes free throw 2 of 2,,91,88
409,3,0:15.0,,Shooting foul by T. Frazier (drawn by D. Carroll),91,88
410,3,0:15.0,,D. Carroll makes free throw 1 of 2,91,89
411,3,0:15.0,P. Connaughton enters the game for T. Frazier,,91,89
412,3,0:15.0,,D. Carroll misses free throw 2 of 2,91,89
413,3,0:13.0,Defensive rebound by G. Antetokounmpo,,91,89
414,3,0:02.0,G. Hill misses 3-pt jump shot from 28 ft,,91,89
415,3,0:02.0,,Defensive rebound by J. Dudley,91,89
416,4,11:52.0,G. Antetokounmpo makes 2-pt jump shot from 14 ft (assist by S. Brown),,93,89
417,4,11:38.0,,C. LeVert misses 2-pt jump shot from 8 ft,93,89
418,4,11:34.0,Defensive rebound by G. Antetokounmpo,,93,89
419,4,11:30.0,Shooting foul by S. Dinwiddie (drawn by G. Antetokounmpo),,93,89
420,4,11:30.0,G. Antetokounmpo makes free throw 1 of 2,,94,89
421,4,11:30.0,G. Antetokounmpo makes free throw 2 of 2,,95,89
422,4,11:11.0,,C. LeVert makes 2-pt layup from 3 ft,95,91
423,4,10:59.0,T. Frazier makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,98,91
424,4,10:46.0,,J. Dudley misses 3-pt jump shot from 26 ft,98,91
425,4,10:42.0,Defensive rebound by S. Brown,,98,91
426,4,10:40.0,Offensive foul by S. Brown (drawn by C. LeVert),,98,91
427,4,10:40.0,Turnover by S. Brown (offensive foul),,98,91
428,4,10:28.0,,J. Dudley misses 3-pt jump shot from 25 ft,98,91
429,4,10:23.0,Defensive rebound by T. Frazier,,98,91
430,4,10:21.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by T. Frazier),,100,91
431,4,10:21.0,Shooting foul by S. Dinwiddie (drawn by G. Antetokounmpo),,100,91
432,4,10:21.0,,Brooklyn full timeout,100,91
433,4,10:21.0,P. Connaughton enters the game for S. Brown,,100,91
434,4,10:21.0,G. Hill enters the game for D. Wilson,,100,91
435,4,10:21.0,,J. Harris enters the game for S. Dinwiddie,100,91
436,4,10:21.0,,D. Russell enters the game for J. Dudley,100,91
437,4,10:21.0,G. Antetokounmpo makes free throw 1 of 1,,101,91
438,4,10:06.0,,J. Harris makes 3-pt jump shot from 26 ft,101,94
439,4,9:56.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,101,94
440,4,9:54.0,,Defensive rebound by E. Davis,101,94
441,4,9:49.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by D. Carroll),101,97
442,4,9:49.0,Milwaukee full timeout,,101,97
443,4,9:49.0,B. Lopez enters the game for G. Antetokounmpo,,101,97
444,4,9:29.0,G. Hill makes 2-pt layup from 2 ft (assist by E. Bledsoe),,103,97
445,4,9:12.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Russell),103,100
446,4,8:54.0,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by T. Frazier),,106,100
447,4,8:41.0,,D. Russell misses 2-pt jump shot from 6 ft,106,100
448,4,8:40.0,Defensive rebound by G. Hill,,106,100
449,4,8:24.0,G. Hill makes 2-pt jump shot from 9 ft,,108,100
450,4,8:24.0,Shooting foul by D. Carroll (drawn by G. Hill),,108,100
451,4,8:24.0,G. Hill makes free throw 1 of 1,,109,100
452,4,8:20.0,,Personal foul by E. Bledsoe (drawn by D. Russell),109,100
453,4,8:16.0,,D. Russell misses 2-pt jump shot from 11 ft,109,100
454,4,8:13.0,Defensive rebound by P. Connaughton,,109,100
455,4,8:13.0,S. Brown enters the game for E. Bledsoe,,109,100
456,4,8:13.0,,J. Allen enters the game for E. Davis,109,100
457,4,7:53.0,G. Hill makes 2-pt jump shot from 10 ft,,111,100
458,4,7:40.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by C. LeVert),111,103
459,4,7:24.0,G. Hill misses 2-pt layup from 4 ft,,111,103
460,4,7:21.0,,Defensive rebound by J. Harris,111,103
461,4,7:10.0,,J. Allen makes 2-pt dunk from 2 ft (assist by C. LeVert),111,105
462,4,6:51.0,T. Frazier makes 3-pt jump shot from 25 ft (assist by B. Lopez),,114,105
463,4,6:39.0,,D. Russell makes 3-pt jump shot from 25 ft,114,108
464,4,6:18.0,P. Connaughton misses 3-pt jump shot from 26 ft,,114,108
465,4,6:15.0,,Defensive rebound by D. Carroll,114,108
466,4,6:09.0,,D. Russell misses 3-pt jump shot from 27 ft,114,108
467,4,6:07.0,,Offensive rebound by C. LeVert,114,108
468,4,6:06.0,,Turnover by J. Harris (out of bounds lost ball),114,108
469,4,6:06.0,G. Antetokounmpo enters the game for T. Frazier,,114,108
470,4,5:52.0,Turnover by G. Hill (bad pass; steal by D. Carroll),,114,108
471,4,5:46.0,,D. Russell misses 3-pt jump shot from 23 ft,114,108
472,4,5:43.0,,Offensive rebound by C. LeVert,114,108
473,4,5:42.0,,C. LeVert makes 2-pt layup from 1 ft,114,110
474,4,5:29.0,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by G. Hill),,117,110
475,4,5:17.0,,D. Russell misses 2-pt layup from 3 ft,117,110
476,4,5:15.0,Defensive rebound by P. Connaughton,,117,110
477,4,5:10.0,Personal foul by J. Harris (drawn by G. Antetokounmpo),,117,110
478,4,5:10.0,E. Bledsoe enters the game for G. Hill,,117,110
479,4,5:07.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,117,110
480,4,5:02.0,Offensive rebound by G. Antetokounmpo,,117,110
481,4,5:02.0,G. Antetokounmpo makes 2-pt dunk at rim,,119,110
482,4,4:46.0,,Turnover by D. Russell (bad pass; steal by E. Bledsoe),119,110
483,4,4:42.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,119,110
484,4,4:40.0,,Defensive rebound by J. Allen,119,110
485,4,4:34.0,,C. LeVert misses 3-pt jump shot from 24 ft,119,110
486,4,4:30.0,Defensive rebound by E. Bledsoe,,119,110
487,4,4:11.0,P. Connaughton makes 2-pt layup from 2 ft (assist by S. Brown),,121,110
488,4,3:54.0,,D. Carroll makes 2-pt layup from 2 ft,121,112
489,4,3:29.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,121,112
490,4,3:26.0,,Defensive rebound by D. Russell,121,112
491,4,3:20.0,,J. Harris makes 3-pt jump shot from 27 ft (assist by C. LeVert),121,115
492,4,2:59.0,S. Brown makes 2-pt layup from 1 ft,,123,115
493,4,2:48.0,,D. Russell misses 3-pt jump shot from 26 ft,123,115
494,4,2:42.0,,Offensive rebound by J. Harris,123,115
495,4,2:40.0,,D. Carroll misses 3-pt jump shot from 26 ft,123,115
496,4,2:40.0,,Offensive rebound by Team,123,115
497,4,2:38.0,Loose ball foul by B. Lopez (drawn by J. Harris),,123,115
498,4,2:38.0,G. Hill enters the game for P. Connaughton,,123,115
499,4,2:26.0,,C. LeVert makes 2-pt jump shot from 11 ft,123,117
500,4,2:16.0,Milwaukee full timeout,,123,117
501,4,2:09.0,B. Lopez makes 2-pt layup from 4 ft,,125,117
502,4,1:53.0,,J. Allen misses 2-pt dunk from 5 ft (block by B. Lopez),125,117
503,4,1:53.0,Defensive rebound by Team,,125,117
504,4,1:33.0,G. Antetokounmpo misses 2-pt jump shot from 17 ft,,125,117
505,4,1:31.0,Offensive rebound by G. Antetokounmpo,,125,117
506,4,1:30.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,127,117
507,4,1:24.0,,C. LeVert misses 3-pt jump shot from 26 ft,127,117
508,4,1:24.0,Defensive rebound by B. Lopez,,127,117
509,4,1:00.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,127,117
510,4,0:59.0,,Defensive rebound by Team,127,117
511,4,0:59.0,Loose ball foul by G. Hill (drawn by J. Harris),,127,117
512,4,0:54.0,,D. Russell misses 3-pt jump shot from 29 ft,127,117
513,4,0:52.0,,Offensive rebound by J. Allen,127,117
514,4,0:52.0,,J. Allen makes 2-pt dunk from 1 ft,127,119
515,4,0:51.0,Personal take foul by D. Russell (drawn by E. Bledsoe),,127,119
516,4,0:51.0,E. Bledsoe makes free throw 1 of 2,,128,119
517,4,0:51.0,E. Bledsoe makes free throw 2 of 2,,129,119
518,4,0:51.0,,Brooklyn full timeout,129,119
519,4,0:51.0,P. Connaughton enters the game for B. Lopez,,129,119
520,4,0:51.0,,J. Dudley enters the game for J. Allen,129,119
521,4,0:49.0,,D. Russell makes 2-pt layup from 1 ft (assist by J. Dudley),129,121
522,4,0:48.0,Personal take foul by D. Carroll (drawn by E. Bledsoe),,129,121
523,4,0:48.0,E. Bledsoe makes free throw 1 of 2,,130,121
524,4,0:48.0,E. Bledsoe makes free throw 2 of 2,,131,121
525,4,0:48.0,,Brooklyn full timeout,131,121
526,4,0:48.0,T. Frazier enters the game for G. Antetokounmpo,,131,121
527,4,0:45.0,,D. Carroll misses 2-pt jump shot from 22 ft,131,121
528,4,0:42.0,,Offensive rebound by J. Dudley,131,121
529,4,0:40.0,,D. Russell misses 3-pt jump shot from 26 ft,131,121
530,4,0:40.0,,Offensive rebound by Team,131,121
531,4,0:31.0,,D. Carroll misses 2-pt jump shot from 7 ft,131,121
532,4,0:31.0,Defensive rebound by S. Brown,,131,121
533,4,0:07.0,Turnover by Team (shot clock),,131,121
