,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
377,4,6:28.0,,S. Harrison misses free throw 1 of 2,105,65
378,4,6:28.0,,Offensive rebound by Team,105,65
379,4,6:28.0,,S. Harrison makes free throw 2 of 2,105,66
380,4,6:09.0,Turnover by L. Brown (bad pass; steal by S. Harrison),,105,66
381,4,6:02.0,,A. Blakeney makes 2-pt dunk from 1 ft (assist by S. Harrison),105,68
382,4,5:41.0,Turnover by M. Richardson (lost ball; steal by C. Hutchison),,105,68
383,4,5:39.0,,Shooting foul by L. Brown (drawn by C. Hutchison),105,68
384,4,5:39.0,,C. Hutchison makes free throw 1 of 2,105,69
385,4,5:39.0,,C. Hutchison makes free throw 2 of 2,105,70
386,4,5:38.0,Personal foul by S. Harrison (drawn by J. Loyd),,105,70
387,4,5:28.0,J. Loyd makes 3-pt jump shot from 26 ft (assist by G. Monroe),,108,70
388,4,5:18.0,,C. Hutchison misses 3-pt jump shot from 25 ft,108,70
389,4,5:12.0,Defensive rebound by J. Loyd,,108,70
390,4,5:07.0,C. Boucher misses 3-pt jump shot from 22 ft,,108,70
391,4,5:06.0,,Defensive rebound by Team,108,70
392,4,5:00.0,,C. Hutchison makes 2-pt layup from 2 ft (assist by S. Harrison),108,72
393,4,5:00.0,,Shooting foul by C. Boucher (drawn by C. Hutchison),108,72
394,4,5:00.0,,C. Hutchison makes free throw 1 of 1,108,73
395,4,4:53.0,Personal foul by S. Harrison (drawn by J. Loyd),,108,73
396,4,4:35.0,M. Richardson misses 3-pt jump shot from 26 ft,,108,73
397,4,4:33.0,,Defensive rebound by C. Felício,108,73
398,4,4:28.0,,A. Blakeney misses 2-pt layup from 2 ft (block by C. Boucher),108,73
399,4,4:25.0,Defensive rebound by C. Boucher,,108,73
400,4,4:18.0,Turnover by L. Brown (bad pass),,108,73
401,4,4:11.0,,S. Harrison misses 2-pt jump shot from 15 ft,108,73
402,4,4:08.0,Defensive rebound by C. Boucher,,108,73
403,4,3:59.0,G. Monroe makes 2-pt jump shot from 13 ft (assist by J. Loyd),,110,73
404,4,3:51.0,,S. Harrison misses 2-pt layup from 5 ft (block by C. Boucher),110,73
405,4,3:51.0,,Offensive rebound by Team,110,73
406,4,3:48.0,,A. Blakeney misses 2-pt jump shot from 3 ft,110,73
407,4,3:44.0,Defensive rebound by G. Monroe,,110,73
408,4,3:36.0,Shooting foul by C. Hutchison (drawn by G. Monroe),,110,73
409,4,3:36.0,G. Monroe makes free throw 1 of 2,,111,73
410,4,3:36.0,G. Monroe misses free throw 2 of 2,,111,73
411,4,3:33.0,,Defensive rebound by C. Hutchison,111,73
412,4,3:20.0,,C. Hutchison misses 2-pt jump shot from 17 ft,111,73
413,4,3:15.0,Defensive rebound by J. Loyd,,111,73
414,4,3:06.0,L. Brown makes 2-pt jump shot from 13 ft,,113,73
415,4,2:50.0,,S. Harrison misses 3-pt jump shot from 23 ft (block by L. Brown),113,73
416,4,2:50.0,,Offensive rebound by Team,113,73
417,4,2:48.0,,C. Payne misses 3-pt jump shot from 26 ft,113,73
418,4,2:43.0,Defensive rebound by C. Boucher,,113,73
419,4,2:37.0,C. Boucher misses 2-pt layup from 4 ft,,113,73
420,4,2:37.0,,Defensive rebound by C. Payne,113,73
421,4,2:32.0,,A. Blakeney makes 2-pt dunk at rim (assist by C. Payne),113,75
422,4,2:16.0,Offensive foul by G. Monroe (drawn by C. Felício),,113,75
423,4,2:16.0,Turnover by G. Monroe (offensive foul),,113,75
424,4,2:01.0,,C. Hutchison makes 2-pt jump shot from 8 ft,113,77
425,4,1:50.0,Turnover by L. Brown (bad pass; steal by C. Payne),,113,77
426,4,1:50.0,,S. Harrison makes 2-pt dunk from 1 ft (assist by C. Payne),113,79
427,4,1:41.0,G. Monroe makes 2-pt dunk at rim,,115,79
428,4,1:33.0,,A. Blakeney makes 2-pt dunk at rim (assist by C. Felício),115,81
429,4,1:20.0,C. Boucher makes 2-pt dunk from 1 ft (assist by G. Monroe),,117,81
430,4,1:15.0,,S. Harrison misses 3-pt jump shot from 26 ft,117,81
431,4,1:15.0,Defensive rebound by Team,,117,81
432,4,1:02.0,C. Boucher misses 3-pt jump shot from 26 ft,,117,81
433,4,1:00.0,Offensive rebound by G. Monroe,,117,81
434,4,1:00.0,G. Monroe makes 2-pt layup from 1 ft,,119,81
435,4,0:48.0,,Shooting foul by M. Richardson (drawn by S. Harrison),119,81
436,4,0:48.0,,S. Harrison makes free throw 1 of 2,119,82
437,4,0:48.0,,S. Harrison makes free throw 2 of 2,119,83
438,4,0:32.0,J. Loyd makes 3-pt jump shot from 26 ft,,122,83
439,4,0:19.0,,Shooting foul by G. Monroe (drawn by S. Harrison),122,83
440,4,0:19.0,,S. Harrison misses free throw 1 of 2,122,83
441,4,0:19.0,,Offensive rebound by Team,122,83
442,4,0:19.0,,S. Harrison misses free throw 2 of 2,122,83
443,4,0:16.0,,Offensive rebound by A. Blakeney,122,83
444,4,0:15.0,,Turnover by A. Blakeney (step out of bounds),122,83
