,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
378,4,7:20.0,Defensive rebound by K. Leonard,,96,89
379,4,7:07.0,K. Lowry misses 3-pt jump shot from 26 ft,,96,89
380,4,7:03.0,,Defensive rebound by J. Allen,96,89
381,4,6:45.0,,C. LeVert misses 2-pt jump shot from 14 ft,96,89
382,4,6:42.0,,Offensive rebound by J. Allen,96,89
383,4,6:41.0,,J. Allen makes 2-pt layup from 1 ft,96,91
384,4,6:25.0,P. Siakam misses 2-pt jump shot from 10 ft,,96,91
385,4,6:23.0,,Defensive rebound by J. Allen,96,91
386,4,6:13.0,,D. Russell misses 2-pt jump shot from 12 ft,96,91
387,4,6:10.0,Defensive rebound by K. Leonard,,96,91
388,4,5:57.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by K. Lowry),,99,91
389,4,5:29.0,,J. Dudley makes 2-pt jump shot from 20 ft (assist by C. LeVert),99,93
390,4,5:12.0,S. Ibaka makes 3-pt jump shot from 26 ft,,102,93
391,4,4:52.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by J. Dudley),102,96
392,4,4:22.0,K. Leonard misses 2-pt jump shot from 10 ft,,102,96
393,4,4:20.0,Offensive rebound by S. Ibaka,,102,96
394,4,4:18.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,105,96
395,4,3:59.0,,C. LeVert misses 3-pt jump shot from 24 ft,105,96
396,4,3:56.0,Defensive rebound by F. VanVleet,,105,96
397,4,3:48.0,Shooting foul by D. Russell (drawn by S. Ibaka),,105,96
398,4,3:48.0,S. Ibaka makes free throw 1 of 2,,106,96
399,4,3:48.0,,S. Dinwiddie enters the game for J. Dudley,106,96
400,4,3:48.0,S. Ibaka makes free throw 2 of 2,,107,96
401,4,3:31.0,,S. Dinwiddie misses 2-pt jump shot from 10 ft,107,96
402,4,3:29.0,Defensive rebound by P. Siakam,,107,96
403,4,3:15.0,Shooting foul by C. LeVert (drawn by P. Siakam),,107,96
404,4,3:15.0,Toronto full timeout,,107,96
405,4,3:15.0,,R. Kurucs enters the game for J. Allen,107,96
406,4,3:15.0,P. Siakam misses free throw 1 of 2,,107,96
407,4,3:15.0,Offensive rebound by Team,,107,96
408,4,3:15.0,P. Siakam makes free throw 2 of 2,,108,96
409,4,3:02.0,,J. Harris misses 3-pt jump shot from 25 ft,108,96
410,4,2:58.0,Defensive rebound by P. Siakam,,108,96
411,4,2:52.0,K. Lowry misses 3-pt jump shot from 25 ft,,108,96
412,4,2:49.0,,Defensive rebound by R. Kurucs,108,96
413,4,2:44.0,,D. Russell makes 3-pt jump shot from 25 ft,108,99
414,4,2:14.0,K. Leonard misses 2-pt jump shot from 18 ft,,108,99
415,4,2:10.0,Offensive rebound by P. Siakam,,108,99
416,4,2:10.0,P. Siakam makes 2-pt layup from 1 ft,,110,99
417,4,2:01.0,,D. Russell makes 3-pt jump shot from 26 ft,110,102
418,4,1:36.0,K. Leonard misses 2-pt layup from 2 ft,,110,102
419,4,1:35.0,Offensive rebound by S. Ibaka,,110,102
420,4,1:32.0,S. Ibaka misses 2-pt jump shot from 3 ft,,110,102
421,4,1:30.0,,Defensive rebound by J. Harris,110,102
422,4,1:24.0,,D. Russell makes 3-pt jump shot from 26 ft,110,105
423,4,1:13.0,P. Siakam misses 2-pt layup from 2 ft,,110,105
424,4,1:13.0,Offensive rebound by S. Ibaka,,110,105
425,4,1:12.0,S. Ibaka makes 2-pt layup from 2 ft,,112,105
426,4,1:12.0,,Brooklyn full timeout,112,105
427,4,1:12.0,,D. Carroll enters the game for R. Kurucs,112,105
428,4,1:12.0,,J. Dudley enters the game for C. LeVert,112,105
429,4,1:10.0,,D. Russell misses 3-pt jump shot from 23 ft,112,105
430,4,1:07.0,Defensive rebound by K. Leonard,,112,105
431,4,1:07.0,Personal foul by J. Dudley (drawn by K. Leonard),,112,105
432,4,1:07.0,,R. Hollis-Jefferson enters the game for D. Russell,112,105
433,4,0:51.0,S. Ibaka misses 2-pt jump shot from 17 ft,,112,105
434,4,0:47.0,,Defensive rebound by R. Hollis-Jefferson,112,105
435,4,0:45.0,,J. Harris misses 3-pt jump shot from 26 ft,112,105
436,4,0:41.0,Defensive rebound by F. VanVleet,,112,105
437,4,0:38.0,Turnover by K. Leonard (offensive foul),,112,105
438,4,0:38.0,Offensive foul by K. Leonard (drawn by J. Harris),,112,105
439,4,0:38.0,,D. Russell enters the game for R. Hollis-Jefferson,112,105
440,4,0:35.0,,Turnover by D. Russell (lost ball; steal by F. VanVleet),112,105
441,4,0:34.0,Personal take foul by J. Dudley (drawn by F. VanVleet),,112,105
442,4,0:34.0,F. VanVleet makes free throw 1 of 2,,113,105
443,4,0:34.0,F. VanVleet misses free throw 2 of 2,,113,105
444,4,0:34.0,,Defensive rebound by D. Carroll,113,105
445,4,0:34.0,,Brooklyn full timeout,113,105
446,4,0:32.0,,J. Harris misses 3-pt jump shot from 27 ft,113,105
447,4,0:28.0,Defensive rebound by S. Ibaka,,113,105
448,4,0:26.0,Personal take foul by D. Carroll (drawn by K. Lowry),,113,105
449,4,0:26.0,K. Lowry makes free throw 1 of 2,,114,105
450,4,0:26.0,K. Lowry makes free throw 2 of 2,,115,105
451,4,0:21.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,115,105
452,4,0:18.0,Defensive rebound by K. Lowry,,115,105
