,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
382,4,4:59.0,,Defensive rebound by B. Adebayo,85,100
383,4,4:52.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),85,103
384,4,4:35.0,C. Osman misses 3-pt jump shot from 24 ft,,85,103
385,4,4:34.0,,Defensive rebound by J. Winslow,85,103
386,4,4:18.0,,J. Richardson misses 3-pt jump shot from 25 ft,85,103
387,4,4:17.0,,Offensive rebound by B. Adebayo,85,103
388,4,4:16.0,,B. Adebayo makes 2-pt dunk at rim,85,105
389,4,4:07.0,Cleveland full timeout,,85,105
390,4,4:07.0,J. Blossomgame enters the game for A. Burks,,85,105
391,4,4:07.0,C. Frye enters the game for L. Nance,,85,105
392,4,4:07.0,J. Jones enters the game for C. Osman,,85,105
393,4,3:52.0,C. Sexton makes 3-pt jump shot from 26 ft (assist by J. Jones),,88,105
394,4,3:38.0,,J. Winslow makes 2-pt jump shot from 5 ft,88,107
395,4,3:26.0,Shooting foul by B. Adebayo (drawn by J. Blossomgame),,88,107
396,4,3:26.0,J. Blossomgame makes free throw 1 of 2,,89,107
397,4,3:26.0,J. Blossomgame makes free throw 2 of 2,,90,107
398,4,3:10.0,,J. Richardson misses 3-pt jump shot from 23 ft,90,107
399,4,3:09.0,Defensive rebound by C. Sexton,,90,107
400,4,3:07.0,Personal take foul by J. Winslow (drawn by C. Sexton),,90,107
401,4,3:00.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by C. Sexton),,93,107
402,4,2:42.0,,J. Winslow makes 2-pt jump shot from 19 ft,93,109
403,4,2:29.0,Def 3 sec tech foul by Team,,93,109
404,4,2:29.0,J. Clarkson makes technical free throw,,94,109
405,4,2:24.0,J. Clarkson misses 3-pt jump shot from 27 ft,,94,109
406,4,2:20.0,,Defensive rebound by R. McGruder,94,109
407,4,2:11.0,,J. Richardson makes 2-pt layup from 3 ft (assist by K. Olynyk),94,111
408,4,2:02.0,C. Sexton misses 3-pt jump shot from 27 ft,,94,111
409,4,2:01.0,,Defensive rebound by J. Winslow,94,111
410,4,1:39.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by K. Olynyk),94,114
411,4,1:31.0,J. Blossomgame misses 3-pt jump shot from 25 ft,,94,114
412,4,1:30.0,,Defensive rebound by B. Adebayo,94,114
413,4,1:10.0,,J. Winslow makes 2-pt jump shot from 17 ft,94,116
414,4,1:05.0,Turnover by C. Sexton (bad pass; steal by J. Winslow),,94,116
415,4,0:59.0,,K. Olynyk makes 2-pt layup from 4 ft (assist by J. Richardson),94,118
416,4,0:55.0,Personal take foul by R. McGruder (drawn by J. Clarkson),,94,118
417,4,0:55.0,,T. Johnson enters the game for J. Richardson,94,118
418,4,0:55.0,,D. Jones enters the game for J. Winslow,94,118
419,4,0:39.0,J. Blossomgame misses 2-pt jump shot from 7 ft,,94,118
420,4,0:37.0,,Defensive rebound by D. Jones,94,118
421,4,0:17.0,,R. McGruder misses 3-pt jump shot from 25 ft,94,118
422,4,0:13.0,Defensive rebound by J. Blossomgame,,94,118
