,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
384,4,8:08.0,I. Shumpert enters the game for B. Bogdanović,,85,97
385,4,8:08.0,,Memphis full timeout,85,97
386,4,8:06.0,,Turnover by Team (shot clock),85,97
387,4,8:01.0,Personal foul by K. Anderson (drawn by D. Fox),,85,97
388,4,8:01.0,,M. Conley enters the game for K. Anderson,85,97
389,4,8:01.0,,J. Jackson enters the game for S. Mack,85,97
390,4,7:55.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Fox),,87,97
391,4,7:33.0,,M. Gasol makes 2-pt hook shot from 8 ft,87,99
392,4,7:27.0,Personal foul by M. Conley (drawn by D. Fox),,87,99
393,4,7:23.0,Offensive foul by M. Bagley (drawn by M. Gasol),,87,99
394,4,7:23.0,Turnover by M. Bagley (offensive foul),,87,99
395,4,6:58.0,,M. Brooks misses 3-pt jump shot from 27 ft,87,99
396,4,6:53.0,Defensive rebound by I. Shumpert,,87,99
397,4,6:47.0,T. Williams makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,90,99
398,4,6:32.0,,M. Conley makes 2-pt layup at rim,90,101
399,4,6:25.0,D. Fox makes 2-pt jump shot from 12 ft,,92,101
400,4,5:58.0,,M. Gasol misses 3-pt jump shot from 27 ft,92,101
401,4,5:55.0,Defensive rebound by I. Shumpert,,92,101
402,4,5:51.0,T. Williams makes 3-pt jump shot from 25 ft (assist by D. Fox),,95,101
403,4,5:49.0,,Memphis full timeout,95,101
404,4,5:49.0,,S. Mack enters the game for M. Brooks,95,101
405,4,5:49.0,,G. Temple enters the game for W. Selden,95,101
406,4,5:31.0,,G. Temple makes 2-pt jump shot from 14 ft,95,103
407,4,5:20.0,Turnover by D. Fox (bad pass; steal by G. Temple),,95,103
408,4,5:13.0,,J. Jackson makes 2-pt dunk at rim (assist by M. Gasol),95,105
409,4,4:56.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Fox),,97,105
410,4,4:56.0,Shooting foul by J. Jackson (drawn by W. Cauley-Stein),,97,105
411,4,4:56.0,,K. Anderson enters the game for J. Jackson,97,105
412,4,4:56.0,W. Cauley-Stein misses free throw 1 of 1,,97,105
413,4,4:56.0,,Defensive rebound by G. Temple,97,105
414,4,4:31.0,,M. Gasol misses 3-pt jump shot from 27 ft,97,105
415,4,4:26.0,Defensive rebound by T. Williams,,97,105
416,4,4:23.0,T. Williams misses 3-pt jump shot from 27 ft,,97,105
417,4,4:19.0,,Defensive rebound by K. Anderson,97,105
418,4,4:07.0,,M. Gasol makes 2-pt layup from 1 ft (assist by S. Mack),97,107
419,4,4:01.0,Shooting foul by S. Mack (drawn by D. Fox),,97,107
420,4,4:01.0,D. Fox misses free throw 1 of 2,,97,107
421,4,4:01.0,Offensive rebound by Team,,97,107
422,4,4:01.0,D. Fox makes free throw 2 of 2,,98,107
423,4,3:51.0,,Turnover by S. Mack (lost ball; steal by D. Fox),98,107
424,4,3:47.0,T. Williams makes 2-pt dunk at rim (assist by D. Fox),,100,107
425,4,3:29.0,,Personal foul by I. Shumpert (drawn by M. Gasol),100,107
426,4,3:29.0,N. Bjelica enters the game for M. Bagley,,100,107
427,4,3:16.0,,M. Conley misses 2-pt jump shot from 19 ft,100,107
428,4,3:14.0,Defensive rebound by W. Cauley-Stein,,100,107
429,4,3:12.0,Sacramento full timeout,,100,107
430,4,3:06.0,D. Fox misses 3-pt jump shot from 26 ft,,100,107
431,4,3:02.0,,Defensive rebound by M. Gasol,100,107
432,4,2:42.0,,K. Anderson misses 2-pt layup from 5 ft,100,107
433,4,2:38.0,Defensive rebound by T. Williams,,100,107
434,4,2:32.0,I. Shumpert misses 3-pt jump shot from 26 ft,,100,107
435,4,2:28.0,Offensive rebound by W. Cauley-Stein,,100,107
436,4,2:24.0,Shooting foul by G. Temple (drawn by D. Fox),,100,107
437,4,2:24.0,D. Fox makes free throw 1 of 2,,101,107
438,4,2:24.0,D. Fox makes free throw 2 of 2,,102,107
439,4,2:07.0,,S. Mack misses 3-pt jump shot from 27 ft,102,107
440,4,2:04.0,Defensive rebound by T. Williams,,102,107
441,4,1:55.0,D. Fox makes 2-pt jump shot from 21 ft,,104,107
442,4,1:41.0,,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),104,109
443,4,1:41.0,,Shooting foul by W. Cauley-Stein (drawn by M. Gasol),104,109
444,4,1:41.0,,M. Gasol makes free throw 1 of 1,104,110
445,4,1:28.0,D. Fox misses 3-pt jump shot from 26 ft,,104,110
446,4,1:25.0,Offensive rebound by W. Cauley-Stein,,104,110
447,4,1:16.0,I. Shumpert misses 2-pt jump shot from 20 ft,,104,110
448,4,1:12.0,,Defensive rebound by M. Gasol,104,110
449,4,0:56.0,,Turnover by M. Conley (lost ball; steal by W. Cauley-Stein),104,110
450,4,0:52.0,Turnover by T. Williams (step out of bounds),,104,110
451,4,0:34.0,,Shooting foul by I. Shumpert (drawn by M. Gasol),104,110
452,4,0:34.0,B. Hield enters the game for I. Shumpert,,104,110
453,4,0:34.0,,M. Gasol makes free throw 1 of 2,104,111
454,4,0:34.0,,M. Gasol makes free throw 2 of 2,104,112
455,4,0:24.0,Turnover by D. Fox (lost ball; steal by S. Mack),,104,112
456,4,0:00.0,,Turnover by Team (shot clock),104,112
