,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,NEW ORLEANS_ACTION,LA LAKERS_SCORE,NEW ORLEANS_SCORE
381,4,8:54.0,L. James enters the game for B. Ingram,,91,108
382,4,8:54.0,K. Kuzma enters the game for J. McGee,,91,108
383,4,8:47.0,Personal foul by S. Johnson (drawn by L. James),,91,108
384,4,8:35.0,K. Kuzma makes 2-pt jump shot from 5 ft (assist by L. Stephenson),,93,108
385,4,8:21.0,,Personal foul by R. Rondo (drawn by C. Diallo),93,108
386,4,8:09.0,,Turnover by E. Payton (bad pass; steal by L. James),93,108
387,4,8:08.0,Personal foul by I. Clark (drawn by L. James),,93,108
388,4,8:08.0,,J. Holiday enters the game for F. Jackson,93,108
389,4,8:01.0,L. Stephenson makes 2-pt layup from 3 ft (assist by K. Kuzma),,95,108
390,4,7:43.0,,Turnover by E. Payton (bad pass; steal by R. Rondo),95,108
391,4,7:41.0,Turnover by R. Rondo (lost ball; steal by I. Clark),,95,108
392,4,7:32.0,,J. Holiday makes 3-pt jump shot from 25 ft,95,111
393,4,7:20.0,Offensive foul by L. Stephenson (drawn by E. Payton),,95,111
394,4,7:20.0,Turnover by L. Stephenson (offensive foul),,95,111
395,4,7:20.0,Technical foul by L. Stephenson,,95,111
396,4,7:20.0,,I. Clark makes technical free throw,95,112
397,4,7:20.0,,J. Randle enters the game for C. Diallo,95,112
398,4,7:20.0,,K. Williams enters the game for S. Johnson,95,112
399,4,7:06.0,,J. Holiday makes 3-pt jump shot from 24 ft,95,115
400,4,6:52.0,R. Rondo makes 2-pt jump shot from 21 ft (assist by L. James),,97,115
401,4,6:41.0,Violation by Team (kicked ball),,97,115
402,4,6:41.0,,F. Jackson enters the game for E. Payton,97,115
403,4,6:29.0,,F. Jackson misses 3-pt jump shot from 23 ft,97,115
404,4,6:24.0,,Offensive rebound by J. Randle,97,115
405,4,6:24.0,,Turnover by I. Clark (step out of bounds),97,115
406,4,6:19.0,K. Kuzma makes 2-pt dunk from 1 ft (assist by L. James),,99,115
407,4,5:59.0,,J. Holiday misses 3-pt jump shot from 26 ft,99,115
408,4,5:56.0,Defensive rebound by L. Stephenson,,99,115
409,4,5:46.0,K. Kuzma misses 3-pt jump shot from 23 ft,,99,115
410,4,5:44.0,,Defensive rebound by F. Jackson,99,115
411,4,5:40.0,,New Orleans full timeout,99,115
412,4,5:40.0,B. Ingram enters the game for L. Stephenson,,99,115
413,4,5:23.0,,J. Randle makes 2-pt layup from 2 ft,99,117
414,4,5:02.0,Shooting foul by F. Jackson (drawn by L. James),,99,117
415,4,5:02.0,L. James makes free throw 1 of 2,,100,117
416,4,5:02.0,J. Hart enters the game for K. Kuzma,,100,117
417,4,5:02.0,L. James misses free throw 2 of 2,,100,117
418,4,5:00.0,,Defensive rebound by J. Randle,100,117
419,4,4:49.0,,F. Jackson misses 3-pt jump shot from 24 ft,100,117
420,4,4:45.0,Defensive rebound by L. James,,100,117
421,4,4:35.0,L. James makes 2-pt layup from 2 ft,,102,117
422,4,4:25.0,,Personal foul by R. Bullock (drawn by J. Holiday),102,117
423,4,4:25.0,,E. Payton enters the game for F. Jackson,102,117
424,4,4:17.0,,I. Clark makes 2-pt layup from 3 ft (assist by E. Payton),102,119
425,4,3:53.0,B. Ingram makes 2-pt layup from 2 ft (assist by L. James),,104,119
426,4,3:34.0,,Turnover by J. Randle (bad pass; steal by J. Hart),104,119
427,4,3:23.0,J. Hart misses 2-pt layup from 1 ft,,104,119
428,4,3:20.0,,Defensive rebound by K. Williams,104,119
429,4,3:18.0,,Shooting foul by B. Ingram (drawn by J. Randle),104,119
430,4,3:18.0,,New Orleans full timeout,104,119
431,4,3:18.0,LA Lakers full timeout,,104,119
432,4,3:18.0,,J. Randle makes free throw 1 of 2,104,120
433,4,3:18.0,,J. Randle makes free throw 2 of 2,104,121
434,4,3:05.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by L. James),,107,121
435,4,2:39.0,,J. Holiday makes 2-pt layup from 1 ft,107,123
436,4,2:27.0,Personal foul by E. Payton (drawn by R. Bullock),,107,123
437,4,2:27.0,R. Bullock makes free throw 1 of 2,,108,123
438,4,2:27.0,K. Caldwell-Pope enters the game for R. Rondo,,108,123
439,4,2:27.0,R. Bullock makes free throw 2 of 2,,109,123
440,4,2:03.0,,I. Clark makes 3-pt jump shot from 23 ft (assist by K. Williams),109,126
441,4,1:39.0,R. Bullock makes 3-pt jump shot from 24 ft (assist by L. James),,112,126
442,4,1:39.0,,New Orleans full timeout,112,126
443,4,1:39.0,A. Caruso enters the game for R. Bullock,,112,126
444,4,1:39.0,M. Wagner enters the game for L. James,,112,126
445,4,1:16.0,,K. Williams makes 2-pt layup from 1 ft (assist by J. Holiday),112,128
446,4,1:01.0,B. Ingram makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),,115,128
447,4,0:47.0,,Personal foul by B. Ingram (drawn by J. Randle),115,128
448,4,0:39.0,,Turnover by E. Payton (bad pass),115,128
449,4,0:29.0,Turnover by K. Caldwell-Pope (back court),,115,128
450,4,0:29.0,,C. Diallo enters the game for J. Holiday,115,128
451,4,0:29.0,,F. Jackson enters the game for J. Randle,115,128
452,4,0:05.0,,Turnover by Team (shot clock),115,128
453,4,0:02.0,B. Ingram misses 3-pt jump shot from 28 ft,,115,128
454,4,0:02.0,,Defensive rebound by C. Diallo,115,128
