,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
384,4,2:47.0,J. Wall misses 2-pt layup at rim,,93,98
385,4,2:44.0,,Defensive rebound by A. Drummond,93,98
386,4,2:32.0,,Personal foul by M. Morris (drawn by A. Drummond),93,98
387,4,2:32.0,,A. Drummond makes free throw 1 of 2,93,99
388,4,2:32.0,,A. Drummond makes free throw 2 of 2,93,100
389,4,2:22.0,M. Morris misses 3-pt jump shot from 23 ft,,93,100
390,4,2:17.0,,Defensive rebound by B. Brown,93,100
391,4,2:10.0,,Offensive foul by R. Jackson (drawn by T. Ariza),93,100
392,4,2:10.0,,Turnover by R. Jackson (offensive foul),93,100
393,4,2:10.0,,Violation by Team (delay of game),93,100
394,4,2:00.0,Turnover by J. Wall (bad pass; steal by B. Griffin),,93,100
395,4,1:47.0,,A. Drummond misses 2-pt hook shot from 4 ft,93,100
396,4,1:47.0,Defensive rebound by T. Ariza,,93,100
397,4,1:47.0,Personal foul by A. Drummond (drawn by T. Ariza),,93,100
398,4,1:39.0,T. Ariza misses 2-pt layup at rim,,93,100
399,4,1:36.0,,Defensive rebound by B. Brown,93,100
400,4,1:22.0,,Turnover by R. Bullock (bad pass; steal by T. Ariza),93,100
401,4,1:17.0,B. Beal misses 3-pt jump shot from 26 ft,,93,100
402,4,1:14.0,,Defensive rebound by A. Drummond,93,100
403,4,1:14.0,,Detroit full timeout,93,100
404,4,1:08.0,,Turnover by R. Jackson (lost ball; steal by B. Beal),93,100
405,4,1:05.0,B. Beal misses 3-pt jump shot from 26 ft,,93,100
406,4,1:04.0,,Defensive rebound by R. Bullock,93,100
407,4,1:01.0,,Shooting foul by M. Morris (drawn by R. Jackson),93,100
408,4,1:01.0,,R. Jackson makes free throw 1 of 2,93,101
409,4,1:01.0,,R. Jackson makes free throw 2 of 2,93,102
410,4,1:01.0,Washington full timeout,,93,102
411,4,0:49.0,T. Satoranský misses 3-pt jump shot from 27 ft (block by B. Griffin),,93,102
412,4,0:45.0,,Defensive rebound by R. Bullock,93,102
413,4,0:44.0,,B. Griffin makes 2-pt dunk from 1 ft (assist by R. Bullock),93,104
414,4,0:38.0,J. Wall misses 3-pt jump shot from 26 ft,,93,104
415,4,0:35.0,,Defensive rebound by A. Drummond,93,104
416,4,0:29.0,,Personal foul by T. Satoranský (drawn by R. Jackson),93,104
417,4,0:29.0,,R. Jackson makes free throw 1 of 2,93,105
418,4,0:29.0,T. Brown enters the game for B. Beal,,93,105
419,4,0:29.0,T. Bryant enters the game for M. Morris,,93,105
420,4,0:29.0,C. Randle enters the game for J. Wall,,93,105
421,4,0:29.0,,R. Jackson makes free throw 2 of 2,93,106
422,4,0:21.0,T. Bryant makes 2-pt layup from 1 ft (assist by T. Brown),,95,106
