,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,ATLANTA_ACTION,MEMPHIS_SCORE,ATLANTA_SCORE
383,4,8:52.0,,Loose ball foul by D. Dedmon (drawn by T. Dorsey),92,116
384,4,8:37.0,J. Valančiūnas makes 2-pt jump shot from 11 ft (assist by C. Parsons),,94,116
385,4,8:27.0,,Personal foul by I. Rabb (drawn by T. Young),94,116
386,4,8:17.0,,T. Young makes 2-pt jump shot from 14 ft,94,118
387,4,7:52.0,C. Parsons misses 3-pt jump shot from 26 ft,,94,118
388,4,7:47.0,,Defensive rebound by T. Young,94,118
389,4,7:44.0,,K. Huerter misses 3-pt jump shot from 26 ft,94,118
390,4,7:41.0,Defensive rebound by C. Parsons,,94,118
391,4,7:37.0,M. Conley misses 3-pt jump shot from 23 ft,,94,118
392,4,7:33.0,,Defensive rebound by T. Young,94,118
393,4,7:31.0,,Shooting foul by M. Conley (drawn by T. Young),94,118
394,4,7:31.0,,T. Young makes free throw 1 of 2,94,119
395,4,7:31.0,A. Bradley enters the game for T. Dorsey,,94,119
396,4,7:31.0,J. Holiday enters the game for C. Parsons,,94,119
397,4,7:31.0,,T. Young makes free throw 2 of 2,94,120
398,4,7:20.0,Shooting foul by T. Young (drawn by M. Conley),,94,120
399,4,7:20.0,M. Conley misses free throw 1 of 2,,94,120
400,4,7:20.0,Offensive rebound by Team,,94,120
401,4,7:20.0,M. Conley makes free throw 2 of 2,,95,120
402,4,7:10.0,,T. Prince makes 2-pt layup from 2 ft,95,122
403,4,6:54.0,A. Bradley misses 3-pt jump shot from 25 ft,,95,122
404,4,6:50.0,Offensive rebound by I. Rabb,,95,122
405,4,6:48.0,I. Rabb misses 2-pt jump shot from 2 ft,,95,122
406,4,6:47.0,,Defensive rebound by D. Dedmon,95,122
407,4,6:36.0,,D. Dedmon makes 2-pt hook shot at rim (assist by J. Collins),95,124
408,4,6:22.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by M. Conley),,97,124
409,4,6:16.0,,Atlanta full timeout,97,124
410,4,6:16.0,B. Caboclo enters the game for A. Bradley,,97,124
411,4,6:16.0,T. Dorsey enters the game for M. Conley,,97,124
412,4,6:16.0,C. Miles enters the game for J. Holiday,,97,124
413,4,6:16.0,D. Wright enters the game for J. Valančiūnas,,97,124
414,4,6:16.0,,J. Adams enters the game for J. Collins,97,124
415,4,6:16.0,,J. Anderson enters the game for D. Dedmon,97,124
416,4,6:16.0,,K. Bazemore enters the game for K. Huerter,97,124
417,4,6:16.0,,D. Bembry enters the game for T. Prince,97,124
418,4,6:16.0,,A. Len enters the game for T. Young,97,124
419,4,6:00.0,,D. Bembry misses 2-pt layup from 1 ft,97,124
420,4,5:57.0,Defensive rebound by B. Caboclo,,97,124
421,4,5:37.0,D. Wright misses 2-pt jump shot from 9 ft,,97,124
422,4,5:33.0,,Defensive rebound by A. Len,97,124
423,4,5:20.0,,A. Len misses 3-pt jump shot from 25 ft,97,124
424,4,5:16.0,Defensive rebound by C. Miles,,97,124
425,4,5:07.0,I. Rabb misses 2-pt jump shot from 20 ft,,97,124
426,4,5:03.0,,Defensive rebound by J. Anderson,97,124
427,4,4:50.0,,K. Bazemore misses 3-pt jump shot from 23 ft,97,124
428,4,4:47.0,Defensive rebound by T. Dorsey,,97,124
429,4,4:44.0,Personal foul by K. Bazemore (drawn by I. Rabb),,97,124
430,4,4:39.0,D. Wright misses 2-pt layup from 2 ft (block by K. Bazemore),,97,124
431,4,4:36.0,Offensive rebound by D. Wright,,97,124
432,4,4:33.0,Turnover by T. Dorsey (traveling),,97,124
433,4,4:18.0,,J. Adams misses 3-pt jump shot from 24 ft,97,124
434,4,4:15.0,Defensive rebound by I. Rabb,,97,124
435,4,4:07.0,C. Miles makes 2-pt jump shot from 2 ft (assist by D. Wright),,99,124
436,4,3:53.0,,J. Anderson misses 2-pt layup from 4 ft,99,124
437,4,3:48.0,,Offensive rebound by J. Anderson,99,124
438,4,3:48.0,,J. Anderson makes 2-pt layup at rim,99,126
439,4,3:39.0,T. Dorsey misses 2-pt layup at rim (block by A. Len),,99,126
440,4,3:39.0,Offensive rebound by Team,,99,126
441,4,3:39.0,,B. Johnson enters the game for K. Bazemore,99,126
442,4,3:39.0,,T. Zeller enters the game for A. Len,99,126
443,4,3:31.0,C. Miles makes 2-pt layup from 3 ft (assist by B. Caboclo),,101,126
444,4,3:07.0,,J. Adams makes 2-pt jump shot from 5 ft (assist by T. Zeller),101,128
445,4,2:49.0,Shooting foul by J. Adams (drawn by D. Wright),,101,128
446,4,2:49.0,Memphis full timeout,,101,128
447,4,2:49.0,D. Wright makes free throw 1 of 2,,102,128
448,4,2:49.0,D. Wright misses free throw 2 of 2,,102,128
449,4,2:46.0,,Defensive rebound by T. Zeller,102,128
450,4,2:42.0,,B. Johnson misses 2-pt layup from 1 ft,102,128
451,4,2:41.0,Defensive rebound by Team,,102,128
452,4,2:21.0,Shooting foul by T. Zeller (drawn by I. Rabb),,102,128
453,4,2:21.0,I. Rabb makes free throw 1 of 2,,103,128
454,4,2:21.0,I. Rabb makes free throw 2 of 2,,104,128
455,4,2:09.0,,J. Anderson makes 2-pt jump shot from 7 ft,104,130
456,4,2:00.0,I. Rabb misses 3-pt jump shot from 26 ft,,104,130
457,4,1:49.0,,Defensive rebound by J. Adams,104,130
458,4,1:40.0,,Turnover by D. Bembry (bad pass; steal by I. Rabb),104,130
459,4,1:36.0,Turnover by B. Caboclo (bad pass; steal by J. Anderson),,104,130
460,4,1:30.0,,Shooting foul by I. Rabb (drawn by B. Johnson),104,130
461,4,1:30.0,,B. Johnson makes free throw 1 of 2,104,131
462,4,1:30.0,,B. Johnson makes free throw 2 of 2,104,132
463,4,1:19.0,C. Miles misses 3-pt jump shot from 25 ft,,104,132
464,4,1:17.0,,Defensive rebound by T. Zeller,104,132
465,4,1:07.0,,J. Anderson misses 3-pt jump shot from 27 ft,104,132
466,4,1:05.0,Defensive rebound by Team,,104,132
467,4,1:05.0,,Loose ball foul by T. Zeller (drawn by I. Rabb),104,132
468,4,1:05.0,I. Rabb makes free throw 1 of 2,,105,132
469,4,1:05.0,I. Rabb makes free throw 2 of 2,,106,132
470,4,0:52.0,,B. Johnson misses 2-pt jump shot from 17 ft,106,132
471,4,0:49.0,Defensive rebound by D. Wright,,106,132
472,4,0:41.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by I. Rabb),,109,132
473,4,0:31.0,,J. Anderson misses 3-pt jump shot from 25 ft (block by D. Wright),109,132
474,4,0:27.0,Defensive rebound by B. Caboclo,,109,132
475,4,0:26.0,D. Wright makes 2-pt layup from 1 ft (assist by B. Caboclo),,111,132
476,4,0:01.0,,Turnover by Team (shot clock),111,132
