,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
384,4,6:12.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by J. Randle),,90,94
385,4,5:50.0,,G. Harris misses 2-pt jump shot from 17 ft,90,94
386,4,5:47.0,Defensive rebound by J. Randle,,90,94
387,4,5:44.0,Turnover by J. Randle (bad pass),,90,94
388,4,5:30.0,,J. Murray misses 2-pt jump shot from 24 ft,90,94
389,4,5:26.0,Defensive rebound by J. Randle,,90,94
390,4,5:20.0,N. Mirotić makes 2-pt layup from 3 ft (assist by T. Frazier),,92,94
391,4,5:20.0,,Denver full timeout,92,94
392,4,5:05.0,,P. Millsap misses 2-pt jump shot from 6 ft,92,94
393,4,5:02.0,Defensive rebound by T. Frazier,,92,94
394,4,4:50.0,N. Mirotić misses 3-pt jump shot from 25 ft,,92,94
395,4,4:48.0,,Defensive rebound by N. Jokić,92,94
396,4,4:40.0,,G. Harris misses 2-pt layup from 9 ft (block by J. Holiday),92,94
397,4,4:40.0,Defensive rebound by Team,,92,94
398,4,4:31.0,Offensive foul by J. Holiday (drawn by N. Jokić),,92,94
399,4,4:31.0,Turnover by J. Holiday (offensive foul),,92,94
400,4,4:27.0,,M. Beasley misses 3-pt jump shot from 22 ft,92,94
401,4,4:23.0,Defensive rebound by N. Mirotić,,92,94
402,4,4:14.0,F. Jackson misses 2-pt jump shot from 6 ft,,92,94
403,4,4:13.0,,Defensive rebound by N. Jokić,92,94
404,4,4:02.0,,J. Murray makes 2-pt jump shot from 5 ft (assist by N. Jokić),92,96
405,4,3:50.0,J. Holiday makes 2-pt layup from 2 ft,,94,96
406,4,3:32.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by N. Jokić),94,99
407,4,3:31.0,New Orleans full timeout,,94,99
408,4,3:20.0,Turnover by J. Randle (lost ball; steal by G. Harris),,94,99
409,4,3:10.0,,M. Beasley makes 2-pt layup from 2 ft (assist by N. Jokić),94,101
410,4,2:57.0,Turnover by J. Holiday (lost ball; steal by J. Murray),,94,101
411,4,2:53.0,,P. Millsap makes 2-pt dunk from 1 ft (assist by G. Harris),94,103
412,4,2:53.0,New Orleans full timeout,,94,103
413,4,2:53.0,E. Moore enters the game for T. Frazier,,94,103
414,4,2:40.0,Shooting foul by N. Jokić (drawn by J. Randle),,94,103
415,4,2:40.0,J. Randle misses free throw 1 of 2,,94,103
416,4,2:40.0,Offensive rebound by Team,,94,103
417,4,2:40.0,J. Randle misses free throw 2 of 2,,94,103
418,4,2:38.0,,Defensive rebound by M. Beasley,94,103
419,4,2:26.0,,Offensive foul by J. Murray (drawn by F. Jackson),94,103
420,4,2:26.0,,Turnover by J. Murray (offensive foul),94,103
421,4,2:12.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Randle),,97,103
422,4,1:51.0,,G. Harris makes 2-pt jump shot from 11 ft,97,105
423,4,1:42.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Randle),,100,105
424,4,1:32.0,,Shooting foul by J. Randle (drawn by N. Jokić),100,105
425,4,1:32.0,,N. Jokić makes free throw 1 of 2,100,106
426,4,1:32.0,,N. Jokić makes free throw 2 of 2,100,107
427,4,1:24.0,E. Moore makes 2-pt jump shot from 8 ft (assist by F. Jackson),,102,107
428,4,1:03.0,,Turnover by J. Murray (lost ball; steal by F. Jackson),102,107
429,4,1:01.0,F. Jackson makes 2-pt layup from 2 ft,,104,107
430,4,0:48.0,,G. Harris misses 3-pt jump shot from 25 ft,104,107
431,4,0:44.0,,Offensive rebound by Team,104,107
432,4,0:44.0,Loose ball foul by J. Randle (drawn by P. Millsap),,104,107
433,4,0:44.0,,P. Millsap makes free throw 1 of 2,104,108
434,4,0:44.0,,T. Craig enters the game for N. Jokić,104,108
435,4,0:44.0,,P. Millsap makes free throw 2 of 2,104,109
436,4,0:38.0,Turnover by N. Mirotić (lost ball; steal by G. Harris),,104,109
437,4,0:29.0,,Personal take foul by J. Randle (drawn by G. Harris),104,109
438,4,0:29.0,,G. Harris misses free throw 1 of 2,104,109
439,4,0:29.0,,Offensive rebound by Team,104,109
440,4,0:29.0,,G. Harris makes free throw 2 of 2,104,110
441,4,0:24.0,J. Holiday makes 2-pt dunk from 1 ft,,106,110
442,4,0:24.0,,Denver full timeout,106,110
443,4,0:24.0,S. Hill enters the game for J. Randle,,106,110
444,4,0:24.0,,N. Jokić enters the game for T. Craig,106,110
445,4,0:22.0,,G. Harris makes 2-pt layup from 2 ft (assist by P. Millsap),106,112
446,4,0:16.0,N. Mirotić misses 3-pt jump shot from 28 ft,,106,112
447,4,0:13.0,,Defensive rebound by P. Millsap,106,112
448,4,0:13.0,,Personal take foul by J. Holiday (drawn by P. Millsap),106,112
449,4,0:13.0,J. Randle enters the game for J. Holiday,,106,112
450,4,0:13.0,,P. Millsap makes free throw 1 of 2,106,113
451,4,0:13.0,,T. Craig enters the game for N. Jokić,106,113
452,4,0:13.0,,P. Millsap makes free throw 2 of 2,106,114
453,4,0:13.0,New Orleans full timeout,,106,114
454,4,0:07.0,J. Randle makes 2-pt layup from 3 ft (assist by S. Hill),,108,114
455,4,0:04.0,,Personal take foul by F. Jackson (drawn by J. Murray),108,114
456,4,0:04.0,,J. Murray makes free throw 1 of 2,108,115
457,4,0:04.0,,J. Murray makes free throw 2 of 2,108,116
458,4,0:01.0,F. Jackson makes 3-pt jump shot from 24 ft (assist by J. Randle),,111,116
