,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
388,4,8:34.0,T. Thompson enters the game for A. Žižić,,87,97
389,4,8:34.0,,K. Lowry enters the game for N. Powell,87,97
390,4,8:34.0,C. Sexton makes free throw 1 of 1,,88,97
391,4,8:12.0,,S. Ibaka misses 2-pt hook shot from 4 ft,88,97
392,4,8:10.0,Defensive rebound by T. Thompson,,88,97
393,4,8:05.0,Offensive foul by T. Thompson (drawn by K. Leonard),,88,97
394,4,8:05.0,Turnover by T. Thompson (offensive foul),,88,97
395,4,7:54.0,,K. Leonard misses 2-pt layup from 1 ft,88,97
396,4,7:51.0,Defensive rebound by C. Osman,,88,97
397,4,7:40.0,C. Sexton misses 2-pt jump shot from 20 ft,,88,97
398,4,7:37.0,,Defensive rebound by S. Ibaka,88,97
399,4,7:32.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by F. VanVleet),88,100
400,4,7:29.0,Cleveland full timeout,,88,100
401,4,7:29.0,G. Hill enters the game for C. Sexton,,88,100
402,4,7:29.0,,D. Green enters the game for C. Miles,88,100
403,4,7:14.0,Turnover by C. Osman (lost ball; steal by K. Lowry),,88,100
404,4,7:09.0,,Turnover by K. Lowry (bad pass; steal by C. Osman),88,100
405,4,7:05.0,K. Love makes 2-pt layup from 2 ft (assist by G. Hill),,90,100
406,4,6:47.0,,Shooting foul by J. Clarkson (drawn by S. Ibaka),90,100
407,4,6:47.0,,S. Ibaka makes free throw 1 of 2,90,101
408,4,6:47.0,,S. Ibaka makes free throw 2 of 2,90,102
409,4,6:34.0,G. Hill misses 2-pt layup from 2 ft (block by S. Ibaka),,90,102
410,4,6:32.0,,Defensive rebound by K. Leonard,90,102
411,4,6:27.0,,K. Leonard misses 2-pt layup from 2 ft,90,102
412,4,6:23.0,,Offensive rebound by S. Ibaka,90,102
413,4,6:23.0,,S. Ibaka makes 2-pt layup at rim,90,104
414,4,6:20.0,K. Love makes 2-pt jump shot from 23 ft (assist by C. Osman),,92,104
415,4,6:20.0,Shooting foul by D. Green (drawn by K. Love),,92,104
416,4,6:20.0,R. Hood enters the game for J. Clarkson,,92,104
417,4,6:20.0,,J. Valančiūnas enters the game for S. Ibaka,92,104
418,4,6:20.0,K. Love makes free throw 1 of 1,,93,104
419,4,6:01.0,,K. Lowry makes 2-pt jump shot from 4 ft,93,106
420,4,5:50.0,G. Hill misses 2-pt jump shot from 18 ft,,93,106
421,4,5:48.0,,Defensive rebound by K. Leonard,93,106
422,4,5:38.0,,K. Leonard misses 2-pt jump shot from 4 ft,93,106
423,4,5:36.0,Defensive rebound by T. Thompson,,93,106
424,4,5:25.0,Personal foul by K. Leonard (drawn by K. Love),,93,106
425,4,5:25.0,K. Love misses free throw 1 of 2,,93,106
426,4,5:25.0,Offensive rebound by Team,,93,106
427,4,5:25.0,K. Love misses free throw 2 of 2,,93,106
428,4,5:22.0,,Defensive rebound by J. Valančiūnas,93,106
429,4,5:00.0,,J. Valančiūnas misses 2-pt jump shot from 15 ft,93,106
430,4,4:57.0,Defensive rebound by C. Osman,,93,106
431,4,4:54.0,Shooting foul by J. Valančiūnas (drawn by C. Osman),,93,106
432,4,4:54.0,C. Osman makes free throw 1 of 2,,94,106
433,4,4:54.0,J. Clarkson enters the game for T. Thompson,,94,106
434,4,4:54.0,,S. Ibaka enters the game for J. Valančiūnas,94,106
435,4,4:54.0,C. Osman makes free throw 2 of 2,,95,106
436,4,4:38.0,,F. VanVleet misses 3-pt jump shot from 25 ft,95,106
437,4,4:34.0,Defensive rebound by C. Osman,,95,106
438,4,4:26.0,K. Love misses 3-pt jump shot from 22 ft,,95,106
439,4,4:24.0,Offensive rebound by G. Hill,,95,106
440,4,4:21.0,K. Love misses 2-pt jump shot from 3 ft (block by D. Green),,95,106
441,4,4:21.0,Offensive rebound by Team,,95,106
442,4,4:18.0,G. Hill makes 2-pt layup from 1 ft (assist by R. Hood),,97,106
443,4,4:07.0,,K. Lowry misses 2-pt jump shot from 3 ft,97,106
444,4,4:07.0,,Offensive rebound by Team,97,106
445,4,4:07.0,Loose ball foul by K. Love (drawn by K. Lowry),,97,106
446,4,4:07.0,Technical foul by K. Love,,97,106
447,4,4:07.0,,K. Lowry makes technical free throw,97,107
448,4,4:03.0,,Shooting foul by K. Love (drawn by F. VanVleet),97,107
449,4,4:03.0,,F. VanVleet misses free throw 1 of 2,97,107
450,4,4:03.0,,Offensive rebound by Team,97,107
451,4,4:03.0,,F. VanVleet makes free throw 2 of 2,97,108
452,4,3:45.0,J. Clarkson misses 3-pt jump shot from 24 ft,,97,108
453,4,3:41.0,,Defensive rebound by D. Green,97,108
454,4,3:35.0,,D. Green misses 3-pt jump shot from 27 ft,97,108
455,4,3:33.0,Defensive rebound by G. Hill,,97,108
456,4,3:26.0,Shooting foul by K. Lowry (drawn by G. Hill),,97,108
457,4,3:26.0,G. Hill makes free throw 1 of 2,,98,108
458,4,3:26.0,G. Hill makes free throw 2 of 2,,99,108
459,4,3:08.0,,K. Leonard misses 2-pt jump shot from 19 ft,99,108
460,4,3:08.0,Defensive rebound by Team,,99,108
461,4,3:08.0,,Loose ball foul by S. Ibaka (drawn by C. Osman),99,108
462,4,3:08.0,C. Osman makes free throw 1 of 2,,100,108
463,4,3:08.0,,Toronto full timeout,100,108
464,4,3:08.0,C. Osman makes free throw 2 of 2,,101,108
465,4,2:54.0,,Shooting foul by K. Love (drawn by K. Lowry),101,108
466,4,2:54.0,,K. Lowry makes free throw 1 of 2,101,109
467,4,2:54.0,,P. Siakam enters the game for F. VanVleet,101,109
468,4,2:54.0,,K. Lowry misses free throw 2 of 2,101,109
469,4,2:51.0,Defensive rebound by C. Osman,,101,109
470,4,2:39.0,C. Osman misses 2-pt layup from 2 ft (block by P. Siakam),,101,109
471,4,2:37.0,,Defensive rebound by K. Leonard,101,109
472,4,2:37.0,,Clear path foul by G. Hill,101,109
473,4,2:37.0,,K. Leonard misses clear path free throw 1 of 2,101,109
474,4,2:37.0,,Offensive rebound by Team,101,109
475,4,2:37.0,,K. Leonard makes clear path free throw 2 of 2,101,110
476,4,2:17.0,,K. Lowry makes 2-pt layup from 1 ft,101,112
477,4,2:00.0,K. Love misses 2-pt hook shot from 7 ft,,101,112
478,4,1:56.0,,Defensive rebound by K. Leonard,101,112
479,4,1:43.0,,Personal foul by K. Love (drawn by K. Leonard),101,112
480,4,1:43.0,,K. Leonard makes free throw 1 of 2,101,113
481,4,1:43.0,,K. Leonard makes free throw 2 of 2,101,114
482,4,1:43.0,Cleveland full timeout,,101,114
483,4,1:25.0,K. Love misses 2-pt jump shot from 14 ft,,101,114
484,4,1:21.0,,Defensive rebound by K. Leonard,101,114
485,4,1:04.0,,D. Green misses 3-pt jump shot from 23 ft,101,114
486,4,1:02.0,Defensive rebound by Team,,101,114
487,4,1:02.0,,Loose ball foul by S. Ibaka (drawn by K. Love),101,114
488,4,1:02.0,K. Love makes free throw 1 of 2,,102,114
489,4,1:02.0,K. Love makes free throw 2 of 2,,103,114
490,4,0:44.0,,K. Lowry makes 2-pt layup from 1 ft,103,116
491,4,0:44.0,Cleveland full timeout,,103,116
492,4,0:44.0,Violation by Team (delay of game),,103,116
493,4,0:44.0,S. Dekker enters the game for J. Clarkson,,103,116
494,4,0:44.0,J. Holland enters the game for G. Hill,,103,116
495,4,0:44.0,D. Nwaba enters the game for R. Hood,,103,116
496,4,0:44.0,C. Sexton enters the game for K. Love,,103,116
497,4,0:44.0,A. Žižić enters the game for C. Osman,,103,116
498,4,0:44.0,,L. Brown enters the game for D. Green,103,116
499,4,0:44.0,,N. Powell enters the game for K. Leonard,103,116
500,4,0:44.0,,F. VanVleet enters the game for K. Lowry,103,116
501,4,0:25.0,Personal foul by S. Ibaka (drawn by A. Žižić),,103,116
502,4,0:25.0,,M. Richardson enters the game for S. Ibaka,103,116
503,4,0:25.0,A. Žižić makes free throw 1 of 2,,104,116
504,4,0:25.0,A. Žižić misses free throw 2 of 2,,104,116
505,4,0:24.0,,Defensive rebound by L. Brown,104,116
506,4,0:01.0,,Turnover by Team (shot clock),104,116
