,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
383,4,7:39.0,,Brooklyn full timeout,98,98
384,4,7:39.0,E. Fournier enters the game for M. Bamba,,98,98
385,4,7:39.0,N. Vučević enters the game for J. Simmons,,98,98
386,4,7:39.0,,J. Allen enters the game for E. Davis,98,98
387,4,7:25.0,,Turnover by S. Napier (bad pass),98,98
388,4,7:09.0,Turnover by N. Vučević (bad pass; steal by D. Russell),,98,98
389,4,7:05.0,,Turnover by D. Russell (lost ball; steal by J. Grant),98,98
390,4,7:01.0,A. Gordon makes 2-pt dunk from 1 ft (assist by E. Fournier),,100,98
391,4,7:01.0,D. Augustin enters the game for A. Gordon,,100,98
392,4,7:01.0,J. Isaac enters the game for J. Grant,,100,98
393,4,7:01.0,,S. Dinwiddie enters the game for D. Carroll,100,98
394,4,7:01.0,,J. Harris enters the game for D. Russell,100,98
395,4,6:32.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,100,101
396,4,6:14.0,N. Vučević misses 2-pt hook shot from 6 ft,,100,101
397,4,6:10.0,Offensive rebound by N. Vučević,,100,101
398,4,6:10.0,N. Vučević makes 2-pt layup from 1 ft,,102,101
399,4,5:57.0,,Turnover by S. Napier (lost ball; steal by T. Ross),102,101
400,4,5:53.0,T. Ross misses 2-pt layup from 2 ft,,102,101
401,4,5:51.0,,Defensive rebound by S. Dinwiddie,102,101
402,4,5:47.0,,Shooting foul by T. Ross (drawn by S. Dinwiddie),102,101
403,4,5:47.0,,S. Dinwiddie misses free throw 1 of 2,102,101
404,4,5:47.0,,Offensive rebound by Team,102,101
405,4,5:47.0,,S. Dinwiddie makes free throw 2 of 2,102,102
406,4,5:35.0,E. Fournier misses 2-pt jump shot from 20 ft,,102,102
407,4,5:32.0,,Defensive rebound by J. Harris,102,102
408,4,5:13.0,,Turnover by S. Dinwiddie (bad pass),102,102
409,4,5:13.0,,D. Russell enters the game for S. Napier,102,102
410,4,4:55.0,J. Isaac misses 2-pt jump shot from 13 ft,,102,102
411,4,4:50.0,Offensive rebound by D. Augustin,,102,102
412,4,4:49.0,T. Ross misses 3-pt jump shot from 26 ft,,102,102
413,4,4:47.0,Offensive rebound by J. Isaac,,102,102
414,4,4:46.0,J. Isaac misses 2-pt layup from 2 ft,,102,102
415,4,4:45.0,Offensive rebound by Team,,102,102
416,4,4:45.0,,T. Graham enters the game for R. Kurucs,102,102
417,4,4:36.0,E. Fournier makes 2-pt jump shot from 14 ft,,104,102
418,4,4:22.0,,J. Allen misses 2-pt layup from 1 ft (block by N. Vučević),104,102
419,4,4:18.0,Defensive rebound by N. Vučević,,104,102
420,4,4:15.0,Turnover by J. Isaac (dbl dribble),,104,102
421,4,4:15.0,,Brooklyn full timeout,104,102
422,4,4:15.0,,D. Carroll enters the game for T. Graham,104,102
423,4,4:02.0,,J. Allen makes 2-pt layup from 4 ft (assist by D. Russell),104,104
424,4,3:45.0,N. Vučević misses 2-pt jump shot from 15 ft,,104,104
425,4,3:43.0,,Defensive rebound by D. Russell,104,104
426,4,3:37.0,,D. Russell makes 2-pt jump shot from 15 ft,104,106
427,4,3:10.0,N. Vučević misses 2-pt jump shot from 10 ft,,104,106
428,4,3:10.0,Offensive rebound by Team,,104,106
429,4,3:10.0,,Loose ball foul by D. Russell (drawn by J. Isaac),104,106
430,4,2:56.0,Turnover by D. Augustin (bad pass; steal by J. Allen),,104,106
431,4,2:52.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by J. Harris),104,109
432,4,2:29.0,D. Augustin makes 2-pt layup from 2 ft (assist by N. Vučević),,106,109
433,4,2:12.0,,D. Russell misses 3-pt jump shot from 26 ft,106,109
434,4,2:09.0,Defensive rebound by Team,,106,109
435,4,1:52.0,N. Vučević misses 2-pt hook shot from 9 ft,,106,109
436,4,1:49.0,,Defensive rebound by J. Allen,106,109
437,4,1:41.0,,Turnover by J. Allen (lost ball; steal by N. Vučević),106,109
438,4,1:25.0,Offensive foul by N. Vučević (drawn by J. Harris),,106,109
439,4,1:25.0,Turnover by N. Vučević (offensive foul),,106,109
440,4,1:25.0,Violation by Team (delay of game),,106,109
441,4,1:08.0,,S. Dinwiddie misses 2-pt jump shot from 13 ft,106,109
442,4,1:05.0,Defensive rebound by N. Vučević,,106,109
443,4,1:03.0,E. Fournier misses 3-pt jump shot from 25 ft,,106,109
444,4,1:01.0,,Defensive rebound by S. Dinwiddie,106,109
445,4,0:41.0,,D. Carroll misses 2-pt layup from 3 ft,106,109
446,4,0:40.0,,Offensive rebound by D. Carroll,106,109
447,4,0:40.0,,D. Carroll makes 2-pt layup at rim,106,111
448,4,0:40.0,Orlando full timeout,,106,111
449,4,0:40.0,,T. Graham enters the game for D. Russell,106,111
450,4,0:30.0,N. Vučević misses 2-pt hook shot from 5 ft,,106,111
451,4,0:30.0,Offensive rebound by N. Vučević,,106,111
452,4,0:30.0,N. Vučević makes 2-pt layup from 1 ft,,108,111
453,4,0:21.0,,Turnover by T. Graham (bad pass),108,111
454,4,0:21.0,,Loose ball foul by J. Harris (drawn by T. Ross),108,111
455,4,0:21.0,T. Ross makes free throw 1 of 2,,109,111
456,4,0:21.0,,E. Davis enters the game for T. Graham,109,111
457,4,0:21.0,T. Ross makes free throw 2 of 2,,110,111
458,4,0:21.0,,Brooklyn full timeout,110,111
459,4,0:21.0,M. Bamba enters the game for D. Augustin,,110,111
460,4,0:21.0,A. Gordon enters the game for T. Ross,,110,111
461,4,0:21.0,J. Simmons enters the game for N. Vučević,,110,111
462,4,0:21.0,,R. Kurucs enters the game for J. Allen,110,111
463,4,0:21.0,,D. Russell enters the game for E. Davis,110,111
464,4,0:21.0,,Personal foul by M. Bamba (drawn by S. Dinwiddie),110,111
465,4,0:15.0,,Personal take foul by J. Isaac (drawn by R. Kurucs),110,111
466,4,0:15.0,,R. Kurucs makes free throw 1 of 2,110,112
467,4,0:15.0,N. Vučević enters the game for M. Bamba,,110,112
468,4,0:15.0,,J. Allen enters the game for D. Carroll,110,112
469,4,0:15.0,,T. Graham enters the game for D. Russell,110,112
470,4,0:15.0,,R. Kurucs misses free throw 2 of 2,110,112
471,4,0:15.0,Defensive rebound by E. Fournier,,110,112
472,4,0:15.0,Orlando full timeout,,110,112
473,4,0:15.0,D. Augustin enters the game for A. Gordon,,110,112
474,4,0:15.0,T. Ross enters the game for J. Simmons,,110,112
475,4,0:15.0,,D. Carroll enters the game for R. Kurucs,110,112
476,4,0:03.0,Turnover by N. Vučević (off goaltending),,110,112
477,4,0:03.0,,Brooklyn full timeout,110,112
478,4,0:03.0,M. Bamba enters the game for D. Augustin,,110,112
479,4,0:03.0,A. Gordon enters the game for T. Ross,,110,112
480,4,0:03.0,J. Simmons enters the game for N. Vučević,,110,112
481,4,0:03.0,,R. Kurucs enters the game for J. Allen,110,112
482,4,0:03.0,,D. Russell enters the game for T. Graham,110,112
483,4,0:02.0,,Personal take foul by E. Fournier (drawn by D. Russell),110,112
484,4,0:02.0,,D. Russell makes free throw 1 of 2,110,113
485,4,0:02.0,D. Augustin enters the game for M. Bamba,,110,113
486,4,0:02.0,T. Ross enters the game for J. Isaac,,110,113
487,4,0:02.0,N. Vučević enters the game for J. Simmons,,110,113
488,4,0:02.0,,J. Allen enters the game for J. Harris,110,113
489,4,0:02.0,,D. Russell makes free throw 2 of 2,110,114
