,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
377,4,8:09.0,,Personal foul by J. Jackson (drawn by R. Holmes),106,76
378,4,7:59.0,,R. Holmes makes 2-pt dunk at rim (assist by D. Melton),106,78
379,4,7:49.0,Turnover by Y. Ferrell (bad pass; steal by T. Daniels),,106,78
380,4,7:45.0,,D. Melton makes 2-pt layup at rim (assist by T. Daniels),106,80
381,4,7:27.0,B. McLemore misses 3-pt jump shot from 26 ft,,106,80
382,4,7:25.0,,Defensive rebound by M. Bridges,106,80
383,4,7:10.0,,T. Daniels misses 3-pt jump shot from 25 ft,106,80
384,4,7:08.0,Defensive rebound by F. Mason,,106,80
385,4,7:01.0,Shooting foul by R. Holmes (drawn by H. Giles),,106,80
386,4,7:01.0,H. Giles misses free throw 1 of 2,,106,80
387,4,7:01.0,Offensive rebound by Team,,106,80
388,4,7:01.0,T. Williams enters the game for J. Jackson,,106,80
389,4,7:01.0,H. Giles makes free throw 2 of 2,,107,80
390,4,6:49.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by R. Holmes),107,83
391,4,6:29.0,H. Giles misses 2-pt layup from 1 ft,,107,83
392,4,6:26.0,,Defensive rebound by D. Melton,107,83
393,4,6:23.0,,D. Melton misses 2-pt layup from 1 ft,107,83
394,4,6:22.0,,Offensive rebound by M. Bridges,107,83
395,4,6:22.0,,M. Bridges makes 2-pt layup at rim,107,85
396,4,6:22.0,,Shooting foul by T. Williams (drawn by M. Bridges),107,85
397,4,6:22.0,,M. Bridges makes free throw 1 of 1,107,86
398,4,6:05.0,T. Williams misses 3-pt jump shot from 26 ft,,107,86
399,4,6:02.0,,Defensive rebound by T. Daniels,107,86
400,4,5:55.0,,M. Bridges misses 3-pt jump shot from 23 ft,107,86
401,4,5:52.0,,Offensive rebound by D. Melton,107,86
402,4,5:51.0,,M. Bridges misses 3-pt jump shot from 23 ft,107,86
403,4,5:49.0,Defensive rebound by T. Williams,,107,86
404,4,5:46.0,B. McLemore misses 2-pt layup from 7 ft (block by T. Daniels),,107,86
405,4,5:46.0,Offensive rebound by Team,,107,86
406,4,5:30.0,Y. Ferrell misses 2-pt layup from 1 ft,,107,86
407,4,5:28.0,Offensive rebound by H. Giles,,107,86
408,4,5:28.0,H. Giles makes 2-pt layup from 1 ft,,109,86
409,4,5:28.0,,Phoenix full timeout,109,86
410,4,5:18.0,,Turnover by R. Holmes (offensive foul),109,86
411,4,5:18.0,,Offensive foul by R. Holmes (drawn by Y. Ferrell),109,86
412,4,5:18.0,,E. Okobo enters the game for R. Holmes,109,86
413,4,5:07.0,B. McLemore misses 2-pt layup from 1 ft,,109,86
414,4,5:07.0,Offensive rebound by Team,,109,86
415,4,5:07.0,,Loose ball foul by D. Bender (drawn by H. Giles),109,86
416,4,5:07.0,H. Giles misses free throw 1 of 2,,109,86
417,4,5:07.0,Offensive rebound by Team,,109,86
418,4,5:07.0,H. Giles makes free throw 2 of 2,,110,86
419,4,4:45.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by D. Melton),110,89
420,4,4:27.0,B. McLemore misses 3-pt jump shot from 23 ft,,110,89
421,4,4:21.0,,Defensive rebound by M. Bridges,110,89
422,4,4:14.0,,D. Melton makes 2-pt layup from 1 ft (assist by T. Daniels),110,91
423,4,4:00.0,Offensive foul by H. Giles (drawn by T. Daniels),,110,91
424,4,4:00.0,Turnover by H. Giles (offensive foul),,110,91
425,4,3:47.0,,Personal foul by F. Mason (drawn by E. Okobo),110,91
426,4,3:38.0,,D. Melton makes 2-pt jump shot from 13 ft,110,93
427,4,3:20.0,F. Mason misses 2-pt jump shot from 12 ft,,110,93
428,4,3:18.0,,Defensive rebound by M. Bridges,110,93
429,4,3:13.0,,M. Bridges misses 3-pt jump shot from 25 ft,110,93
430,4,3:11.0,Defensive rebound by F. Mason,,110,93
431,4,3:08.0,Turnover by F. Mason (bad pass; steal by D. Melton),,110,93
432,4,3:02.0,,D. Melton makes 2-pt layup at rim,110,95
433,4,2:36.0,T. Williams makes 2-pt layup from 2 ft (assist by H. Giles),,112,95
434,4,2:30.0,,D. Bender misses 3-pt jump shot from 25 ft,112,95
435,4,2:27.0,Defensive rebound by B. McLemore,,112,95
436,4,2:19.0,Y. Ferrell misses 2-pt layup from 1 ft,,112,95
437,4,2:17.0,,Defensive rebound by D. Bender,112,95
438,4,2:10.0,,Personal foul by H. Giles (drawn by D. Bender),112,95
439,4,2:10.0,,D. Bender makes free throw 1 of 2,112,96
440,4,2:10.0,,D. Bender makes free throw 2 of 2,112,97
441,4,1:55.0,H. Giles makes 2-pt jump shot from 8 ft,,114,97
442,4,1:42.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by D. Melton),114,100
443,4,1:28.0,Personal foul by D. Bender (drawn by H. Giles),,114,100
444,4,1:28.0,H. Giles makes free throw 1 of 2,,115,100
445,4,1:28.0,H. Giles makes free throw 2 of 2,,116,100
446,4,1:17.0,,Shooting foul by T. Williams (drawn by D. Bender),116,100
447,4,1:17.0,,D. Bender makes free throw 1 of 2,116,101
448,4,1:17.0,,D. Bender makes free throw 2 of 2,116,102
449,4,1:07.0,F. Mason makes 2-pt layup from 1 ft,,118,102
450,4,1:07.0,Technical foul by H. Giles,,118,102
451,4,1:07.0,,T. Daniels makes technical free throw,118,103
452,4,1:07.0,Shooting foul by E. Okobo (drawn by F. Mason),,118,103
453,4,1:07.0,F. Mason makes free throw 1 of 1,,119,103
454,4,0:53.0,,T. Daniels misses 3-pt jump shot from 29 ft,119,103
455,4,0:50.0,Defensive rebound by F. Mason,,119,103
456,4,0:41.0,H. Giles makes 2-pt jump shot from 2 ft (assist by F. Mason),,121,103
457,4,0:41.0,Shooting foul by D. Bender (drawn by H. Giles),,121,103
458,4,0:41.0,H. Giles makes free throw 1 of 1,,122,103
459,4,0:28.0,,Turnover by D. Melton (bad pass; steal by F. Mason),122,103
460,4,0:25.0,F. Mason misses 2-pt dunk from 1 ft,,122,103
461,4,0:23.0,,Defensive rebound by Team,122,103
462,4,0:17.0,,E. Okobo makes 2-pt dunk at rim,122,105
