,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
390,4,5:27.0,Defensive rebound by Team,,91,78
391,4,5:27.0,,Loose ball foul by D. Booker (drawn by P. George),91,78
392,4,5:27.0,P. George makes free throw 1 of 2,,92,78
393,4,5:27.0,P. George makes free throw 2 of 2,,93,78
394,4,5:04.0,,M. Bridges makes 2-pt layup from 1 ft (assist by J. Crawford),93,80
395,4,5:04.0,,Shooting foul by S. Adams (drawn by M. Bridges),93,80
396,4,5:04.0,,M. Bridges makes free throw 1 of 1,93,81
397,4,4:41.0,S. Adams makes 2-pt hook shot from 8 ft,,95,81
398,4,4:32.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Booker),95,84
399,4,4:14.0,Turnover by P. George (bad pass; steal by J. Crawford),,95,84
400,4,4:06.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Booker),95,86
401,4,3:54.0,D. Schröder misses 2-pt jump shot from 18 ft,,95,86
402,4,3:51.0,,Defensive rebound by T. Warren,95,86
403,4,3:46.0,,T. Warren makes 3-pt jump shot from 26 ft (assist by D. Booker),95,89
404,4,3:45.0,Oklahoma City full timeout,,95,89
405,4,3:34.0,P. George misses 2-pt jump shot from 21 ft,,95,89
406,4,3:30.0,Offensive rebound by S. Adams,,95,89
407,4,3:29.0,S. Adams makes 2-pt layup from 1 ft,,97,89
408,4,3:11.0,,D. Ayton misses 2-pt jump shot from 7 ft,97,89
409,4,3:09.0,Defensive rebound by T. Luwawu-Cabarrot,,97,89
410,4,3:00.0,S. Adams makes 2-pt dunk from 2 ft (assist by D. Schröder),,99,89
411,4,3:00.0,Shooting foul by J. Crawford (drawn by S. Adams),,99,89
412,4,3:00.0,S. Adams makes free throw 1 of 1,,100,89
413,4,2:49.0,,Shooting foul by J. Grant (drawn by D. Booker),100,89
414,4,2:49.0,,D. Booker makes free throw 1 of 2,100,90
415,4,2:49.0,,D. Booker makes free throw 2 of 2,100,91
416,4,2:37.0,P. George makes 3-pt jump shot from 27 ft (assist by D. Schröder),,103,91
417,4,2:22.0,,D. Ayton makes 2-pt dunk from 10 ft (assist by D. Booker),103,93
418,4,2:04.0,D. Schröder misses 2-pt jump shot from 7 ft (block by T. Warren),,103,93
419,4,2:02.0,,Defensive rebound by D. Booker,103,93
420,4,1:51.0,,T. Warren makes 2-pt jump shot from 17 ft (assist by J. Crawford),103,95
421,4,1:43.0,P. George makes 2-pt layup from 1 ft (assist by D. Schröder),,105,95
422,4,1:43.0,Shooting foul by M. Bridges (drawn by P. George),,105,95
423,4,1:43.0,P. George makes free throw 1 of 1,,106,95
424,4,1:43.0,,Phoenix full timeout,106,95
425,4,1:41.0,,T. Warren makes 3-pt jump shot from 22 ft (assist by M. Bridges),106,98
426,4,1:23.0,Turnover by D. Schröder (lost ball; steal by M. Bridges),,106,98
427,4,1:21.0,,Turnover by M. Bridges (bad pass; steal by P. George),106,98
428,4,1:19.0,Shooting foul by D. Ayton (drawn by J. Grant),,106,98
429,4,1:19.0,Offensive rebound by Team,,106,98
430,4,1:19.0,J. Grant misses free throw 1 of 2,,106,98
431,4,1:19.0,J. Grant misses free throw 2 of 2,,106,98
432,4,1:18.0,,Defensive rebound by D. Ayton,106,98
433,4,1:18.0,,Personal foul by S. Adams (drawn by D. Ayton),106,98
434,4,1:10.0,,Personal foul by S. Adams (drawn by D. Booker),106,98
435,4,1:10.0,,D. Booker misses free throw 1 of 2,106,98
436,4,1:10.0,,Offensive rebound by Team,106,98
437,4,1:10.0,,D. Booker makes free throw 2 of 2,106,99
438,4,0:47.0,J. Grant makes 2-pt layup from 1 ft,,108,99
439,4,0:39.0,,Shooting foul by D. Schröder (drawn by D. Ayton),108,99
440,4,0:39.0,,D. Ayton misses free throw 1 of 2,108,99
441,4,0:39.0,,Offensive rebound by Team,108,99
442,4,0:39.0,,D. Ayton makes free throw 2 of 2,108,100
443,4,0:23.0,Shooting foul by M. Bridges (drawn by T. Luwawu-Cabarrot),,108,100
444,4,0:23.0,,I. Canaan enters the game for M. Bridges,108,100
445,4,0:23.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,109,100
446,4,0:23.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,110,100
447,4,0:23.0,,Phoenix full timeout,110,100
448,4,0:19.0,,D. Booker misses 2-pt jump shot from 8 ft,110,100
449,4,0:17.0,Defensive rebound by S. Adams,,110,100
