,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
386,4,6:36.0,,S. Dinwiddie enters the game for A. Crabbe,86,84
387,4,6:36.0,,J. Dudley enters the game for R. Kurucs,86,84
388,4,6:36.0,,C. LeVert makes free throw 1 of 2,86,85
389,4,6:36.0,,C. LeVert makes free throw 2 of 2,86,86
390,4,6:20.0,T. Hardaway misses 2-pt jump shot from 20 ft,,86,86
391,4,6:16.0,,Defensive rebound by J. Allen,86,86
392,4,5:55.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,86,86
393,4,5:52.0,Defensive rebound by E. Freedom,,86,86
394,4,5:47.0,T. Hardaway misses 2-pt layup from 3 ft,,86,86
395,4,5:45.0,,Defensive rebound by J. Dudley,86,86
396,4,5:44.0,,Flagrant foul type 1 by E. Freedom (drawn by C. LeVert),86,86
397,4,5:44.0,,C. LeVert makes flagrant free throw 1 of 2,86,87
398,4,5:44.0,,C. LeVert makes flagrant free throw 2 of 2,86,88
399,4,5:36.0,,J. Allen makes 2-pt layup from 5 ft (assist by D. Russell),86,90
400,4,5:18.0,F. Ntilikina makes 2-pt jump shot from 15 ft,,88,90
401,4,4:56.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by C. LeVert),88,93
402,4,4:43.0,E. Freedom makes 2-pt layup from 3 ft (assist by T. Burke),,90,93
403,4,4:27.0,,Turnover by S. Dinwiddie (lost ball; steal by E. Freedom),90,93
404,4,4:22.0,K. Knox makes 3-pt jump shot from 22 ft (assist by T. Burke),,93,93
405,4,4:21.0,,Brooklyn full timeout,93,93
406,4,4:03.0,,Shooting foul by K. Knox (drawn by J. Allen),93,93
407,4,4:03.0,,J. Allen makes free throw 1 of 2,93,94
408,4,4:03.0,,J. Allen makes free throw 2 of 2,93,95
409,4,3:48.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,96,95
410,4,3:36.0,,D. Russell makes 2-pt layup from 1 ft,96,97
411,4,3:34.0,Personal foul by J. Dudley (drawn by T. Burke),,96,97
412,4,3:18.0,T. Hardaway misses 2-pt jump shot from 16 ft,,96,97
413,4,3:16.0,Offensive rebound by K. Knox,,96,97
414,4,3:16.0,K. Knox misses 2-pt layup from 1 ft,,96,97
415,4,3:14.0,Offensive rebound by E. Freedom,,96,97
416,4,3:08.0,New York full timeout,,96,97
417,4,3:03.0,T. Hardaway misses 3-pt jump shot from 27 ft,,96,97
418,4,2:58.0,Offensive rebound by K. Knox,,96,97
419,4,2:49.0,T. Burke misses 3-pt jump shot from 26 ft,,96,97
420,4,2:46.0,Offensive rebound by E. Freedom,,96,97
421,4,2:43.0,E. Freedom makes 2-pt jump shot from 5 ft,,98,97
422,4,2:24.0,,D. Russell makes 3-pt jump shot from 26 ft,98,100
423,4,2:12.0,Shooting foul by S. Dinwiddie (drawn by T. Hardaway),,98,100
424,4,2:12.0,T. Hardaway makes free throw 1 of 2,,99,100
425,4,2:12.0,L. Thomas enters the game for E. Freedom,,99,100
426,4,2:12.0,T. Hardaway makes free throw 2 of 2,,100,100
427,4,1:55.0,,C. LeVert makes 3-pt jump shot from 24 ft (assist by J. Dudley),100,103
428,4,1:33.0,T. Hardaway makes 2-pt jump shot from 21 ft,,102,103
429,4,1:13.0,,Shooting foul by L. Thomas (drawn by C. LeVert),102,103
430,4,1:13.0,,C. LeVert makes free throw 1 of 2,102,104
431,4,1:13.0,E. Freedom enters the game for L. Thomas,,102,104
432,4,1:13.0,,C. LeVert makes free throw 2 of 2,102,105
433,4,0:55.0,Turnover by T. Hardaway (lost ball; steal by J. Dudley),,102,105
434,4,0:35.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,102,105
435,4,0:31.0,Defensive rebound by K. Knox,,102,105
436,4,0:15.0,E. Freedom makes 2-pt layup from 1 ft (assist by T. Burke),,104,105
437,4,0:15.0,Shooting foul by D. Russell (drawn by E. Freedom),,104,105
438,4,0:15.0,E. Freedom makes free throw 1 of 1,,105,105
439,4,0:15.0,,Brooklyn full timeout,105,105
440,4,0:15.0,R. Baker enters the game for T. Burke,,105,105
441,4,0:15.0,L. Thomas enters the game for E. Freedom,,105,105
442,4,0:15.0,,J. Harris enters the game for J. Allen,105,105
443,4,0:01.0,,C. LeVert makes 2-pt layup from 2 ft,105,107
444,4,0:01.0,New York full timeout,,105,107
445,4,0:01.0,T. Burke enters the game for R. Baker,,105,107
446,4,0:01.0,E. Freedom enters the game for L. Thomas,,105,107
447,4,0:01.0,,J. Allen enters the game for D. Russell,105,107
448,4,0:01.0,New York full timeout,,105,107
449,4,0:00.0,T. Hardaway misses 3-pt jump shot from 30 ft,,105,107
450,4,0:00.0,Offensive rebound by Team,,105,107
