,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW YORK_ACTION,GOLDEN STATE_SCORE,NEW YORK_SCORE
385,4,4:12.0,Defensive rebound by D. Green,,109,96
386,4,3:59.0,A. McKinnie makes 3-pt jump shot from 25 ft (assist by D. Green),,112,96
387,4,3:57.0,,New York full timeout,112,96
388,4,3:36.0,,D. Dotson makes 2-pt jump shot from 18 ft (assist by F. Ntilikina),112,98
389,4,3:22.0,Personal foul by M. Robinson (drawn by A. McKinnie),,112,98
390,4,3:22.0,K. Thompson enters the game for K. Looney,,112,98
391,4,3:11.0,K. Durant makes 3-pt jump shot from 25 ft,,115,98
392,4,2:47.0,,F. Ntilikina misses 3-pt jump shot from 30 ft,115,98
393,4,2:45.0,Defensive rebound by K. Durant,,115,98
394,4,2:42.0,K. Durant makes 3-pt jump shot from 29 ft,,118,98
395,4,2:28.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by N. Vonleh),118,100
396,4,2:12.0,K. Durant misses 3-pt jump shot from 36 ft,,118,100
397,4,2:10.0,Offensive rebound by S. Curry,,118,100
398,4,2:10.0,S. Curry makes 3-pt jump shot from 25 ft,,121,100
399,4,2:04.0,,Personal take foul by D. Green (drawn by F. Ntilikina),121,100
400,4,2:04.0,Golden State full timeout,,121,100
401,4,2:04.0,J. Bell enters the game for S. Curry,,121,100
402,4,2:04.0,Q. Cook enters the game for K. Durant,,121,100
403,4,2:04.0,J. Evans enters the game for D. Green,,121,100
404,4,2:04.0,J. Jerebko enters the game for K. Thompson,,121,100
405,4,2:04.0,,L. Kornet enters the game for T. Hardaway,121,100
406,4,2:04.0,,A. Trier enters the game for N. Vonleh,121,100
407,4,1:49.0,,M. Robinson misses 2-pt layup from 4 ft (block by J. Bell),121,100
408,4,1:47.0,Defensive rebound by J. Jerebko,,121,100
409,4,1:29.0,Q. Cook misses 3-pt jump shot from 25 ft,,121,100
410,4,1:27.0,,Defensive rebound by D. Dotson,121,100
411,4,1:18.0,,Turnover by A. Trier (bad pass; steal by J. Bell),121,100
412,4,1:12.0,J. Jerebko makes 3-pt jump shot from 27 ft (assist by J. Evans),,124,100
413,4,1:02.0,,Turnover by A. Trier (bad pass),124,100
414,4,0:50.0,A. McKinnie makes 2-pt jump shot from 22 ft (assist by J. Evans),,126,100
415,4,0:31.0,,D. Dotson misses 2-pt layup from 4 ft,126,100
416,4,0:28.0,Defensive rebound by Q. Cook,,126,100
417,4,0:23.0,J. Jerebko misses 3-pt jump shot from 23 ft,,126,100
418,4,0:21.0,Offensive rebound by A. McKinnie,,126,100
419,4,0:21.0,A. McKinnie makes 2-pt layup from 1 ft,,128,100
420,4,0:04.0,,Personal foul by A. McKinnie (drawn by L. Kornet),128,100
