,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
386,4,7:12.0,,M. Turner makes free throw 2 of 2,92,77
387,4,6:59.0,Personal foul by T. Young (drawn by J. Redick),,92,77
388,4,6:59.0,R. Covington enters the game for J. Redick,,92,77
389,4,6:45.0,B. Simmons misses 2-pt jump shot from 17 ft,,92,77
390,4,6:42.0,,Defensive rebound by C. Joseph,92,77
391,4,6:28.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,92,77
392,4,6:26.0,,Offensive rebound by M. Turner,92,77
393,4,6:19.0,,V. Oladipo misses 2-pt jump shot from 14 ft,92,77
394,4,6:15.0,,Offensive rebound by T. Young,92,77
395,4,6:15.0,,T. Young misses 2-pt layup from 2 ft (block by B. Simmons),92,77
396,4,6:15.0,,Offensive rebound by Team,92,77
397,4,6:15.0,J. Embiid enters the game for A. Johnson,,92,77
398,4,6:11.0,,T. Young misses 3-pt jump shot from 23 ft,92,77
399,4,6:07.0,Defensive rebound by B. Simmons,,92,77
400,4,6:04.0,B. Simmons makes 2-pt layup from 2 ft,,94,77
401,4,5:49.0,,Personal foul by B. Simmons (drawn by V. Oladipo),94,77
402,4,5:49.0,,D. Sabonis enters the game for T. Young,94,77
403,4,5:40.0,,D. Sabonis misses 2-pt jump shot from 17 ft,94,77
404,4,5:36.0,Defensive rebound by B. Simmons,,94,77
405,4,5:30.0,J. Embiid misses 3-pt jump shot from 28 ft,,94,77
406,4,5:28.0,,Defensive rebound by C. Joseph,94,77
407,4,5:12.0,,V. Oladipo misses 2-pt layup from 1 ft (block by R. Covington),94,77
408,4,5:11.0,,Offensive rebound by Team,94,77
409,4,5:10.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by V. Oladipo),94,80
410,4,5:07.0,Philadelphia full timeout,,94,80
411,4,4:59.0,Turnover by D. Šarić (bad pass),,94,80
412,4,4:43.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),94,83
413,4,4:24.0,D. Šarić misses 2-pt jump shot from 7 ft (block by D. Sabonis),,94,83
414,4,4:22.0,,Defensive rebound by V. Oladipo,94,83
415,4,4:14.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by V. Oladipo),94,85
416,4,4:12.0,Philadelphia full timeout,,94,85
417,4,4:12.0,J. Redick enters the game for L. Shamet,,94,85
418,4,4:00.0,B. Simmons makes 2-pt layup from 1 ft (assist by J. Embiid),,96,85
419,4,3:47.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,96,85
420,4,3:42.0,Defensive rebound by D. Šarić,,96,85
421,4,3:22.0,Shooting foul by M. Turner (drawn by J. Embiid),,96,85
422,4,3:22.0,J. Embiid makes free throw 1 of 2,,97,85
423,4,3:22.0,J. Embiid makes free throw 2 of 2,,98,85
424,4,3:10.0,,V. Oladipo misses 3-pt jump shot from 23 ft,98,85
425,4,3:06.0,Defensive rebound by D. Šarić,,98,85
426,4,2:50.0,B. Simmons misses 2-pt layup from 3 ft,,98,85
427,4,2:48.0,,Defensive rebound by D. Sabonis,98,85
428,4,2:40.0,,M. Turner makes 2-pt dunk from 1 ft (assist by V. Oladipo),98,87
429,4,2:11.0,Turnover by J. Embiid (lost ball; steal by V. Oladipo),,98,87
430,4,2:05.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by C. Joseph),98,90
431,4,1:42.0,Shooting foul by B. Bogdanović (drawn by B. Simmons),,98,90
432,4,1:42.0,B. Simmons misses free throw 1 of 2,,98,90
433,4,1:42.0,Offensive rebound by Team,,98,90
434,4,1:42.0,B. Simmons misses free throw 2 of 2,,98,90
435,4,1:39.0,,Defensive rebound by B. Bogdanović,98,90
436,4,1:26.0,,V. Oladipo misses 3-pt jump shot from 27 ft,98,90
437,4,1:23.0,Defensive rebound by J. Embiid,,98,90
438,4,1:01.0,Turnover by Team (shot clock),,98,90
439,4,1:01.0,,Indiana full timeout,98,90
440,4,0:56.0,,Shooting foul by J. Embiid (drawn by V. Oladipo),98,90
441,4,0:56.0,,V. Oladipo makes free throw 1 of 2,98,91
442,4,0:56.0,,V. Oladipo misses free throw 2 of 2,98,91
443,4,0:53.0,Defensive rebound by D. Šarić,,98,91
444,4,0:38.0,D. Šarić misses 2-pt layup from 1 ft,,98,91
445,4,0:36.0,,Defensive rebound by D. Sabonis,98,91
446,4,0:30.0,,V. Oladipo misses 3-pt jump shot from 27 ft,98,91
447,4,0:26.0,Defensive rebound by B. Simmons,,98,91
448,4,0:23.0,R. Covington makes 2-pt dunk from 1 ft (assist by B. Simmons),,100,91
449,4,0:16.0,,C. Joseph makes 3-pt jump shot from 27 ft,100,94
