,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
385,4,7:48.0,,Loose ball foul by G. Dieng (drawn by A. Davis),85,92
386,4,7:48.0,,A. Wiggins enters the game for J. Okogie,85,92
387,4,7:32.0,A. Davis makes 3-pt jump shot from 25 ft (assist by E. Moore),,88,92
388,4,7:03.0,,A. Wiggins misses 2-pt layup from 2 ft (block by A. Davis),88,92
389,4,7:01.0,,Offensive rebound by A. Wiggins,88,92
390,4,7:00.0,,A. Wiggins makes 2-pt layup from 1 ft,88,94
391,4,6:56.0,Offensive foul by J. Holiday (drawn by J. Teague),,88,94
392,4,6:56.0,Turnover by J. Holiday (offensive foul),,88,94
393,4,6:43.0,,D. Šarić misses 2-pt jump shot from 5 ft,88,94
394,4,6:41.0,Defensive rebound by A. Davis,,88,94
395,4,6:24.0,N. Mirotić makes 2-pt jump shot from 18 ft (assist by W. Johnson),,90,94
396,4,6:16.0,,Minnesota full timeout,90,94
397,4,6:01.0,,J. Teague misses 2-pt layup from 4 ft,90,94
398,4,6:00.0,Defensive rebound by Team,,90,94
399,4,5:45.0,E. Moore makes 2-pt jump shot from 6 ft (assist by N. Mirotić),,92,94
400,4,5:37.0,,Minnesota full timeout,92,94
401,4,5:37.0,,T. Gibson enters the game for G. Dieng,92,94
402,4,5:37.0,,K. Towns enters the game for D. Šarić,92,94
403,4,5:19.0,,A. Wiggins misses 2-pt jump shot from 20 ft,92,94
404,4,5:17.0,Defensive rebound by W. Johnson,,92,94
405,4,5:13.0,Shooting foul by J. Teague (drawn by E. Moore),,92,94
406,4,5:13.0,E. Moore misses free throw 1 of 2,,92,94
407,4,5:13.0,Offensive rebound by Team,,92,94
408,4,5:13.0,E. Moore misses free throw 2 of 2,,92,94
409,4,5:11.0,Offensive rebound by E. Moore,,92,94
410,4,5:09.0,E. Moore makes 2-pt jump shot from 9 ft,,94,94
411,4,4:50.0,,K. Towns misses 2-pt hook shot from 5 ft,94,94
412,4,4:47.0,Defensive rebound by J. Holiday,,94,94
413,4,4:40.0,J. Holiday makes 2-pt jump shot from 15 ft,,96,94
414,4,4:14.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by T. Gibson),96,97
415,4,3:56.0,Turnover by W. Johnson (lost ball; steal by A. Wiggins),,96,97
416,4,3:56.0,,Shooting foul by W. Johnson (drawn by A. Wiggins),96,97
417,4,3:56.0,,A. Wiggins misses free throw 1 of 2,96,97
418,4,3:56.0,,Offensive rebound by Team,96,97
419,4,3:56.0,,A. Wiggins makes free throw 2 of 2,96,98
420,4,3:45.0,J. Holiday misses 2-pt jump shot from 4 ft,,96,98
421,4,3:45.0,,Defensive rebound by Team,96,98
422,4,3:45.0,Loose ball foul by A. Davis (drawn by R. Covington),,96,98
423,4,3:22.0,,J. Teague misses 2-pt jump shot from 19 ft (block by J. Holiday),96,98
424,4,3:21.0,,Offensive rebound by Team,96,98
425,4,3:21.0,,Turnover by Team (shot clock),96,98
426,4,3:09.0,A. Davis misses 2-pt layup from 1 ft,,96,98
427,4,3:06.0,,Defensive rebound by R. Covington,96,98
428,4,3:00.0,,K. Towns makes 2-pt layup from 2 ft (assist by J. Teague),96,100
429,4,3:00.0,,Shooting foul by W. Johnson (drawn by K. Towns),96,100
430,4,3:00.0,,K. Towns makes free throw 1 of 1,96,101
431,4,2:42.0,N. Mirotić makes 2-pt jump shot from 20 ft,,98,101
432,4,2:24.0,,T. Gibson misses 2-pt layup at rim,98,101
433,4,2:22.0,,Offensive rebound by K. Towns,98,101
434,4,2:21.0,,K. Towns misses 2-pt layup from 2 ft,98,101
435,4,2:19.0,,Offensive rebound by K. Towns,98,101
436,4,2:15.0,,J. Teague misses 3-pt jump shot from 25 ft,98,101
437,4,2:13.0,,Offensive rebound by A. Wiggins,98,101
438,4,2:13.0,,A. Wiggins misses 2-pt dunk from 1 ft,98,101
439,4,2:13.0,,Offensive rebound by T. Gibson,98,101
440,4,2:13.0,,Personal foul by N. Mirotić (drawn by T. Gibson),98,101
441,4,2:13.0,,T. Gibson misses free throw 1 of 2,98,101
442,4,2:13.0,,Offensive rebound by Team,98,101
443,4,2:13.0,,T. Gibson makes free throw 2 of 2,98,102
444,4,1:59.0,A. Davis misses 2-pt layup from 2 ft (block by K. Towns),,98,102
445,4,1:55.0,,Defensive rebound by K. Towns,98,102
446,4,1:50.0,,A. Wiggins makes 2-pt dunk from 1 ft (assist by K. Towns),98,104
447,4,1:50.0,,Shooting foul by N. Mirotić (drawn by A. Wiggins),98,104
448,4,1:50.0,,A. Wiggins makes free throw 1 of 1,98,105
449,4,1:50.0,New Orleans full timeout,,98,105
450,4,1:40.0,E. Moore misses 2-pt jump shot from 21 ft,,98,105
451,4,1:37.0,,Defensive rebound by A. Wiggins,98,105
452,4,1:27.0,,R. Covington misses 2-pt jump shot from 12 ft,98,105
453,4,1:27.0,Defensive rebound by N. Mirotić,,98,105
454,4,1:20.0,J. Holiday misses 3-pt jump shot from 25 ft,,98,105
455,4,1:17.0,,Defensive rebound by R. Covington,98,105
456,4,1:01.0,,A. Wiggins misses 2-pt jump shot from 18 ft,98,105
457,4,0:58.0,Defensive rebound by A. Davis,,98,105
458,4,0:50.0,A. Davis misses 2-pt layup from 3 ft,,98,105
459,4,0:50.0,Offensive rebound by Team,,98,105
460,4,0:50.0,,Loose ball foul by A. Wiggins (drawn by N. Mirotić),98,105
461,4,0:45.0,Personal foul by J. Teague (drawn by A. Davis),,98,105
462,4,0:45.0,A. Davis makes free throw 1 of 2,,99,105
463,4,0:45.0,A. Davis makes free throw 2 of 2,,100,105
464,4,0:29.0,,A. Wiggins misses 3-pt jump shot from 27 ft,100,105
465,4,0:26.0,,Offensive rebound by K. Towns,100,105
466,4,0:26.0,,Personal foul by E. Moore (drawn by J. Teague),100,105
467,4,0:26.0,,J. Teague makes free throw 1 of 2,100,106
468,4,0:26.0,I. Clark enters the game for W. Johnson,,100,106
469,4,0:26.0,D. Miller enters the game for N. Mirotić,,100,106
470,4,0:26.0,,J. Teague makes free throw 2 of 2,100,107
471,4,0:26.0,New Orleans full timeout,,100,107
472,4,0:22.0,E. Moore misses 3-pt jump shot from 25 ft,,100,107
473,4,0:19.0,,Defensive rebound by K. Towns,100,107
